offer_name,offer_description,discount,automatically_consider_offer,start_date,end_date,max_uses_per_order,max_uses_per_customer,customer_segment_id,sku_id
20220701_CMX_fonda_NB_pollo_W26_piloto,fonda_NB_pollo_piloto,15,True,01-07-2022,31-07-2022,25,1,72800,167266#167267#167263#167264#167259#167261#167260#290277#290275#290276#278241#278242#290178#290179#290182#290181#295332#290076#290078#180308#180307#167257#167256#175195#285341#285342#308265
20220701_CMX_fonda_NB_cerdo_W26_piloto,fonda_NB_cerdo_piloto,15,True,01-07-2022,31-07-2022,25,1,72802,379797#290154#290155#420452#420451#508901#508903#397044#397046#397048#290102#290100#438990#438988#438989#167353#167354#242095#325486#185451#181339#181340#290136#290135#290142#290141#290155#290154
20220701_CMX_fonda_NB_res_W26_piloto,fonda_NB_res_piloto,15,True,01-07-2022,31-07-2022,25,1,72804,420443#420444#420445#328683#314938#314940#328687#379617#379619#290106#290244#290243#290242#256705#290098#290096#290097#167142#167144#167143#290086#167170#167171#167172
20220701_CMX_fonda_NB_arroz_W26_piloto,fonda_NB_arroz_piloto,6,True,01-07-2022,31-07-2022,14,1,72806,25942#226699#-303681#287391#287392#287393#308865#275939#308869#308867#295514#275941#295512#295506#275945#295534#295888#295890#287391#287393#287392
20220701_CMX_fonda_NB_pasta_W26_piloto,fonda_NB_pasta_piloto,10,True,01-07-2022,31-07-2022,60,1,72808,136392#136396#136394#136067#136071#136069#440541#440539#440540#136078#136442#136440#440528#440529#440530#440544#440545#440543#440532#440534#440533#136078#-305250#136442#136440#136392#-303942#136394#136396#-305238#136067#136069#136071
20220701_CMX_fonda_NB_leches_W26_piloto,fonda_NB_leches_piloto,8,True,01-07-2022,31-07-2022,25,1,72810,220924#-303930#361104#220516#-303780
20220701_CMX_fonda_NB_quesos_W26_piloto,fonda_NB_quesos_piloto,15,True,01-07-2022,31-07-2022,22,1,72812,66202#91374#91376#281647#281648#281649#125839#125840#107389#107390#91368#125851#125852#132592#64000
20220701_CMX_fonda_NB_verduras_W26_piloto,fonda_NB_verduras_piloto,18,True,01-07-2022,31-07-2022,60,1,72814,-303531#-303603#-303522#213218#213220#-303516#213222#213224#80507#71746#-304617#-304614#213230#213232#70548#70550#-304368#-304371#73977#421883#-304374#70293#421885#421881#70291#-305073#70273#-304437#-304443#80525#80527#213208#213210#-304566#70359#54992#-304611#70362#-304227#70255#-305004#-304947#74549#74551#12661#113740#-303702#-303618#447366#429703#447368#-303627#70250#-303630#70542#-304362#113030#-303555#-304959#70302#-304926#-304365#-304341#-304131#-304899#-303573#75331#-304065#-304068#80058
20220701_CMX_fonda_NB_huevos_W26_piloto,fonda_NB_huevos_piloto,8,True,01-07-2022,31-07-2022,22,1,72816,123410#123412
20220701_CMX_fonda_NB_papelytoallas_W26_piloto,fonda_NB_papelytoallas_piloto,10,True,01-07-2022,31-07-2022,40,1,72818,301981#288939#-304077#218799#218797#53975#221577#32687#221568#221566#288958#288959#288939#301981#286896#288966#288967#283690#288938#-303978
20220701_CMX_fonda_NB_salsas_W26_piloto,fonda_NB_salsas_piloto,10,True,01-07-2022,31-07-2022,25,1,72820,92952#59725#342267#342269#342268#-303591#56316#56318#440386#37434#-303993#-304812#-303981#-305175#92313
20220701_CMX_fonda_NB_enlatados_W26_piloto,fonda_NB_enlatados_piloto,12,True,01-07-2022,31-07-2022,25,1,72822,359344#359346#359348#359342#134385#126701#126705#-303471#126703#358572#56058#359252#126725#126723#-303726#126727#359243#126455#79329#126453#359269#359271#289355#126476#126478#79335#359278#359280#289359#289355#289356#289379#289367#289363#289375#289376#289371#60271#-303471#126705#126703#126701#126725#-303726#126723#126727#126486#126690#-303510#126484
20220701_CMX_fonda_NB_frutas_W26_piloto,fonda_NB_frutas_piloto,16,True,01-07-2022,31-07-2022,60,1,72824,-304389#213215#70313#-303687#70318#-304944#70349#454697#454699#454701#-303822#-304956#-303828#69744#69751#-304953#-304950#112948#112950#-303825#-303756#112960#112958#162633#162635#-304344#-303675#-304296
20220701_CMX_fonda_NB_tuberculos_W26_piloto,fonda_NB_tuberculos_piloto,14,True,01-07-2022,31-07-2022,14,1,72826,64193#213205#64195#80054#80052#-304971
20220701_CMX_fonda_NB_chilessecos_W26_piloto,fonda_NB_chilessecos_piloto,8,True,01-07-2022,31-07-2022,25,1,72828,-305031#-305109#25959#-304290#288250#288251#288249#287411#287412#287416#287417#287418#287422#287423#287421#287425#287426
20220701_CMX_fonda_NB_aceitesygrasas_W26_piloto,fonda_NB_aceitesygrasas_piloto,7,True,01-07-2022,31-07-2022,14,1,72830,117709#368168#117707#-303954#101239#348492#348490#348494#503696#503697#503698#503699#524339
20220701_CMX_fonda_NB_embutidos_W26_piloto,fonda_NB_embutidos_piloto,15,True,01-07-2022,31-07-2022,30,1,72832,281667#281669#281668#281671#281990#281989#278273#278272#282042#281663#281664
20220701_CMX_fonda_NB_panaderiaytortilleria_W26_piloto,fonda_NB_panaderiaytortilleria_piloto,10,True,01-07-2022,31-07-2022,25,1,72834,105641#377876#377877#377878#377872#377873#377874#377880#377882#377881
20220701_CMX_fonda_NB_pescadosymariscoscongelado_W26_piloto,fonda_NB_pescadosymariscoscongelado_piloto,15,True,01-07-2022,31-07-2022,25,1,72836,234267#234268#167177#167178#167193#167194
20220701_CMX_fonda_NB_alimentoscongelados_W26_piloto,fonda_NB_alimentoscongelados_piloto,14,True,01-07-2022,31-07-2022,20,1,72838,56517#122848#382918#180193#180194#180195#180198#180197#180199#56525#122853
20220701_CMX_fonda_NB_cafechocolateeinfusiones_W26_piloto,fonda_NB_cafechocolateeinfusiones_piloto,10,True,01-07-2022,31-07-2022,40,1,72840,26031#313251#313252#313253#313259#313260#313261#377840#377839#377841
20220701_CMX_fonda_NB_mantequillasymargarinas_W26_piloto,fonda_NB_mantequillasymargarinas_piloto,8,True,01-07-2022,31-07-2022,15,1,72842,98713#122874#55172
20220701_CMX_fonda_NB_empaqueyenvoltura_W26_piloto,fonda_NB_empaqueyenvoltura_piloto,8,True,01-07-2022,31-07-2022,25,1,72844,267339#356682
20220701_CMX_jugueriacomidasaludable_NB_frutas_W26_control,jugueriacomidasaludable_NB_frutas,16,True,01-07-2022,31-07-2022,50,1,72845,-304389#213215#70313#-304944#70349#-303687#70318#-304950#-304953#112950#112948#162633#162635#-303756#112960#112958#-303825#411648#-303822#-304956#-303828#69751#69744#-304941#112942#112636#-304344#-303675#-303822#-304956#-303828#69744#69751#-305193#113608#-304116#76989#-303579#82741#88817#295344#88814#80042#-304884#70354#-303744#113009#-304953#-304950#112950#112948#-303771#-304587#70558#70560
20220701_CMX_jugueriacomidasaludable_NB_verduras_W26_control,jugueriacomidasaludable_NB_verduras,18,True,01-07-2022,31-07-2022,50,1,72847,-303531#-303603#-303516#213218#-303522#213222#213220#80507#71746#213224#-304368#-304371#-304374#70293#73977#421883#421881#421885#213208#-304437#-304443#213210#80525#80527#-304566#-304611#70359#54992#70362#-304617#-304614#70548#213230#70550#213232#-303618#-303702#-305073#70273#-304656#113615#12661#113740#12634#113173#-304554#70476#-304227#70255#-304947#-305004#74551#74549#12692#113077#-303627#70250#-305082#113040#-304365#-304308#-303576#124516#-304362#113030#-304566#54992#70359#-304611#70362
20220701_CMX_jugueriacomidasaludable_NB_granos_W26_control,jugueriacomidasaludable_NB_granos,10,True,01-07-2022,31-07-2022,30,1,72849,-303753#290405#290406#-304527#25993#25981#105423#287441#287442#287443#-304419#286885#287396#287398#287397#25987#-304380#-304521#287429#287431#287430#288268#288269
20220701_CMX_jugueriacomidasaludable_NB_leches_W26_control,jugueriacomidasaludable_NB_leches,8,True,01-07-2022,31-07-2022,15,1,72851,220924#-303930#361104#-303690#220519
20220701_CMX_jugueriacomidasaludable_NB_detergentejabonylavatrastes_W26_control,jugueriacomidasaludable_NB_detergentejabonylavatrastes,8,True,01-07-2022,31-07-2022,6,1,72853,-305196#218224#416893#416895#416894#-305190#218792#416889#416890#416891#416900#416901#416897#416898
20220701_CMX_jugueriacomidasaludable_NB_vasoscontenedoresyplatos_W26_control,jugueriacomidasaludable_NB_vasoscontenedoresyplatos,8,True,01-07-2022,31-07-2022,6,1,72855,70218#219840#413847#219846#63251#219879#62808#219873#512336#62803#219867#36995#219739#390641#180139#219961#380699#380700#380701#37222#219746#88349#219709#219846#53047#160213#180142#219954#92325#142572#142574#289054#135943#135944#135945#295397#295395#295396#219873#62808#219840#70218#306189#306191#306190
20220701_CMX_jugueriacomidasaludable_NB_papelytoallas_W26_control,jugueriacomidasaludable_NB_papelytoallas,10,True,01-07-2022,31-07-2022,30,1,72857,288939#301981#-304077#218797#218799#32687#221568#286896#288966#288967#283690#288938#-303978
20220701_CMX_jugueriacomidasaludable_NB_pollo_W26_control,jugueriacomidasaludable_NB_pollo,15,True,01-07-2022,31-07-2022,15,1,72859,167267#167266#167259#167261#167260#167263#167264#179989#179990#406149#406150#382435#295332#290076#283601#179696#179697#167264#167263#278241#290277#290275#290276#213604#213605#213606
20220701_CMX_jugueriacomidasaludable_NB_cubiertos_W26_control,jugueriacomidasaludable_NB_cubiertos,8,True,01-07-2022,31-07-2022,7,1,72861,288276#288277#-304992#-304209#288273#288274#283697#283695#-304245#230176
