offer_name,offer_description,discount,automatically_consider_offer,start_date,end_date,max_uses_per_order,max_uses_per_customer,customer_segment_id,sku_id,segment_behaviour,offer_type,supplier_discount
20240701_SPO_lanches_piloto_NB_outroslimpadores_W27,lanches_piloto_NB_outroslimpadores,8,true,01-07-2024,31-07-2024,0,1,778796,240496#613407,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_piloto_NB_suinos_W27,lanches_piloto_NB_suinos,6,true,01-07-2024,31-07-2024,0,1,778804,168290#202839#458143#164161#165360,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_piloto_NB_graos_W27,lanches_piloto_NB_graos,8,true,01-07-2024,31-07-2024,0,1,778790,625273#554473#554470,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_piloto_NB_laticinios_W27,lanches_piloto_NB_laticinios,4,true,01-07-2024,31-07-2024,0,1,778791,124405#124893#124907#636375#124424,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_piloto_NB_feijao_W27,lanches_piloto_NB_feijao,4,true,01-07-2024,31-07-2024,0,1,778787,72497#72488#72318,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_piloto_NB_leite_W27,lanches_piloto_NB_leite,4,true,01-07-2024,31-07-2024,0,1,778793,572871#616289,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_piloto_NB_tuberculos_W27,lanches_piloto_NB_tuberculos,8,true,01-07-2024,31-07-2024,0,1,778806,-314737#581787#581771#-314887#608539#608490#73947#-314893#163207,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_piloto_NB_frango_W27,lanches_piloto_NB_frango,5,true,01-07-2024,31-07-2024,0,1,778788,396273#284509#646447#284517#575574#569233#284513#638095,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_piloto_NB_aguaseisotonicos_W27,lanches_piloto_NB_aguaseisotonicos,8,true,01-07-2024,31-07-2024,0,1,778771,597183#277866,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_piloto_NB_carnevermelha_W27,lanches_piloto_NB_carnevermelha,5,true,01-07-2024,31-07-2024,0,1,778775,197853#649293#382171#553866#197625#553870,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_massasemolhos_W27,lanches_control_NB_massasemolhos,1,true,01-01-2028,02-01-2028,1,1,778756,108497#647187#458839#173891#633625#108411#637244#409934#647291#628506#620609#108420#108429,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_detergentesabaoelava-louas_W27,lanches_control_NB_detergentesabaoelava-louas,1,true,01-01-2028,02-01-2028,1,1,778343,511038#518364#261188#160747#510797#630359,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_temperos_W27,lanches_control_NB_temperos,1,true,01-01-2028,02-01-2028,1,1,778766,107187#107178#108290#577339#640543#638093#640539#639489,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_arroz_W27,lanches_control_NB_arroz,1,true,01-01-2028,02-01-2028,1,1,778333,153089#296389#255295#648297#652539,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_azeitesoleosevinagres_W27,lanches_control_NB_azeitesoleosevinagres,1,true,01-01-2028,02-01-2028,1,1,778334,384239#93574#122218#131720#123397#173909#122612#623157#278407,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_cafechocolateseinfusoes_W27,lanches_control_NB_cafechocolateseinfusoes,1,true,01-01-2028,02-01-2028,1,1,778335,235489#278348#621289#625275#235492#571536#501927#625257#625269,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_condimentos_W27,lanches_control_NB_condimentos,1,true,01-01-2028,02-01-2028,1,1,778338,141889#631989#141931#592711#141935#141925#141933#615291#633119#141916#141928#614935#278425#141892#633621#141904,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_destilados_W27,lanches_control_NB_destilados,1,true,01-01-2028,02-01-2028,1,1,778342,576218#572851#576210#590839,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_embutidos_W27,lanches_control_NB_embutidos,1,true,01-01-2028,02-01-2028,1,1,778346,165988#165678#586807#511889#180640#165346#417765,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_docesesobremesas_W27,lanches_control_NB_docesesobremesas,1,true,01-01-2028,02-01-2028,1,1,778344,209377#209373#644668#173913#644680#645189,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_embalagens_W27,lanches_control_NB_embalagens,1,true,01-01-2028,02-01-2028,1,1,778345,648549,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_papeis_W27,lanches_control_NB_papeis,1,true,01-01-2028,02-01-2028,1,1,778759,240505#426339#366139#648741#418958,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_queijos_W27,lanches_control_NB_queijos,1,true,01-01-2028,02-01-2028,1,1,778762,588033#648905#526878#606541#361775#243655#647815#361771,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_refrigeranteseenergeticos_W27,lanches_control_NB_refrigeranteseenergeticos,1,true,01-01-2028,02-01-2028,1,1,778763,483012#277873#363754#363763#397295#452047#452043#453302,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_manteigasemargarinas_W27,lanches_control_NB_manteigasemargarinas,1,true,01-01-2028,02-01-2028,1,1,778755,217683#217679#217687#225209#209340,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_polpaseaai_W27,lanches_control_NB_polpaseaai,1,true,01-01-2028,02-01-2028,1,1,778761,512674#512666#512679#512660#512654,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_desengordurantes_W27,lanches_control_NB_desengordurantes,1,true,01-01-2028,02-01-2028,1,1,778340,240404,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_peixesefrutosdomar_W27,lanches_control_NB_peixesefrutosdomar,1,true,01-01-2028,02-01-2028,1,1,778760,647369#575792#165406,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_cervejas_W27,lanches_control_NB_cervejas,1,true,01-01-2028,02-01-2028,1,1,778337,363775#284046#277871#580894#363789#364851#643321,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_frutas_W27,lanches_control_NB_frutas,1,true,01-01-2028,02-01-2028,1,1,778350,-314629#581776#-314938#89339#112149#608540#-314689#89349#-314767#98094#607838#75842#-314593#112156,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_ovos_W27,lanches_control_NB_ovos,1,true,01-01-2028,02-01-2028,1,1,778758,651949,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_verduras_W27,lanches_control_NB_verduras,1,true,01-01-2028,02-01-2028,1,1,778770,75297#608492#608489#112182#74194#608494#608495#75087#608543#608538#73648#608488#626704#74156#626705#75002,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_legumes_W27,lanches_control_NB_legumes,1,true,01-01-2028,02-01-2028,1,1,778753,-314770#608497#97340#-314797#608542#97304#-314728#111235#106246#556552#-314725#626707#112225#-314857#112220#-314716#608491#106081,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_utensiliosdelimpeza_W27,lanches_control_NB_utensiliosdelimpeza,1,true,01-01-2028,02-01-2028,1,1,778769,161239#613405#240413,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_conservaseenlatados_W27,lanches_control_NB_conservaseenlatados,1,true,01-01-2028,02-01-2028,1,1,778339,633619#633851#236613#509501#633637#361010#236601#361028#633627,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_farinhasemisturas_W27,lanches_control_NB_farinhasemisturas,1,true,01-01-2028,02-01-2028,1,1,778347,116061#623198#108302#627434#232192#635786#163389#612129#623208#73465#232189#612127#638411#623202#652831#638395#163392,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_sucosechas_W27,lanches_control_NB_sucosechas,1,true,01-01-2028,02-01-2028,1,1,778764,397323#277880#277876#283284#277875#277861#277883#277887#284041#277885#277858#277857#277886#277884#486140#649779,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_utensilios_W27,lanches_control_NB_utensilios,1,true,01-01-2028,02-01-2028,1,1,778768,351307,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_desinfetantesesanitizantes_W27,lanches_control_NB_desinfetantesesanitizantes,1,true,01-01-2028,02-01-2028,1,1,778341,240307#314595#240304#240410#314589#628490#351343#628130,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_outroslimpadores_W27,lanches_control_NB_outroslimpadores,1,true,01-01-2028,02-01-2028,1,1,778757,240496#613407,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_suinos_W27,lanches_control_NB_suinos,1,true,01-01-2028,02-01-2028,1,1,778765,168290#202839#458143#164161#165360,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_graos_W27,lanches_control_NB_graos,1,true,01-01-2028,02-01-2028,1,1,778751,625273#554473#554470,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_laticinios_W27,lanches_control_NB_laticinios,1,true,01-01-2028,02-01-2028,1,1,778752,124405#124893#124907#636375#124424,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_feijao_W27,lanches_control_NB_feijao,1,true,01-01-2028,02-01-2028,1,1,778348,72497#72488#72318,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_leite_W27,lanches_control_NB_leite,1,true,01-01-2028,02-01-2028,1,1,778754,572871#616289,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_tuberculos_W27,lanches_control_NB_tuberculos,1,true,01-01-2028,02-01-2028,1,1,778767,-314737#581787#581771#-314887#608539#608490#73947#-314893#163207,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_frango_W27,lanches_control_NB_frango,1,true,01-01-2028,02-01-2028,1,1,778349,396273#284509#646447#284517#575574#569233#284513#638095,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_aguaseisotonicos_W27,lanches_control_NB_aguaseisotonicos,1,true,01-01-2028,02-01-2028,1,1,778332,597183#277866,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_lanches_control_NB_carnevermelha_W27,lanches_control_NB_carnevermelha,1,true,01-01-2028,02-01-2028,1,1,778336,197853#649293#382171#553866#197625#553870,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_massasemolhos_W27,padariacafebolos_piloto_NB_massasemolhos,8,true,01-07-2024,31-07-2024,0,1,778903,458839#108497#633625#647187#108411#173891#647291#647293#108420#637244#409934#613393#546125,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_detergentesabaoelava-louas_W27,padariacafebolos_piloto_NB_detergentesabaoelava-louas,8,true,01-07-2024,31-07-2024,0,1,778493,511038#510797#518364#307990#307988#261188,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_temperos_W27,padariacafebolos_piloto_NB_temperos,8,true,01-07-2024,31-07-2024,0,1,778913,107178#107187#577339#108290#638093#640543#638111#611004,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_arroz_W27,padariacafebolos_piloto_NB_arroz,4,true,01-07-2024,31-07-2024,0,1,778483,153089#296389#255295#648297#652539,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_azeitesoleosevinagres_W27,padariacafebolos_piloto_NB_azeitesoleosevinagres,5,true,01-07-2024,31-07-2024,0,1,778484,384239#93574#122218#123397#131720#623187#623151#122612#586797,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_cafechocolateseinfusoes_W27,padariacafebolos_piloto_NB_cafechocolateseinfusoes,8,true,01-07-2024,31-07-2024,0,1,778485,235489#621289#278348#625239#625277#622103#626291#571536#235492#625275,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_condimentos_W27,padariacafebolos_piloto_NB_condimentos,8,true,01-07-2024,31-07-2024,0,1,778488,141931#631989#141889#141933#141935#592711#141925#633621#141916#633119#632543#141928#615291#633633#320739#652107,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_destilados_W27,padariacafebolos_piloto_NB_destilados,6,true,01-07-2024,31-07-2024,0,1,778492,576218#576210#600091#572851,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_embutidos_W27,padariacafebolos_piloto_NB_embutidos,6,true,01-07-2024,31-07-2024,0,1,778495,165988#165678#511889#417765#382151#382139#165346,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_docesesobremesas_W27,padariacafebolos_piloto_NB_docesesobremesas,8,true,01-07-2024,31-07-2024,0,1,778494,173913#644668#209373#173915#356954#644654#209381,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_embalagens_W27,padariacafebolos_piloto_NB_embalagens,8,true,01-07-2024,31-07-2024,0,1,778496,648549#648555,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_papeis_W27,padariacafebolos_piloto_NB_papeis,8,true,01-07-2024,31-07-2024,0,1,778906,240505#366139#418958#426339#648741,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_queijos_W27,padariacafebolos_piloto_NB_queijos,7,true,01-07-2024,31-07-2024,0,1,778909,588033#648905#526878#513065#513069#260913#606541#361775,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_refrigeranteseenergeticos_W27,padariacafebolos_piloto_NB_refrigeranteseenergeticos,7,true,01-07-2024,31-07-2024,0,1,778910,483012#277873#363763#452043#363754#397295#453302#277874,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_manteigasemargarinas_W27,padariacafebolos_piloto_NB_manteigasemargarinas,8,true,01-07-2024,31-07-2024,0,1,778902,217683#217687#217679#643429,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_polpaseaai_W27,padariacafebolos_piloto_NB_polpaseaai,8,true,01-07-2024,31-07-2024,0,1,778908,512674#512679#512660#512657#512666,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_desengordurantes_W27,padariacafebolos_piloto_NB_desengordurantes,7,true,01-07-2024,31-07-2024,0,1,778490,240404,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_peixesefrutosdomar_W27,padariacafebolos_piloto_NB_peixesefrutosdomar,4,true,01-07-2024,31-07-2024,0,1,778907,647369#575792#648849,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_cervejas_W27,padariacafebolos_piloto_NB_cervejas,4,true,01-07-2024,31-07-2024,0,1,778487,363775#284046#580894#277871#363789#643321#364851,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_frutas_W27,padariacafebolos_piloto_NB_frutas,8,true,01-07-2024,31-07-2024,0,1,778498,581776#-314629#-314938#89339#608540#112149#-314689#75842#607838#98094#-314767#89349#-314911,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_ovos_W27,padariacafebolos_piloto_NB_ovos,8,true,01-07-2024,31-07-2024,0,1,778905,651949,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_verduras_W27,padariacafebolos_piloto_NB_verduras,8,true,01-07-2024,31-07-2024,0,1,778917,75297#608489#608492#608494#74194#112182#608495#75087#608543#608538#608488#73648#74156#626705#626704#75002,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_legumes_W27,padariacafebolos_piloto_NB_legumes,8,true,01-07-2024,31-07-2024,0,1,778500,-314797#608542#97304#608497#97340#-314770#-314728#111235#106246#-314734#627381#626706#556552#608491#-314716#106081#626838#-314692#626839,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_utensiliosdelimpeza_W27,padariacafebolos_piloto_NB_utensiliosdelimpeza,6,true,01-07-2024,31-07-2024,0,1,778916,613405#161239#240413,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_conservaseenlatados_W27,padariacafebolos_piloto_NB_conservaseenlatados,8,true,01-07-2024,31-07-2024,0,1,778489,633619#509501#236613#633637#633851#414443#236601#361010#633627#361007,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_sucosechas_W27,padariacafebolos_piloto_NB_sucosechas,8,true,01-07-2024,31-07-2024,0,1,778911,397323#277880#277876#277861#277875#283284#486140#277883#277858#277885#484701#277887#284041#277884#277857#649779#277886,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_utensilios_W27,padariacafebolos_piloto_NB_utensilios,8,true,01-07-2024,31-07-2024,0,1,778915,351307,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_desinfetantesesanitizantes_W27,padariacafebolos_piloto_NB_desinfetantesesanitizantes,6,true,01-07-2024,31-07-2024,0,1,778491,240307#314589#240304#314595#314592#628490#418961#351343#240410,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_outroslimpadores_W27,padariacafebolos_piloto_NB_outroslimpadores,8,true,01-07-2024,31-07-2024,0,1,778904,240496#240484,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_suinos_W27,padariacafebolos_piloto_NB_suinos,6,true,01-07-2024,31-07-2024,0,1,778912,202839#168290#164161#458143#622193,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_graos_W27,padariacafebolos_piloto_NB_graos,7,true,01-07-2024,31-07-2024,0,1,778499,625273#554473#554470,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_leite_W27,padariacafebolos_piloto_NB_leite,4,true,01-07-2024,31-07-2024,0,1,778901,572871#105599,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_tuberculos_W27,padariacafebolos_piloto_NB_tuberculos,8,true,01-07-2024,31-07-2024,0,1,778914,-314737#581787#-314887#581771#608490#608539#73947#-314899#626841#626842#-314893,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_frango_W27,padariacafebolos_piloto_NB_frango,5,true,01-07-2024,31-07-2024,0,1,778497,284517#284509#396273#284513#225205#646447#569233#575574#450359,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_aguaseisotonicos_W27,padariacafebolos_piloto_NB_aguaseisotonicos,8,true,01-07-2024,31-07-2024,0,1,778482,277866#597183,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_piloto_NB_carnevermelha_W27,padariacafebolos_piloto_NB_carnevermelha,4,true,01-07-2024,31-07-2024,0,1,778486,382171#197853#382175#649293#197625#553866,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_massasemolhos_W27,padariacafebolos_control_NB_massasemolhos,1,true,01-01-2028,02-01-2028,1,1,778884,458839#108497#633625#647187#108411#173891#647291#647293#108420#637244#409934#613393#546125,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_detergentesabaoelava-louas_W27,padariacafebolos_control_NB_detergentesabaoelava-louas,1,true,01-01-2028,02-01-2028,1,1,778874,511038#510797#518364#307990#307988#261188,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_temperos_W27,padariacafebolos_control_NB_temperos,1,true,01-01-2028,02-01-2028,1,1,778477,107178#107187#577339#108290#638093#640543#638111#611004,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_arroz_W27,padariacafebolos_control_NB_arroz,1,true,01-01-2028,02-01-2028,1,1,778864,153089#296389#255295#648297#652539,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_azeitesoleosevinagres_W27,padariacafebolos_control_NB_azeitesoleosevinagres,1,true,01-01-2028,02-01-2028,1,1,778865,384239#93574#122218#123397#131720#623187#623151#122612#586797,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_cafechocolateseinfusoes_W27,padariacafebolos_control_NB_cafechocolateseinfusoes,1,true,01-01-2028,02-01-2028,1,1,778866,235489#621289#278348#625239#625277#622103#626291#571536#235492#625275,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_condimentos_W27,padariacafebolos_control_NB_condimentos,1,true,01-01-2028,02-01-2028,1,1,778869,141931#631989#141889#141933#141935#592711#141925#633621#141916#633119#632543#141928#615291#633633#320739#652107,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_destilados_W27,padariacafebolos_control_NB_destilados,1,true,01-01-2028,02-01-2028,1,1,778873,576218#576210#600091#572851,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_embutidos_W27,padariacafebolos_control_NB_embutidos,1,true,01-01-2028,02-01-2028,1,1,778877,165988#165678#511889#417765#382151#382139#165346,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_docesesobremesas_W27,padariacafebolos_control_NB_docesesobremesas,1,true,01-01-2028,02-01-2028,1,1,778875,173913#644668#209373#173915#356954#644654#209381,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_embalagens_W27,padariacafebolos_control_NB_embalagens,1,true,01-01-2028,02-01-2028,1,1,778876,648549#648555,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_papeis_W27,padariacafebolos_control_NB_papeis,1,true,01-01-2028,02-01-2028,1,1,778470,240505#366139#418958#426339#648741,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_queijos_W27,padariacafebolos_control_NB_queijos,1,true,01-01-2028,02-01-2028,1,1,778474,588033#648905#526878#513065#513069#260913#606541#361775,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_refrigeranteseenergeticos_W27,padariacafebolos_control_NB_refrigeranteseenergeticos,1,true,01-01-2028,02-01-2028,1,1,778473,483012#277873#363763#452043#363754#397295#453302#277874,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_manteigasemargarinas_W27,padariacafebolos_control_NB_manteigasemargarinas,1,true,01-01-2028,02-01-2028,1,1,778883,217683#217687#217679#643429,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_polpaseaai_W27,padariacafebolos_control_NB_polpaseaai,1,true,01-01-2028,02-01-2028,1,1,778472,512674#512679#512660#512657#512666,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_desengordurantes_W27,padariacafebolos_control_NB_desengordurantes,1,true,01-01-2028,02-01-2028,1,1,778871,240404,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_peixesefrutosdomar_W27,padariacafebolos_control_NB_peixesefrutosdomar,1,true,01-01-2028,02-01-2028,1,1,778471,647369#575792#648849,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_cervejas_W27,padariacafebolos_control_NB_cervejas,1,true,01-01-2028,02-01-2028,1,1,778868,363775#284046#580894#277871#363789#643321#364851,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_frutas_W27,padariacafebolos_control_NB_frutas,1,true,01-01-2028,02-01-2028,1,1,778879,581776#-314629#-314938#89339#608540#112149#-314689#75842#607838#98094#-314767#89349#-314911,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_ovos_W27,padariacafebolos_control_NB_ovos,1,true,01-01-2028,02-01-2028,1,1,778886,651949,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_verduras_W27,padariacafebolos_control_NB_verduras,1,true,01-01-2028,02-01-2028,1,1,778481,75297#608489#608492#608494#74194#112182#608495#75087#608543#608538#608488#73648#74156#626705#626704#75002,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_legumes_W27,padariacafebolos_control_NB_legumes,1,true,01-01-2028,02-01-2028,1,1,778881,-314797#608542#97304#608497#97340#-314770#-314728#111235#106246#-314734#627381#626706#556552#608491#-314716#106081#626838#-314692#626839,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_utensiliosdelimpeza_W27,padariacafebolos_control_NB_utensiliosdelimpeza,1,true,01-01-2028,02-01-2028,1,1,778480,613405#161239#240413,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_conservaseenlatados_W27,padariacafebolos_control_NB_conservaseenlatados,1,true,01-01-2028,02-01-2028,1,1,778870,633619#509501#236613#633637#633851#414443#236601#361010#633627#361007,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_sucosechas_W27,padariacafebolos_control_NB_sucosechas,1,true,01-01-2028,02-01-2028,1,1,778475,397323#277880#277876#277861#277875#283284#486140#277883#277858#277885#484701#277887#284041#277884#277857#649779#277886,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_utensilios_W27,padariacafebolos_control_NB_utensilios,1,true,01-01-2028,02-01-2028,1,1,778479,351307,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_desinfetantesesanitizantes_W27,padariacafebolos_control_NB_desinfetantesesanitizantes,1,true,01-01-2028,02-01-2028,1,1,778872,240307#314589#240304#314595#314592#628490#418961#351343#240410,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_outroslimpadores_W27,padariacafebolos_control_NB_outroslimpadores,1,true,01-01-2028,02-01-2028,1,1,778885,240496#240484,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_suinos_W27,padariacafebolos_control_NB_suinos,1,true,01-01-2028,02-01-2028,1,1,778476,202839#168290#164161#458143#622193,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_graos_W27,padariacafebolos_control_NB_graos,1,true,01-01-2028,02-01-2028,1,1,778880,625273#554473#554470,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_leite_W27,padariacafebolos_control_NB_leite,1,true,01-01-2028,02-01-2028,1,1,778882,572871#105599,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_tuberculos_W27,padariacafebolos_control_NB_tuberculos,1,true,01-01-2028,02-01-2028,1,1,778478,-314737#581787#-314887#581771#608490#608539#73947#-314899#626841#626842#-314893,INCLUDED,SUPER_DISCOUNT,0
20240701_SPO_padariacafebolos_control_NB_frango_W27,padariacafebolos_control_NB_frango,1,true,01-01-2028,02-01-2028,1,1,778878,284517#284509#396273#284513#225205#646447#569233#575574#450359,INCLUDED,SUPER_DISCOUNT,0
