city,customer_id,tier,Adjust_CLTV
VCP,135201529.0,7,824.8053634600716
VCP,149327686.0,11,225.63503120509722
VCP,149339488.0,10,26.662920157422192
VCP,149399006.0,3,3459.572078746592
VCP,149874519.0,10,156.66173714908993
VCP,149893468.0,5,1653.5460848112305
VCP,149914297.0,7,908.114122996768
VCP,149963048.0,7,1042.7531757528154
VCP,150055757.0,9,363.15727471600053
VCP,150099104.0,10,205.20251058481273
VCP,150100382.0,10,257.97586259716553
VCP,150655757.0,9,343.3654567599897
VCP,150668795.0,10,172.43202869555475
VCP,150682554.0,11,908.787547893608
VCP,150793078.0,10,213.85225092571528
VCP,151293751.0,7,946.6323667829187
VCP,151459010.0,10,41.420926641719234
VCP,151587062.0,8,625.6654491482226
VCP,151961585.0,11,764.351961898486
VCP,151981085.0,11,820.7718122745202
VCP,152030541.0,8,648.0735639901864
VCP,152085243.0,10,67.88473972817063
VCP,152183508.0,10,103.1858322130393
VCP,152189608.0,10,289.01105973535283
VCP,152529768.0,10,213.34210757142537
VCP,152712887.0,8,743.9743893808413
VCP,153354315.0,10,209.20488934534237
VCP,153453198.0,9,355.8211581846738
VCP,153508896.0,11,314.2784379736978
VCP,153515308.0,4,2296.158369051098
VCP,153901434.0,9,406.0231845796875
VCP,153904153.0,10,220.3504948770618
VCP,153959449.0,11,159.6348121502669
VCP,153998708.0,10,56.680408311895455
VCP,154115661.0,10,2.7236812579759713
VCP,154117910.0,10,318.2279408597437
VCP,154250217.0,10,134.38518797472253
VCP,155217253.0,10,158.3586380635366
VCP,155253471.0,5,1832.067145436855
VCP,155320497.0,8,765.093037056588
VCP,155683131.0,6,1164.9059393182322
VCP,156271168.0,8,657.3425550255188
VCP,156285072.0,7,907.1554591595361
VCP,156295277.0,10,90.24422536537658
VCP,157212737.0,8,576.1539676619386
VCP,157229612.0,11,308.30128737235106
VCP,157294052.0,10,161.61850091914192
VCP,157344582.0,10,216.38873298736857
VCP,157380986.0,9,517.2408968499298
VCP,157412963.0,9,491.10425758999605
VCP,157422243.0,7,852.2955006220191
VCP,157585080.0,2,3790.1714167168357
VCP,157673860.0,7,824.9670245234275
VCP,157694486.0,7,831.7594867010426
VCP,157710022.0,11,654.9088780534607
VCP,157733676.0,9,407.8980662770354
VCP,157762467.0,8,676.2855021618482
VCP,157826063.0,10,121.51516406540223
VCP,157882405.0,6,1480.0403373038855
VCP,157947131.0,10,325.13484396968124
VCP,158194771.0,10,159.7867980763599
VCP,158198356.0,10,38.589546105271694
VCP,158199640.0,8,558.829472560104
VCP,158227405.0,9,516.7304446522973
VCP,158249002.0,10,109.29005668986197
VCP,158253271.0,10,147.57847157384455
VCP,158263549.0,10,34.07869923383029
VCP,158265216.0,10,163.245847073671
VCP,158378800.0,10,79.67800807152044
VCP,158394270.0,10,145.02982556686715
VCP,158433907.0,10,155.93249739972256
VCP,158442271.0,10,214.00012762665426
VCP,158453792.0,10,64.28601180441484
VCP,158514735.0,3,2919.0305684041205
VCP,158651955.0,9,334.4775685451707
VCP,158753708.0,8,618.6138139124747
VCP,158760088.0,10,194.20413078668074
VCP,158807185.0,4,2485.541486698491
VCP,158809057.0,4,2211.1832611656882
VCP,158840112.0,9,413.786574363738
VCP,158920783.0,10,157.88678353529602
VCP,158952073.0,7,1020.9824833962866
VCP,159372204.0,10,175.73353197458522
VCP,159372629.0,6,1371.1905281573186
VCP,159449562.0,7,1006.5298149618817
VCP,159460815.0,8,711.656632486287
VCP,159512920.0,9,428.6692303033554
VCP,159515312.0,10,176.408324117161
VCP,159532404.0,10,292.0642118305311
VCP,160204917.0,4,2083.357907549778
VCP,160214348.0,10,48.673980797206674
VCP,160226071.0,6,1395.5795122660115
VCP,160231841.0,9,367.88472444193957
VCP,160236172.0,10,185.45688024876173
VCP,160280281.0,10,64.83603525267972
VCP,160306700.0,8,586.3717807999088
VCP,160355198.0,10,74.24793920693962
VCP,160379800.0,8,600.4099869627121
VCP,160419003.0,8,766.8881703448408
VCP,160419667.0,10,73.13846232367659
VCP,160423319.0,7,843.2423058421724
VCP,160429436.0,10,95.26944049311845
VCP,160469274.0,10,164.593123583215
VCP,160693653.0,9,327.4097240131181
VCP,160704641.0,3,3038.801701112435
VCP,160720650.0,6,1328.8879639696172
VCP,160737392.0,11,775.4612515755492
VCP,160750125.0,11,156.96758672584275
VCP,160867408.0,6,1229.2578552985665
VCP,160888940.0,10,112.98731052045257
VCP,160962138.0,5,1604.4551924574869
VCP,161232980.0,10,198.29417825792075
VCP,161277621.0,10,211.33067324739682
VCP,161296246.0,7,996.1470631343645
VCP,161308998.0,10,147.09983230042963
VCP,161320126.0,10,191.92924920986363
VCP,161352164.0,10,289.0901599886512
VCP,161395813.0,10,53.28354560771315
VCP,161446960.0,9,367.56474889279315
VCP,161469257.0,9,368.6794929001851
VCP,161560208.0,11,687.8617399804177
VCP,161716113.0,9,443.56225883986673
VCP,161717519.0,10,285.9807961847191
VCP,161804574.0,8,709.255818331851
VCP,161839109.0,8,558.3416849612245
VCP,161886830.0,10,39.405484440784605
VCP,161954963.0,11,3576.3067257793564
VCP,162321887.0,3,2514.671022575987
VCP,162327386.0,10,185.94796660641694
VCP,162329305.0,7,1011.7596422373795
VCP,162367803.0,10,184.06133458111256
VCP,162417217.0,7,843.4983124708789
VCP,162490927.0,6,1265.280926561608
VCP,162617430.0,11,1127.1320551199562
VCP,162666668.0,10,46.53761422792103
VCP,162668132.0,10,30.67444653120083
VCP,162702734.0,8,626.6254947743837
VCP,162724851.0,8,650.7499603283409
VCP,163282492.0,10,159.85045272202754
VCP,163732918.0,4,2244.2015670282776
VCP,163839100.0,8,752.207902799682
VCP,164734749.0,10,33.46778795969992
VCP,164902086.0,5,1544.7197833860753
VCP,164974340.0,10,295.5519261150504
VCP,165027168.0,10,191.23004693280694
VCP,165228269.0,10,188.08426303610366
VCP,165273408.0,11,464.7387310054156
VCP,165280661.0,10,146.63258004627454
VCP,165297650.0,10,63.92369679014326
VCP,165311663.0,10,214.15605050969282
VCP,165316753.0,11,3197.0052086318947
VCP,165362547.0,10,60.3769568320494
VCP,165766218.0,10,0.5225155123349929
VCP,165789633.0,5,1572.6743180688165
VCP,165795487.0,9,540.0378473443914
VCP,165824647.0,10,68.30340397891504
VCP,165832499.0,9,333.7990216578288
VCP,165879870.0,10,225.59152027967426
VCP,165912214.0,9,423.25009477464596
VCP,165951781.0,9,396.1025679293205
VCP,166000671.0,10,227.59151835728483
VCP,166247230.0,10,149.34299113201408
VCP,166271514.0,9,480.88968599544796
VCP,166344101.0,5,1501.972099054567
VCP,166418158.0,10,60.95502223902535
VCP,166617013.0,7,923.985706504887
VCP,166708154.0,5,1860.5862281094383
VCP,167149582.0,1,5069.870508237794
VCP,167152118.0,10,20.53372640208854
VCP,167548574.0,4,2237.041755542396
VCP,167679952.0,8,581.7822714267817
VCP,168279421.0,9,527.2393246638768
VCP,168296802.0,10,201.46345782423433
VCP,168309504.0,6,1096.0822419295255
VCP,168521553.0,2,3722.0069640035367
VCP,168604319.0,8,591.7897731558469
VCP,168794338.0,10,44.508107955554635
VCP,168798374.0,9,372.58732636623733
VCP,168925556.0,11,732.4844362673863
VCP,169038579.0,10,108.79653448792706
