offer_name,offer_description,discount,automatically_consider_offer,start_date,end_date,max_uses_per_order,max_uses_per_customer,customer_segment_id,sku_id
20220422_BOG_NB_tuberculos_W16,,16,true,22-04-2022,29-04-2022,2,2,,-302769#-302061#58488#56283#-302769#-302061#58488#56283#59057#56112#56110#70468#59055#70466#59057#56112#56110#70468#59055#70466#-302769#-302061#58488#56283#59057#56112#56110#70468#59055#70466#94271#-302265#150900#-302769#-302061#58488#56283#-303201#-302175#-302424#-301494#132490#60070#-302163#-303459#59065#358689#48738#132738#59067#48790#59063#132740#358693#-303459#59065#358689#48738#132738#59067#48790#59063#132740#358693
20220422_BOG_NB_verduras_W16,,20,true,22-04-2022,29-04-2022,50,2,,-300324#-300327#58813#-300330#-301275#-300882#-303333#-303336#-303432#-303339#-303354#59130#-303342#59132#-300324#-300327#58813#-300330#-301275#-300165#58827#-301119#-303432#-303339#-303354#59130#-303342#59132#-303432#-303339#-303354#59130#-303342#59132#-301296#-301266#58822#-302802#-303408#58478#-301104#134651#-301158#134653#-303300#58952#150741#150743#150745#150747#150483#150487#150485#150689#58979#-302361#-303267#58977#-303432#-303339#-303354#59130#-303342#59132#-301056#-301059#211601#-301206#-301209#58979#-302361#-303267#58977#58979#-302361#-303267#58977#-303432#-303339#-303354#59130#-303342#59132#-303333#-303336#12058#12060#58483#-301056#-301059#211601#12156#58473#-302370#58967#48702#58979#-302361#-303267#58977#150758#150754#150760#150756#-301296#-301266#58822#32734#-300252#-303240#147156#-303462#-303450#-301206#-301209#-300294#59123#-303402#-302808#-302805#-302364#150758#150754#150760#150756#150741#150743#150745#150747#-301194#59094#150483#150487#150485#150689#-301203#59079#-300933#-300939#-302370#58967#48702#-301464
20220422_BOG_NB_frutas_W16,,20,true,22-04-2022,29-04-2022,50,2,,-301131#48733#-302379#58962#-303249#-303252#98138#-300531#-302313#59028#-303249#-303252#98138#-300531#-302271#-302286#367833#56867#56869#-302301#150910#-302772#-302271#-302286#367833#144924#144936#144920#144934#144938#144922#-302313#59028#-301131#48733#-302379#58962#144924#144936#144920#144934#144938#144922#-300036#-300138#58947#-300093#-300120#-300147#150925#150927#150929#-300078#58985#-302199#-303180#144924#144936#144920#144934#144938#144922#144878#144886#144882#144888#144884#211590#144880#211592#211594#-302328#-302331#-302325#59008#65867#186668#163716#163718#163722#186670#163720#-302319#59018#144878#144886#144882#144888#144884#211590#144880#211592#211594#144878#144886#144882#144888#144884#211590#144880#211592#211594#12091#54045#12038#59074#-302376#150936#-302322#71964#12091#54045#12038#59074#-302640#-303243#58994#186668#163716#163718#163722#186670#163720#56867#56869#-300093#-300120#-300147#150925#150927#150929#-300126#186668#163716#163718#163722#186670#163720
20220422_BOG_NB_frutasjugo_W16,,15,true,22-04-2022,29-04-2022,25,2,,-302262#-302268#-300399#59148#-302310#59023#-303234#58989
20220422_BOG_NB_especias_W16,,-1,true,22-04-2022,29-04-2022,-1,-1,,-302670
