20220422_BOG_NB_tuberculos_W16,20220422_BOG_NB_verduras_W16,20220422_BOG_NB_frutas_W16,20220422_BOG_NB_frutasjugo_W16,20220422_BOG_NB_especias_W16
61807225.0,21664961.0,17600063.0,134682593.0,76289721.0
45816450.0,46011587.0,66358848.0,64165866.0,103093950.0
63642264.0,-224061.0,51678786.0,108795884.0,100603582.0
88021663.0,12719306.0,108858946.0,127801330.0,131143367.0
58596009.0,15865035.0,43126340.0,15472642.0,139728584.0
72751786.0,73045196.0,53382733.0,50075654.0,51975880.0
63642284.0,17536205.0,132681293.0,51189766.0,146151114.0
38214317.0,104338642.0,35229263.0,76814344.0,48371404.0
62069429.0,43226323.0,65637969.0,91756552.0,45356750.0
44571320.0,61805780.0,86773333.0,56956937.0,58726095.0
113515193.0,61969622.0,48369243.0,58857487.0,45618914.0
23993027.0,15733980.0,62066268.0,136714261.0,17569507.0
50469574.0,19109084.0,46239325.0,20846614.0,123279077.0
47585990.0,65967328.0,48008798.0,51779618.0,72619753.0
131603165.0,69244128.0,89558622.0,55580707.0,119740137.0
16194272.0,20845807.0,107253343.0,102373411.0,59315950.0
56629986.0,57447669.0,84971105.0,33036322.0,61675252.0
142416614.0,71472374.0,78089822.0,102635569.0,48371451.0
23993064.0,53679349.0,-225689.0,47781939.0,120264448.0
83434216.0,70849784.0,21663335.0,63445051.0,17110786.0
71441141.0,37590265.0,124391017.0,63641659.0,47781637.0
116857589.0,56759547.0,61181545.0,22091842.0,50337550.0
53680894.0,67572987.0,31919727.0,68622403.0,20846352.0
142285566.0,64754942.0,86412913.0,109516885.0,67573520.0
38083328.0,112989438.0,22318706.0,34740318.0,77797137.0
16325385.0,65213695.0,16453233.0,82253926.0,15341333.0
59317003.0,45356290.0,49679989.0,50993258.0,128653079.0
58268429.0,138089745.0,69865077.0,55580786.0,106436376.0
66198286.0,70817042.0,53677685.0,30349431.0,88676122.0
44571407.0,38540563.0,54791800.0,116791419.0,21567264.0
54270744.0,68785425.0,66358905.0,69277819.0,43325223.0
16194333.0,16127254.0,81038972.0,62068871.0,83695399.0
38083358.0,107418905.0,83398273.0,15997064.0,55580460.0
54270753.0,21107994.0,133271169.0,96082057.0,16848691.0
45816612.0,15897886.0,116854403.0,40900748.0,52565815.0
38411056.0,83662114.0,61673092.0,69343379.0,34412350.0
55843636.0,47584556.0,74387091.0,19863709.0,20518719.0
62069562.0,-223952.0,121802389.0,47585440.0,120395590.0
46078779.0,27530546.0,59674264.0,124459173.0,103552846.0
42146618.0,79566134.0,-225635.0,63051942.0,20518735.0
16784196.0,43619638.0,62590623.0,53483693.0,63051603.0
35003205.0,15603000.0,61181600.0,40507576.0,139269971.0
133569351.0,99095865.0,15535781.0,16586936.0,35657557.0
42146631.0,24089916.0,57314982.0,40900795.0,135993172.0
16456525.0,67573054.0,58265259.0,47585474.0,48568157.0
78584658.0,42702144.0,16125612.0,19863747.0,13178732.0
77470550.0,16160065.0,121867948.0,109910227.0,61675373.0
39131992.0,22091073.0,62295729.0,49879256.0,50337649.0
73145179.0,15045954.0,103157428.0,59316444.0,55711610.0
50076511.0,99095881.0,54038196.0,66656477.0,31004540.0
55712610.0,44799307.0,15896245.0,69540065.0,65214336.0
132062053.0,47584590.0,39259829.0,63641827.0,84416385.0
55712619.0,41030993.0,138514103.0,37034211.0,141694849.0
18619244.0,48829780.0,53481145.0,51189991.0,58136454.0
52239212.0,138581334.0,52367033.0,104470777.0,18618251.0
58268532.0,47682910.0,61181626.0,16193788.0,66590604.0
52239224.0,55350624.0,12291773.0,66001156.0,61937552.0
31005567.0,16192864.0,31362754.0,20584709.0,50993049.0
37362563.0,16323939.0,-225593.0,49879303.0,103421853.0
14490499.0,127833446.0,107024073.0,98703630.0,140384159.0
90905475.0,-223894.0,-225588.0,63314191.0,119674788.0
77667212.0,37033322.0,128454349.0,15735056.0,103880615.0
56630164.0,58004842.0,55578317.0,133241107.0,43521960.0
112860054.0,19600746.0,71175886.0,20584728.0,31135657.0
89201564.0,17110382.0,120196816.0,15538456.0,47585199.0
52239262.0,125015407.0,63049425.0,16849180.0,52238259.0
41753503.0,67573107.0,45616849.0,107419932.0,108468148.0
21109668.0,16356725.0,21139149.0,44243230.0,76093363.0
92019627.0,57087351.0,23629519.0,66591010.0,145561528.0
49028013.0,82679164.0,68062933.0,35854626.0,20846537.0
66001840.0,41031037.0,68226766.0,113449257.0,124458957.0
50076596.0,15275391.0,126815954.0,52566315.0,45357008.0
16325561.0,42145152.0,24088273.0,111876395.0,58595282.0
105978813.0,15996289.0,79433433.0,105978155.0,129570770.0
47782848.0,40310144.0,69275353.0,116660530.0,119609304.0
-255037.0,5281155.0,36802259.0,76421435.0,134682593.0
48372677.0,84448644.0,32607958.0,67574075.0,64165866.0
65215434.0,24188299.0,53481184.0,71768381.0,108795884.0
43588555.0,16684429.0,15994593.0,63772997.0,127801330.0
63314903.0,54269327.0,70880992.0,114628935.0,24188923.0
-255011.0,15537560.0,36703971.0,129112392.0,15472642.0
58006498.0,35689881.0,62590691.0,78125390.0,50075654.0
35855332.0,41358746.0,134713062.0,52566355.0,51189766.0
46078962.0,18978202.0,51318507.0,104405331.0,76814344.0
-254989.0,16586142.0,20057836.0,38410593.0,91756552.0
23796723.0,55350691.0,38080236.0,43719011.0,56956937.0
-254982.0,117478820.0,-225554.0,63052138.0,58857487.0
84483067.0,62297513.0,130223859.0,114039147.0,136714261.0
19864572.0,47781303.0,132419316.0,49486188.0,20846614.0
89201660.0,18519481.0,65244918.0,61413741.0,51779618.0
61414401.0,16192953.0,53382903.0,128129396.0,55580707.0
37493765.0,54269371.0,55840505.0,15997303.0,102373411.0
-254971.0,37230018.0,133959417.0,46012792.0,33036322.0
69606409.0,61543875.0,55480059.0,52697477.0,102635569.0
16325641.0,86480325.0,34639611.0,37230982.0,47781939.0
-254964.0,37492166.0,13012731.0,94378377.0,63445051.0
77798412.0,48469446.0,51187454.0,109320588.0,63641659.0
16653327.0,103880140.0,34180864.0,15538574.0,22091842.0
87170064.0,132126159.0,45354754.0,19667343.0,68622403.0
73669654.0,129603023.0,39096068.0,126949788.0,109516885.0
39263258.0,102602195.0,19271430.0,15997344.0,34740318.0
58727453.0,127276502.0,97783562.0,68426147.0,82253926.0
142351389.0,118429144.0,113086219.0,58268076.0,50993258.0
51780644.0,16225753.0,60952336.0,74652080.0,19339372.0
66001959.0,19469787.0,70127377.0,38410673.0,55580786.0
20585523.0,144414171.0,63049490.0,58137009.0,24713334.0
61414451.0,96376289.0,41848598.0,100735411.0,30349431.0
20519988.0,89953762.0,19107608.0,63445429.0,116791419.0
42605625.0,129078757.0,45256473.0,16587190.0,69277819.0
55581754.0,15734246.0,13078301.0,123148728.0,62068871.0
55712830.0,37492198.0,51679006.0,143137210.0,15997064.0
55712833.0,32708073.0,16453407.0,96344513.0,96082057.0
-254909.0,16815594.0,134614816.0,118364613.0,40900748.0
62594115.0,54892016.0,41422627.0,36182471.0,69343379.0
59120717.0,-223759.0,137137955.0,45291976.0,19863709.0
28712014.0,45913588.0,16846632.0,62462412.0,47585440.0
105520208.0,23598582.0,129044265.0,14424528.0,124459173.0
43326544.0,110433785.0,51875627.0,16128465.0,63051942.0
19864659.0,84547070.0,67800877.0,124393938.0,53483693.0
59120725.0,65213952.0,66359086.0,99817938.0,40507576.0
38083669.0,56497665.0,58003247.0,22092247.0,16586936.0
86318168.0,145954307.0,42372912.0,12196314.0,40900795.0
17112153.0,45454855.0,62295858.0,121903581.0,31922364.0
37035104.0,39097866.0,16027442.0,17111518.0,47585474.0
46537825.0,37033490.0,16060220.0,39000542.0,19863747.0
47324265.0,16815637.0,112398140.0,15997416.0,109910227.0
55581805.0,16029206.0,66359102.0,21567977.0,49879256.0
55123059.0,53253655.0,42602305.0,65018348.0,59316444.0
46537848.0,16848405.0,54497090.0,69016046.0,66656477.0
137174142.0,118593049.0,62295877.0,76814831.0,69540065.0
75570304.0,35460635.0,115478345.0,22026736.0,63641827.0
19274881.0,-223715.0,59674441.0,37231092.0,37034211.0
-254847.0,57185827.0,82677578.0,37034487.0,51189991.0
-254840.0,52074021.0,15044426.0,53680633.0,41359607.0
55843979.0,57316903.0,132648782.0,50993659.0,104470777.0
101522570.0,15537703.0,123375439.0,16456187.0,16193788.0
18619533.0,-223702.0,63475538.0,46078460.0,66001156.0
95952015.0,50075179.0,108498771.0,79043070.0,20584709.0
-254831.0,58005045.0,15568726.0,67377665.0,49879303.0
-254818.0,55711286.0,91098967.0,117971460.0,98703630.0
52567200.0,14423606.0,-225449.0,144775685.0,63314191.0
138091680.0,127276599.0,66588505.0,16587275.0,15735056.0
24255663.0,15767100.0,-225448.0,56629774.0,133241107.0
68820144.0,84219459.0,15044439.0,107747858.0,20584728.0
141827249.0,140973636.0,56954717.0,66001429.0,15538456.0
38083763.0,91690567.0,66817886.0,22878744.0,16849180.0
16653495.0,30447176.0,75566945.0,42146328.0,107419932.0
16850104.0,131700296.0,79531875.0,61217307.0,44243230.0
109911234.0,73504332.0,106991462.0,115350043.0,66591010.0
132259015.0,16848469.0,60657511.0,17177117.0,35854626.0
21044423.0,32511579.0,16650090.0,22092321.0,20584744.0
69541066.0,112465500.0,73535340.0,15538722.0,113449257.0
78519500.0,66197084.0,-225423.0,46275115.0,52566315.0
42802383.0,18716254.0,129634163.0,20847150.0,111876395.0
59317457.0,76715618.0,37457780.0,15538737.0,105978155.0
132324565.0,107746916.0,15896441.0,138091060.0,116660530.0
44702937.0,67835492.0,133533563.0,103029302.0,15472955.0
16391391.0,76748397.0,123670397.0,49879611.0,76421435.0
-254751.0,33953390.0,99716993.0,78584384.0,67574075.0
23076066.0,125900402.0,60198786.0,35658314.0,71768381.0
78585058.0,126686835.0,132222851.0,109648463.0,63772997.0
16194787.0,78222965.0,17600390.0,72620624.0,114628935.0
16456932.0,53909111.0,73502598.0,15538774.0,129112392.0
23665897.0,82712189.0,67637129.0,51976795.0,78125390.0
64167152.0,144709248.0,68784009.0,49879647.0,52566355.0
49880307.0,-223616.0,16125836.0,85858913.0,104405331.0
51977461.0,71472775.0,73928589.0,70851171.0,63052121.0
-254726.0,38213255.0,53579662.0,19864165.0,38410593.0
15801595.0,24188552.0,50990992.0,134683242.0,43719011.0
63315196.0,54892169.0,45256593.0,134617713.0,63052138.0
41753854.0,54892172.0,-225387.0,123083378.0,114039147.0
117906696.0,65967765.0,54169494.0,7871093.0,49486188.0
111877388.0,128095907.0,16846745.0,61807225.0,61413741.0
27532562.0,69867173.0,65245084.0,45816450.0,128129396.0
100277523.0,-223575.0,107745181.0,63642264.0,15997303.0
58268955.0,15799980.0,-225379.0,88021663.0,46012792.0
-254692.0,31757999.0,15568798.0,46078629.0,52697477.0
43326751.0,55842480.0,67800993.0,58596009.0,37230982.0
84483366.0,63444661.0,51089323.0,72751786.0,94378377.0
51780909.0,17471169.0,37031857.0,63642284.0,109320588.0
58268979.0,45061828.0,102600625.0,38214317.0,15538574.0
39591222.0,46438088.0,36147124.0,62069429.0,19667343.0
17177911.0,63805130.0,125636534.0,44571320.0,126949788.0
104340796.0,98342604.0,60788665.0,113515193.0,15997344.0
56958272.0,45356750.0,53514170.0,23993027.0,68426147.0
66854209.0,58726095.0,75927485.0,50469574.0,58268076.0
17177925.0,97883855.0,81006530.0,47585990.0,74652080.0
-254643.0,131569365.0,65212356.0,131603165.0,38410673.0
141696343.0,-223519.0,67604423.0,16194272.0,58137009.0
147463518.0,45618914.0,103059406.0,56629986.0,100735411.0
36183396.0,17569507.0,87297999.0,142416614.0,63445429.0
31137122.0,123279077.0,52072407.0,23993064.0,16587190.0
15539560.0,95721191.0,16158680.0,83434216.0,123148728.0
47324526.0,49780458.0,19566553.0,40639210.0,143137210.0
58006902.0,59315950.0,117837786.0,71441141.0,96344513.0
-254600.0,61675252.0,52072410.0,116857589.0,118364613.0
118431097.0,120264448.0,73076695.0,53680894.0,36182471.0
59317632.0,61052673.0,81039328.0,142285566.0,45291976.0
54599047.0,17110786.0,79499233.0,38083328.0,62462412.0
88874379.0,59086595.0,141692902.0,31922945.0,14424528.0
77077902.0,22189828.0,19795943.0,16325385.0,16128465.0
132259214.0,50337550.0,30347238.0,58268429.0,124393938.0
47783313.0,20846352.0,61542375.0,66198286.0,99817938.0
59317650.0,62297874.0,54890470.0,44571407.0,22092247.0
87629201.0,88676122.0,67997675.0,54270744.0,12196314.0
35659158.0,18716442.0,63311853.0,16194333.0,121903581.0
101195163.0,15898400.0,70782962.0,54270753.0,17111518.0
-254562.0,83695399.0,-225292.0,45816612.0,39000542.0
52567455.0,55580460.0,41357300.0,38411056.0,15997416.0
31137184.0,62297908.0,23990262.0,63970100.0,21567977.0
45817248.0,59807541.0,31756279.0,55843636.0,65018348.0
15539616.0,18061109.0,51089397.0,62069562.0,69016046.0
67575207.0,116660026.0,110137337.0,46078779.0,76814831.0
101981608.0,34412350.0,49319933.0,42146618.0,22026736.0
34413991.0,54040383.0,16060418.0,16784196.0,122690036.0
47783338.0,91395905.0,62066693.0,35003205.0,37231092.0
21110187.0,132159298.0,17174534.0,133569351.0,37034487.0
43523500.0,120395590.0,55480329.0,42146631.0,53680633.0
68820396.0,46438215.0,70127626.0,16456525.0,50993659.0
40508858.0,71145289.0,61411347.0,77470550.0,16456187.0
55582141.0,103552846.0,88641562.0,39131992.0,46078460.0
112336318.0,135993172.0,46239773.0,73145179.0,79043070.0
51191234.0,35657557.0,136155165.0,61676379.0,67377665.0
76750279.0,63805274.0,-225243.0,52239197.0,117971460.0
42278343.0,48568157.0,140382248.0,50076511.0,144775685.0
46341593.0,61183839.0,15732782.0,55712610.0,16587275.0
52239840.0,78681958.0,122785838.0,15539044.0,56629774.0
113057251.0,61183846.0,44568626.0,132062053.0,107747858.0
-254489.0,98211688.0,626741.0,18619244.0,66001429.0
42606068.0,43095915.0,139694134.0,52239212.0,22878744.0
30744057.0,61675373.0,48664632.0,41491312.0,42146328.0
35659265.0,52074354.0,79073337.0,58268532.0,61217307.0
51781130.0,54892403.0,52072505.0,52239224.0,115350043.0
15408650.0,58267508.0,61673531.0,132062075.0,17177117.0
38215181.0,46438261.0,-225219.0,16587644.0,22092321.0
16457236.0,16619384.0,61050947.0,31005567.0,15538722.0
129113622.0,18061179.0,68259908.0,37362563.0,46996003.0
54074902.0,31004540.0,58495046.0,14490499.0,46275115.0
132718103.0,60659583.0,62296136.0,90905475.0,20847150.0
139271708.0,-223353.0,59117642.0,77667212.0,15538737.0
-254435.0,50567048.0,76157003.0,56630164.0,138091060.0
50077214.0,18618251.0,83660876.0,112860054.0,103029302.0
35200542.0,66590604.0,37228625.0,52239262.0,49879611.0
29236768.0,61937552.0,15241302.0,41753503.0,78584384.0
66002467.0,50993049.0,135958617.0,92019627.0,35658314.0
140844584.0,22321050.0,47583322.0,47586219.0,109648463.0
78126635.0,51091354.0,146313306.0,49028013.0,72620624.0
58138156.0,103421853.0,58003548.0,66001840.0,15538774.0
15474227.0,64722846.0,123801692.0,50076596.0,51976795.0
121249332.0,78550944.0,112300126.0,16325561.0,49879647.0
83762751.0,18716577.0,84185184.0,105978813.0,85858913.0
31071808.0,61183908.0,55840865.0,47782848.0,70851171.0
59121216.0,57186215.0,45813857.0,-255038.0,19864165.0
75505221.0,43521960.0,55021667.0,-255037.0,134683242.0
113516102.0,31135657.0,71897188.0,48372677.0,134617713.0
-254393.0,125540271.0,44470373.0,65215434.0,123083378.0
138681925.0,108468148.0,73994347.0,43588555.0,7871093.0
69017161.0,53254070.0,56627308.0,31071182.0,61807225.0
23993932.0,16357305.0,47681647.0,63314903.0,45816450.0
51781197.0,60659648.0,20222066.0,-255011.0,73538179.0
-254387.0,64722883.0,24186995.0,58006498.0,63642264.0
55844432.0,65968069.0,44470388.0,35855332.0,88021663.0
61939281.0,20846537.0,97489011.0,131603439.0,46078629.0
64757330.0,67999692.0,90673269.0,-254992.0,58596009.0
16195155.0,124458957.0,61804664.0,46078962.0,72751786.0
59121239.0,38770647.0,15995001.0,-254989.0,63642284.0
44572249.0,119609304.0,98308219.0,23796723.0,38214317.0
49028698.0,36411367.0,19665020.0,68033528.0,62069429.0
-254372.0,108795884.0,43323515.0,-254982.0,44571320.0
91823711.0,58890223.0,81596542.0,84483067.0,113515193.0
102702687.0,127801330.0,47583363.0,19864572.0,23993027.0
-254366.0,121214975.0,123768964.0,89201660.0,50469574.0
47586916.0,16226305.0,18059396.0,61414401.0,47585990.0
59907688.0,76814344.0,82284680.0,37493765.0,131603165.0
50077289.0,98408461.0,17600649.0,-254971.0,16194272.0
104013417.0,58857487.0,107843722.0,69606409.0,56629986.0
53026417.0,61184016.0,128553098.0,16325641.0,142416614.0
123018866.0,66820120.0,60526733.0,-254964.0,23993064.0
82714229.0,51877914.0,44568718.0,77798412.0,83434216.0
60956301.0,16619547.0,97915022.0,16653327.0,40639210.0
119742096.0,51779618.0,30806160.0,87170064.0,71441141.0
58728082.0,33036322.0,114069650.0,73669654.0,116857589.0
58400409.0,-223182.0,99061909.0,39263258.0,53680894.0
54075033.0,15439927.0,65015959.0,58727453.0,142285566.0
63315613.0,63445051.0,69865625.0,142351389.0,38083328.0
99819165.0,45914178.0,17535130.0,51780644.0,31922945.0
76357283.0,22091842.0,30347428.0,22289447.0,16325385.0
145104553.0,66033733.0,126849188.0,66001959.0,59317003.0
132193968.0,70817867.0,63312040.0,20585523.0,58268429.0
51781298.0,119707734.0,70881449.0,61414451.0,66198286.0
121380533.0,127309912.0,86413485.0,20519988.0,44571407.0
15474360.0,55482462.0,60657837.0,42605625.0,54270744.0
16719550.0,109353055.0,-225104.0,55581754.0,16194333.0
115482303.0,-223134.0,120918196.0,55712830.0,38083358.0
71900869.0,17995877.0,20222133.0,55712833.0,54270753.0
120790740.0,18978919.0,16027830.0,-254909.0,45816612.0
83435228.0,146643050.0,127996088.0,-254904.0,38411056.0
19275491.0,128555121.0,114593979.0,59120717.0,63970100.0
128720614.0,55580786.0,101126331.0,20585550.0,55843636.0
76750570.0,45717619.0,60068030.0,28712014.0,62069562.0
15998709.0,-223116.0,15896767.0,105520208.0,46078779.0
41164540.0,116791419.0,49221822.0,83434573.0,42146618.0
69607172.0,69277819.0,21041343.0,43326544.0,16784196.0
45817609.0,62068871.0,143134924.0,19864659.0,35003205.0
-254194.0,15997064.0,16191692.0,59120725.0,133569351.0
130817809.0,96082057.0,43094225.0,38083669.0,42146631.0
81534739.0,20224136.0,49680594.0,-254889.0,16456525.0
116727577.0,26384523.0,69275859.0,86318168.0,78584658.0
72097568.0,40900748.0,137564381.0,17112153.0,77470550.0
-254173.0,-223093.0,62329053.0,37035104.0,39131992.0
15540005.0,41851021.0,84578527.0,46537825.0,73145179.0
120135467.0,20224139.0,85954781.0,47324265.0,61676379.0
15998764.0,49977487.0,61411553.0,63642730.0,52239197.0
44572469.0,61053066.0,112333028.0,55581805.0,50076511.0
57876277.0,16160914.0,135303398.0,18357361.0,55712610.0
106307385.0,69343379.0,32411881.0,46537848.0,15539044.0
20586303.0,65640599.0,103911660.0,137174142.0,132062053.0
17178435.0,53483693.0,19796207.0,75570304.0,55712619.0
115416903.0,76322992.0,55480561.0,19274881.0,18619244.0
15540044.0,76847284.0,37589233.0,-254847.0,52239212.0
142286668.0,40507576.0,66228467.0,-254840.0,41491312.0
132652880.0,102013117.0,53481717.0,55843979.0,58268532.0
69345110.0,85956801.0,127373559.0,101522570.0,52239224.0
15540061.0,47585474.0,19566844.0,18619533.0,132062075.0
27533150.0,19863747.0,129536252.0,101719182.0,16587644.0
44244831.0,22780099.0,104730878.0,95952015.0,31005567.0
64757602.0,20224198.0,22188289.0,-254831.0,105520001.0
51978080.0,60528847.0,114168067.0,-254830.0,37362563.0
57089892.0,44865746.0,140841222.0,-254818.0,14490499.0
-254102.0,-223014.0,73076999.0,52567200.0,90905475.0
58728299.0,59316444.0,62066951.0,138091680.0,77667212.0
55713650.0,66656477.0,63049993.0,24255663.0,56630164.0
-254092.0,61184222.0,23990538.0,68820144.0,112860054.0
100212599.0,10066144.0,-225013.0,141827249.0,89201564.0
58597252.0,37034211.0,50336012.0,38083763.0,52239262.0
60039047.0,38050032.0,52236553.0,105847987.0,41753503.0
-254073.0,99719408.0,87363848.0,16653495.0,21109668.0
117383052.0,-222984.0,66818312.0,16850104.0,92019627.0
16457631.0,104470777.0,16486671.0,-254785.0,47586219.0
16719783.0,-222978.0,54890767.0,109911234.0,49028013.0
-254038.0,34445569.0,51974423.0,132259015.0,66001840.0
58859451.0,145398018.0,85299479.0,21044423.0,50076596.0
67575741.0,20584709.0,99094809.0,69541066.0,16325561.0
64757694.0,49879303.0,-224993.0,78519500.0,105978813.0
-254016.0,99719440.0,21795104.0,42802383.0,47782848.0
37494721.0,17537298.0,53678367.0,59317457.0,-255038.0
35200963.0,20584728.0,39817508.0,132324565.0,-255037.0
139730884.0,15538456.0,21598502.0,44702937.0,48372677.0
68034516.0,53254426.0,36180263.0,-254755.0,65215434.0
124854232.0,16849180.0,32706859.0,16391391.0,43588555.0
45162463.0,44243230.0,67997997.0,-254751.0,31071182.0
51978208.0,57186596.0,54890802.0,23076066.0,63314903.0
63447015.0,17996070.0,-224972.0,78585058.0,-255011.0
43327468.0,111712551.0,49123636.0,16194787.0,58006498.0
121315311.0,113449257.0,91787574.0,16456932.0,35855332.0
35004400.0,52566315.0,99094839.0,37035239.0,131603439.0
94445561.0,111876395.0,138154296.0,23665897.0,-254992.0
96018436.0,39819568.0,107680057.0,-254738.0,46078962.0
52240393.0,76421435.0,40505661.0,64167152.0,-254989.0
43720715.0,107714876.0,30511423.0,47783154.0,23796723.0
127803405.0,81041733.0,52367682.0,49880307.0,68033528.0
56631310.0,42703174.0,53481797.0,51977461.0,-254982.0
41492496.0,-222896.0,57184581.0,-254726.0,84483067.0
56631313.0,121346386.0,50073929.0,15801595.0,19864572.0
-253931.0,52566355.0,91328843.0,63315196.0,89201660.0
47587350.0,100243798.0,83693906.0,41753854.0,61414401.0
76816422.0,54040919.0,69931347.0,117906696.0,37493765.0
129835047.0,97425756.0,-224938.0,111877388.0,-254971.0
62070830.0,45259107.0,62755159.0,27532562.0,69606409.0
106373168.0,54040932.0,36442459.0,100277523.0,16325641.0
113647666.0,43719011.0,57086301.0,58268955.0,-254964.0
51191863.0,81369446.0,121835869.0,-254692.0,77798412.0
19800122.0,16554343.0,97915232.0,43326751.0,16653327.0
66789434.0,63052138.0,16585059.0,-254688.0,87170064.0
98246714.0,114039147.0,15733093.0,84483366.0,73669654.0
-253889.0,39950698.0,30740839.0,51780909.0,39263258.0
82255941.0,15997303.0,56496489.0,58268979.0,58727453.0
104734792.0,36673920.0,64754026.0,39591222.0,142351389.0
56500297.0,45259138.0,137138544.0,17177911.0,51780644.0
62595149.0,60201347.0,104731002.0,104340796.0,22289447.0
101982291.0,52697477.0,60789115.0,43326781.0,66001959.0
73146454.0,94378377.0,24744315.0,56958272.0,20585523.0
145367136.0,109320588.0,55841151.0,17177925.0,61414451.0
69607521.0,15538574.0,118395264.0,-254643.0,20519988.0
139731042.0,19667343.0,82252159.0,86318417.0,42605625.0
96018530.0,-222825.0,18321796.0,141696343.0,55581754.0
31924325.0,15997344.0,15962501.0,147463518.0,55712830.0
52568169.0,53385632.0,118591879.0,-254621.0,55712833.0
54272109.0,68426147.0,37032328.0,36183396.0,-254909.0
15540333.0,45062569.0,22188430.0,31137122.0,62594115.0
113647740.0,74652080.0,30511502.0,15539560.0,-254904.0
54272128.0,38410673.0,46371215.0,47324526.0,59120717.0
106897536.0,58137009.0,24252817.0,58006902.0,20585550.0
22028418.0,113023411.0,39358865.0,-254600.0,28712014.0
69345410.0,123148728.0,42144147.0,118431097.0,105520208.0
58138755.0,103061945.0,39358868.0,59317632.0,83434573.0
21110917.0,143137210.0,103649687.0,54599047.0,43326544.0
118497415.0,96344513.0,15896985.0,88874379.0,19864659.0
113582212.0,36182471.0,15962522.0,77077902.0,59120725.0
117973136.0,45291976.0,24744346.0,132259214.0,38083669.0
52895893.0,62462412.0,73109923.0,47783313.0,-254889.0
44376213.0,14424528.0,126652843.0,59317650.0,86318168.0
52568221.0,16128465.0,20222381.0,87629201.0,17112153.0
64168104.0,23304665.0,95392180.0,35659158.0,37035104.0
89465009.0,121903581.0,55939511.0,101195163.0,46537825.0
46080187.0,39000542.0,38408635.0,146021787.0,47324265.0
120660159.0,127834591.0,61673919.0,-254562.0,63642730.0
129507522.0,117873122.0,16847297.0,52567455.0,55581805.0
-253757.0,49125861.0,115577281.0,31137184.0,18357361.0
81469636.0,48470508.0,103911881.0,45817248.0,55123059.0
61546693.0,76814831.0,56627658.0,15539616.0,46537848.0
58728653.0,22026736.0,61673940.0,47783334.0,137174142.0
38543573.0,-222733.0,113447381.0,67575207.0,75570304.0
129114333.0,42375672.0,143856088.0,101981608.0,19274881.0
69607653.0,16456187.0,23106010.0,34413991.0,-254847.0
56631525.0,16095741.0,34640349.0,47783338.0,-254840.0
58138857.0,67377665.0,44143071.0,21110187.0,58006666.0
75964649.0,117971460.0,58397152.0,43523500.0,55843979.0
56631534.0,144775685.0,73044449.0,68820396.0,101522570.0
58597615.0,16587275.0,40210911.0,109387188.0,18619533.0
44376302.0,56629774.0,61673960.0,40508858.0,101719182.0
62595312.0,55941649.0,133927400.0,55582141.0,95952015.0
61939954.0,107747858.0,30511596.0,112336318.0,-254831.0
48374004.0,105421331.0,56496631.0,51191234.0,-254830.0
16851190.0,22878744.0,83268089.0,76750279.0,-254818.0
16195835.0,42146328.0,50074110.0,68230600.0,52567200.0
60039420.0,61217307.0,145101313.0,42278343.0,138091680.0
-253692.0,115350043.0,16814596.0,130883025.0,24255663.0
123674889.0,17177117.0,23073286.0,46341593.0,68820144.0
112468238.0,56269340.0,-224762.0,52239840.0,141827249.0
-253679.0,19569182.0,67572230.0,38411746.0,38083763.0
41623827.0,95656478.0,61542918.0,113057251.0,105847987.0
14819604.0,15538722.0,142414342.0,43326948.0,16653495.0
57090333.0,46996003.0,136188432.0,-254489.0,16850104.0
59777317.0,46438950.0,59314709.0,-254486.0,-254785.0
37364011.0,40081960.0,83661334.0,42606068.0,109911234.0
113451307.0,15538737.0,115413526.0,51781113.0,132259015.0
58007868.0,133143089.0,135205397.0,30744057.0,21044423.0
19341632.0,138091060.0,85299733.0,35659265.0,69541066.0
102637889.0,103029302.0,120164889.0,51781130.0,23993548.0
123085121.0,77109814.0,61411868.0,15408650.0,78519500.0
44376384.0,21666366.0,17535516.0,38215181.0,42802383.0
30351687.0,78584384.0,118624801.0,16457236.0,59317457.0
134553931.0,46438981.0,38408739.0,129113622.0,132324565.0
41492822.0,35658314.0,58593829.0,54074902.0,44702937.0
52240726.0,109648463.0,-224731.0,132718103.0,-254755.0
43721048.0,57449040.0,61805093.0,139271708.0,16391391.0
84549984.0,70818388.0,75502123.0,-254435.0,-254751.0
108470627.0,69048916.0,59314734.0,50077214.0,23076066.0
-253595.0,15538774.0,100340271.0,35200542.0,78585058.0
139207015.0,51976795.0,52236848.0,29236768.0,16194787.0
52240745.0,-222628.0,116331057.0,65019424.0,16456932.0
46735727.0,49879647.0,41718322.0,66002467.0,37035239.0
95953266.0,70851171.0,60199477.0,140844584.0,23665897.0
123085174.0,16816740.0,140382778.0,78126635.0,-254738.0
52240763.0,19864165.0,52236861.0,58138156.0,64167152.0
124854652.0,16620131.0,22975038.0,15474227.0,47783154.0
135274877.0,56269417.0,63640126.0,121249332.0,49880307.0
107356543.0,82680428.0,55022142.0,83762751.0,51977461.0
16720255.0,94870128.0,38539841.0,59121216.0,-254726.0
-253563.0,127310451.0,122327620.0,75505221.0,15801595.0
125444487.0,16685697.0,63640134.0,113516102.0,63315196.0
44245384.0,45816450.0,102568520.0,-254393.0,41753854.0
