microsegment,subcat,name,sku_ids
Panadería/Pastelería,Bolsas,Bolsa de basura negra super industrial 90x120  Paquete Pague 6 lleve 7 un - Paquete,197303
Panadería/Pastelería,Bolsas,"Bolsa de papel 12.5 x 30 cm   Paquete x 100 un - 1 Paquete, Bolsa de papel 12.5 x 30 cm   Paquete x 100 un - Desde 5 paquetes","191739, 191740"
Panadería/Pastelería,Bolsas,"Bolsa de Papel de 2 libras x 100 un  Paquete x 100 unidades - 1 Paquete, Bolsa de Papel de 2 libras x 100 un  Paquete x 100 unidades - Desde 5 paquetes","254097, 254098"
Panadería/Pastelería,Bolsas,"Bolsa de Papel de 3 libras x 100 un  Paquete x 100 un - 1 Paquete, Bolsa de Papel de 3 libras x 100 un  Paquete x 100 unidades - Desde 4 paquetes","254103, 254104"
Panadería/Pastelería,Bolsas,"Bolsa de Papel de 4 libras x 100 un  Paquete x 100 unidades - 1 Paquete, Bolsa de Papel de 4 libras x 100 un  Paquete x 100 unidades - Desde 4 paquetes","254106, 254107"
Panadería/Pastelería,Bolsas,"Bolsa de Papel de 6 libras x 100 un  Paquete x 100 unidades - 1 Paquete, Bolsa de Papel de 6 libras x 100 un  Paquete x 100 unidades - Desde 3 paquetes","254100, 254101"
Panadería/Pastelería,Bolsas,"Bolsa Manija Blanca x 3 kg  Paquete x 100 un - Paquete, Bolsa Manija Blanca x 3 kg  Bolsa - Paquete x 100 unidades",164989
Panadería/Pastelería,Bolsas,"Bolsa Manija Blanca x 5 kg  Paquete x 100 un - Paquete, Bolsa Manija Blanca x 5 kg  Bolsa - Paquete x 100 unidades",164991
Panadería/Pastelería,"Café, Chocolate e Infusiones",Cafe Grano Aguila Roja 1000gr  Bolsa x 1000 gr - Desde 1 bolsa,285353
Panadería/Pastelería,"Café, Chocolate e Infusiones",Cafe Molido Aguila Roja 1000gr  Bolsa x 1000 gr - Desde 1 bolsa,285347
Panadería/Pastelería,"Café, Chocolate e Infusiones","Cafe Molido Aguila Roja 2500gr  Bolsa x 2500 gr - Desde 1 bolsa, Cafe Molido Aguila Roja 2500gr  Bolsa x 2500 gr - Desde 5 bolsas","285344, 285345"
Panadería/Pastelería,"Café, Chocolate e Infusiones","Cafe Molido Aguila Roja 500gr  Bolsa x 500g - Desde 1 bolsa, Cafe Molido Aguila Roja 500gr  Bolsa x 500g - Desde 25 bolsas, Cafe Molido Aguila Roja 500gr  Bolsa x 500g - Desde 5 bolsas","296188, 296190, 296189"
Panadería/Pastelería,"Café, Chocolate e Infusiones","Café Sello Rojo 500g  Paquete x 500gr - Unidad, Café Sello Rojo Institucional 500g  Paquete x 500gr - Unidad",197739
Panadería/Pastelería,"Café, Chocolate e Infusiones",Chocolate Corona 500gr  Paquete 500g - Paquete,-300180
Panadería/Pastelería,"Café, Chocolate e Infusiones",Chocolate La Especial 500g  Paquete 500g - Unidad,47547
Panadería/Pastelería,Cremas,Crema agria Colanta x 400 gr  400 gr - Unidad,193642
Panadería/Pastelería,Cremas,Crema de Leche Alpina  Bolsa x 1100ml - Unidad,-302904
Panadería/Pastelería,Cremas,Crema de leche Alqueria  Bolsa x 900g - Unidad,90176
Panadería/Pastelería,Cremas,Crema de leche Alqueria 5 kg  Bolsa x 5 kg - Bolsa,266755
Panadería/Pastelería,Cremas,Crema de Leche Colanta  Bolsa x 900ml - Unidad,-303378
Panadería/Pastelería,Cremas,Crema de Leche Parmalat  Tetrapack 200ml - Unidad,-302358
Panadería/Pastelería,Cubiertos & Pitillos,Cuchara dulcera Domingo x 25 un  Paquete x 25 unidades - Paquete,174651
Panadería/Pastelería,Cubiertos & Pitillos,Cuchara dulcera Fresh x 100 un  Paquete x 100 un - Paquete,197295
Panadería/Pastelería,Cubiertos & Pitillos,Cuchara Fresh x 100 uni  Paquete x 100 un - Paquete,197289
Panadería/Pastelería,Cubiertos & Pitillos,Cuchillo Fresh x 100 un  Paquete x 100 un - Paquete,197291
Panadería/Pastelería,Cubiertos & Pitillos,"Mezcladores en madera x 500 un  Paquete x 500 unidades - Paquete, Mezcladores en madera x 500 un  Paquete x 500 un - Desde 3 paquetes","229495, 250343"
Panadería/Pastelería,Cubiertos & Pitillos,"Palillos Panda x 180 unidades  Caja x 180 Unidades - Desde 12 Cajas, Palillos Panda x 180 unidades  Caja x 180 Unidades - Desde 4 Cajas, Palillos Panda x 180 unidades  Caja x 180 Unidades - Desde 8 Cajas","254095, 254093, 254094"
Panadería/Pastelería,Cubiertos & Pitillos,"Pitillos Fresh Empacados x100 un  Paquete x 100 un - 1 Paquete, Pitillos Fresh Empacados x100 un  Paquete x 100 un - Desde 4 paquetes","257839, 257840"
Panadería/Pastelería,Cubiertos & Pitillos,Pitillos mezcladores Biodegradables x 500 un  Paquete x 500 unidades - Paquete,229497
Panadería/Pastelería,Cubiertos & Pitillos,Set cubiertos cuchara tenedor cuchillo y servilleta Fresh x 150 unidades  Paquete x 150 un - Paquete,197297
Panadería/Pastelería,Cubiertos & Pitillos,Set cubiertos tenedor cuchillo y servilleta Fresh x 250 un  Paquete x 250 un - Paquete,197299
Panadería/Pastelería,Cubiertos & Pitillos,"Set cubiertos tenedor, cuchillo y servilleta Tami x 500 un  Paquete x 500 un - Paquete",174645
Panadería/Pastelería,Cubiertos & Pitillos,Tenedor Fresh x 100 un  Paquete x 100 un - Paquete,197293
Panadería/Pastelería,Cubiertos & Pitillos,Tenedor Tami x 100 un  Paquete x 100 un - Paquete,174649
Panadería/Pastelería,Cuidado & Protección Personal,Gel antibacterial BioBriller x 3800 ml  Galón x 3.8LT  - Galón,275315
Panadería/Pastelería,Cuidado & Protección Personal,Gel Sanitizante x 1000ml  Botella x 1000ml - Unidad,-300996
Panadería/Pastelería,Cuidado & Protección Personal,"Tapabocas KN95  Caja - 2 unidades, Tapabocas KN95  Caja - 30 unidades",83074
Panadería/Pastelería,Derivados Lácteos,Arequipe Colanta Doypack de 1 KG  Doypack 1kg - Unidad,161746
Panadería/Pastelería,Derivados Lácteos,"Avena Colanta x 1100 ml  Bolsa x 1100 ml - 1 bolsa, Avena Colanta x 1100 ml  Bolsa x 1100 ml - Desde 3 bolsas","192151, 192150"
Panadería/Pastelería,Derivados Lácteos,Avena Colanta x 6 bolsas de 200 ml  Paquete x 6 bolsas de 200 ml c/u - Paquete,"192147, 192148"
Panadería/Pastelería,Derivados Lácteos,Kumis Colanta x 1000 ml  Bolsa x 1000 ml - Unidad,193656
Panadería/Pastelería,Derivados Lácteos,Kumis Colanta x 4 un de 150 gr  4 vasos x 150 gr - Unidad,193590
Panadería/Pastelería,Derivados Lácteos,Leche Condensada Colanta  Doypack 300g -,40991
Panadería/Pastelería,Derivados Lácteos,Suero costeño Alquería x 200g  Paquete x 200g - Unidad,126505
Panadería/Pastelería,Derivados Lácteos,Yogur de Fresa Colanta x 150 gr  Vaso x 150 gr - Unidad,193650
Panadería/Pastelería,Derivados Lácteos,Yogur de Melocoton Colanta x 150 gr  Vaso x 150 gr - Unidad,193652
Panadería/Pastelería,Derivados Lácteos,Yogurt de fresa Pomar x 2000 gr  Botella x 2000 gr - Unidad,190551
Panadería/Pastelería,Derivados Lácteos,Yogurt de mora Pomar x 2000 gr  Botella x 2000 gr - Unidad,190549
Panadería/Pastelería,Desinfectantes & Sanitizantes,Alcohol Glicerinado al 70% 3.7Lt  Galón 3750ml - Unidad,14146
Panadería/Pastelería,Desinfectantes & Sanitizantes,Blanqueador Q' al 5% x 20 L  Garrafa x 20 L - Unidad,165009
Panadería/Pastelería,Desinfectantes & Sanitizantes,Blanqueador Vigor x 20L  Garrafa x 20 L - Garrafa,275303
Panadería/Pastelería,Desinfectantes & Sanitizantes,Desengrasante industrial Winner  Galón 3750ml - Unidad,52485
Panadería/Pastelería,Desinfectantes & Sanitizantes,"Limpiador Desinfectante Neutro  Galón 3,75LT - Unidad",75440
Panadería/Pastelería,"Detergente, Jabón & Lavalozas",Lavaloza en crema limon Dessin x 3000 gr  3000 gr - Unidad,191793
Panadería/Pastelería,"Detergente, Jabón & Lavalozas",Lavaloza Liquido Dersa desinfectante x 4000ml  Garrafa x 4000ml - Unidad,126839
Panadería/Pastelería,"Detergente, Jabón & Lavalozas","Lavaloza líquido neutro Winner x 3.7 L  Galón 3,7 Lts Neutro - Unidad",53239
Panadería/Pastelería,Embutidos,Chorizo Argentino - Pollo Fiesta  Refrigerado - Bolsa de 500g (10 unidades/50g c/u Aprox) - Desde 1 Bolsa (0.5kg),312793
Panadería/Pastelería,Embutidos,Chorizo Santarrosano - Cerdnovillo  Refrigerado - Paquete 500g (10 unidades/50g c/u Aprox) - Desde 2 Paquetes (1kg),121604
Panadería/Pastelería,Embutidos,Jamon Ricachef - Rica   Refrigerado - Desde 1 Bolsa (1.5kg),146303
Panadería/Pastelería,Embutidos,Mortadela Ricacehf - Rica  Refrigerado - Bolsa 500g - Desde 1 Bolsa (0.5kg),146305
Panadería/Pastelería,Embutidos,Salchicha - Ranchera   Refrigerado - Bolsa 1kg (32 unidades/31g c/u Aprox) - Desde 1 Bolsa (1kg),146293
Panadería/Pastelería,Embutidos,Salchicha Llanera - Rica  Refrigerado - Bolsa 500g (16 unidades/31g c/u Aprox) - Desde 1 Bolsa (0.5kg),146297
Panadería/Pastelería,Embutidos,Salchicha Long - Zenu   Refrigerado - Bolsa x 2.2kg (40 unidades/55g),146291
Panadería/Pastelería,Embutidos,Salchicha Manguera - Pollo Fiesta  Refrigerado - Bolsa de 1kg (7 unidades/142g c/u Aprox) - Desde 1 Bolsa (1kg),312795
Panadería/Pastelería,Embutidos,Salchichon Cerveroni - Zenu   Refrigerado - Desde 1 Bolsa (1.2kg),146295
Panadería/Pastelería,Enlatados,Cereza Marrasquino El Fortin x 1000gr  Frasco x 1000 gr - Unidad,203789
Panadería/Pastelería,Enlatados,Duraznos en almíbar SuDespensa 820g  Lata de 820g - Unidad,163545
Panadería/Pastelería,Frutas Jugo,"Curuba Jugo  Jugo (Pequeño) - Kg, Curuba Jugo  Jugo (Pequeño) - Media Canastilla","-303309, 58942"
Panadería/Pastelería,Frutas Jugo,Guayaba de Segunda  Tamaño Mixto - Canastilla,60747
Panadería/Pastelería,Frutas Jugo,"Lulo Pequeño  Pequeño - Kg, Lulo Jugo  Jugo (Pequeño) - Media Canastilla","-303234, 58989"
Panadería/Pastelería,Frutas Jugo,"Mandarina Jugo  Jugo (Pequeño) - Kg, Mandarina Jugo  Jugo (Pequeño) - Media Canastilla","-300024, 58999"
Panadería/Pastelería,Frutas Jugo,Mandarina Oneco Jugo  Jugo (Pequeño) - Kg,14031
Panadería/Pastelería,Frutas Jugo,"Maracuyá Pequeña  Pequeño - Kg, Maracuyá Pequeña  Pequeño - Media Bolsa","59023, -302310"
Panadería/Pastelería,Frutas Jugo,"Naranja Valencia Jugo  Jugo (Pequeño) - Kg, Naranja Valencia Jugo  Pequeño - Al por mayor","-302262, -302268"
Panadería/Pastelería,Frutas Jugo,Papaya de Segunda  Tamaño Mixto - Canastilla,60741
Panadería/Pastelería,Frutas Jugo,Piña de Segunda  Estándar - Canastilla,67368
Panadería/Pastelería,Frutas Jugo,"Tomate de Árbol Jugo  Jugo (Pequeño) - Kg, Tomate de Árbol Pequeño  Pequeño - Media Canastilla","-300399, 59148"
Panadería/Pastelería,Harinas & Mezclas,Harina de Trigo 3 Castillos x 50kg  Bulto x 50kg - Unidad,-301815
Panadería/Pastelería,Harinas & Mezclas,"Harina de trigo indupan panificacion x 50 kg  Bulto x 50kg - Desde 1 Bulto, Harina de trigo indupan panificacion x 50 kg  Bulto x 50kg - Desde 2 Bultos","254113, 254112"
Panadería/Pastelería,Harinas & Mezclas,"Harina Haz de Oros 12.5kg   Bulto x 12,5kg - Unidad",147341
Panadería/Pastelería,Harinas & Mezclas,Harina Haz de Oros 50kg   Bulto x 50kg - Unidad,147339
Panadería/Pastelería,Huevos,Huevos Rojos AA Napoles - Santa Anita  Cartón x 30 unidades - Desde 1 Carton,290513
Panadería/Pastelería,Implementos de Aseo,"Guantes de Nitrilo Azul x 50 unidades  Caja x 50 unidades - Talla M, Guantes de Nitrilo Azul x 50 unidades  Caja x 50 unidades - Talla S, Guantes de Nitrilo Azul x 50 unidades  Caja x 50 unidades - Talla L","174391, 174389, 174390"
Panadería/Pastelería,Leches,"Leche Deslactosada Alqueria 1,1  Paquete de 6 bolsas/1100ml - Paquete",56612
Panadería/Pastelería,Leches,Leche en Polvo ProLeche Bolsa x 900g  Bolsa x 900g - Bolsa,-301074
Panadería/Pastelería,Leches,Leche Entera Alqueria 1.1  Paquete de 6 bolsas/1100ml - Paquete,56606
Panadería/Pastelería,Leches,Leche Entera Esmeralda x 6 Bolsas de 900ml  Paquete de 6 bolsas 900 ml c/u - Desde 1 Paquete,324143
Panadería/Pastelería,Leches,Leche Entera Institucional Alqueria  Bolsa 1100ml - Unidad,61745
Panadería/Pastelería,Leches,"Leche Entera Parmalat x 6 bolsas de 1.100 ml  Paquete de 6 bolsas de 1100ml c/u - Paquete, Leche Entera Parmalat x 6 bolsas de 1.100 ml  Paquete de 6 bolsas de 1100ml c/u - Desde 3 paquetes","161743, 161744"
Panadería/Pastelería,Leches,Leche Entera Pomar  Paquete de 6 bolsas/1100ml - Paquete,-300756
Panadería/Pastelería,Leches,Leche entera Pomar x 400 ml  Bolsa x 400 ml - Unidad,190553
Panadería/Pastelería,Leches,Leche entera Pomar x 900 ml  Bolsa x 900 ml - Unidad,190555
Panadería/Pastelería,Mantequillas,Mantequilla Colanta 500g  x 500g - Unidad,73926
Panadería/Pastelería,Mantequillas,Mantequilla pasteurizada Vardalí x 500 gr  Bloque x 500 gr - Unidad,197259
Panadería/Pastelería,Mantequillas,Mantequilla pura Vardali x 500 gr  Bloque x 500 gr - Unidad,197257
Panadería/Pastelería,Panadería & Repostería,Bocadillo Don José 6250g  Lonja 6250gr - Desde 1 Lonja,284321
Panadería/Pastelería,Panadería & Repostería,Bocadillo lonja 500g  Lonja 500gr - Desde 1 Lonja,284315
Panadería/Pastelería,Panadería & Repostería,Bolsa Bocadillos 50u x20g Postre Restaurante  Bolsa 50 unidades x 20gr - Desde 1 bolsa,284318
Panadería/Pastelería,Panadería & Repostería,Cereza marrasquino (en almíbar) El Fortín 4kg  Frasco de 4kg - Unidad,163543
Panadería/Pastelería,Panadería & Repostería,Cobertura Masa glase blanca 1kg (monedas)  Bolsa 1kg - Unidad,161694
Panadería/Pastelería,Panadería & Repostería,Cobertura Masa glase leche 1kg (monedas)  Bolsa 1kg - Unidad,161692
Panadería/Pastelería,Panadería & Repostería,Cobertura Masa glase negra 1kg (monedas)  Bolsa 1kg - Unidad,161690
Panadería/Pastelería,Panadería & Repostería,Cocoa Corona 1kg  Bolsa 1kg - Unidad,161696
Panadería/Pastelería,Panadería & Repostería,Crema Chantilly 1kg  Bolsa de 1kg - Unidad,163583
Panadería/Pastelería,Panadería & Repostería,Dulce de guayaba 5kg  Balde 5kg - Desde 1 Balde,284324
Panadería/Pastelería,Panadería & Repostería,Esencia sabor a hinojo Levapan 500ml  Botella de 500 ml - Unidad,163563
Panadería/Pastelería,Panadería & Repostería,Esencia sabor a mantequilla 500ml  Botella de 500 ml - Unidad,163565
Panadería/Pastelería,Panadería & Repostería,Esencia vainilla blanca Levapan 500ml  Botella de 500 ml - Unidad,163559
Panadería/Pastelería,Panadería & Repostería,Esencia vainilla caramelo Levapan 500ml  Botella de 500 ml - Unidad,163561
Panadería/Pastelería,Panadería & Repostería,Gelatina Gel'Hada fresa 826g  Bolsa de 826g - Unidad,163571
Panadería/Pastelería,Panadería & Repostería,Gelatina Gel'Hada Limón 826g  Bolsa de 826g - Unidad,163577
Panadería/Pastelería,Panadería & Repostería,Gelatina Gel'Hada Mora 826g  Bolsa de 826g - Unidad,163575
Panadería/Pastelería,Panadería & Repostería,Gelatina Sin Sabor El Fortín 500g  Bolsa de 500g - Unidad,163541
Panadería/Pastelería,Panadería & Repostería,Levadura activa seca Levapan 500g  Bolsa de 500g - Unidad,163551
Panadería/Pastelería,Panadería & Repostería,Piña en almíbar trozos 1Kg  Bolsa de 1kg - Unidad,163569
Panadería/Pastelería,Panadería & Repostería,Polvo para hornear Levapan 500g  Bolsa de 500g - Unidad,163553
Panadería/Pastelería,Panadería & Repostería,Tintura de caramelo Levapan 650ml  Botella de 650ml - Unidad,163573
Panadería/Pastelería,Panadería & Repostería,Uva Pasa 1Kg  Bolsa de 1kg - Unidad,163567
Panadería/Pastelería,Panadería & Repostería,"Viruta Leche Barra Carat 2.5Kg  Paquete de 2,5kg - Unidad",163579
Panadería/Pastelería,Panadería & Repostería,"Viruta Semiamarga Barra Carat 2.5Kg  Paquete de 2,5kg - Unidad",163581
Panadería/Pastelería,Papel & Toallas,Papel higiénico triple hoja Familia x 4 rollos  Paquete x 4 rollos - Unidad,179741
Panadería/Pastelería,Papel & Toallas,Toalla Cocina Familia 3 rollos x 80 hojas  Paquete x 3 rollos - Unidad,179753
Panadería/Pastelería,Papel & Toallas,Toalla de cocina Rosal  Paquete x 3 unidades de 80 hojas c/u - Paquete,75354
Panadería/Pastelería,Platos & Bandejas,"Bandeja Icopor #1 Darnel x 500 un  Paquete x 500 un - Paquete, Bandeja Icopor #1 Darnel x 500 un  Paquete x 500 un - Desde 3 paquetes","212505, 250338"
Panadería/Pastelería,Platos & Bandejas,Bandeja Icopor #1 Wau x 500 un  Paquete x 500 un - Paquete,212519
Panadería/Pastelería,Platos & Bandejas,Plato 20 cm icopor Darnel x 20 unidades  Paquete x 20 unidades - Paquete,217445
Panadería/Pastelería,Platos & Bandejas,Plato 26 cm icopor Darnel x 20 unidades  Paquete x 20 unidades - Paquete,217443
Panadería/Pastelería,Platos & Bandejas,Plato Hondo 12oz Darnel x 500 Unidades  Paquete x 500 unidades - Paquete,10676
Panadería/Pastelería,Pollo,Pechuga Marinada - Pimpollo  Congelado - Bolsa x 3.5kg (4 Unid/875g),107549
Panadería/Pastelería,Pollo,Pollo Entero sin Viceras Refrigerado - Pollo Fiesta  Refrigerado - Bolsa de 1.5kg - Desde 1 Bolsa (1.5kg),312791
Panadería/Pastelería,Quesos,Queso Blanco Campesino Colanta x 1000 gr  Bloque x 1000 gr - Unidad,193639
Panadería/Pastelería,Quesos,Queso Blanco Campesino Colanta x 500 gr  Bloque x 500 gr - Unidad,193689
Panadería/Pastelería,Quesos,Queso Campesino en bloque Vardali x 500 g  Bloque x 500g - Unidad,170239
Panadería/Pastelería,Quesos,Queso Doble Crema en bloque La Pampa x 2500 g  Bloque x 2500 g - Unidad,170249
Panadería/Pastelería,Quesos,Queso Doble Crema en bloque Vardali x 1000 g  Bloque x 1000g - Unidad,170253
Panadería/Pastelería,Quesos,Queso Doble Crema Tajado La Pampa x 1250 g  Tajado x 1250 g - Unidad,170243
Panadería/Pastelería,Quesos,Queso Doble Crema Tajado Vardali x 2500 g  Tajado x 2500 g - Unidad,170251
Panadería/Pastelería,Res,Costilla de Res - Cialta   Refrigerado - Bolsa de 2kg (20 unidades de 100g c/u aprox) - 1 Bolsa (2kg),226289
Panadería/Pastelería,Res,Costilla de Res - Vianda  Congelado - Bolsa x 1kg,84477
Panadería/Pastelería,Res,Costilla de Res 1kg - Beef Steak  Refrigerado - Bolsa 1kg (Posta) - Desde 1 Bolsa (1kg),260818
Panadería/Pastelería,Res,"Costilla de Res en Posta - Cerdnovillo  Refrigerado - Posta 3kg - Desde 2 bolsas (6kg), Costilla de Res en Posta - Cerdnovillo  Refrigerado - Posta 3kg - 1 Bolsa (3kg), Posta de Costilla de Res - Cerdnovillo  Refrigerado - Posta 3kg - 1 Bolsa (3kg), Posta de Costilla de Res - Cerdnovillo  Refrigerado - Posta 3kg - Desde 2 bolsas (6kg)","213412, 209297"
Panadería/Pastelería,Res,"Costilla de Res en Posta 1.5kg - Cerdnovillo  Refrigerado - Posta de 1.5kg - 1 Bolsa (1.5kg), Costilla de Res en Posta 1.5kg - Cerdnovillo  Refrigerado - Posta de 1.5kg - 2 Bolsas (3kg)",211639
Panadería/Pastelería,Res,Costilla de Res Porcionada 1kg - Carnes de Colombia  Congelado - Bolsa 1kg (10 unidades/100g c/u Aprox) - Desde 1 Bolsa (1kg),260836
Panadería/Pastelería,Res,Costilla Mixta de Res - Beef Steak x 3kg  Refrigerada - Bolsa 3kg - Desde 1 Bolsa (3kg),127045
Panadería/Pastelería,Uniformes,"Uniforme pantalon y camisa Blanco  Talla 16 - Unidad, Uniforme pantalon y camisa Blanco  Talla 14 - Unidad, Uniforme pantalon y camisa Blanco  talla 12 - Unidad","199601, 199600, 199599"
Panadería/Pastelería,Uniformes,"Uniforme pantalon y camisa Chef  talla 8 - Unidad, Uniforme pantalon y camisa Chef  Talla 14 - Unidad","199539, 199541"
Panadería/Pastelería,Uniformes,"Uniforme pantalon y camisa Cocina  Talla 20 - Unidad, Uniforme pantalon y camisa Cocina  Talla 10 - Unidad, Uniforme pantalon y camisa Cocina  Talla 14 - Unidad","199595, 199590, 199592"
Panadería/Pastelería,Vasos,"Tapa Vaso transparente 7 oz TAMI x 50 un  Paquete x 50 un - Desde 3 paquetes, Tapa Vaso transparente 7 oz TAMI x 50 un  Paquete x 50 un - Paquete","275330, 275329"
Panadería/Pastelería,Vasos,"Tapa Vaso transparente 7 oz WAU x 50 un  Paquete x 50 un - Paquete, Tapa Vaso transparente 7 oz WAU x 50 un  Paquete x 50 un - Desde 3 paquetes","274991, 274990"
Panadería/Pastelería,Vasos,"Tapa Vaso transparente 9 y 12 oz WAU x 50 uni  Paquete x 50 un - Desde 3 paquetes, Tapa Vaso transparente 9 y 12 oz WAU x 50 uni  Paquete x 50 un - Desde 1 Paquete","287090, 287089"
Panadería/Pastelería,Vasos,Vaso blanco 9 oz Domingo x 25 un  Paquete x 25 unidades - Paquete,-302241
Panadería/Pastelería,Vasos,Vaso Cartón 6 oz Domingo  Paquete x 50 unidades - Paquete,94423
Panadería/Pastelería,Vasos,Vaso Cartón 9 Oz Domingo  Paquete x 40 Unidades - Paquete,94429
Panadería/Pastelería,Vasos,Vaso Cartón Barval Pequeño 4oz  Paquete x 50 unidades - Paquete,71956
Panadería/Pastelería,Vasos,"Vaso transparente 7 oz TAMI x 25 un  Paquete x 25 un - Desde 3 paquetes, Vaso transparente 7 oz TAMI x 25 un  Paquete x 25 un - Paquete","277246, 277245"
Panadería/Pastelería,Vasos,"Vaso transparente 7 oz WAU x 50 un  Paquete x 50 un - Desde 3 paquetes, Vaso transparente 7 oz WAU x 50 un  Paquete x 50 un - Paquete","274949, 274948"
Panadería/Pastelería,Vasos,"Vaso transparente 9 oz TAMI x 25 un  Paquete x 25 un - Desde 3 paquetes, Vaso transparente 9 oz TAMI x 25 un  Paquete x 25 un - Paquete","277243, 277242"
Panadería/Pastelería,Vasos,"Vaso Transparente 9 oz TUC x 50 un  Paquete x 50 un - Desde 3 paquetes, Vaso Transparente 9 oz TUC x 50 un  Paquete x 50 un - Desde 1 Paquete","288246, 288245"
Panadería/Pastelería,Vasos,"Vaso transparente 9 oz WAU x 50 un  Paquete x 50 un - Paquete, Vaso transparente 9 oz WAU x 50 un  Paquete x 50 un - Desde 3 paquetes","274945, 274946"
Panadería/Pastelería,Vasos,Vaso Traslucido 7 oz TUC x 50 un  Paquete x 50 un - Paquete,41258
Comida rápida,Aceites & Grasas,Bidon de aceite Suray x 20 lts  Bidón x 20 litros - Unidad,212501
Comida rápida,Alimentos Congelados,Croquetas de Yuca 1kg - Kabba  Congelado - Bolsa de 1kg - 1 Bolsa (1kg),244593
Comida rápida,Alimentos Congelados,"Maiz Desgranado  Congelado - Bolsa x 2,5kg",110448
Comida rápida,Alimentos Congelados,Maiz Desgranado Super Dulce - Calypso  Bolsa x 1kg (1 unidad de 1kg Aprox) - 1 Bolsa (1kg),168438
Comida rápida,Alimentos Congelados,Papa Casco 1kg - Kabba  Congelado - Bolsa de 1kg - 1 Bolsa (1kg),244597
Comida rápida,Alimentos Congelados,Papa Francesa 2.5kg - Kabba  Congelado - Bolsa de 2.5kg - 1 Bolsa (2.5kg),244589
Comida rápida,Alimentos Congelados,Papa Francesa Porcionada 2.7kg (135gx20) - Kabba  Congelado - Bolsa de 2.7kg - 1 Bolsa (2.7kg),244591
Comida rápida,Alimentos Congelados,Papa LambWeston  Congelada - Bolsa 2.2Kg,84488
Comida rápida,Alimentos Congelados,Papas Francesas Porcionadas - Calypso  Bolsa de 3kg (20 unidades de 150g c/u Aprox) - 1 Bolsa (3kg),168284
Comida rápida,Alimentos Congelados,Papas Rizadas - Calypso  Bolsa de 2.5kg (1 unidad de 2.5kg Aprox) - 1 Bolsa (2.5kg),168286
Comida rápida,Bebidas Alcohólicas,"Cerveza Andina Lata 355 ml  Paca x 24 unidades de 355 ml c/u - Desde 2 pacas, Cerveza Andina Lata 355 ml  Paca x 24 unidades de 355 ml c/u - Desde 1 Paca","271399, 271398"
Comida rápida,Bebidas Alcohólicas,"Cerveza Heineken Botella 330 ml  Paca x 24 unidades de 330 ml c/u - Desde 1 Paca, Cerveza Heineken Botella 330 ml  Paca x 24 unidades de 330 ml c/u - Desde 2 pacas","271404, 271405"
Comida rápida,Bebidas sin alcohol,Agua brisa gas pet 600ml x 24 un  Paca x 24 unidades de 600ml c/u - Desde 1 Paca,257289
Comida rápida,Bebidas sin alcohol,Agua brisa pet 600ml x 24 un  Paca x 24 unidades de 600ml c/u - Desde 1 Paca,257291
Comida rápida,Bebidas sin alcohol,Agua Manantial con Gas x 600 ml x 12 un  Paca x 12 un - Desde 1 Paca,194395
Comida rápida,Bebidas sin alcohol,Coca Cola 1.5lt pet caja x 12 un  Paca x 12 Unidades de 1.5 Lts c/u - Desde 1 Paca,227091
Comida rápida,Bebidas sin alcohol,Coca Cola 250 ml x 12 un  Paca x 12 un - Desde 1 Paca,194393
Comida rápida,Bebidas sin alcohol,Coca Cola sin azúcar 400 ml x 12 un  Paca x 12 un - Desde 1 Paca,194389
Comida rápida,Bebidas sin alcohol,"Colombiana 1.5L  Botella x 1500 ml - Desde 1 botella, Colombiana 1.5L  Botella x 1500 ml - Desde 6 botellas","271114, 271115, 271116"
Comida rápida,Bebidas sin alcohol,"Colombiana 400 ml  Paca x 15 unidades de 400 ml c/u - Desde 1 Paca, Colombiana 400 ml  Paca x 15 unidades de 400 ml c/u - Desde 2 pacas","271092, 271093"
Comida rápida,Bebidas sin alcohol,Colombiana Cero 400 ml  Paca x 15 unidades de 400 ml c/u - Desde 1 Paca,271089
Comida rápida,Bebidas sin alcohol,Dvfresh citrus 500ml pet x 12 un  Paca x 12 unidades de 500ml c/u - Desde 1 Paca,257297
Comida rápida,Bebidas sin alcohol,Fuze negro limon pet 400ml  Paca x 6 unidades de 400ml c/u - Desde 1 Paca,257327
Comida rápida,Bebidas sin alcohol,"Manzana Postobon 1.5L  Botella x 1500 ml - Desde 12 botellas, Manzana Postobon 1.5L  Botella x 1500 ml - Desde 1 botella, Manzana Postobon 1.5L  Botella x 1500 ml - Desde 6 botellas",271110
Comida rápida,Bebidas sin alcohol,"Manzana Postobon 400 ml  Paca x 15 unidades de 400 ml c/u - Desde 1 Paca, Manzana Postobon 400 ml  Paca x 15 unidades de 400 ml c/u - Desde 2 pacas","271098, 271099"
Comida rápida,Bebidas sin alcohol,"Manzana Postobon Cero 400 ml  Paca x 15 unidades de 400 ml c/u - Desde 2 pacas, Manzana Postobon Cero 400 ml  Paca x 15 unidades de 400 ml c/u - Desde 1 Paca","271096, 271095"
Comida rápida,Bebidas sin alcohol,Mr Tea Durazno 500 ml  Paca x 12 unidades de 500 ml c/u - Desde 1 Paca,"271122, 271123"
Comida rápida,Bebidas sin alcohol,Mr Tea Limón 500 ml  Paca x 12 unidades de 500 ml c/u - Desde 1 Paca,"271125, 271126"
