customer_id
0
125542402
150093830
136749067
155082778
134135839
145989664
125370402
128622627
149332002
151724069
133218342
118390825
133947435
132341807
127959095
148504635
140927035
159907903
153370688
160833600
165871682
151748678
136618061
166428750
117964880
159383632
135086166
125542486
159359062
164806746
121790555
130891871
134053983
118390888
120291433
124870763
118546543
119718003
147366006
150282359
122347640
125182077
131629184
152526978
135266436
117981322
125927575
133152922
124862623
133300385
128975011
119750822
139190442
127819947
117973164
127361196
164937898
141598899
126771381
118415544
117956799
147366082
119644356
152592581
121159878
141598919
160841927
158867660
160874702
161906898
138682580
143024345
129065181
161816797
132694239
166461666
120955107
121192676
156287208
151027944
132260081
137183473
149528826
118595837
119660804
117981445
131571978
143524110
152592654
154001692
141607201
151994659
155828517
124354854
164790566
119759145
161284397
139362607
152158515
118399295
129130817
118964551
121291079
139714889
151626058
120127828
132759895
126042462
160465250
160317795
123093354
151404906
167633263
118899059
121225595
151011710
155713922
120136068
120865160
146629004
121323927
152600985
127271322
129507751
121921959
125895079
155386287
126673336
163258815
154288580
146735561
158949839
118391249
144744913
138576339
140427730
163791324
152576477
142369246
147341793
150643170
158286307
158458339
138666465
156336614
149504490
149316075
159490546
146031094
146334200
137159166
118399491
154034691
154255880
155116045
133251600
164987408
161718805
161456677
139223594
142991915
147489325
150749748
124428853
137085493
157254199
139158072
150192700
132088385
130933317
120136265
124912203
130032210
125575765
133153369
132899424
140345952
141623906
156295781
156287591
134144616
146752105
128377450
166257258
146842224
119620209
124854901
150684280
117990009
121913982
120078975
155656833
117965447
137159303
126608013
136659599
133292687
156287636
127189654
129974938
124879523
121856676
132022950
151519916
125846193
145138355
118588087
136757943
138642104
128508602
150020793
118506202
165241566
138871525
118072038
128467688
153428712
158941929
125592299
128606956
129098478
118637299
132285173
155894518
135963383
146662134
150741757
130810622
157221631
165839615
118924038
159081222
130999052
136577805
159458063
120685329
153486098
124388117
120259350
131498774
120218392
134513431
125043485
134152989
142656290
152044329
148546354
133210936
130016062
125436736
124289865
118416202
142205769
132645708
155820877
157270858
150004560
165339989
119595862
135340886
155132763
118514532
142443365
140288870
155255664
164914032
124502898
119735165
152609664
134112129
161817474
135963525
118072199
120923028
159327126
149021596
129033117
157131677
154411942
150258602
126935981
133899182
139912111
125510578
139076539
128476092
136651714
150750147
147465156
167609287
136602571
135062478
127280080
125944784
155321298
129156058
124462043
124453853
119677921
163840995
132039652
122438631
153379816
118522863
119768054
150766585
134521850
135259134
118416387
126018563
140837892
127386630
134546439
128017416
128402444
137110540
130851853
151012371
138134553
163808288
117998627
131736613
