SD_GMV,PEN_users ALL,%_users SDMS/ALL,SD DISCOUNT_OVER_GMV,%_GMV SD/ALL,category,PEN_orders ALL,microsegment,%_orders SD/ALL,SPEND ALL,GMV ALL,Contribution ARPU by SDMS,%_users SD/ALL,SPEND SDMS,SDMS_DISCOUNT,AOV SDMS,Orders ALL,SPEND SD,ARPU SD,AOV SD,SDMS_GMV,mes,ARPU SDMS,Contribution ARPU by SD,SDMS DISCOUNT_OVER_GMV,AOV ALL,%_orders SDMS/ALL,city::multi-filter,Users ALL,week::multi-filter,ARPU ALL,%_GMV SDMS/ALL,SD_DISCOUNT
775.2054047619047,41.3552030115622,0.05377789728421613,7.476667828161182,15.972390568078746,Aseo e Higiene,30.8308494783905,comidademarycolombiana,5.514157973174373,3.155662399838999,4853.408770952381,0.047017126333777574,7.770906157569231,1.1409666666666667,0.2009066,1.1409666666666667,1655,2.682371642774757,0.20844458315727452,2.618937178249678,2.2819333333333334,2022-07,0.0006135878820471446,15.972390568078671,0.02591656337351081,2.932573275499928,0.037257824143070085,BAQ,1538,27,1.30503059181296,0.047017126333777796,57.959533099999994
775.2054047619047,41.3552030115622,0.18822264049475645,7.476667828161182,15.972390568078746,Aseo e Higiene,30.8308494783905,comidaespecializada,5.514157973174373,3.155662399838999,4853.408770952381,0.5488556172333151,7.770906157569231,3.8054580952380954,1.8671933,3.329775833333333,1655,2.682371642774757,0.20844458315727452,2.618937178249678,26.638206666666665,2022-07,0.007162733709778607,15.972390568078671,0.2408643294448504,2.932573275499928,0.14903129657228034,BAQ,1538,27,1.30503059181296,0.5488556172333177,57.959533099999994
775.2054047619047,41.3552030115622,1.0217800484001065,7.476667828161182,15.972390568078746,Aseo e Higiene,30.8308494783905,comidarapida,5.514157973174373,3.155662399838999,4853.408770952381,2.2711173088566463,7.770906157569231,2.9007001754385966,8.5968033,2.7556651666666667,1655,2.682371642774757,0.20844458315727452,2.618937178249678,110.22660666666667,2022-07,0.029638775656538465,15.972390568078671,1.1089710220274338,2.932573275499928,0.7451564828614018,BAQ,1538,27,1.30503059181296,2.271117308856657,57.959533099999994
775.2054047619047,41.3552030115622,3.441785426189832,7.476667828161182,15.972390568078746,Aseo e Higiene,30.8308494783905,corrientazo,5.514157973174373,3.155662399838999,4853.408770952381,4.814704558410353,7.770906157569231,1.8256038541666666,18.18712,1.7837961323155216,1655,2.682371642774757,0.20844458315727452,2.618937178249678,233.67729333333332,2022-07,0.0628333673926682,15.972390568078671,2.3461033538054297,2.932573275499928,2.440387481371091,BAQ,1538,27,1.30503059181296,4.8147045584103765,57.959533099999994
775.2054047619047,41.3552030115622,0.8066684592632419,7.476667828161182,15.972390568078746,Aseo e Higiene,30.8308494783905,fritos,5.514157973174373,3.155662399838999,4853.408770952381,1.6869616221768735,7.770906157569231,2.7291714444444444,5.7961333,2.7291714444444444,1655,2.682371642774757,0.20844458315727452,2.618937178249678,81.87514333333333,2022-07,0.022015365241552367,15.972390568078671,0.7476900011784896,2.932573275499928,0.5588673621460514,BAQ,1538,27,1.30503059181296,1.6869616221768813,57.959533099999994
775.2054047619047,41.3552030115622,1.747781661737024,7.476667828161182,15.972390568078746,Aseo e Higiene,30.8308494783905,other,5.514157973174373,3.155662399838999,4853.408770952381,5.1194831609690805,7.770906157569231,3.8226068424908424,18.35581,3.764688556998557,1655,2.682371642774757,0.20844458315727452,2.618937178249678,248.46944476190475,2022-07,0.06681082139335963,15.972390568078671,2.367864038001357,2.932573275499928,1.2295081967213128,BAQ,1538,27,1.30503059181296,5.119483160969105,57.959533099999994
775.2054047619047,41.3552030115622,0.48400107555794514,7.476667828161182,15.972390568078746,Aseo e Higiene,30.8308494783905,panaderiapasteleriacafeteria,5.514157973174373,3.155662399838999,4853.408770952381,1.4755331777383678,7.770906157569231,3.9785364814814814,4.9194333,3.9785364814814814,1655,2.682371642774757,0.20844458315727452,2.618937178249678,71.61365666666667,2022-07,0.019256159361835598,15.972390568078671,0.634597394417154,2.932573275499928,0.3353204172876308,BAQ,1538,27,1.30503059181296,1.475533177738375,57.959533099999994
775.2054047619047,41.3552030115622,0.026888948642108064,7.476667828161182,15.972390568078746,Aseo e Higiene,30.8308494783905,parrillaasadero,5.514157973174373,3.155662399838999,4853.408770952381,0.008717996360256493,7.770906157569231,0.42312,0.0361333,0.42312,1655,2.682371642774757,0.20844458315727452,2.618937178249678,0.42312,2022-07,0.00011377251949448764,15.972390568078671,0.004661125912956957,2.932573275499928,0.018628912071535043,BAQ,1538,27,1.30503059181296,0.008717996360256535,57.959533099999994
5.498176133402814,21.4076246334311,0.5865102639296192,4.378724765425078,0.6307343905588255,Desechables,21.0678210678211,other,0.577200577200578,5.970617934179864,871.71021839026,0.6307343905588274,0.5865102639296192,1.3745440333507035,0.24075,1.3745440333507035,146,1.3745440333507035,0.008061841837834045,1.3745440333507035,5.498176133402814,2022-07,0.008061841837834045,0.6307343905588274,4.378724765425078,5.970617934179864,0.577200577200578,GDL,146,26,1.27816747564554,0.6307343905588255,0.24075
232.8207399687337,5.0873786407767,0.6990291262135924,14.000307706425716,9.323024196964516,Congelados,4.03341976375684,other,0.5185825410544509,19.063101408573964,2497.2662845231894,9.323024196964521,0.6990291262135924,12.93448555381854,32.59562,12.93448555381854,140,12.93448555381854,0.0904158213470811,12.93448555381854,232.8207399687337,2022-07,0.0904158213470811,9.323024196964521,14.000307706425716,17.83761631802278,0.5185825410544509,GDL,131,29,0.969812149329394,9.323024196964516,32.59562
,8.95522388059701,0.0,,0.0,Bebidas,7.96758946657664,,0.0,29.571409634038197,3371.140698280354,0.0,0.0,,,,118,,0.0,,,2022-07,0.0,0.0,,28.56898896847758,0.0,GDL,114,30,2.64818593737655,0.0,
,68.6746987951807,0.0,,0.0,Abarrotes,67.5889328063241,,0.0,69.36742779727095,23723.66030666667,0.0,0.0,,,,342,,0.0,,,2022-07,0.0,0.0,,69.36742779727095,0.0,MDE,342,26,47.6378721017403,0.0,
76.23969072164948,25.2559726962457,1.8771331058020453,12.007695615428823,7.05694028284062,Limpeza e Higiene,23.9197530864198,other,1.6975308641975342,7.29966564502647,1080.3505154639174,7.056940282840593,1.8771331058020453,6.930880974695408,9.15463,6.930880974695408,155,6.930880974695407,0.13010186129974297,6.930880974695407,76.23969072164948,2022-07,0.13010186129974297,7.056940282840593,12.007695615428823,6.9700033255736615,1.6975308641975342,VCP,148,30,1.84360156222512,7.05694028284062,9.15463
,15.2234084618426,0.0,,0.0,Bebidas,12.3307828134197,,0.0,17.933824854021385,6904.522568798233,0.0,0.0,,,,419,,0.0,,,2022-07,0.0,0.0,,16.47857414987645,0.0,PBC,385,29,2.73013941035913,0.0,
2165.898969072165,70.3061224489796,9.464285714285714,16.60319826247714,2.919979524218465,Frutas e Verduras,65.2553542009885,other,6.342668863261948,26.914057461333037,74175.14236343386,2.9199795242184705,9.464285714285714,5.838002612054353,359.6085,5.62571160797965,3961,5.838002612054353,0.552525247212287,5.62571160797965,2165.898969072165,2022-07,0.552525247212287,2.9199795242184705,16.60319826247714,18.726367675696505,6.342668863261948,BHZ,2756,28,18.9222301947535,2.919979524218465,359.6085
840.8039966666666,8.33333333333333,0.03987240829346091,6.7966367104051075,23.217547939611148,Bebidas,6.97748176339994,comidademarycolombiana,1.5223596574690776,17.327349298245615,3621.4160033333333,0.43476050948509243,1.7942583732057409,15.744486666666667,1.3445333,15.744486666666667,220,18.684533259259258,0.3352488024986708,17.516749930555555,15.744486666666667,2022-07,0.006277706007442847,23.21754793961116,0.15991043160241242,16.460981833333335,0.03171582619727245,BAQ,209,30,1.4439457748538,0.4347605094850923,57.146393100000004
840.8039966666666,8.33333333333333,0.3588516746411482,6.7966367104051075,23.217547939611148,Bebidas,6.97748176339994,comidarapida,1.5223596574690776,17.327349298245615,3621.4160033333333,3.4336872617104417,1.7942583732057409,13.816455555555555,10.6189666,13.816455555555555,220,18.684533259259258,0.3352488024986708,17.516749930555555,124.3481,2022-07,0.049580582137161065,23.21754793961116,1.2629538682140504,16.460981833333335,0.2854424357754521,BAQ,209,30,1.4439457748538,3.4336872617104404,57.146393100000004
840.8039966666666,8.33333333333333,0.43859649122807004,6.7966367104051075,23.217547939611148,Bebidas,6.97748176339994,corrientazo,1.5223596574690776,17.327349298245615,3621.4160033333333,2.0777876185468274,1.7942583732057409,6.840484848484849,6.4257333,6.840484848484849,220,18.684533259259258,0.3352488024986708,17.516749930555555,75.24533333333333,2022-07,0.030002126528442304,23.21754793961116,0.764236769267815,16.460981833333335,0.348874088169997,BAQ,209,30,1.4439457748538,2.077787618546827,57.146393100000004
840.8039966666666,8.33333333333333,0.07974481658692183,6.7966367104051075,23.217547939611148,Bebidas,6.97748176339994,fritos,1.5223596574690776,17.327349298245615,3621.4160033333333,0.18749148566243018,1.7942583732057409,3.3949233333333333,0.5798333,3.3949233333333333,220,18.684533259259258,0.3352488024986708,17.516749930555555,6.789846666666667,2022-07,0.002707275385433279,23.21754793961116,0.06896176781969705,16.460981833333335,0.0634316523945449,BAQ,209,30,1.4439457748538,0.18749148566243012,57.146393100000004
840.8039966666666,8.33333333333333,0.5183413078149919,6.7966367104051075,23.217547939611148,Bebidas,6.97748176339994,other,1.5223596574690776,17.327349298245615,3621.4160033333333,10.451663649014954,1.7942583732057409,29.115247692307694,17.71806,23.65613875,220,18.684533259259258,0.3352488024986708,17.516749930555555,378.49822,2022-07,0.15091635566188194,23.21754793961116,2.107275901427982,16.460981833333335,0.5074532191563592,BAQ,209,30,1.4439457748538,10.45166364901495,57.146393100000004
840.8039966666666,8.33333333333333,0.3588516746411482,6.7966367104051075,23.217547939611148,Bebidas,6.97748176339994,panaderiapasteleriacafeteria,1.5223596574690776,17.327349298245615,3621.4160033333333,6.63215741519141,1.7942583732057409,26.686445555555554,20.4592666,26.686445555555554,220,18.684533259259258,0.3352488024986708,17.516749930555555,240.17801,2022-07,0.09576475677830937,23.21754793961116,2.4332979720731505,16.460981833333335,0.2854424357754521,BAQ,209,30,1.4439457748538,6.632157415191408,57.146393100000004
54378.5352233677,30.2072927072927,0.5869130869130867,9.729303351529936,23.03164413147549,Bebidas,21.7361429225836,comidabrasileiraysaudavel,5.790960451977401,48.80189648759896,236103.57520700377,0.9976335392393404,9.215784215784213,25.057962272428163,232.02835,24.035188302124972,5694,36.84182603209194,3.395263188272208,35.84610100419756,2355.4484536082473,2022-07,0.1470684598906248,23.031644131475506,0.42669106302130055,41.465327574113765,0.37410291647579785,SPO,4838,28,14.741731718719,0.9976335392393394,5290.65265
54378.5352233677,30.2072927072927,0.18731268731268727,9.729303351529936,23.03164413147549,Bebidas,21.7361429225836,comidainternacionalgrill,5.790960451977401,48.80189648759896,236103.57520700377,0.6923977206878754,9.215784215784213,54.49252577319588,156.66494,52.7347023611573,5694,36.84182603209194,3.395263188272208,35.84610100419756,1634.7757731958764,2022-07,0.10207141441033192,23.031644131475506,0.28810069884463807,41.465327574113765,0.11833867766071156,SPO,4838,28,14.741731718719,0.6923977206878748,5290.65265
54378.5352233677,30.2072927072927,0.7554945054945054,9.729303351529936,23.03164413147549,Bebidas,21.7361429225836,comidaporquilo,5.790960451977401,48.80189648759896,236103.57520700377,1.9859185690674608,9.215784215784213,38.750617704694555,464.13402,37.51059793814433,5694,36.84182603209194,3.395263188272208,35.84610100419756,4688.8247422680415,2022-07,0.29275878760414836,23.031644131475506,0.8535243144992826,41.465327574113765,0.47717208734157884,SPO,4838,28,14.741731718719,1.9859185690674592,5290.65265
54378.5352233677,30.2072927072927,1.5297202797202794,9.729303351529936,23.03164413147549,Bebidas,21.7361429225836,lanches,5.790960451977401,48.80189648759896,236103.57520700377,3.9969527972350325,9.215784215784213,38.51815695350305,923.48969,37.8993913799528,5694,36.84182603209194,3.395263188272208,35.84610100419756,9436.948453608247,2022-07,0.5892200582922231,23.031644131475506,1.6982614301886443,41.465327574113765,0.9505267979844251,SPO,4838,28,14.741731718719,3.996952797235029,5290.65265
54378.5352233677,30.2072927072927,2.5849150849150844,9.729303351529936,23.03164413147549,Bebidas,21.7361429225836,other,5.790960451977401,48.80189648759896,236103.57520700377,6.999268512299127,9.215784215784213,39.91672269535336,1604.03154,38.2535259163803,5694,36.84182603209194,3.395263188272208,35.84610100419756,16525.52319587629,2022-07,1.031813386355912,23.031644131475506,2.9497512822131164,41.465327574113765,1.6491067338524965,SPO,4838,28,14.741731718719,6.99926851229912,5290.65265
54378.5352233677,30.2072927072927,1.0489510489510487,9.729303351529936,23.03164413147549,Bebidas,21.7361429225836,padariacafeteriabolos,5.790960451977401,48.80189648759896,236103.57520700377,2.5837199412549268,9.215784215784213,36.31104258713795,595.12113,35.67400675227588,5694,36.84182603209194,3.395263188272208,35.84610100419756,6100.255154639175,2022-07,0.3808850621028455,23.031644131475506,1.0944044880125106,41.465327574113765,0.6527714154832799,SPO,4838,28,14.741731718719,2.583719941254925,5290.65265
54378.5352233677,30.2072927072927,0.08116883116883115,9.729303351529936,23.03164413147549,Bebidas,21.7361429225836,pizzacomidaitaliana,5.790960451977401,48.80189648759896,236103.57520700377,0.21277137557185388,9.215784215784213,38.64314036478985,49.85567,38.64314036478985,5694,36.84182603209194,3.395263188272208,35.84610100419756,502.36082474226805,2022-07,0.03136618536103072,23.031644131475506,0.09168262770449889,41.465327574113765,0.049625897083524204,SPO,4838,28,14.741731718719,0.2127713755718537,5290.65265
54378.5352233677,30.2072927072927,2.3101898101898097,9.729303351529936,23.03164413147549,Bebidas,21.7361429225836,pratododia,5.790960451977401,48.80189648759896,236103.57520700377,5.386678656737905,9.215784215784213,34.37335376613727,1226.4201,33.73512173334427,5694,36.84182603209194,3.395263188272208,35.84610100419756,12718.14089347079,2022-07,0.7940897161257984,23.031644131475506,2.2553386091815497,41.465327574113765,1.4391510154222018,SPO,4838,28,14.741731718719,5.386678656737901,5290.65265
54378.5352233677,30.2072927072927,0.1311188811188811,9.729303351529936,23.03164413147549,Bebidas,21.7361429225836,sucosacai,5.790960451977401,48.80189648759896,236103.57520700377,0.17630301938198495,9.215784215784213,19.82179675994109,38.90721,19.82179675994109,5694,36.84182603209194,3.395263188272208,35.84610100419756,416.25773195876286,2022-07,0.02599011812929338,23.031644131475506,0.07154883786439449,41.465327574113765,0.08016491067338526,SPO,4838,28,14.741731718719,0.17630301938198478,5290.65265
,15.1877133105802,0.0,,0.0,Descartáveis,13.8888888888889,,0.0,7.513089308467508,668.6649484536083,0.0,0.0,,,,90,,0.0,,,2022-07,0.0,0.0,,7.429610538373425,0.0,VCP,89,30,1.1410664649379,0.0,
750.622852233677,29.3364681295716,3.5266457680250807,8.886777134681966,8.307782609616368,Limpeza e Higiene,20.8016235413496,other,2.2831050228310534,8.045571561654173,9035.176863737637,8.307782609616378,3.5266457680250807,5.5601692758050145,66.70618,5.5601692758050145,1230,5.5601692758050145,0.19608747446020836,5.5601692758050145,750.622852233677,2022-07,0.19608747446020836,8.307782609616378,8.886777134681966,7.345672246941168,2.2831050228310534,BHZ,1123,29,2.36028653702655,8.307782609616368,66.70618
905.1331422615946,4.58965383119409,0.0680669000388954,13.948091623796993,9.482158652300479,Congelados,3.75744830003505,comidaespecializada,0.5257623554153521,20.223822789058566,9545.644356435643,0.5755839787397246,0.7292882147024506,7.849028511873744,7.69306,7.849028511873744,536,12.06844189682126,0.08801372445173035,12.06844189682126,54.943199583116204,2022-07,0.0053425903912014995,9.482158652300486,0.8499368370025514,17.80903797842471,0.04907115317209953,CMX,472,28,0.928203457451929,0.5755839787397241,126.24879999999999
905.1331422615946,4.58965383119409,0.16530532866588882,13.948091623796993,9.482158652300479,Congelados,3.75744830003505,comidarapida,0.5257623554153521,20.223822789058566,9545.644356435643,2.5475142947642637,0.7292882147024506,14.304509088679765,34.04429,14.304509088679765,536,12.06844189682126,0.08801372445173035,12.06844189682126,243.176654507556,2022-07,0.023646115763084025,9.482158652300486,3.7612466509552225,17.80903797842471,0.11917280056081316,CMX,472,28,0.928203457451929,2.5475142947642615,126.24879999999999
905.1331422615946,4.58965383119409,0.23337222870478422,13.948091623796993,9.482158652300479,Congelados,3.75744830003505,fonda,0.5257623554153521,20.223822789058566,9545.644356435643,3.095038581835847,0.7292882147024506,12.310057321521626,41.21677,12.310057321521626,536,12.06844189682126,0.08801372445173035,12.06844189682126,295.441375716519,2022-07,0.02872825512607148,9.482158652300486,4.553669297426725,17.80903797842471,0.16824395373291268,CMX,472,28,0.928203457451929,3.095038581835844,126.24879999999999
905.1331422615946,4.58965383119409,0.019447685725398685,13.948091623796993,9.482158652300479,Congelados,3.75744830003505,jugueriacomidasaludable,0.5257623554153521,20.223822789058566,9545.644356435643,0.25241166608168597,0.7292882147024506,12.04715997915581,3.37311,12.04715997915581,536,12.06844189682126,0.08801372445173035,12.06844189682126,24.09431995831162,2022-07,0.002342893811582227,9.482158652300486,0.3726645111648259,17.80903797842471,0.014020329477742724,CMX,472,28,0.928203457451929,0.2524116660816858,126.24879999999999
905.1331422615946,4.58965383119409,0.24309607156748356,13.948091623796993,9.482158652300479,Congelados,3.75744830003505,other,0.5257623554153521,20.223822789058566,9545.644356435643,3.011610130878965,0.7292882147024506,11.499103699843669,39.92157,11.499103699843669,536,12.06844189682126,0.08801372445173035,12.06844189682126,287.4775924960917,2022-07,0.027953869359791116,9.482158652300486,4.410574327247668,17.80903797842471,0.17525411847178404,CMX,472,28,0.928203457451929,3.0116101308789616,126.24879999999999
5732.085824742268,47.4443776307877,8.53878532772098,10.812530010013717,14.219358532396193,Laticínios e Ovos,39.0516576715497,other,5.512721665381645,51.09232620268173,40311.84537391589,14.2193585323962,8.53878532772098,40.36680158269203,619.7835,40.08451625693894,1013,40.366801582692034,3.4468345308131476,40.08451625693894,5732.085824742268,2022-07,3.446834530813147,14.219358532396203,10.812530010013717,39.79451665737008,5.512721665381645,CWB,789,28,24.2404361839542,14.219358532396193,619.7835
,28.4403669724771,0.0,,0.0,Bebidas,27.5938189845475,,0.0,36.20394377405103,4489.289027982327,0.0,0.0,,,,125,,0.0,,,2022-07,0.0,0.0,,35.914312223858616,0.0,CWB,124,26,10.2965344678494,0.0,
305.8432130584192,67.2354948805461,7.849829351535839,16.534056614929995,4.396886382376223,Frutas e Verduras,63.5802469135803,other,7.09876543209877,17.654579679482868,6955.90439371625,4.396886382376237,7.849829351535839,6.648765501269984,50.56829,6.648765501269984,412,6.648765501269983,0.5219167458334801,6.648765501269983,305.8432130584192,2022-07,0.5219167458334801,4.396886382376237,16.534056614929995,16.883263091544293,7.09876543209877,VCP,394,30,11.8701440165806,4.396886382376223,50.56829
,16.2606837606838,0.0,,0.0,Limpeza e Higiene,15.7151626764886,,0.0,9.90195536108063,7535.38802978236,0.0,0.0,,,,768,,0.0,,,2022-07,0.0,0.0,,9.811703163779114,0.0,SPO,761,26,1.61012564738939,0.0,
,40.2625820568928,0.0,,0.0,"Carne, Pollo & Pescados",39.6206533192835,,0.0,30.267516005434782,11138.44589,0.0,0.0,,,,376,,0.0,,,2022-07,0.0,0.0,,29.62352630319149,0.0,BAQ,368,26,12.1864834682713,0.0,
43.552371026576346,27.2761474793077,0.037622272385251995,7.3835704559866935,1.2941908574334193,Aseo e Higiene,26.5157048940833,cafeteria,0.21913805697589503,4.641682913589618,3365.220112352473,0.4299413613391113,0.225733634311512,14.468473163105784,0.67326,14.468473163105784,726,7.258728504429391,0.016385391657854128,7.258728504429391,14.468473163105784,2022-07,0.005443368383410744,1.2941908574334202,1.545863024516314,4.63528941095382,0.03652300949598251,CMX,725,26,1.26607227703253,0.42994136133911104,3.2157199999999997
43.552371026576346,27.2761474793077,0.07524454477050399,7.3835704559866935,1.2941908574334193,Aseo e Higiene,26.5157048940833,fonda,0.21913805697589503,4.641682913589618,3365.220112352473,0.6579117096781855,0.225733634311512,11.070088587806149,1.93538,11.070088587806149,726,7.258728504429391,0.016385391657854128,7.258728504429391,22.140177175612298,2022-07,0.00832963776358625,1.2941908574334202,4.443799394570276,4.63528941095382,0.07304601899196501,CMX,725,26,1.26607227703253,0.6579117096781851,3.2157199999999997
43.552371026576346,27.2761474793077,0.07524454477050399,7.3835704559866935,1.2941908574334193,Aseo e Higiene,26.5157048940833,other,0.21913805697589503,4.641682913589618,3365.220112352473,0.183079298221225,0.225733634311512,3.080510682647212,0.53882,3.080510682647212,726,7.258728504429391,0.016385391657854128,7.258728504429391,6.161021365294424,2022-07,0.0023179162397646397,1.2941908574334202,1.2371771898967419,4.63528941095382,0.07304601899196501,CMX,725,26,1.26607227703253,0.18307929822122493,3.2157199999999997
43.552371026576346,27.2761474793077,0.037622272385251995,7.3835704559866935,1.2941908574334193,Aseo e Higiene,26.5157048940833,taqueria,0.21913805697589503,4.641682913589618,3365.220112352473,0.02325848819489808,0.225733634311512,0.7826993225638353,0.06826,0.7826993225638353,726,7.258728504429391,0.016385391657854128,7.258728504429391,0.7826993225638353,2022-07,0.0002944692710924883,1.2941908574334202,0.15673084700336218,4.63528941095382,0.03652300949598251,CMX,725,26,1.26607227703253,0.023258488194898067,3.2157199999999997
10233.495573333334,29.9790755183565,0.17120030435609676,15.559691882305115,7.443902640674015,"Carne, Pollo & Pescados",26.7679042532656,cafeteria,3.5518949874525507,43.615124136451534,137474.87127809523,0.16633416556356204,5.1930758988016015,12.70376,33.7442,12.70376,4160,18.742665885225886,0.9733208648785755,18.538941256038648,228.66768,2022-07,0.02174887578466808,7.443902640674038,0.3297426549724746,33.04684405723443,0.11582266263432231,BOG,3152,29,13.0754110022917,0.1663341655635615,1592.30038
10233.495573333334,29.9790755183565,0.15217804831653045,15.559691882305115,7.443902640674015,"Carne, Pollo & Pescados",26.7679042532656,comidaespecializada,3.5518949874525507,43.615124136451534,137474.87127809523,0.3149425704552902,5.1930758988016015,27.060430833333335,64.7153,27.060430833333335,4160,18.742665885225886,0.9733208648785755,18.538941256038648,432.96689333333336,2022-07,0.04118003550821131,7.443902640674038,0.6323870424944195,33.04684405723443,0.10295347789717538,BOG,3152,29,13.0754110022917,0.3149425704552893,1592.30038
