20220325_BOG_NB_pollo_W12,20220325_BOG_NB_res_W12,20220325_BOG_NB_cerdo_W12,20220325_BOG_NB_pescadosymariscoscongelado_W12,20220325_BOG_NB_embutidos_W12
-225870.0,-209943.0,15420687.0,21138203.0,117869301.0
16731573.0,114215913.0,15420693.0,37456668.0,62475002.0
-225864.0,27544555.0,121949467.0,117803806.0,-226556.0
-242246.0,-209939.0,16665886.0,37341982.0,41732868.0
91327936.0,-209930.0,112348452.0,15633186.0,117394183.0
-209462.0,115608567.0,129682723.0,9751331.0,15747847.0
56217035.0,-209928.0,16108839.0,41470756.0,126274321.0
-242221.0,124865528.0,127831342.0,40061737.0,30640918.0
-225834.0,52775932.0,108563760.0,121801514.0,19860249.0
125504986.0,126045183.0,43830576.0,106859313.0,21138203.0
131599835.0,85806084.0,-225998.0,-242895.0,37456668.0
115559900.0,16763919.0,44682545.0,122473265.0,117803806.0
-242211.0,125078551.0,21794102.0,15747893.0,37341982.0
115461598.0,126782488.0,-225990.0,-242889.0,15633186.0
120802783.0,39930905.0,19647805.0,82266936.0,9751331.0
-242209.0,113495065.0,105467199.0,106105657.0,41470756.0
131599841.0,97487901.0,39095636.0,40897347.0,40061737.0
106597871.0,125062177.0,-242347.0,17845063.0,121801514.0
45452785.0,-209880.0,-242343.0,-210104.0,106859313.0
-242190.0,24185900.0,131632478.0,31837002.0,-242895.0
15388154.0,114019376.0,21237087.0,15059787.0,122473265.0
127307259.0,105516097.0,17534304.0,95013713.0,15747893.0
-242177.0,20925510.0,97783136.0,21515091.0,-242889.0
15388174.0,40520778.0,115395935.0,18516821.0,82266936.0
127356431.0,117525578.0,89574757.0,40094552.0,106105657.0
30346770.0,-226226.0,44371305.0,89672538.0,40897347.0
15863316.0,105876562.0,-209559.0,-210082.0,17845063.0
89230868.0,-242605.0,16403821.0,-226463.0,-210104.0
120131094.0,12962910.0,-209549.0,48466787.0,31837002.0
123768341.0,112888927.0,126782839.0,105450343.0,15059787.0
123178534.0,-242578.0,-242310.0,-210070.0,95013713.0
116461096.0,-242575.0,46173565.0,66030443.0,21515091.0
38522408.0,18992241.0,119688575.0,116312941.0,18516821.0
91360815.0,15289462.0,103140738.0,38062962.0,40094552.0
-242125.0,88755322.0,15650190.0,27364211.0,89672538.0
-242124.0,127929470.0,77073808.0,-242825.0,-210082.0
31739448.0,121359502.0,101600656.0,15534968.0,-226463.0
48107068.0,31755407.0,15355280.0,-242817.0,48466787.0
16141893.0,19270805.0,107302292.0,121179010.0,105450343.0
115625542.0,-226153.0,-225894.0,16173956.0,-210070.0
15584839.0,-209769.0,17632670.0,-242811.0,66030443.0
-242097.0,22891678.0,1281440.0,18369415.0,116312941.0
15584861.0,15535264.0,108400044.0,-242803.0,38062962.0
81907308.0,16354469.0,118885805.0,-210032.0,27364211.0
16453233.0,16616616.0,-209490.0,132156311.0,-242825.0
-242060.0,15649974.0,-225870.0,-210018.0,15534968.0
38555257.0,111234232.0,30870962.0,84151200.0,21941112.0
-225670.0,42388664.0,16731573.0,63785890.0,-242817.0
-242053.0,108842169.0,-225864.0,-210003.0,121179010.0
111857276.0,128634043.0,-242246.0,103123890.0,16173956.0
-209284.0,-226116.0,-209462.0,43731892.0,-242811.0
16371328.0,-209730.0,56217035.0,18566069.0,18369415.0
21237377.0,72797380.0,-242221.0,-242762.0,-242803.0
116854403.0,23071941.0,-225834.0,-226372.0,-210032.0
121802389.0,40062150.0,131599835.0,30641087.0,-242790.0
15584917.0,-226098.0,115559900.0,128453570.0,-210018.0
-242026.0,43338959.0,-242211.0,-209982.0,84151200.0
27545240.0,121212116.0,120802783.0,108432324.0,63785890.0
113430171.0,103468245.0,-242209.0,38980547.0,-210003.0
-225635.0,126667990.0,131599841.0,131451844.0,103123890.0
126209695.0,15535328.0,109432293.0,126979025.0,43731892.0
15535781.0,16485612.0,106597871.0,106351574.0,18566069.0
113561253.0,40062212.0,45452785.0,113478615.0,-242762.0
103157428.0,16272647.0,127307259.0,105630681.0,-226372.0
21221056.0,117443848.0,-242177.0,-209943.0,30641087.0
107302596.0,15977741.0,15715845.0,114215913.0,-209982.0
61656773.0,103533839.0,15388174.0,27544555.0,108432324.0
118378183.0,15420687.0,127356431.0,-209939.0,38980547.0
107024073.0,15420693.0,30346770.0,-209930.0,131451844.0
121884368.0,121949467.0,89230868.0,115608567.0,-242741.0
36556497.0,16239900.0,120131094.0,-209928.0,126979025.0
126815954.0,16665886.0,123768341.0,124865528.0,106351574.0
43339475.0,112348452.0,123178534.0,52775932.0,113478615.0
20467414.0,129682723.0,116461096.0,126045183.0,105630681.0
-209193.0,16108839.0,38522408.0,23071747.0,-209943.0
-225576.0,127831342.0,91360815.0,85806084.0,114215913.0
129945315.0,108563760.0,96800306.0,16763919.0,27544555.0
-241945.0,43830576.0,-242125.0,125078551.0,-209939.0
42700521.0,-225998.0,-242124.0,126782488.0,-209930.0
-241941.0,35441969.0,115625542.0,87411736.0,115608567.0
16682733.0,44682545.0,15584839.0,39930905.0,-209928.0
113692400.0,21794102.0,-242097.0,113495065.0,124865528.0
13012731.0,-225990.0,15584861.0,97487901.0,52775932.0
39358216.0,19647805.0,16076395.0,125062177.0,8981501.0
113086219.0,105467199.0,81907308.0,-209880.0,126045183.0
113594126.0,-209589.0,16453233.0,24185900.0,15518723.0
15978265.0,39095636.0,-242060.0,114019376.0,85806084.0
-209121.0,-242347.0,38555257.0,36703287.0,16763919.0
107712289.0,-242343.0,-225670.0,99109948.0,125078551.0
16846632.0,131632478.0,-242053.0,105516097.0,126782488.0
129044265.0,21237087.0,-209284.0,40520778.0,87411736.0
16207661.0,17534304.0,16371328.0,117525578.0,39930905.0
17911597.0,97783136.0,21237377.0,-226226.0,113495065.0
-241857.0,115395935.0,116854403.0,105876562.0,97487901.0
126340939.0,89574757.0,114200212.0,-242605.0,125062177.0
123375439.0,-209559.0,121802389.0,12962910.0,-209880.0
91098967.0,16403821.0,15584917.0,112888927.0,24185900.0
39112540.0,-209549.0,-242026.0,32885858.0,114019376.0
16650090.0,126782839.0,27545240.0,15764588.0,36703287.0
129634163.0,-242310.0,-225635.0,-242578.0,105516097.0
130797431.0,16354685.0,126209695.0,-242575.0,20925510.0
111284088.0,16567676.0,15535781.0,18992241.0,40520778.0
-241800.0,119688575.0,113561253.0,15289462.0,117525578.0
96522108.0,103140738.0,15191718.0,88755322.0,-226226.0
123670397.0,44240267.0,103157428.0,127929470.0,-242605.0
124931970.0,96996748.0,21221056.0,82693252.0,12962910.0
132222851.0,15650190.0,107302596.0,131468423.0,112888927.0
17600390.0,77073808.0,61656773.0,121359502.0,32885858.0
67637129.0,101600656.0,107024073.0,31755407.0,15764588.0
20598670.0,15355280.0,-225588.0,19270805.0,-242575.0
-241777.0,15437203.0,36556497.0,-226153.0,18992241.0
16027538.0,107302292.0,126815954.0,-209769.0,15289462.0
79679380.0,-225894.0,43339475.0,22891678.0,88755322.0
57462678.0,111349148.0,-209193.0,15535264.0,127929470.0
-225376.0,17632670.0,-225576.0,16354469.0,82693252.0
18190246.0,1281440.0,12619486.0,16616616.0,131468423.0
-241746.0,108400044.0,15994593.0,40651956.0,121359502.0
-241737.0,-209490.0,129945315.0,15649974.0,31755407.0
-241736.0,30870962.0,-241945.0,111234232.0,19270805.0
44584889.0,16731573.0,42700521.0,42388664.0,-226153.0
108842938.0,-225864.0,-241941.0,108842169.0,-209769.0
-225348.0,-242246.0,16682733.0,128634043.0,22891678.0
-208962.0,91327936.0,113692400.0,-226116.0,15535264.0
103059406.0,48188868.0,13012731.0,-209730.0,16354469.0
16158680.0,-209462.0,39358216.0,72797380.0,16616616.0
119721945.0,56217035.0,107400970.0,23071941.0,40651956.0
89968611.0,-242221.0,113086219.0,40062150.0,15649974.0
6328292.0,-225834.0,113594126.0,-226098.0,111234232.0
-241692.0,125504986.0,130780951.0,43338959.0,42388664.0
34443245.0,131599835.0,127209240.0,121212116.0,128634043.0
-225292.0,115559900.0,15978265.0,103468245.0,-226116.0
110137337.0,-242211.0,-209121.0,126667990.0,-209730.0
87216128.0,115461598.0,107712289.0,15535328.0,72797380.0
113463305.0,120802783.0,129044265.0,16485612.0,23071941.0
-241650.0,-242209.0,16207661.0,40062212.0,40062150.0
-241648.0,131599841.0,17911597.0,16272647.0,-226098.0
16273434.0,109432293.0,-241861.0,117443848.0,43338959.0
31739939.0,106597871.0,-241857.0,15977741.0,121212116.0
36294692.0,45452785.0,126340939.0,103533839.0,103468245.0
-225243.0,-242190.0,123375439.0,15420687.0,126667990.0
15732782.0,15388154.0,91098967.0,15420693.0,15535328.0
-241611.0,127307259.0,39112540.0,121949467.0,16485612.0
96423997.0,-242177.0,22024029.0,16239900.0,40062212.0
16191556.0,68980226.0,16650090.0,-209636.0,16272647.0
20598852.0,15715845.0,15716206.0,16665886.0,117443848.0
121950277.0,15388174.0,129634163.0,16370979.0,19778829.0
15241302.0,127356431.0,130797431.0,112348452.0,15977741.0
-241578.0,30346770.0,111284088.0,129682723.0,103533839.0
15454294.0,120131094.0,123670397.0,16108839.0,15420687.0
11194459.0,123768341.0,124931970.0,127831342.0,15420693.0
15061086.0,123178534.0,132222851.0,108563760.0,121949467.0
127848545.0,116461096.0,17600390.0,43830576.0,16239900.0
103125101.0,38522408.0,67637129.0,-225998.0,-209636.0
24186995.0,91360815.0,16125836.0,35441969.0,16665886.0
90673269.0,96800306.0,20598670.0,44682545.0,16370979.0
47304823.0,-242125.0,16027538.0,21794102.0,112348452.0
43323515.0,-242124.0,79679380.0,15895864.0,129682723.0
19665020.0,31739448.0,57462678.0,-225990.0,16108839.0
18059396.0,16846393.0,38408087.0,19647805.0,127831342.0
123768964.0,48107068.0,107745181.0,105467199.0,108563760.0
107843722.0,16141893.0,-225376.0,-209589.0,43830576.0
128553098.0,115625542.0,18190246.0,39095636.0,-225998.0
-241525.0,15584839.0,-241746.0,-242347.0,35441969.0
114069650.0,-242097.0,-241737.0,-242343.0,44682545.0
32493718.0,42520148.0,44584889.0,131632478.0,21794102.0
15585439.0,15584861.0,83087289.0,21237087.0,15895864.0
-241502.0,16076395.0,108842938.0,17534304.0,-225990.0
-208728.0,16453233.0,-225348.0,97783136.0,19647805.0
117428392.0,-242060.0,-208962.0,115395935.0,105467199.0
16732332.0,38555257.0,103059406.0,89574757.0,-209589.0
99864753.0,-225670.0,16158680.0,44371305.0,39095636.0
20222133.0,-242053.0,119721945.0,-209559.0,-242347.0
18501815.0,111857276.0,89968611.0,16403821.0,-242343.0
114593979.0,-209284.0,6328292.0,-209549.0,131632478.0
15896767.0,16371328.0,-225292.0,126782839.0,21237087.0
21041343.0,21237377.0,87216128.0,16731516.0,17534304.0
38195395.0,116854403.0,107515912.0,46173565.0,97783136.0
127176906.0,114200212.0,113463305.0,16567676.0,115395935.0
15683789.0,121802389.0,-241650.0,119688575.0,89574757.0
97079503.0,15584917.0,16273434.0,103140738.0,44371305.0
16568528.0,-242026.0,31739939.0,44240267.0,-209559.0
49680594.0,27545240.0,36294692.0,96996748.0,16403821.0
16322771.0,113430171.0,-225243.0,15650190.0,-209549.0
103272666.0,-225635.0,15732782.0,77073808.0,126782839.0
24760537.0,126209695.0,-241606.0,101600656.0,-242310.0
15683804.0,15535781.0,96423997.0,15355280.0,16731516.0
47894749.0,113561253.0,16191556.0,107302292.0,16354685.0
94212321.0,15191718.0,20598852.0,-225894.0,46173565.0
-241438.0,103157428.0,121950277.0,111349148.0,16567676.0
102764771.0,21221056.0,15241302.0,17632670.0,119688575.0
-208658.0,107302596.0,-241578.0,1281440.0,103140738.0
38392048.0,118378183.0,15454294.0,36687272.0,44240267.0
105926899.0,107024073.0,11194459.0,108400044.0,96996748.0
108941562.0,119754444.0,127848545.0,118885805.0,15650190.0
114168067.0,36556497.0,17322082.0,-209490.0,77073808.0
41636110.0,126815954.0,103125101.0,-225870.0,101600656.0
15569167.0,43339475.0,24186995.0,30870962.0,15355280.0
16486671.0,20467414.0,21123188.0,16731573.0,15437203.0
-225009.0,-209193.0,90673269.0,-225864.0,107302292.0
15061271.0,-225576.0,47304823.0,91327936.0,-225894.0
-224998.0,12619486.0,43323515.0,-209462.0,17632670.0
45371675.0,15994593.0,19665020.0,56217035.0,1281440.0
39817508.0,129945315.0,18059396.0,-242221.0,36687272.0
40784164.0,42700521.0,123768964.0,-225834.0,108400044.0
21598502.0,-241941.0,107843722.0,125504986.0,118885805.0
16896299.0,16682733.0,128553098.0,131599835.0,-209490.0
30429487.0,113692400.0,-241525.0,115559900.0,-225870.0
-241359.0,13012731.0,114069650.0,-242211.0,30870962.0
-241352.0,39358216.0,-225129.0,120802783.0,16731573.0
107680057.0,107400970.0,32493718.0,-242209.0,-225864.0
105910609.0,113086219.0,15585439.0,131599841.0,-242246.0
-208558.0,113594126.0,-208728.0,109432293.0,91327936.0
15094100.0,130780951.0,117428392.0,106597871.0,48188868.0
-224938.0,127209240.0,16732332.0,45452785.0,-209462.0
15225180.0,15978265.0,20222133.0,127307259.0,56217035.0
121835869.0,-209121.0,18501815.0,-242177.0,-242221.0
17453409.0,107712289.0,114593979.0,68980226.0,-225834.0
16585059.0,16846632.0,21713085.0,15715845.0,125504986.0
30740839.0,129044265.0,49221822.0,15388174.0,131599835.0
129028463.0,16207661.0,15896767.0,127356431.0,115559900.0
60936565.0,17911597.0,38195395.0,30346770.0,-242211.0
-224904.0,-241861.0,-241468.0,89230868.0,115461598.0
104731002.0,-241857.0,-241464.0,120131094.0,120802783.0
-241267.0,101207874.0,127176906.0,123768341.0,-242209.0
22188430.0,115478345.0,15683789.0,123178534.0,131599841.0
127930767.0,126340939.0,40308942.0,116461096.0,109432293.0
83513741.0,123375439.0,97079503.0,38522408.0,106597871.0
103649687.0,91098967.0,16568528.0,91360815.0,45452785.0
73109923.0,39112540.0,49680594.0,-242125.0,-242190.0
106942885.0,22024029.0,110579929.0,-242124.0,15388154.0
-208474.0,120672096.0,103272666.0,15470134.0,-242177.0
107401640.0,112004968.0,24760537.0,31739448.0,68980226.0
30511540.0,16650090.0,15683804.0,16846393.0,15715845.0
38408635.0,15716206.0,47894749.0,126275131.0,15388174.0
22204859.0,129634163.0,94212321.0,48107068.0,127356431.0
115577281.0,130797431.0,-241438.0,16141893.0,30346770.0
116134340.0,111284088.0,102764771.0,115625542.0,15863316.0
16060869.0,-241800.0,94949608.0,15584839.0,89230868.0
-241208.0,96522108.0,18125036.0,-242097.0,120131094.0
-241207.0,123670397.0,38392048.0,42520148.0,123768341.0
16470473.0,124931970.0,105926899.0,15584861.0,123178534.0
18239953.0,17600390.0,108941562.0,16076395.0,116461096.0
113447381.0,67637129.0,19566844.0,16453233.0,38522408.0
128979417.0,16027538.0,104730878.0,-242060.0,91360815.0
105959923.0,79679380.0,114168067.0,38555257.0,96800306.0
23384572.0,-225387.0,41636110.0,-225670.0,-242125.0
41882131.0,57462678.0,15569167.0,-242053.0,-242124.0
85299733.0,-225376.0,16486671.0,-209284.0,15470134.0
115413526.0,-241746.0,-225009.0,16371328.0,16846393.0
51221017.0,-241737.0,15061271.0,21237377.0,126275131.0
120164889.0,-241736.0,-224998.0,116854403.0,48107068.0
17289754.0,44584889.0,45371675.0,114200212.0,16141893.0
38179362.0,83087289.0,-224993.0,121802389.0,115625542.0
124850727.0,108842938.0,39817508.0,15584917.0,15584839.0
100340271.0,-225348.0,40784164.0,-242026.0,-242097.0
49959472.0,-208962.0,21598502.0,27545240.0,42520148.0
116331057.0,103059406.0,16896299.0,113430171.0,15584861.0
41718322.0,16158680.0,30429487.0,-225635.0,16076395.0
40211000.0,119721945.0,-241359.0,126209695.0,81907308.0
69079611.0,89968611.0,-241352.0,15535781.0,16453233.0
-241091.0,6328292.0,107680057.0,113561253.0,-242060.0
102568520.0,-241692.0,105910609.0,15191718.0,38555257.0
15225417.0,121458659.0,-208558.0,16125612.0,-225670.0
120230480.0,34443245.0,69931347.0,103157428.0,-242053.0
132092498.0,41357300.0,15094100.0,21221056.0,111857276.0
15716949.0,-225292.0,-224938.0,107302596.0,-209284.0
18338394.0,110137337.0,15225180.0,61656773.0,16371328.0
41275994.0,87216128.0,121835869.0,118378183.0,21237377.0
7918179.0,107515912.0,17453409.0,107024073.0,116854403.0
116707944.0,113463305.0,16585059.0,119754444.0,114200212.0
80679541.0,-241650.0,129028463.0,23629519.0,121802389.0
31937153.0,16273434.0,60936565.0,121884368.0,15584917.0
31838856.0,31739939.0,-224904.0,36556497.0,-242026.0
120296074.0,36294692.0,104731002.0,126815954.0,27545240.0
103207567.0,-225243.0,-241267.0,43339475.0,113430171.0
38670992.0,15732782.0,127930767.0,37359316.0,-225635.0
19665554.0,-241611.0,83513741.0,20467414.0,126209695.0
22778526.0,-241606.0,103649687.0,-209193.0,15535781.0
22008478.0,96423997.0,73109923.0,-225576.0,113561253.0
-240977.0,16191556.0,54399396.0,15994593.0,15191718.0
105386677.0,20598852.0,106942885.0,129945315.0,16125612.0
46011063.0,121950277.0,-208474.0,-241945.0,103157428.0
124818113.0,15241302.0,107401640.0,42700521.0,21221056.0
78598860.0,-241578.0,126652843.0,-241941.0,107302596.0
125113038.0,15454294.0,18321839.0,16682733.0,61656773.0
119296718.0,11194459.0,38408635.0,113692400.0,118378183.0
113496784.0,15061086.0,22204859.0,13012731.0,107024073.0
131502801.0,45813857.0,27546046.0,39358216.0,-225588.0
101520082.0,127848545.0,115577281.0,107400970.0,119754444.0
118411988.0,17322082.0,116134340.0,113086219.0,121884368.0
116249301.0,103125101.0,-241208.0,113594126.0,36556497.0
61067992.0,24186995.0,-241207.0,15421206.0,126815954.0
-240925.0,90673269.0,16470473.0,130780951.0,43339475.0
114299640.0,47304823.0,37114319.0,127209240.0,37359316.0
-240901.0,43323515.0,18239953.0,15978265.0,20467414.0
99963650.0,19665020.0,113447381.0,-209121.0,-209193.0
15225603.0,15716481.0,128979417.0,107712289.0,-225576.0
69063434.0,18059396.0,105959923.0,16846632.0,12619486.0
36672267.0,123768964.0,41882131.0,129044265.0,15994593.0
-224501.0,128553098.0,85299733.0,16207661.0,129945315.0
117560076.0,-241525.0,115413526.0,17911597.0,-241945.0
31757075.0,30806160.0,51221017.0,-241861.0,42700521.0
20402965.0,114069650.0,120164889.0,-241857.0,-241941.0
115495702.0,22892701.0,17289754.0,115478345.0,16682733.0
-224489.0,15585439.0,124850727.0,126340939.0,113692400.0
18322208.0,-208728.0,100340271.0,123375439.0,13012731.0
71258912.0,117428392.0,49959472.0,91098967.0,39358216.0
76813090.0,16732332.0,116331057.0,39112540.0,107400970.0
-240862.0,99864753.0,41718322.0,22024029.0,113086219.0
-240858.0,20222133.0,40211000.0,120672096.0,113594126.0
17683238.0,18501815.0,-208326.0,112004968.0,-241903.0
124998438.0,114593979.0,69079611.0,16650090.0,15421206.0
117904169.0,21713085.0,-241091.0,15716206.0,130780951.0
-240854.0,49221822.0,-241090.0,129634163.0,127209240.0
-224453.0,15896767.0,102568520.0,130797431.0,15978265.0
121934652.0,21041343.0,15225417.0,111284088.0,-209121.0
102765379.0,38195395.0,120230480.0,-241800.0,107712289.0
17601352.0,-241468.0,132092498.0,96522108.0,16846632.0
15569740.0,-241465.0,15716949.0,123670397.0,129044265.0
125080400.0,-241464.0,18338394.0,124931970.0,16207661.0
-240815.0,127176906.0,7918179.0,132222851.0,17911597.0
30348123.0,15683789.0,116707944.0,17600390.0,-241861.0
-224420.0,40308942.0,80679541.0,67637129.0,-241857.0
113660765.0,97079503.0,31937153.0,16125836.0,101207874.0
16618335.0,16568528.0,120296074.0,20598670.0,115478345.0
-208023.0,49680594.0,103207567.0,-241777.0,126340939.0
120263540.0,110579929.0,19665554.0,16027538.0,123375439.0
43357064.0,103272666.0,58987155.0,79679380.0,91098967.0
122311561.0,24760537.0,22778526.0,-225387.0,39112540.0
-240748.0,15683804.0,22008478.0,57462678.0,22024029.0
60085149.0,47894749.0,45159086.0,38408087.0,120672096.0
108385185.0,94212321.0,-240977.0,107745181.0,112004968.0
16389028.0,-241438.0,105386677.0,-225376.0,15716206.0
15799204.0,102764771.0,46011063.0,18190246.0,129634163.0
15897510.0,106385639.0,22975168.0,-241746.0,130797431.0
97833897.0,94949608.0,124818113.0,-241737.0,111284088.0
22893485.0,38392048.0,120836801.0,-241736.0,-241800.0
78681012.0,105926899.0,78598860.0,44584889.0,-209030.0
17126324.0,108941562.0,125113038.0,83087289.0,96522108.0
16225210.0,104730878.0,119296718.0,108842938.0,123670397.0
103895995.0,114168067.0,113496784.0,-225348.0,124931970.0
16028606.0,-241401.0,131502801.0,-208962.0,132222851.0
105894847.0,41636110.0,101520082.0,103059406.0,17600390.0
18060224.0,15569167.0,118411988.0,16158680.0,67637129.0
16864195.0,16486671.0,116249301.0,119721945.0,16125836.0
16815047.0,-225009.0,61067992.0,89968611.0,20598670.0
121361354.0,15061271.0,-240925.0,6328292.0,-241777.0
113660888.0,-224998.0,-240915.0,34443245.0,16027538.0
115397594.0,45371675.0,114299640.0,-225292.0,79679380.0
112317406.0,-224993.0,-240901.0,110137337.0,-225387.0
-240673.0,39817508.0,99963650.0,87216128.0,57462678.0
40883171.0,40784164.0,15225603.0,-241650.0,38408087.0
115512293.0,21598502.0,69063434.0,16273434.0,107745181.0
13095909.0,-241366.0,36672267.0,31739939.0,-225376.0
126030827.0,16896299.0,-224501.0,36294692.0,-241746.0
24253420.0,30429487.0,117560076.0,-225243.0,-241737.0
114119659.0,-241359.0,16732947.0,15732782.0,-241736.0
-240660.0,-241352.0,20402965.0,-241611.0,44584889.0
128455664.0,107680057.0,115495702.0,-241606.0,108842938.0
16028668.0,105910609.0,-224489.0,96423997.0,-225348.0
15717375.0,-208558.0,57905943.0,16191556.0,-208962.0
114349065.0,69931347.0,18322208.0,20598852.0,103059406.0
-240630.0,15094100.0,71258912.0,121950277.0,16158680.0
117904396.0,-224938.0,76813090.0,15241302.0,119721945.0
15799308.0,15225180.0,-240862.0,-241578.0,89968611.0
132174866.0,121835869.0,-240858.0,15454294.0,6328292.0
17912871.0,16372063.0,17683238.0,11194459.0,-241692.0
110482475.0,17453409.0,117904169.0,15061086.0,121458659.0
105042997.0,16585059.0,46011178.0,127848545.0,34443245.0
19665974.0,30740839.0,-240854.0,17322082.0,41357300.0
-224198.0,129028463.0,42177329.0,103125101.0,-225292.0
22287419.0,60936565.0,-240846.0,24186995.0,110137337.0
16454718.0,-224904.0,-224453.0,21123188.0,87216128.0
7607377.0,104731002.0,102765379.0,90673269.0,107515912.0
12293214.0,-241267.0,117461827.0,47304823.0,113463305.0
30626912.0,127930767.0,-224441.0,43323515.0,-241650.0
-240537.0,103649687.0,17601352.0,19665020.0,-241648.0
31085674.0,73109923.0,15569740.0,15716481.0,16273434.0
32871531.0,106942885.0,125080400.0,18059396.0,36294692.0
15045748.0,-208474.0,-240815.0,123768964.0,-225243.0
31741047.0,107401640.0,30348123.0,107843722.0,15732782.0
107746424.0,126652843.0,-224420.0,128553098.0,-241611.0
59200640.0,18321839.0,113660765.0,-241525.0,-241606.0
112923781.0,30511540.0,16618335.0,30806160.0,96423997.0
65246347.0,38408635.0,104780645.0,114069650.0,16191556.0
119231627.0,22204859.0,41849708.0,19583126.0,20598852.0
19371154.0,115577281.0,120263540.0,-225129.0,121950277.0
52925593.0,116134340.0,43357064.0,22892701.0,-241578.0
105567394.0,16060869.0,122311561.0,15585439.0,15454294.0
18076838.0,-241208.0,-240748.0,-241502.0,11194459.0
125097132.0,16470473.0,60085149.0,-208728.0,15061086.0
-240459.0,18239953.0,97833897.0,117428392.0,45813857.0
118412476.0,16470483.0,22893485.0,16732332.0,127848545.0
-224061.0,113447381.0,78681012.0,20222133.0,17322082.0
108401863.0,128979417.0,17126324.0,114593979.0,103125101.0
63476936.0,105959923.0,42898359.0,21713085.0,24186995.0
35673289.0,23384572.0,103895995.0,49221822.0,21123188.0
12719306.0,85299733.0,16028606.0,15896767.0,90673269.0
-207670.0,115413526.0,105894847.0,21041343.0,47304823.0
46650571.0,51221017.0,18060224.0,38195395.0,43323515.0
43226323.0,120164889.0,16864195.0,-241468.0,19665020.0
103994579.0,17289754.0,16815047.0,-241465.0,15716481.0
21288154.0,38179362.0,121361354.0,-241464.0,18059396.0
15733980.0,124850727.0,113660888.0,127176906.0,123768964.0
61396206.0,100340271.0,115397594.0,15683789.0,107843722.0
107271411.0,49959472.0,-240673.0,40308942.0,128553098.0
16307451.0,116331057.0,40883171.0,97079503.0,-241525.0
-240380.0,41718322.0,13095909.0,16568528.0,30806160.0
22762757.0,-208326.0,126030827.0,49680594.0,114069650.0
57971976.0,69079611.0,24253420.0,16322771.0,19583126.0
-240369.0,-241091.0,-240660.0,110579929.0,-225129.0
60183826.0,-241090.0,128455664.0,103272666.0,32493718.0
15586584.0,102568520.0,36426747.0,24760537.0,22892701.0
121328934.0,15225417.0,16028668.0,15683804.0,15585439.0
120345895.0,42160716.0,15717375.0,47894749.0,-241502.0
130782514.0,120230480.0,127243268.0,94212321.0,-208728.0
107763005.0,132092498.0,114349065.0,-241438.0,16732332.0
18634046.0,15716949.0,-240630.0,102764771.0,99864753.0
42702144.0,18338394.0,117904396.0,18125036.0,20222133.0
16160065.0,41275994.0,15799308.0,38392048.0,18501815.0
-223932.0,7918179.0,124408845.0,105926899.0,114593979.0
127980868.0,-241052.0,132174866.0,108941562.0,21713085.0
44488015.0,116707944.0,38048804.0,19566844.0,49221822.0
114087249.0,80679541.0,17912871.0,104730878.0,15896767.0
28726611.0,105828982.0,110482475.0,114168067.0,21041343.0
36525396.0,31937153.0,105042997.0,-241401.0,38195395.0
-240291.0,31838856.0,19665974.0,41636110.0,-241468.0
129111394.0,103207567.0,-224198.0,15569167.0,-241465.0
86988130.0,19665554.0,121295930.0,16486671.0,-241464.0
115774821.0,58987155.0,7607377.0,-225009.0,127176906.0
127833446.0,22778526.0,12293214.0,15061271.0,15683789.0
130241896.0,22008478.0,30626912.0,-224998.0,40308942.0
99685738.0,45159086.0,-240537.0,45371675.0,97079503.0
114955630.0,-240977.0,31085674.0,-224993.0,16568528.0
125015407.0,18551474.0,32871531.0,39817508.0,49680594.0
41047407.0,113447602.0,107746424.0,40784164.0,16322771.0
116217199.0,105386677.0,59200640.0,21598502.0,110579929.0
115398010.0,46011063.0,112923781.0,16896299.0,103272666.0
90002812.0,22975168.0,65246347.0,30429487.0,24760537.0
22205822.0,124818113.0,119231627.0,-241359.0,15683804.0
50910591.0,120836801.0,19371154.0,-241352.0,47894749.0
43242876.0,78598860.0,52368536.0,107680057.0,94212321.0
5281155.0,125113038.0,52925593.0,105910609.0,-241438.0
99865988.0,113496784.0,105567394.0,-208558.0,102764771.0
130782600.0,131502801.0,18076838.0,69931347.0,106385639.0
16684429.0,101520082.0,18142374.0,15094100.0,94949608.0
43619730.0,118411988.0,101078184.0,-208556.0,18125036.0
38196636.0,116249301.0,125097132.0,-224938.0,-208658.0
43603364.0,61067992.0,118412476.0,15225180.0,38392048.0
19584425.0,-240925.0,-224061.0,121835869.0,105926899.0
116151727.0,-240915.0,108401863.0,17453409.0,108941562.0
-207434.0,114299640.0,63476936.0,16585059.0,19566844.0
130782648.0,-240901.0,35673289.0,30740839.0,104730878.0
-240198.0,99963650.0,12719306.0,129028463.0,114168067.0
105944507.0,15225603.0,-207670.0,60936565.0,41636110.0
-240189.0,69063434.0,46650571.0,-224904.0,15569167.0
37492166.0,36672267.0,43226323.0,104731002.0,16486671.0
124999112.0,-224501.0,103994579.0,-241267.0,-225009.0
103880140.0,117560076.0,21288154.0,22188430.0,15061271.0
129603023.0,31757075.0,19109084.0,127930767.0,-224998.0
132126159.0,16732947.0,15733980.0,83513741.0,45371675.0
118429144.0,20402965.0,61396206.0,103649687.0,-224993.0
95294949.0,115495702.0,107271411.0,73109923.0,39817508.0
