offer_name,offer_description,discount,automatically_consider_offer,start_date,end_date,max_uses_per_order,max_uses_per_customer,customer_segment_id,sku_id
20220328_BOG_NB_bebidas,,18,true,28-03-2022,05-04-2022,12,1,,194399#271114#271116#271115#227091#271110#271112#271111#194393#271118#271120#271119#194389#227089#257335#194403#257333#257339#295238#295239#271092#271093#271114#271116#271115#257291#271098#271099#271118#271120#271119#271110#271112#271111#257325#257337#295240#295241#271114#271116#271115#271405
20220328_BOG_NB_congelados,,18,true,28-03-2022,05-04-2022,12,1,,77594#48855#-303366#77623#-301350#48886#77609#48869#-300042#77575#-300108#48844#77599#-300057#48862#147145#147147#77628#-300468#77615#48984#77594#48855#-303366#77566#49001#77623#-301350#48886#86858#412928#244593#351389#168438#86858#412928#244589
20220328_BOG_NB_aseoehigiene,,18,true,28-03-2022,05-04-2022,12,1,,197543#254437#421595#197341#197541#421592#421593#421594#197545#421596#421597#75487#126189#421380#421381#421379#197543#254437#421595#-301122#420393#420394#420395#75487#126189#421380#421381#421379#197343#417928#417929#197347#417931#197553#417935#75376#179739#179747#197345#417930#75345#421382#336743#336742#126854#423338#336743#336742#197547#417932#-302211#420399#75487#126189#421380#421381#421379#126535#191791#191789#57279#191793#304648#126531#304646#29293#126529#391289#391290#336750#336751#275317#126533#391289#391290#304652#304644#304650#126519#304642#275303#126507#275297#275323#14146#14140#164999#275313#52485#57285#57397#57477#57471#57413#57459#57403#57453#126525#57465#57483#57273#387269#346571#387267#346569#57267#387276#387270#346573#387270#346573#387284#346579#346578#58609#387267#346569#346560#387260#57391#365193#346539#346540#57255#387286#387287#387239#387240#346562#346545#346546#387262#83081#83083#275319#275315#365195#365199#365197#199540#199543#199544#199541#199542#199545#199540#199543#199544#199541#199542#199545#199592#199590#199589#199593#199594#199591#199595#199592#199590#199589#199593#199594#199591#199595
20220328_BOG_NB_lacteosyhuevos,,18,true,28-03-2022,05-04-2022,12,1,,161743#161744#190553#266758#266759#401541#220314#82993#-300756#-301074#169189#290511#130690#136080#136082#161739#161740#40991#190549#190551#190545#190541#126505#190539#-303378#90176#197257#354089#170243#353662#353658#170245#170247#353656
20220328_BOG_NB_desechables,,18,true,28-03-2022,05-04-2022,12,1,,9991#118010#178589#102355#82996#57791#9991#118010#145643#145458#31507#118020#118027#118025#111139#31501#118015#71944#102355#82996#61757#118033#57817#118027#118025#111139#118027#118025#111139#57803#57797#274948#274949#274948#274949#277245#277246#274955#274954#41258#274955#274954#277245#277246#329245#329244#274946#274945#329245#329244#329247#329248#277242#277243#329247#329248#274961#274960#274952#274951#274946#274945#277242#277243#287090#287089#229497#352339#352340#352342#352341#257839#257840#197293#352344#352345#316286#316287#254093#254095#254094#174649#197291#197289#174643#352368#352369#254093#254095#254094#174647#164989#164991#164993#164995#254097#254098#164997#346648#346649#197485#254103#254104#192139#41417#310245#41435#174639#316262#316263#217445#212505#250338#212519#316266#316265#10676#217443#308542#308543#365204#365205#316262#316263#352393#352385#352386#352387
