offer_name,offer_description,discount,automatically_consider_offer,start_date,end_date,max_uses_per_order,max_uses_per_customer,customer_segment_id,sku_id
20220420_SPO_NB_tuberculos_W16,,15,true,20-04-2022,27-04-2022,5,2,,-314887#89305#-314899#-314833#89315#-314893
20220420_SPO_NB_verduras_W16,,20,true,20-04-2022,27-04-2022,10,2,,75297#112100#74194#112182#75297#112100#75002#74156#112237#73648#112095#75087#112265#74194#112182#74988#75043#112210#74278#112175#74286#112120#73648#112095#75079#112249
20220420_SPO_NB_frutas_W16,,20,true,20-04-2022,27-04-2022,10,2,,-314629#75842#98094#163197#396144#-314938#89339#88094#133468#133470#-314689#112149#-314998#111250#106226#144533#-314938#89339#88094#133468#133470#148094#148096#-314638#111225#106144#-314911#-314767#89349#-314938#89339#88094#133468#133470
20220420_SPO_NB_legumes_W16,,15,true,20-04-2022,27-04-2022,10,2,,-314737#89320#73947#112115#-314797#97304#-314770#97340#119265#119267#-314716#111245#106081#89184#97309#-314692#-314728#111235#106246#-314737#89320#163207#-314734#-314725#112225#-314857#112220#-314704
20220420_SPO_NB_leite_W16,,8,true,20-04-2022,27-04-2022,24,2,,244033#243993#105601#105599#73559#73557#220840#220839
20220420_SPO_NB_ovos_W16,,10,true,20-04-2022,27-04-2022,5,2,,247539#247540#247542#247543
20220420_SPO_NB_detergentesabaoelava-louas_W16,,15,true,20-04-2022,27-04-2022,12,2,,160748#283445#160748#283445#240482#240481#240482#240481#248693#248692#248693#248692#160742#283446#160744#160745#160742#283446#261188#261189
20220420_SPO_NB_feijao_W16,,8,true,20-04-2022,27-04-2022,25,2,,412447#414595#72490#72488#278405#278404#72499#72497#72490#72488#412447#414595#72318#72322#72318#72322#155197#155139#72499#72497
