microsegment,subcat,name,sku_ids
Panadería/Pastelería/Cafetería,Panadería & Repostería,Tintura de caramelo Levapan 650ml  Botella de 650ml - Unidad,163611
Panadería/Pastelería/Cafetería,Panadería & Repostería,Uva Pasa 1Kg  Bolsa de 1kg - Unidad,163605
Panadería/Pastelería/Cafetería,Papel & Toallas,Servilleta doblada en 4 Nube x 100 un  Paquete x 100 un - Paquete,-301335
Panadería/Pastelería/Cafetería,Papel & Toallas,Servilletas cortadas Mia 200 Unidades  Paquete x 200 unidades - Unidad,175697
Panadería/Pastelería/Cafetería,Papel & Toallas,Servilletas cortadas Nube x 320  Paquete x 320 unidades - Unidad,175699
Panadería/Pastelería/Cafetería,Papel & Toallas,Servilletas Plus Blanca Familia  Paquete x 550 Unidades - Unidad,21950
Panadería/Pastelería/Cafetería,Papel & Toallas,Toalla de cocina doble hoja Nube x 50h  Rollo x 50 hojas - Unidad,-302535
Panadería/Pastelería/Cafetería,Papel & Toallas,Toalla de cocina Rosal  80 hojas - 3 Rollos,76926
Panadería/Pastelería/Cafetería,Papel & Toallas,Toallas Sanitisu V-FOLD 150 und  Paquete x 150 unidades - Paquete,76944
Panadería/Pastelería/Cafetería,Platos & Bandejas,"Bandeja #17 Darnel x 500 un  Paquete x 500 unidades - Desde 3 paquetes, Bandeja #17 Darnel x 500 un  Paquete x 500 unidades - 1 Paquete","253768, 253769"
Panadería/Pastelería/Cafetería,Platos & Bandejas,Plato 20 cm icopor Darnel x 20 unidades  Paquete x 20 unidades - Paquete,217397
Panadería/Pastelería/Cafetería,Platos & Bandejas,Plato 26 cm icopor Darnel x 20 unidades  Paquete x 20 unidades - Paquete,217395
Panadería/Pastelería/Cafetería,Pollo,"Pechuga con Hueso y Piel - Acondesa Mercadeli  Congelado - Bolsa de 600g (1 unidad de 600g aprox) - Desde 6 Bolsas (3.6kg), Pechuga con Hueso y Piel - Acondesa Mercadeli  Congelado - Bolsa de 600g (1 unidad de 600g aprox) - Desde 12 Bolsas (7.2kg)","234689, 234738"
Panadería/Pastelería/Cafetería,Pollo,Pechuga con Hueso y Piel - Campollo  Bolsa de 2.7kg (3 unidades de 900g c/u Aprox) - 1 Bolsa (2.7kg),200608
Panadería/Pastelería/Cafetería,Pollo,"Pechuga de Pollo Entera en Bandeja - Bucaneros  Congelado-Bandeja de 1.4kg (2 unidades de 700gr c/u aprox.) - Desde 4 Bandejas (5.6kg), Pechuga de Pollo Entera en Bandeja - Bucaneros  Congelado-Bandeja de 1.4kg (2 unidades de 700gr c/u aprox.) - Desde 8 Bandejas (11.2kg)",207839
Panadería/Pastelería/Cafetería,Pollo,"Pechuga Entera con Hueso y Piel - Campollo  Bolsa de 3.7 kg (3 unidades de 1200g c/u Aprox) - 1 bolsa (3.7 kg), Pechuga Entera con Hueso y Piel - Campollo  Bolsa de 3.7 kg (3 unidades de 1200g c/u Aprox) - Desde 3 bolsas (11.1 kg), Pechuga Entera con Hueso y Piel - Campollo  Bolsa de 3.7 kg (3 unidades de 1200g c/u Aprox) - Desde 6 bolsas (22.2 kg)","194539, 200789"
Panadería/Pastelería/Cafetería,Pollo,"Pechuga x 1kg - Mercapollo  Congelado - Más de 8 Pechugas x 1kg, Pechuga x 1kg - Mercapollo  Congelado - Pechuga x 1kg","145412, 145410"
Panadería/Pastelería/Cafetería,Pollo,"Pechuga x 1kg Puro Pollo  Congelado - Pechuga x 1kg, Pechuga x 1kg Puro Pollo  Congelado - Más de 8 Pechugas x 1kg","132650, 132652"
Panadería/Pastelería/Cafetería,Pollo,Pollo - Colombinas 2kg - Calypso  Congelado - Bolsa 2kg,42391
Panadería/Pastelería/Cafetería,Pollo,Pollo- Colombinas La Vianda  Congelada - Bolsa x 3kg,86896
Panadería/Pastelería/Cafetería,Quesos,Queso tipo Mozzarella San Diego bloque x 2500 gr  Bloque x 2500 gr - Unidad,189989
Panadería/Pastelería/Cafetería,Quesos,Queso tipo Mozzarella Suiza tajado x 1250 gr  tajado x 1250 gr - Unidad,189993
Panadería/Pastelería/Cafetería,Quesos,Queso tipo Mozzarella Suiza tajado x 2500 gr  tajado x 2500 gr - Unidad,189991
Panadería/Pastelería/Cafetería,Quesos,Queso tipo Mozzarella Suiza tajado x 500 gr  Tajado x 500 gr - Unidad,189995
Panadería/Pastelería/Cafetería,Res,Costilla de Res - Cialta  Refrigerado - Bolsa de 2kg (20 unidades de 100g c/u aprox) - 1 Bolsa (2kg),226150
Panadería/Pastelería/Cafetería,Res,Costilla de Res La Vianda  Congelada - Bolsa 1kg,83978
Panadería/Pastelería/Cafetería,Res,Costilla Especial Santa Cruz  Refrigerada - Bolsa 2kg,74804
Panadería/Pastelería/Cafetería,Vasos,Vaso Plastico Traslucido 7oz  Paquete x 25 Unidades - Paquete,21984
Fritos,Bebidas sin alcohol,Agua brisa gas pet 600ml x 24 un  Paca x 24 unidades de 600ml c/u - Desde 1 Paca,253771
Fritos,Bebidas sin alcohol,Agua brisa pet 600ml x 24 un  Paca x 24 unidades de 600ml c/u - Desde 1 Paca,253773
Fritos,Bebidas sin alcohol,Brisa manzana 600ml pet x 6 un  Paca x 6 unidades de 600ml c/u - Desde 1 Paca,253777
Fritos,Bebidas sin alcohol,"Coca Cola 1.5lt pet x 12 un  Paca x 12 Unidades de 1.5 Lts c/u - Desde 1 Paca, Coca Cola 1.5lt pet x 12 un  Paca x 12 Unidades de 1.5 Lts c/u - Desde 3 pacas","226941, 251193"
Fritos,Bebidas sin alcohol,"Coca Cola 250 ml x 12  Paca x12 unidades de 250ml c/u - Desde 1 Paca, Coca Cola 250 ml x 12  Paca x12 unidades de 250ml c/u - Desde 3 pacas","226949, 251215"
Fritos,Bebidas sin alcohol,"Coca Cola 3lt pet x 6 un  Paca x 6 Unidades de 3 Lts c/u - Desde 1 Paca, Coca Cola 3lt pet x 6 un  Paca x 6 Unidades de 3 Lts c/u - Desde 3 pacas","226939, 251188"
Fritos,Bebidas sin alcohol,"Coca Cola sin azúcar 400ml pet x 12  Paca x12 unidades de 400ml c/u - Desde 3 pacas, Coca Cola sin azúcar 400ml pet x 12  Paca x12 unidades de 400ml c/u - Desde 1 Paca","251205, 226945"
Fritos,Bebidas sin alcohol,"Coca-cola 400ml pet x 12 un  Paca x12 unidades de 400ml c/u - Desde 1 Paca, Coca-cola 400ml pet x 12 un  Paca x12 unidades de 400ml c/u - Desde 3 pacas","226955, 251220"
Fritos,Bebidas sin alcohol,"Coca-cola sin azúcar 250ml pet x 12 un  Paca x12 unidades de 250ml c/u - Desde 1 Paca, Coca-cola sin azúcar 250ml pet x 12 un  Paca x12 unidades de 250ml c/u - Desde 3 pacas","226959, 254487"
Fritos,Bebidas sin alcohol,Colombiana 400 ml  Paca x 15 unidades de 400 ml c/u - Desde 1 Paca,271648
Fritos,Bebidas sin alcohol,Fuze negro limon pet 400 x 6 un  Paca x 6 unidades de 400ml c/u - Desde 1 Paca,254659
Fritos,Bebidas sin alcohol,"Hit Mango 500 ml  Paca x 15 unidades de 500 ml c/u - Desde 2 pacas, Hit Mango 500 ml  Paca x 15 unidades de 500 ml c/u - Desde 1 Paca","271697, 271696"
Fritos,Bebidas sin alcohol,Kola Roman 1.5 lt nr pet x 12 un  Paca x 12 unidades de 1500ml c/u - Desde 1 Paca,254663
Fritos,Bebidas sin alcohol,Kola roman 400 ml x 12 un  Paca x 12 unidades de 400ml c/u - Desde 1 Paca,254661
Fritos,Bebidas sin alcohol,"Manzana Postobon 400 ml  Paca x 15 unidades de 400 ml c/u - Desde 2 pacas, Manzana Postobon 400 ml  Paca x 15 unidades de 400 ml c/u - Desde 1 Paca","271654, 271655"
Fritos,Bebidas sin alcohol,Manzana Postobon Cero 400 ml  Paca x 15 unidades de 400 ml c/u - Desde 1 Paca,271651
Fritos,Bebidas sin alcohol,Mr Tea Limón 500 ml  Paca x 12 unidades de 500 ml c/u - Desde 2 pacas,271681
Fritos,Bebidas sin alcohol,"Pepsi 1.5L  Botella x 1500 ml - Desde 1 botella, Pepsi 1.5L  Botella x 1500 ml - Desde 12 botellas","271674, 271676, 271675"
Fritos,Bebidas sin alcohol,Pepsi 400 ml  Paca x 15 unidades de 400 ml c/u - Desde 1 Paca,"271660, 271661"
Fritos,Bebidas sin alcohol,Powerade ion4 ft 500ml pet x 6 un  Paca x 6 undiades de 500ml c/u - Desde 1 Paca,254665
Fritos,Bebidas sin alcohol,Quatro 1.75 lts x 12 un  Paca x 12 unidades de 1750ml c/u - Desde 1 Paca,254669
Fritos,Bebidas sin alcohol,Quatro 400 ml x 12 un  Paca x 12 unidades de 400ml c/u - Desde 1 Paca,254671
Fritos,Bebidas sin alcohol,Sprite 1.75 lts x 12 un  Paca x 12 unidades de 1750ml c/u - Desde 1 Paca,254673
Fritos,Bebidas sin alcohol,Sprite 400 ml x 12 un  Paca x 12 unidades de 400ml c/u - Desde 1 Paca,254675
Fritos,Bolsas,Bolsa de basura negra corriente 60x85 cm  Paquete x 10 un - Paquete,197087
Fritos,Bolsas,Bolsa manigueta blanca x 5 kg  Paquete x 100 unidades - Paquete,200889
Fritos,Bolsas,Bolsa manigueta color x 2Kg  Paquete x 100 unidades - Paquete,139016
Fritos,Bolsas,Bolsa manigueta color x 5kg  Paquete x 100 unidades - Paquete,139026
Fritos,Bolsas,Bolsa Metalizada Arepa L17L x100 un  Paquete x 100 un - 1 Paquete,"257381, 257382"
Fritos,Bolsas,Bolsa Metalizada Arepa Rellena L19 x100 un  Paquete x 100 un - 1 Paquete,"257384, 257385"
Fritos,Embutidos,Butifarra - Cunit  Refrigerado - Bolsa x 1.5kg (48 unidades/31g c/u),146889
Fritos,Embutidos,Butifarra Camaguey-RES  paquete 500 g - Paquete,84790
Fritos,Frutas,"Limón Pajarito  Estándar - Kg - 🤑 (Insuperable), Limón Pajarito  Estándar - Al por mayor, Limón Pajarito  Estándar - Libra (Tamaño 🏠)","-303369, -302466, 206651"
Fritos,Frutas,Limón Pajarito Segunda  Estándar - Kg,-300795
Fritos,Frutas,"Limón Tahití  Estándar - Kg, Limón Tahití  Estándar - Al por mayor","-302208, 101969"
Fritos,Frutas,Limón Tahití Segunda  Estándar - Kg,-300702
Fritos,Huevos,"Huevos Rojos A  Cartón x 30 un - Cartón, Huevos A x 30 Unidades  Cartón x 30 un - Desde 6 cartones, Huevos Rojos A  Cartón x 30 un - Desde 3 cartones, Huevos A x 30 Unidades  Cartón x 30 un - Cartón","121994, -302529, 122090"
Fritos,Huevos,Huevos Rojos AA  Cartón x 30 un - Cartón,97203
Fritos,Leches,"Leche Deslactosada Colanta de 1,100ml  Bolsa x 1100ml - Unidad",-301146
Fritos,Leches,"Leche Deslactosada Coolechera UHT de 1,100ml  Bolsa x 1100ml - Unidad",22044
Fritos,Leches,Leche Deslactosada Megalitro Alqueria  Paquete de 6 bolsas/1100ml - Paquete,31853
Fritos,Leches,"Leche Entera Colanta de 1,100ml  Bolsa x 1100ml - Unidad",-302517
Fritos,Leches,"Leche Entera Coolechera UHT de 1,100ml  Bolsa x 1100ml - Unidad",22074
Fritos,Leches,Leche Entera Megalitro Alqueria  Paquete de 6 bolsas/1100ml - Paquete,31847
Fritos,Papel & Toallas,Servilleta doblada en 4 Nube x 100 un  Paquete x 100 un - Paquete,-301335
Fritos,Papel & Toallas,Servilletas cortadas Mia 200 Unidades  Paquete x 200 unidades - Unidad,175697
Fritos,Papel & Toallas,Servilletas cortadas Nube x 320  Paquete x 320 unidades - Unidad,175699
Fritos,Papel & Toallas,Servilletas Plus Blanca Familia  Paquete x 550 Unidades - Unidad,21950
Fritos,Papel & Toallas,Toalla de cocina doble hoja Nube x 50h  Rollo x 50 hojas - Unidad,-302535
Fritos,Papel & Toallas,Toallas Sanitisu V-FOLD 150 und  Paquete x 150 unidades - Paquete,76944
Fritos,Platos & Bandejas,"Bandeja #17 Darnel x 500 un  Paquete x 500 unidades - Desde 3 paquetes, Bandeja #17 Darnel x 500 un  Paquete x 500 unidades - 1 Paquete","253768, 253769"
Fritos,Platos & Bandejas,Plato 20 cm icopor Darnel x 20 unidades  Paquete x 20 unidades - Paquete,217397
Fritos,Platos & Bandejas,Plato 26 cm icopor Darnel x 20 unidades  Paquete x 20 unidades - Paquete,217395
Fritos,Pollo,"Pechuga con Hueso y Piel - Acondesa Mercadeli  Congelado - Bolsa de 600g (1 unidad de 600g aprox) - Desde 6 Bolsas (3.6kg), Pechuga con Hueso y Piel - Acondesa Mercadeli  Congelado - Bolsa de 600g (1 unidad de 600g aprox) - Desde 12 Bolsas (7.2kg)","234689, 234738"
Fritos,Pollo,Pechuga con Hueso y Piel - Campollo  Bolsa de 2.7kg (3 unidades de 900g c/u Aprox) - 1 Bolsa (2.7kg),200608
Fritos,Pollo,"Pechuga Entera con Hueso y Piel - Campollo  Bolsa de 3.7 kg (3 unidades de 1200g c/u Aprox) - 1 bolsa (3.7 kg), Pechuga Entera con Hueso y Piel - Campollo  Bolsa de 3.7 kg (3 unidades de 1200g c/u Aprox) - Desde 3 bolsas (11.1 kg), Pechuga Entera con Hueso y Piel - Campollo  Bolsa de 3.7 kg (3 unidades de 1200g c/u Aprox) - Desde 6 bolsas (22.2 kg)","194539, 200789"
Fritos,Quesos,Queso tipo Mozzarella San Diego bloque x 2500 gr  Bloque x 2500 gr - Unidad,189989
Fritos,Quesos,Queso tipo Mozzarella Suiza tajado x 1250 gr  tajado x 1250 gr - Unidad,189993
Fritos,Quesos,Queso tipo Mozzarella Suiza tajado x 2500 gr  tajado x 2500 gr - Unidad,189991
Fritos,Quesos,Queso tipo Mozzarella Suiza tajado x 500 gr  Tajado x 500 gr - Unidad,189995
Fritos,Res,Carne Molida Camaguey  Congelada - Paquete 500g,-302454
Fritos,Res,Carne Molida Especial de Res - Cialta  Congelado - Bolsa de 2kg - 1 Bolsa (2kg),226146
Fritos,Res,Carne para Desmechar   Refrigerado - Bolsa de 2kg (1 unidad) - 1 Bolsa (2kg),226891
Fritos,Res,Molida Especial de Res - Santa Cruz  Refrigerado - Bolsa de 2kg (1 unidad) - 1 Bolsa (2kg),226895
Fritos,Tubérculos,"Papa Blanca Sucia  Estandar - Kg, Papa Blanca Sucia  Estandar - Sucia x Bulto","-302913, -302280"
Fritos,Tubérculos,"Papa Pastusa Sucia  Estandar - Kg, Papa Pastusa Sucia  Estandar - Bulto","183252, 183255"
Fritos,Tubérculos,"Yuca  Estandar - Kg, Yuca  Estandar - Kg (Tamaño 🏠), Yuca  Estandar - Bulto","-302025, -300387, -302028"
Fritos,Verduras,"Ajo  Estandar - Kg, Ajo  Estandar - Libra (Tamaño 🏠)","-300645, -300657"
Fritos,Verduras,"Cebolla Cabezona Blanca Limpia  Estandar - Kg, Cebolla Cabezona Blanca Limpia  Pequeña - Kg, Cebolla Cabezona Blanca Limpia  Estandar - Al por mayor, Cebolla Cabezona Blanca Limpia  Pequeña - Al por mayor","-301269, -303396, 62896, 62898"
Fritos,Verduras,"Cebolla Cabezona Blanca Sin Pelar  Estándar - Kg, Cebolla Cabezona Blanca Sin Pelar  Pequeña - Kg, Cebolla Cabezona Blanca Sin Pelar  Pequeña - Al por mayor, Cebolla Cabezona Blanca Sin Pelar  Estándar - Al por mayor","258690, 73267, 73211, 258696"
Fritos,Verduras,"Cebolla Cabezona Roja Corriente  Pequeña - Kg, Cebolla Cabezona Roja Corriente  Pequeña - Al por mayor","258790, 258792"
Fritos,Verduras,"Cebolla Cabezona Roja Limpia  Pequeña - Kg, Cebolla Cabezona Roja Limpia  Estandar - Kg, Cebolla Cabezona Roja Limpia  Estandar - Kg (Tamaño 🏠), Cebolla Cabezona Roja Limpia  Pequeña - Kg (Tamaño 🏠), Cebolla Cabezona Roja Limpia  Pequeña - Al por mayor, Cebolla Cabezona Roja Limpia  Estandar - Al por mayor","-300477, -300879, 62906, -300753, 62904, -300777"
Fritos,Verduras,Cilantro  Estándar - Atado,16224
Fritos,Verduras,"Pimentón Rojo  Pequeño - Kg, Pimentón Rojo  Estándar - Kg, Pimentón Rojo  Pequeño - Al por mayor, Pimentón Rojo  Estándar - Al por mayor","-302559, -302598, 112749, 112747"
Fritos,Verduras,Pimentón Rojo Nataly  Estándar - Kg,63788
Fritos,Verduras,Pimentón Rojo Segunda  Estandar - Único,-302100
Fritos,Verduras,Tomate Chonto  Mixto - Extra Maduro,92108
Fritos,Verduras,"Tomate Chonto Maduro  Semi (Mediano) - Kg, Tomate Chonto Maduro  Estándar (Grande) - Kg, Tomate Chonto Maduro  Semi (Mediano) - Al por mayor, Tomate Chonto Maduro  Semi (Mediano) - Kg (Tamaño 🏠), Tomate Chonto Maduro  Estándar (Grande) - Kg (Tamaño 🏠), Tomate Chonto Maduro  Estándar (Grande) - Al por mayor","214690, 214700, 214696, 214692, 214694, 214698"
Fritos,Verduras,"Tomate Chonto Pintón  Semi (Mediano) - Kg, Tomate Chonto Pintón  Semi (Mediano) - Al por mayor, Tomate Chonto Pintón  Estándar (Grande) - Al por mayor, Tomate Chonto Pintón  Estándar (Grande) - Kg, Tomate Chonto Pintón  Estándar (Grande) - Kg (Tamaño 🏠), Tomate Chonto Pintón  Semi (Mediano) - Kg (Tamaño 🏠)","216262, 216266, 216268, 216258, 216270, 216264"
Fritos,Verduras,Tomate Larga Vida  Estándar - Maduro,54005
Parrilla/Asadero,Alimentos Congelados,Papa a la Francesa 9x9 Ricongelisto Calypso  Congelado - Bolsa 2kg,42509
Parrilla/Asadero,Alimentos Congelados,Papa a la Francesa Mydibel Calypso  Bolsa de 2.5 kg - 1 Bolsa (2.5kg),186939
Parrilla/Asadero,Alimentos Congelados,Papa Criolla Precocida - Agrodex  Congelado - Bolsa x 908g (53 unidades/17g),51325
Parrilla/Asadero,Alimentos Congelados,Papa en Casco  Congelado - Bolsa x 1kg,114469
Parrilla/Asadero,Alimentos Congelados,Papas en Casco - Calypso  Bolsa de 2.5kg (1 unidad de 2.5kg Aprox) - 1 Bolsa (2.5kg),169963
Parrilla/Asadero,Alimentos Congelados,Papas Rizadas - Calypso  Bolsa de 2.5kg (1 unidad de 2.5kg Aprox) - 1 Bolsa (2.5kg),169959
Parrilla/Asadero,Bebidas sin alcohol,Agua brisa gas pet 600ml x 24 un  Paca x 24 unidades de 600ml c/u - Desde 1 Paca,253771
Parrilla/Asadero,Bebidas sin alcohol,Agua brisa pet 600ml x 24 un  Paca x 24 unidades de 600ml c/u - Desde 1 Paca,253773
Parrilla/Asadero,Bebidas sin alcohol,Brisa manzana 600ml pet x 6 un  Paca x 6 unidades de 600ml c/u - Desde 1 Paca,253777
Parrilla/Asadero,Bebidas sin alcohol,"Coca Cola 1.5lt pet x 12 un  Paca x 12 Unidades de 1.5 Lts c/u - Desde 1 Paca, Coca Cola 1.5lt pet x 12 un  Paca x 12 Unidades de 1.5 Lts c/u - Desde 3 pacas","226941, 251193"
Parrilla/Asadero,Bebidas sin alcohol,"Coca Cola 250 ml x 12  Paca x12 unidades de 250ml c/u - Desde 1 Paca, Coca Cola 250 ml x 12  Paca x12 unidades de 250ml c/u - Desde 3 pacas","226949, 251215"
Parrilla/Asadero,Bebidas sin alcohol,"Coca Cola 3lt pet x 6 un  Paca x 6 Unidades de 3 Lts c/u - Desde 1 Paca, Coca Cola 3lt pet x 6 un  Paca x 6 Unidades de 3 Lts c/u - Desde 3 pacas","226939, 251188"
Parrilla/Asadero,Bebidas sin alcohol,"Coca Cola sin azúcar 400ml pet x 12  Paca x12 unidades de 400ml c/u - Desde 3 pacas, Coca Cola sin azúcar 400ml pet x 12  Paca x12 unidades de 400ml c/u - Desde 1 Paca","251205, 226945"
Parrilla/Asadero,Bebidas sin alcohol,"Coca-cola 400ml pet x 12 un  Paca x12 unidades de 400ml c/u - Desde 1 Paca, Coca-cola 400ml pet x 12 un  Paca x12 unidades de 400ml c/u - Desde 3 pacas","226955, 251220"
Parrilla/Asadero,Bebidas sin alcohol,"Coca-cola sin azúcar 250ml pet x 12 un  Paca x12 unidades de 250ml c/u - Desde 1 Paca, Coca-cola sin azúcar 250ml pet x 12 un  Paca x12 unidades de 250ml c/u - Desde 3 pacas","226959, 254487"
Parrilla/Asadero,Bebidas sin alcohol,Colombiana 400 ml  Paca x 15 unidades de 400 ml c/u - Desde 1 Paca,271648
Parrilla/Asadero,Bebidas sin alcohol,Fuze negro limon pet 400 x 6 un  Paca x 6 unidades de 400ml c/u - Desde 1 Paca,254659
Parrilla/Asadero,Bebidas sin alcohol,"Hit Mango 500 ml  Paca x 15 unidades de 500 ml c/u - Desde 2 pacas, Hit Mango 500 ml  Paca x 15 unidades de 500 ml c/u - Desde 1 Paca","271697, 271696"
Parrilla/Asadero,Bebidas sin alcohol,Kola Roman 1.5 lt nr pet x 12 un  Paca x 12 unidades de 1500ml c/u - Desde 1 Paca,254663
Parrilla/Asadero,Bebidas sin alcohol,Kola roman 400 ml x 12 un  Paca x 12 unidades de 400ml c/u - Desde 1 Paca,254661
Parrilla/Asadero,Bebidas sin alcohol,"Manzana Postobon 400 ml  Paca x 15 unidades de 400 ml c/u - Desde 2 pacas, Manzana Postobon 400 ml  Paca x 15 unidades de 400 ml c/u - Desde 1 Paca","271654, 271655"
Parrilla/Asadero,Bebidas sin alcohol,Manzana Postobon Cero 400 ml  Paca x 15 unidades de 400 ml c/u - Desde 1 Paca,271651
Parrilla/Asadero,Bebidas sin alcohol,Mr Tea Limón 500 ml  Paca x 12 unidades de 500 ml c/u - Desde 2 pacas,271681
Parrilla/Asadero,Bebidas sin alcohol,"Pepsi 1.5L  Botella x 1500 ml - Desde 1 botella, Pepsi 1.5L  Botella x 1500 ml - Desde 12 botellas","271674, 271676, 271675"
Parrilla/Asadero,Bebidas sin alcohol,Pepsi 400 ml  Paca x 15 unidades de 400 ml c/u - Desde 1 Paca,"271660, 271661"
Parrilla/Asadero,Bebidas sin alcohol,Powerade ion4 ft 500ml pet x 6 un  Paca x 6 undiades de 500ml c/u - Desde 1 Paca,254665
Parrilla/Asadero,Bebidas sin alcohol,Quatro 1.75 lts x 12 un  Paca x 12 unidades de 1750ml c/u - Desde 1 Paca,254669
Parrilla/Asadero,Bebidas sin alcohol,Quatro 400 ml x 12 un  Paca x 12 unidades de 400ml c/u - Desde 1 Paca,254671
Parrilla/Asadero,Bebidas sin alcohol,Sprite 1.75 lts x 12 un  Paca x 12 unidades de 1750ml c/u - Desde 1 Paca,254673
Parrilla/Asadero,Bebidas sin alcohol,Sprite 400 ml x 12 un  Paca x 12 unidades de 400ml c/u - Desde 1 Paca,254675
Parrilla/Asadero,Bolsas,Bolsa de basura negra corriente 60x85 cm  Paquete x 10 un - Paquete,197087
Parrilla/Asadero,Bolsas,Bolsa manigueta blanca x 10Kg  Paquete x 100 un - Paquete,139031
Parrilla/Asadero,Bolsas,Bolsa manigueta blanca x 15Kg  Paquete x 100 unidades - Paquete,139036
Parrilla/Asadero,Bolsas,Bolsa manigueta blanca x 20kg  Paquete x 100 un - Paquete,145639
Parrilla/Asadero,Bolsas,Bolsa manigueta blanca x 5 kg  Paquete x 100 unidades - Paquete,200889
Parrilla/Asadero,Bolsas,Bolsa manigueta color x 5kg  Paquete x 100 unidades - Paquete,139026
Parrilla/Asadero,Bolsas,Bolsa Metalizada 1 Pollo L25 x100 un  Paquete x 100 un - 1 Paquete,257699
Parrilla/Asadero,Bolsas,"Bolsa Metalizada 1/2 Pollo L23 x100 un  Paquete x 100 un - 1 Paquete, Bolsa Metalizada 1/2 Pollo L23 x100 un  Paquete x 100 un - Desde 5 paquetes",257696
Parrilla/Asadero,Bolsas,Bolsa Metalizada 1/4 Pollo L20 x100 un  Paquete x 100 un - 1 Paquete,257387
Parrilla/Asadero,Bolsas,Bolsa Metalizada Papas L17 x100 un  Paquete x 100 un - 1 Paquete,257378
Parrilla/Asadero,Cerdo,Cerdo - Lomo de Cerdo La Vianda  Congelado - 20 unidades de 150g,83984
Parrilla/Asadero,Cerdo,Chicharron Especial - Camaguey  Bolsa de 1.5kg (1 unidad de 1.5kg Aprox) - 1 Bolsa (1.5kg),200953
Parrilla/Asadero,Cerdo,Chuleta de Cerdo La Vianda  Congelada - Bolsa x 3Kg (20 unidades/150g),83969
Parrilla/Asadero,Cerdo,Chuleta de Cerdo Porcionado - Calypso  Congelada - Bolsa x 2kg (12 unidades/166g),116462
Parrilla/Asadero,Cerdo,Costilla de Cerdo - Camaguey  Bolsa de 1.5kg (1 unidad de 1.5kg Aprox) - 1 Bolsa (1.5kg),200951
Parrilla/Asadero,Cerdo,Lomo de Cerdo  - Camaguey  Bolsa de 1.5kg (1 unidad de 1.5kg Aprox) - 1 Bolsa (1.5kg),200955
Parrilla/Asadero,Contenedores,Molde de aluminio 16 oz Darnel x 100 un  Paquete x 100 unidades - Paquete,212499
Parrilla/Asadero,Embutidos,Chorichuzo - Cunit  Refrigerado - Bolsa x 500g (7 unidades),146893
Parrilla/Asadero,Embutidos,Chorizito Camaguey  Paquete 100g - Paquete,-302430
Parrilla/Asadero,Embutidos,Chorizo Gemelo Camaguey  Paquete x 125g - Unidad,83950
Parrilla/Asadero,Embutidos,Chorizo Parrilla  Paquete 500g - Paquete,-303231
Parrilla/Asadero,Embutidos,Chorizo Tipo Chuzo  Paquete 500g - Paquete,-300018
Parrilla/Asadero,Embutidos,Chorizon Camaguey  Paquete 500g - Paquete,-300582
Parrilla/Asadero,Pescados & Mariscos Congelado,Basa en Posta - Pesquera del Mar  Congelado - Bolsa x 1kg,145721
Parrilla/Asadero,Pescados & Mariscos Congelado,Basa en Rodajas Frigogher  Congelada - Bolsa x 1kg,86806
Parrilla/Asadero,Pescados & Mariscos Congelado,Cazuela Mariscos - Calypso  Congelado - Bolsa x 500g,42430
Parrilla/Asadero,Pescados & Mariscos Congelado,Filete de Basa Frigogher  Congelada - Bolsa x 1kg,51257
Parrilla/Asadero,Pescados & Mariscos Congelado,Filete de Salmon x 250g - Frigogher  Congelado - Bolsa x 1kg (4 unidades/250g),129527
Parrilla/Asadero,Pescados & Mariscos Congelado,Filete de Tilapia - Calypso  Bolsa de 1kg (9 unidades de 111g c/u Aprox) - 1 Bolsa (1kg),169955
Parrilla/Asadero,Pescados & Mariscos Congelado,Filete Salmon 180-220G - Pesquera del Mar  Congelado - Bolsa x 1kg (5 unidades/200g),110372
Parrilla/Asadero,Pescados & Mariscos Congelado,Filete Salmon 220-260g - Pesquera del Mar  Congelado - Bolsa x 1kg (4 unidades/250g),110380
Parrilla/Asadero,Pescados & Mariscos Congelado,Mojarra Congelada Dispez  Congelada - Bolsa x 3kg,65649
Parrilla/Asadero,Pescados & Mariscos Congelado,Mojarra Roja La Vianda  Congelada - Bolsa x 3kg,84290
Parrilla/Asadero,Pollo,"Muslo con Contra Muslo - Campollo  Bolsa de 1.8kg (3 unidades de 600g c/u Aprox) - 1 Bolsa (1.8kg), Muslo con Contra Muslo - Campollo  Bolsa de 1.8kg (3 unidades de 600g c/u Aprox) - Desde 4 Bolsas (7.2kg)",192891
Parrilla/Asadero,Pollo,"Pechuga con Hueso y Piel - Acondesa Mercadeli  Congelado - Bolsa de 600g (1 unidad de 600g aprox) - Desde 6 Bolsas (3.6kg), Pechuga con Hueso y Piel - Acondesa Mercadeli  Congelado - Bolsa de 600g (1 unidad de 600g aprox) - Desde 12 Bolsas (7.2kg)","234689, 234738"
Parrilla/Asadero,Pollo,Pechuga con Hueso y Piel - Campollo  Bolsa de 2.7kg (3 unidades de 900g c/u Aprox) - 1 Bolsa (2.7kg),200608
