microsegment,subcat,name,sku_ids
Prato do dia,Água,Água Mineral Frescca com gás 510ml  Garrafa de 510ml - A partir de 36 unidades,244570
Prato do dia,Água,"Água Mineral Frescca sem gás 510ml  Garrafa de 510ml - Mais de 72 unidades, Água Mineral Frescca sem gás 510ml  Garrafa de 510ml - A partir de 12 unidades, Água Mineral Frescca sem gás 510ml  Garrafa de 510ml - A partir de 36 unidades","244567, 244568, 246590"
Prato do dia,Água,"Água mineral sem gás Claríssima  Garrafa de 510ml - A partir de 12 unidades, Água mineral sem gás Claríssima  Garrafa de 510ml - A partir de 72 unidades",254539
Prato do dia,Alimentos Congelados,"Batata Pré-Frita Corte Fino 2.25Kg - Simplot  Pacote de 2.25kg - Mais de 10 pacotes, Batata Pré-Frita Corte Fino 2.25Kg - Simplot  Pacote de 2.25kg - 1 pacote, Batata Pré-Frita Corte Fino 2.25Kg - Simplot  Pacote de 2.25kg - Mais de 5 pacotes","180321, 180320, 180319"
Prato do dia,Alimentos Congelados,"Batata Pré-Frita Corte Tradicional 2.5kg - McCain  Congelado - Pacote de 2.5kg - Mais de 6 pacotes, Batata Pré-Frita Corte Tradicional 2.5kg - McCain  Congelado - Pacote de 2.5kg - A partir de 1 pacote, Batata Pré-Frita Corte Tradicional 2.5kg - McCain  Congelado - Pacote de 2.5kg - Mais de 3 pacotes","243665, 243664, 243663"
Prato do dia,Alimentos Congelados,"Batata Pré-Frita Extra Crunch 2.5Kg - Simplot  Pacote de 2.5kg - Mais de 10 pacotes, Batata Pré-Frita Extra Crunch 2.5Kg - Simplot  Pacote de 2.5kg - 1 pacote, Batata Pré-Frita Extra Crunch 2.5Kg - Simplot  Pacote de 2.5kg - Mais de 5 pacotes","180325, 180324, 180323"
Prato do dia,Alimentos Congelados,"Batata Pré-Frita Tradicional - Cool Mind  Pacote de 2kg - Mais de 5 pacotes (10kg), Batata Pré-Frita Tradicional - Cool Mind  Pacote de 2kg - 1 pacote (2kg), Batata Pré-Frita Tradicional - Cool Mind  Pacote de 2kg - Mais de 10 pacotes (20kg)","166184, 166186, 166188"
Prato do dia,,"Mandioca Pré-Cozida Supreme - SEARA  Pacote de 1.5kg - 1 pacote (1.5kg), Mandioca Pré-Cozida Supreme - SEARA  Pacote de 1.5kg - Mais de 10 pacotes (15kg), Mandioca Pré-Cozida Supreme - SEARA  Pacote de 1.5kg - Mais de 5 pacotes (7.5kg) Total",
Prato do dia,Alimentos Congelados,"Mandioca Tolete Pré-Cozida 1kg - Canção  Pacote de 1kg - A partir de 2 pacotes, Mandioca Tolete Pré-Cozida 1kg - Canção  Pacote de 1kg - Mais de 5 pacotes, Mandioca Tolete Pré-Cozida 1kg - Canção  Pacote de 1kg - Mais de 10 pacotes","225193, 225194, 225195"
Prato do dia,Alimentos Congelados,"Polenta Palito - Prontinha  Pacote de 1kg - A partir de 2 pacotes (2kg), Polenta Palito - Prontinha  Pacote de 1kg - Mais de 5 pacotes (5kg), Polenta Palito - Prontinha  Pacote de 1kg - Mais de 10 pacotes (10kg)","166088, 166092, 166090"
Prato do dia,Alimentos Congelados,"Polenta Palito 1kg - Canção  Pacote de 1kg - A partir de 2 pacotes, Polenta Palito 1kg - Canção  Pacote de 1kg - Mais de 5 pacotes, Polenta Palito 1kg - Canção  Pacote de 1kg - Mais de 10 pacotes","225198, 225199, 225197"
Prato do dia,Alimentos Congelados,"Polenta Palito 2kg - SEARA  Congelado - Pacote de 2kg - A partir de 2 pacotes, Polenta Palito 2kg - SEARA  Congelado - Pacote de 2kg - Mais de 10 pacotes","261689, 261690, 261691"
Prato do dia,Alimentos Congelados,"Polenta Tolete - Prontinha  Pacote de 1kg - A partir de 2 pacotes (2kg), Polenta Tolete - Prontinha  Pacote de 1kg - Mais de 5 pacotes (5kg), Polenta Tolete - Prontinha  Pacote de 1kg - Mais de 10 pacotes (10kg)","166100, 166102, 166104"
Prato do dia,Arroz,"Arroz Branco Arrozal 5Kg  Pacote de 5kg - Unidade, Arroz Branco Arrozal 5Kg  Pacote de 5kg - Mais de 6 unidades","255295, 255296"
Prato do dia,Arroz,"Arroz Branco Camil Food Service 5kg  Pacote de 5kg - Mais de 6 unidades, Arroz Branco Camil Food Service 5kg  Pacote de 5kg - Unidade","153090, 153089"
Prato do dia,Arroz,"Arroz Branco Campeiro 5Kg  Pacote de 5kg - Unidade, Arroz Branco Campeiro 5Kg  Pacote de 5kg - Mais de 6 unidades","296389, 296390"
Prato do dia,Arroz,"Arroz Integral Camil  Food Service 2Kg  Pacote de 2kg - Unidade, Arroz Integral Camil  Food Service 2Kg  2Kg - Mais de 5 unidades","152144, 152145"
Prato do dia,Arroz,"Arroz Parboilizado Camil Food Service 5Kg  5Kg - Unidade, Arroz Parboilizado Camil Food Service 5Kg  5Kg - Mais de 6 unidades","152139, 152138"
Prato do dia,Arroz,"Arroz Parboilizado Solito 5Kg  Pacote de 5kg - Unidade, Arroz Parboilizado Solito 5Kg  Pacote de 5kg - Mais de 6 unidades","136890, 136889"
Prato do dia,Arroz,"Arroz Vitabon 5Kg  5Kg - Mais de 6 unidades, Arroz Vitabon 5Kg  Pacote de 5Kg - Unidade","97193, 97195"
Prato do dia,Carne Vermelha,"Almondega Bovina - BJP Mezato  Congelado - Pacote de 2kg (80 peças de 25g aprox.) - A partir de 1 pacote (2kg), Almondega Bovina - BJP Mezato  Congelado - Pacote de 2kg (80 peças de 25g aprox.) - Mais de 6 pacotes (12kg), Almondega Bovina - BJP Mezato  Congelado - Pacote de 2kg (80 peças de 25g aprox.) - Mais de 3 pacotes (6kg)","232294, 232295, 232296"
Prato do dia,Carne Vermelha,"Carne Moída de 1º - BJP Selecta  Pacote de 2kg - 1 pacote (2kg), Carne Moída de 1º - BJP Selecta  Pacote de 2kg - Mais de 5 pacotes (10kg), Carne Moída de 1º - BJP Selecta  Pacote de 2kg - Mais de 10 pacotes (20kg)","164143, 165850, 165852"
Prato do dia,Carne Vermelha,"Carne Seca de Dianteiro - Cambuí  Pacote de 1kg - 1 pacote (1kg), Carne Seca de Dianteiro - Cambuí  Pacote de 1kg - Mais de 5 pacotes (5kg), Carne Seca de Dianteiro - Cambuí  Pacote de 1kg - Mais de 10 pacotes (10kg)","197625, 197627, 197629"
Prato do dia,Carne Vermelha,"Carne Seca de Dianteiro - Cambuí  Pacote de 5kg - 1 pacote (5kg), Carne Seca de Dianteiro - Cambuí  Pacote de 5kg - Mais de 3 pacotes (15kg), Carne Seca de Dianteiro - Cambuí  Pacote de 5kg - Mais de 6 pacotes (30kg)","197841, 197843, 197845"
Prato do dia,Carne Vermelha,"Carne Seca de Traseiro - Cambuí  Pacote de 1kg - 1 pacote (1kg), Carne Seca de Traseiro - Cambuí  Pacote de 1kg - Mais de 5 pacotes (5kg), Carne Seca de Traseiro - Cambuí  Pacote de 1kg - Mais de 10 pacotes (10kg)","197853, 197855, 197857"
Prato do dia,Carne Vermelha,"Carne Seca de Traseiro - Cambuí  Pacote de 5kg - 1 pacote (5kg), Carne Seca de Traseiro - Cambuí  Pacote de 5kg - Mais de 6 pacotes (30kg), Carne Seca de Traseiro - Cambuí  Pacote de 5kg - Mais de 3 pacotes (15kg)","197865, 197867, 197869"
Prato do dia,Carne Vermelha,"Contra Filé em Bifes - BJP Selecta  Pacote de 2kg - Aprox. 20 bifes de 100g - 1 pacote (2kg), Contra Filé em Bifes - BJP Selecta  Pacote de 2kg - Aprox. 20 bifes de 100g - Mais de 10 pacotes (20kg), Contra Filé em Bifes - BJP Selecta  Pacote de 2kg - Aprox. 20 bifes de 100g - Mais de 5 pacotes (10kg)","164155, 165834, 165836"
Prato do dia,Carne Vermelha,"Contra Filé s/ Noix em Peça - Dom Glutao  Resfriado - Caixa de 12kg (2 peças de aprox. 6kg cada) - A partir de 1 caixa (12kg), Contra Filé s/ Noix em Peça - Dom Glutao  Resfriado - Caixa de 12kg (2 peças de aprox. 6kg cada) - Mais de 3 caixas (36kg)","306193, 306194"
Prato do dia,Cerveja,"Cerveja Cerpa Tijuca 350ml  Garrafa de 350ml - A partir de 24 unidades, Cerveja Cerpa Tijuca 350ml  Garrafa de 350ml - A partir de 72 unidades","283453, 283454"
Prato do dia,Cerveja,"Cerveja Eisenbahn long neck 355ml  Garrafa de 355ml - A partir de 12 unidades, Cerveja Eisenbahn long neck 355ml  Garrafa de 355ml - A partir de 36 unidades, Cerveja Eisenbahn long neck 355ml  Garrafa de 355ml - A partir de 72 unidades","267755, 267756, 267757"
Prato do dia,Cerveja,Cerveja Heineken garrafa 250ml  Garrafa de 250ml - A partir de 24 unidades,314694
Prato do dia,Embutidos,"Linguiça Calabresa Cozida  Fatiada - Ceratti  Pacote de 1kg (400 fatias aprox.) - 1 pacote (1kg), Linguiça Calabresa Cozida  Fatiada - Ceratti  Pacote de 1kg (400 fatias aprox.) - Mais de 10 pacotes (10kg), Linguiça Calabresa Cozida  Fatiada - Ceratti  Pacote de 1kg (400 fatias aprox.) - Mais de 5 pacotes (5kg)","217655, 217657, 217656"
Prato do dia,Embutidos,"Linguiça Calabresa Defumada Gourmet - SEARA  Pacote de 2.5kg - 1 pacote (2.5kg), Linguiça Calabresa Defumada Gourmet - SEARA  Pacote de 2.5kg - Mais de 5 pacotes (12.5kg)","166000, 166002"
Prato do dia,Embutidos,"Linguiça Calabresa Reta - Sadia  Pacote de 2.5kg - 1 pacote (2.5kg), Linguiça Calabresa Reta - Sadia  Pacote de 2.5kg - Mais de 10 pacotes (25kg), Linguiça Calabresa Reta - Sadia  Pacote de 2.5kg - Mais de 5 pacotes (12.5kg)","217671, 217673, 217672"
Prato do dia,Embutidos,Linguiça Paio - Frimesa  Pacote de 5kg - 1 pacote (5kg),180672
Prato do dia,Embutidos,"Linguiça tipo Calabresa - Sadia  Pacote de 2.5kg - 1 pacote (2.5kg), Linguiça tipo Calabresa - Sadia  Pacote de 2.5kg - Mais de 5 pacotes (12.5kg), Linguiça tipo Calabresa - Sadia  Pacote de 2.5kg - Mais de 10 pacotes (25kg)","217667, 217668, 217669"
Prato do dia,Embutidos,"Linguiça tipo Calabresa - SEARA  Pacote de 2.5kg - 1 pacote (2.5kg), Linguiça tipo Calabresa - SEARA  Pacote de 2.5kg - Mais de 5 pacotes (12.5kg), Linguiça tipo Calabresa - SEARA  Pacote de 2.5kg - Mais de 10 pacotes (25kg)","165988, 165990, 165992"
Prato do dia,Embutidos,"Linguiça Toscana - Frimesa  Pacote de 5kg - 1 pacote (5kg), Linguiça Toscana - Frimesa  Pacote de 5kg - Mais de 5 pacotes (25kg), Linguiça Toscana - Frimesa  Pacote de 5kg - Mais de 10 pacotes (50kg)","165346, 165706, 165708"
Prato do dia,Farinhas e Misturas,"Farinha de Mandioca Branca Seca Fina Kicaldo 1Kg  Pacote de 1kg - Unidade, Farinha de Mandioca Branca Seca Fina Kicaldo 1Kg  1Kg - Mais de 10 unidades","163390, 163389"
Prato do dia,Farinhas e Misturas,"Farinha de Mandioca Branca Seca Grossa Kicaldo 1Kg  Pacote de 1kg - Unidade, Farinha de Mandioca Branca Seca Grossa Kicaldo 1Kg  Pacote de 1kg - Mais de 10 unidades","116061, 116063"
Prato do dia,Farinhas e Misturas,"Farinha de Mandioca Yoki 1Kg  1Kg - Unidade, Farinha de Mandioca Yoki 1Kg  1Kg - Mais de 12 unidades","172037, 172130"
Prato do dia,Farinhas e Misturas,"Farinha de Trigo Anaconda 1Kg  Pacote de 1kg - Mais de 10 unidades, Farinha de Trigo Anaconda 1Kg  Pacote de 1kg - Unidade","232190, 232189"
Prato do dia,Farinhas e Misturas,"Farinha de Trigo Anaconda 5Kg  Pacote de 5kg - Unidade, Farinha de Trigo Anaconda 5Kg  Pacote de 5kg - Mais de 5 unidades","232192, 232193"
Prato do dia,Farinhas e Misturas,"Farinha de Trigo Dona Benta 1Kg  Pacote de 1kg - Fardo, Farinha de Trigo Dona Benta 1Kg  1Kg - Unidade","73467, 73465"
Prato do dia,Farinhas e Misturas,"Farinha de Trigo Sol 1Kg  Pacote de 1kg - Unidade, Farinha de Trigo Sol 1Kg  1Kg - Mais de 10 unidades","108302, 108304"
Prato do dia,Farinhas e Misturas,"Farinha Mandioca Crua Yoki 5Kg  5Kg - Unidade, Farinha Mandioca Crua Yoki 5Kg  5Kg - Mais de 5 unidades","172039, 172131"
Prato do dia,Farinhas e Misturas,"Farinha Mandioca Torrada Yoki 5Kg  Pacote de 5kg - Unidade, Farinha Mandioca Torrada Yoki 5Kg  5Kg - Mais de 5 unidades","172043, 172133"
Prato do dia,Farinhas e Misturas,"Farofa de Milho Temperada Yoki 500g  500g - Unidade, Farofa de Milho Temperada Yoki 500g  500g - Mais de 12 unidades","172021, 172122"
Prato do dia,Farinhas e Misturas,"Farofa Temperada Yoki 1Kg  1Kg - Unidade, Farofa Temperada Yoki 1Kg  1Kg - Mais de 12 unidades","172124, 172025"
Prato do dia,Farinhas e Misturas,"Farofa Temperada Yoki 500g  500g - Unidade, Farofa Temperada Yoki 500g  500g - Mais de 24 unidades","172023, 172123"
Prato do dia,Feijão,"Feijão Carioca Camil 1Kg  Pacote de 1kg - Unidade, Feijão Carioca Camil 1Kg  Pacote de 1kg - Mais de 10 unidades","72488, 72490"
Prato do dia,Feijão,"Feijão Carioca Camil Food Service  2Kg  Pacote de 2kg - Mais de 5 unidades, Feijão Carioca Camil Food Service  2Kg  2Kg - Unidade","152147, 152148"
Prato do dia,Feijão,"Feijão Carioca Grão D’ ouro 1 kg  Pacote de 1kg - Mais de 10 unidades, Feijão Carioca Grão D’ ouro 1 kg  Pacote de 1kg - Unidade","278405, 278404"
Prato do dia,Feijão,"Feijão Carioca Kicaldo 1Kg  1Kg - Unidade, Feijão Carioca Kicaldo 1Kg  1Kg - Mais de 10 unidades","72499, 72497"
Prato do dia,Feijão,"Feijão Carioca Namorado Cesta Básica 1Kg  1Kg - Mais de 10 pacotes, Feijão Carioca Namorado Cesta Básica 1Kg  1Kg - Unidade","155197, 155139"
Prato do dia,Feijão,"Feijão Carioca POP 1Kg  1Kg - Mais de 10 unidades, Feijão Carioca POP 1Kg  1Kg - Unidade","154459, 154557"
Prato do dia,Feijão,"Feijão Carioca Vitabon 1Kg  Pacote de 1kg - Unidade, Feijão Carioca Vitabon 1Kg  Pacote de 1kg - Mais de 10 unidades","110140, 110161"
Prato do dia,Feijão,"Feijão Preto Camil 1Kg  1Kg - Unidade, Feijão Preto Camil 1Kg  Pacote de 1kg - Mais de 10 unidades","72318, 72322"
Prato do dia,Feijão,"Feijão Preto Camil Food Service 2Kg  Pacote de 2kg - Unidade, Feijão Preto Camil Food Service 2Kg  Pacote de 2kg - Mais de 5 unidades","152190, 152189"
Prato do dia,Feijão,"Feijão Preto Kicaldo 1Kg  Pacote de 1kg - Unidade, Feijão Preto Kicaldo 1Kg  Pacote de 1kg - Mais de 10 unidades","72331, 72329"
Prato do dia,Feijão,"Feijão Preto Namorado 1Kg  Pacote de 1kg - Unidade, Feijão Preto Namorado 1Kg  Pacote de 1kg - Mais de 10 unidades","155144, 155143"
Prato do dia,Feijão,"Feijão Preto POP 1Kg  Pacote de 1kg - Mais de 10 unidades, Feijão Preto POP 1Kg  1Kg - Unidade","154461, 154462"
Prato do dia,Feijão,"Feijão Preto Solito 1Kg  Pacote de 1kg - Unidade, Feijão Preto Solito 1Kg  1Kg - Mais de 10 unidades","110167, 110171"
Prato do dia,Frango,"Coração de Frango - SEARA  Pacote de 1kg - A partir de 2 pacotes (2kg), Coração de Frango - SEARA  Pacote de 1kg - Mais de 5 pacotes (5kg), Coração de Frango - SEARA  Pacote de 1kg - Mais de 10 pacotes (10kg)","165976, 165980, 165978"
Prato do dia,Frango,"Coxa de Frango com Osso - Canção  Pacote de 1kg - A partir de 2 pacotes (2kg), Coxa de Frango com Osso - Canção  Pacote de 1kg - Mais de 10 pacotes (10kg), Coxa de Frango com Osso - Canção  Pacote de 1kg - Mais de 5 pacotes (5kg)","165374, 165812, 165810"
Prato do dia,Frango,"Coxinha da Asa de Frango com Osso - SEARA  Pacote de 1kg - A partir de 2 pacotes (2kg), Coxinha da Asa de Frango com Osso - SEARA  Pacote de 1kg - Mais de 10 pacotes (10kg), Coxinha da Asa de Frango com Osso - SEARA  Pacote de 1kg - Mais de 5 pacotes (5kg)","165666, 165748, 165746"
Prato do dia,Frango,"Espetinho de Frango Temperado - Novilho Nobre  Pacote de 1kg - Contém 10 unidades de 100g - A partir de 2 pacotes (2kg), Espetinho de Frango Temperado - Novilho Nobre  Pacote de 1kg - Contém 10 unidades de 100g - Mais de 5 pacotes (5kg)","186497, 186498"
Prato do dia,Frango,"Filé de Peito de Frango - Canção  Pacote de 1kg - A partir de 2 pacotes (2kg), Filé de Peito de Frango - Canção  Pacote de 1kg - Mais de 10 pacotes (10kg), Filé de Peito de Frango - Canção  Pacote de 1kg - Mais de 5 pacotes (5kg)","165368, 165820, 165818"
Prato do dia,Frango,"Filé de Peito de Frango - Lar  Congelado - Pacote de 1kg - Mais de 10 pacotes (10kg), Filé de Peito de Frango - Lar  Congelado - Pacote de 1kg - A partir de 2 pacotes (2kg), Filé de Peito de Frango - Lar  Congelado - Pacote de 1kg - Mais de 5 pacotes (5kg)","284511, 284509, 284510"
Prato do dia,Frango,"Filé de Peito de Frango - SEARA  Pacote de 1kg - A partir de 2 pacotes (2kg), Filé de Peito de Frango - SEARA  Pacote de 1kg - Mais de 10 pacotes (10kg), Filé de Peito de Frango - SEARA  Pacote de 1kg - Mais de 5 pacotes (5kg)","165642, 165772, 165770"
Prato do dia,Frango,"Filé de Peito de Frango BD - SEARA  Bandeja de 1kg - A partir de 2 bandejas (2kg), Filé de Peito de Frango BD - SEARA  Bandeja de 1kg - Mais de 10 bandejas (10kg), Filé de Peito de Frango BD - SEARA  Bandeja de 1kg - Mais de 5 bandejas (5kg)","221193, 221191, 221189"
Prato do dia,Frango,"Filé de Peito de Frango GD - Lar  Congelado - Pacote de 2kg - Mais de 6 pacotes (12kg), Filé de Peito de Frango GD - Lar  Congelado - Pacote de 2kg - Mais de 3 pacotes (6kg), Filé de Peito de Frango GD - Lar  Congelado - Pacote de 2kg - A partir de 1 pacote (2kg)","284507, 284506, 284505"
Prato do dia,Frango,"Meio Peito de Frango s/ Osso - Perdigão  Congelado - Pacote de 1kg - A partir de 2 pacotes (2kg), Meio Peito de Frango s/ Osso - Perdigão  Congelado - Pacote de 1kg - Mais de 10 pacotes (10kg), Meio Peito de Frango s/ Osso - Perdigão  Congelado - Pacote de 1kg - Mais de 5 pacotes (5kg)","285242, 285243, 285244"
Prato do dia,Frango,"Meio Peito de Frango s/ Osso GD - Perdigão  Congelado - Pacote de 2kg - Mais de 6 pacotes (12kg), Meio Peito de Frango s/ Osso GD - Perdigão  Congelado - Pacote de 2kg - Mais de 3 pacotes (6kg), Meio Peito de Frango s/ Osso GD - Perdigão  Congelado - Pacote de 2kg - A partir de 1 pacote (2kg)","285248, 285246, 285247"
Prato do dia,Frango,"Sassami de Frango - Lar  Congelado - Pacote de 2kg - A partir de 1 pacote (2kg), Sassami de Frango - Lar  Congelado - Pacote de 2kg - Mais de 3 pacotes (6kg), Sassami de Frango - Lar  Congelado - Pacote de 2kg - Mais de 6 pacotes (12kg)","284513, 284514, 284515"
Prato do dia,Frango,"Sobrecoxa de Frango com Osso - Canção  Pacote de 1kg - A partir de 2 pacotes (2kg), Sobrecoxa de Frango com Osso - Canção  Pacote de 1kg - Mais de 5 pacotes (5kg), Sobrecoxa de Frango com Osso - Canção  Pacote de 1kg - Mais de 10 pacotes (10kg)","165380, 165802, 165804"
Prato do dia,Frutas,"Banana Nanica  Padrão - Kg, Banana Nanica  Padrão - Kg Atacado","-314689, 112149"
Prato do dia,Frutas,Banana Nanica Verde  Padrão - Kg,231401
Prato do dia,Frutas,"Kiwi  Padrão - Kg, Kiwi  Padrão - Caixa 9Kg","-314698, 106241"
Prato do dia,Frutas,"Laranja Pera  Padrão - Kg, Laranja Pera  Padrão - Saco 20Kg, Laranja Pera  Pequena - Kg, Laranja Pera  Pequena - Saco 40kg, Laranja Pera  Padrão - Saco 40kg","88094, -314938, 89339, 133470, 133468"
Prato do dia,Frutas,Laranja Pera - Saco  Padrão - Saco 20Kg,163197
Prato do dia,Frutas,"Limão Siciliano  Padrão - Kg, Limão Siciliano  Padrão - Caixa 15Kg","-314656, 106188"
Prato do dia,Frutas,"Limão Taiti  Padrão - Kg, Limão Taiti",-314629
Prato do dia,Frutas,Limão Taiti - Saco  Padrão - Saco 20Kg,144533
Prato do dia,Frutas,Mamão Papaya  Padrão - Unidade,126661
Prato do dia,Frutas,"Manga Palmer  Padrão - Kg, Manga Palmer  Padrão - Kg Atacado, Manga Palmer  Padrão - Caixa 18kg","106226, -314998, 111250"
Prato do dia,Frutas,"Manga Tommy  Padrão - Kg, Manga Tommy  Padrão - Kg Atacado, Manga Tommy  Padrão - Caixa 18kg","111215, -314635, 106204"
Prato do dia,Frutas,"Maracujá  Padrão - Kg, Maracujá  Padrão - Caixa 10Kg","-314767, 89349"
Prato do dia,Frutas,"Maracujá Para Suco  Para Suco - Kg, Maracujá Para Suco  Padrão - Saco 10Kg","148094, 148096"
Prato do dia,Frutas,Melancia Grauda  Padrão - Unidade,74164
Prato do dia,Frutas,"Melão Amarelo  Padrão - Unidade, Melão Amarelo  Padrão - Unidade Atacado, Melão Amarelo  Padrão - Caixa 10 Unidade","98099, 111240, 98103"
Prato do dia,Frutas,Morango Bandeja 250g  Padrão - Unidade,75071
Prato do dia,Frutas,"Tomate Pizzadoro Colorido  Colorido - Kg, Tomate Pizzadoro Colorido  Colorido - Caixa 18kg, Tomate Pizzadoro Salada  Salada - Caixa 18kg, Tomate Pizzadoro Salada  Salada - Kg","-314770, 97340"
Prato do dia,Hortaliças,"Alface Americana  Padrão - Unidade, Alface Americana  Padrão - Unidade Atacado","112095, 73648"
Prato do dia,Hortaliças,"Brocolis Comum Maço  Padrão - Unidade, Brocolis Comum Maço  Padrão - Unidade Atacado","112168, 74980"
Prato do dia,Hortaliças,"Brocolis Ninja  Padrão - Unidade Atacado, Brocolis Ninja  Padrão - Unidade","74278, 112175"
Prato do dia,Hortaliças,Coentro Maço  Padrão - Unidade,75002
Prato do dia,Hortaliças,"Couve-Flor  Padrão - Unidade, Couve-Flor  Padrão - Unidade Atacado","74184, 112190"
Prato do dia,Hortaliças,"Salsinha Maço  Padrão - Unidade, Salsinha Maço  Padrão - Unidade Atacado","75087, 112265"
Prato do dia,Legumes,"Alho Descascado Pacote 1 kg  Padrão - Unidade Atacado, Alho Descascado Pacote 1 kg  Padrão - Unidade","73947, 112115"
Prato do dia,Legumes,Berinjela  Padrão - Kg,-314704
Prato do dia,Legumes,"Cebola Roxa  Padrão - Kg, Cebola Roxa  Padrão - Saco 20Kg","-314809, 89323"
Prato do dia,Legumes,Chuchu  Padrão - Kg,-314692
Prato do dia,Legumes,"Pepino Japonês  Padrão - Kg Atacado, Pepino Japonês  Padrão - Kg","-314725, 112225"
Prato do dia,Legumes,"Pimentão Verde  Padrão - Kg, Pimentão Verde  Padrão - Kg Atacado, Pimentão Verde  Padrão - Caixa 9Kg","-314728, 106246, 111235"
Prato do dia,Legumes,"Pimentão Vermelho  Padrão - Kg, Pimentão Vermelho  Padrão - Kg Atacado, Pimentão Vermelho  Padrão - Caixa 10Kg","-314710, 106219, 111210"
Prato do dia,Legumes,"Tomate Carmem Graudo Verde  Verde - Caixa 18kg, Tomate Carmem Graudo Verde  Verde - Kg","-314611, 97388"
Prato do dia,Manteigas e Margarinas,"Banha Suína 1kg - Frimesa  Pacote de 1kg - 1 pacote, Banha Suína 1kg - Frimesa  Pacote de 1kg - Mais de 5 pacotes, Banha Suína 1kg - Frimesa  Pacote de 1kg - Mais de 10 pacotes","209340, 209342, 209341"
Prato do dia,Manteigas e Margarinas,Banha Suína 350g - Vog  Pote de 350g - A partir de 2 potes,260929
Prato do dia,Manteigas e Margarinas,"Banha Suína 450g - Frimesa  Pote de 450g - A partir de 2 potes, Banha Suína 450g - Frimesa  Pote de 450g - Mais de 10 potes, Banha Suína 450g - Frimesa  Pote de 450g - Mais de 5 potes","209699, 209347, 209346"
Prato do dia,Manteigas e Margarinas,"Manteiga Sem Sal 0.5kg - Frimesa  Pote de 0.5kg - A partir de 2 potes, Manteiga Sem Sal 0.5kg - Frimesa  Pote de 0.5kg - Mais de 5 potes","202847, 202848, 202849"
Prato do dia,Manteigas e Margarinas,"Manteiga sem Sal 5kg - Scala  Bloco de 5kg - 1 bloco, Manteiga sem Sal 5kg - Scala  Bloco de 5kg - Mais de 3 blocos, Manteiga sem Sal 5kg - Scala  Bloco de 5kg - Mais de 6 blocos","192801, 192802, 192803"
Prato do dia,Refrigerante,"Coca-Cola 350ml  Lata de 350ml - Mais de 72 unidades, Coca-Cola 350ml  Lata de 350ml - A partir de 12 unidades, Coca-Cola 350ml  Lata de 350ml - A partir de 36 unidades","246588, 244764, 244765, 277873"
Prato do dia,Refrigerante,"Coca-Cola Zero 350ml  Lata de 350ml - A partir de 12 unidades, Coca-Cola Zero 350ml  Lata de 350ml - A partir de 36 unidades, Coca-Cola Zero 350ml  Lata de 350ml - Mais de 72 unidades","246589, 244773, 244774"
Prato do dia,Refrigerante,"Fanta 350ml  Lata de 350ml - A partir de 12 unidades, Fanta 350ml  Lata de 350ml - A partir de 36 unidades","244801, 244802"
Prato do dia,Refrigerante,"Fanta Guarana 350ml  Lata de 350ml - A partir de 18 unidades, Fanta Guarana 350ml  Lata de 350ml - A partir de 6 unidades","244798, 244799"
Prato do dia,Refrigerante,"Sprite 350ml  Lata de 350ml - A partir de 18 unidades, Sprite 350ml  Lata de 350ml - A partir de 6 unidades","244565, 244566"
Prato do dia,Suco,"Del Valle Goiaba  Lata de 290ml - A partir de 6 unidades, Del Valle Goiaba  Lata de 290ml - A partir de 18 unidades","244777, 244776"
Prato do dia,Suco,"Del Valle Manga  Lata de 290ml - A partir de 6 unidades, Del Valle Manga  Lata de 290ml - A partir de 18 unidades","244779, 244780"
Prato do dia,Suco,"Del Valle Maracujá  Lata de 290ml - A partir de 6 unidades, Del Valle Maracujá  Lata de 290ml - A partir de 18 unidades","244782, 244783"
Prato do dia,Suco,"Del Valle Pêssego   Lata de 290ml - A partir de 6 unidades, Del Valle Pêssego   Lata de 290ml - A partir de 18 unidades","244785, 248558"
Prato do dia,Suco,"Del Valle Uva  Lata de 290ml - A partir de 6 unidades, Del Valle Uva  Lata de 290ml - A partir de 18 unidades","244789, 244790"
Prato do dia,Suco,"Nectar Goiaba Tial  Tetra Pak de 330ml - A partir de 12 unidades, Nectar Goiaba Tial  Tetra Pak de 330ml - A partir de 36 unidades","244804, 244541"
Prato do dia,Suco,"Nectar Laranja Tial  Tetra Pak de 330ml - A partir de 12 unidades, Nectar Laranja Tial  Tetra Pak de 330ml - A partir de 36 unidades","244543, 244544"
Prato do dia,Suco,"Nectar Manga Tial  Tetra Pak de 330ml - A partir de 12 unidades, Nectar Manga Tial  Tetra Pak de 330ml - A partir de 36 unidades","244546, 244547"
Prato do dia,Suco,"Néctar Maracujá Tial  Tetra Pak de 330ml - A partir de 36 unidades, Néctar Maracujá Tial  Tetra Pak de 330ml - A partir de 12 unidades","248839, 248840"
Prato do dia,Suco,"Nectar Pêssego Tial  Tetra Pak de 330ml - A partir de 12 unidades, Nectar Pêssego Tial  Tetra Pak de 330ml - A partir de 36 unidades","244549, 244550"
Prato do dia,Suco,"Nectar Uva Tial  Tetra Pak de 330ml - A partir de 12 unidades, Nectar Uva Tial  Tetra Pak de 330ml - A partir de 36 unidades","244552, 244553"
