microsegment,subcat,name,sku_ids
Comida rápida,Empaque & Envoltura,"Caja de pizza chica  Caja de 28 cm x 28 cm x 3.7 cm - Desde 10 unidades, Caja de pizza chica  Caja de 28 cm x 28 cm x 3.7 cm - Desde 1 unidad","205340, 205339, 205341"
Comida rápida,Empaque & Envoltura,"Caja de pizza familiar.  Caja de 41.5 cm x 41 cm x 3.5 cm - Desde 1 unidad, Caja de pizza familiar.  Caja de 41.5 cm x 41 cm x 3.5 cm - Desde 10 unidades","205351, 205352"
Comida rápida,Empaque & Envoltura,"Caja de pizza grande  Caja de 35.7 cm x 35.4 cm x 3.5 cm - Desde 10 unidades, Caja de pizza grande  Caja de 35.7 cm x 35.4 cm x 3.5 cm - Desde 1 unidad","205347, 205348"
Comida rápida,Empaque & Envoltura,"Caja de pizza mediana  Caja de 33.3 cm x 32.6 cm x 3.7 cm - Desde 1 unidad, Caja de pizza mediana  Caja de 33.3 cm x 32.6 cm x 3.7 cm - Desde 10 unidades","205343, 205345, 205344"
Comida rápida,Papel & Toallas,Servilleta Petalo Interfoleada Jr. 250's x 24 piezas  Una Caja x 24 paquetes - Desde 1 caja,286896
Comida rápida,Papel & Toallas,"Servilleta Tradicional Kimlark x 500 Hojas  Una pieza - Desde 3 unidades, Servilleta Tradicional Kimlark x 500 Hojas  Una pieza - Desde 6 unidades","288966, 288967"
Comida rápida,Papel & Toallas,"Servitoalla Kihara 6 Rollos x 180 mts  Paquete de 6 Rollos - Desde 1 paquete, Servitoalla Kihara 6 Rollos x 180 mts  Paquete de 6 Rollos - Desde 3 paquetes","283690, 288938"
Comida rápida,Papel & Toallas,Toalla de Manos Marli  Caja x 10 paquetes/200 hojas - Caja,-303978
Comida rápida,Pollo,"Alas Adobadas - Pilgrim´s.  Refrigerada - Bolsa de 2.15 Kg Aprox. - 1 Bolsa (2.15 Kg), Alas Adobadas - Pilgrim´s.  Refrigerada - Bolsa de 2.15 Kg Aprox. - Desde 2 Bolsas (4.3 Kg)","179989, 179990"
Comida rápida,Pollo,"Alita Natural  Refrigerado - Bolsa de 1 Kg - Desde 2 Bolsas, Alita Natural  Refrigerado - Bolsa de 1 Kg - Desde 6 Bolsas, Alita Natural  Refrigerado - Bolsa de 1 Kg - Desde 4 Bolsas","290091, 290089, 290090"
Comida rápida,Pollo,"Boneless Pimienta y Limón - Bachoco  Bolsa de 2.4 Kg - 1 Bolsa (2.4 kg), Boneless Pimienta y Limón - Bachoco  Congelado - Bolsa de 2.4 Kg - Desde 3 Bolsas","167405, 167406"
Comida rápida,Pollo,"Fajitas de Filete Pechuga - Pilgrims  Congelado- Paquete de 1.750 Kg - Desde 2 Paquetes (3,5 Kg)",234263
Comida rápida,Pollo,"Hamburguesa de Pollo Empanizada - Bachocoo  Bolsa de 2.15 Kg (18 Unidades de 120 gr c/u Aprox.) - 1 Bolsa (2.15 Kg), Hamburguesa de Pollo Empanizada - Bachocoo  Congelada - Bolsa de 2.15 Kg (18 Unidades de 120 gr c/u Aprox.) - Desde 3 Bolsas (6.45 Kg)","173947, 173946"
Comida rápida,Pollo,"Nuggets de Pollo - Bachoco  Congelado - Bolsa de 2 Kg - 1 Bolsa (2 Kg), Nuggets de Pollo - Bachoco  Bolsa de 2 Kg - Desde 2 Bolsas (4 kg), Nuggets de Pollo - Bachoco  Congelado - Bolsa de 2 Kg - Desde 4 Bolsas (8 Kg)","167259, 167261, 167260"
Comida rápida,Quesos,Queso - Fresco Rallado El Ciervo 2 Kg  Bolsa x 2Kg - Unidad,66202
Comida rápida,Quesos,"Queso para hamburguesa tipo americano La Quinta  Cajilla x 1.82 Kg - Más de 2, Queso para hamburguesa tipo americano La Quinta  Caja de 1.82 Kg - Más de 6","107439, 221326"
Comida rápida,Quesos,"Queso Rallado Hacienda San Diego de 1 Kg  Bolsa 1kg - Desde 2 unidades, Queso Rallado Hacienda San Diego de 1 Kg  Bolsa 1kg - Desde 4 unidades","91374, 91376"
Comida rápida,Quesos,Queso-Mozzarella Food Service 5 Kg  Bolsa x 5 Kg - Unidad,63994
Comida rápida,Quesos,Queso-Rallado Tipo Chihuaha Clarita 2 Kg  Bolsa x 2Kg - Unidad,64000
Comida rápida,Res,"Carne Molida 80/20 de Res   Congelado - Bolsa de 1 Kg - Desde 2 Bolsas, Carne Molida 80/20 de Res   Congelado - Bolsa de 1 Kg - Desde 4 Bolsas","256693, 256694"
Comida rápida,Res,"Carne Molida 80/20 de Res - La Penca.  Bolsa de 2 Kg - 1 Bolsa (2 Kg), Carne Molida 80/20 de Res - La Penca.  Bolsa de 2 Kg - Desde 2 Bolsas (4 kg)","180289, 180290"
Comida rápida,Res,"Carne Molida 80/20 de Res - SuKarne  Paquete de 400 gr - Desde 5 Paquetes (2 Kg), Carne Molida 80/20 de Res - SuKarne  Refrigerada - Paquete de 400 gr - Desde 10 Paquetes (4 Kg), Carne Molida 80/20 de Res - SuKarne  Refrigerada - Paquete de 400 gr - Desde 20 Paquetes (8 Kg)","167146, 167147, 167148"
Comida rápida,Res,"Carne Molida 90/10  de Res - Dipcen  Paquete de 3 Kg - 1 Paquete (3 Kg), Carne Molida 90/10  de Res - Dipcen  Congelada - Paquete de 3 Kg - Desde 2 Paquetes (6 Kg)","167409, 167408"
Comida rápida,Res,"Carne Molida de Res 80/20 - Proboca  Congelada - Bolsa de 2.5 Kg - Desde 2 Bolsas (5 Kg), Carne Molida de Res 80/20 - Proboca  Congelada - Bolsa de 2.5 Kg - 1 Bolsa (2.5 Kg), Carne Molida de Res 80/20 - Proboca  Bolsa x 2,5 Kg - Desde 3 Bolsas (7.5 Kg), Carne Molida de Res 80/20 - Proboca  Bolsa x 2,5 Kg - 1 Bolsa (2.5 Kg)","162843, 162845, 162844"
Comida rápida,Res,Chorizo Taquero  Congelado - Bolsa de 1 Kg - Desde 2 Bolsas,"256713, 256714"
Comida rápida,Res,Hamburguesa de Arrachera  Congelado - Bolsa de 1 Kg (10 Unidades de 100gr) - Desde 2 Bolsas  (2 kg),"238946, 238947"
Comida rápida,Res,"Hamburguesa de Arrachera - SuKarne Paquete de 2.25 Kg (15 Unidades de 150 gr c/u) - 1 Paquete (2.25 Kg), Hamburguesa de Arrachera - SuKarne Paquete de 2.25 Kg (15 Unidades de 150 gr c/u) - Desde 2 Paquetes (4.5 Kg)","168100, 168101"
Comida rápida,Res,"Hamburguesa de Sirloin - Carnemart  Paquete de 1.5 Kg (10 Unidades de 150 gr c/u) - Desde 2 Paquetes (3 Kg), Hamburguesa de Sirloin - Carnemart  Paquete de 1.5 Kg (10 Unidades de 150 gr c/u) - Desde 3 Paquetes (4.5 Kg)","168106, 168107"
Comida rápida,Res,Molida Mixta de Res y Cerdo  Congelado - Bolsa de 1 Kg - Desde 2 Bolsas,290244
Comida rápida,Salsas,"Aderezo queso cheddar - Hellmann's  Caja de 1 L - Desde 1 caja, Aderezo queso cheddar - Hellmann's  Caja de 1 L - Desde 3 cajas","201123, 201122"
Comida rápida,Salsas,Catsup La Costeña 3.25Kg  Lata x 3.25Kg - Unidad,37087
Comida rápida,Salsas,"Mayonesa con Limón La Costeña  Frasco x 190g - Unidad, Mayonesa con Limón La Costeña  Frasco de190g - Desde 12 Frascos","-303495, 228500"
Comida rápida,Salsas,Mayonesa con Limón La Costeña 3.6Kg  Galón x 3.6Kg - Unidad,37434
Comida rápida,Salsas,Mayonesa La Costeña stick pack 100/ 10gr  Caja x 100 piezas - Caja,114051
Comida rápida,Salsas,Mayonesa McCormick 3.4kg  Frasco 3.4 kg - Unidad,92952
Comida rápida,Salsas,Mayonesa Real - Hellmann's  Tarro de 3.8 L - 1 Tarro de 3.8 L,178401
Comida rápida,Salsas,Mayonesa Real - Hellmann's de 1.7 L  Tarro de 1.7 L - Desde 1 tarro,178403
Comida rápida,Salsas,"Mostaza Clasica La Costeña 220gr,  Botella x 220ml - Unidad",114044
Comida rápida,Salsas,Puré de Tomate Condimentado La Costeña 1Kg  Caja x 1Kg - Unidad,37803
Comida rápida,Salsas,"Puré Tomate Condimentado La Costeña  Envase x 350g - Unidad, Puré Tomate Condimentado La Costeña  Envase x 350g - Desde 24 unidades","-305145, 230822"
Comida rápida,Salsas,Salsa Catsup La Costeña  Botella x 220ml - Unidad,-303591
Comida rápida,Salsas,Salsa Picante La Costeña stick pack 100/ 12gr  Caja x 100 piezas - Caja,114075
Comida rápida,Salsas,"Salsa Picante Valentina Roja 1L  Botella x 1L - Unidad, Salsa Picante Valentina Roja 1L  Caja x 12/1L - Caja","56316, 56318"
Comida rápida,"Vasos, Contenedores & Platos",Bolsa de Asa Biodebreadable 25x50 1 KG  Paquete de 1 Kg - Desde 3 unidades,288946
Comida rápida,"Vasos, Contenedores & Platos","Bolsa de Asa Biodebreadable 30x60 1 KG  Paquete de 1 Kg - Desde 3 unidades, Bolsa de Asa Biodebreadable 30x60 1 KG  Paquete de 1 Kg - Desde 1 unidad","288949, 288948"
Comida rápida,"Vasos, Contenedores & Platos","Contenedor 9x9  Biodegradable Sin División - Reyma  Paquete de 50 piezas - Desde 1 paquete, Contenedor 9x9  Biodegradable Sin División - Reyma  Paquete de 50 piezas - Desde 8 Paquetes, Contenedor 9x9  Biodegradable Sin División - Reyma  Paquete de 50 piezas - Desde 4 Paquetes","234855, 234857, 234856"
Comida rápida,"Vasos, Contenedores & Platos","Contenedor Biodegradable  8x8 Con División - Paquete x 50 piezas, Contenedor Biodegradable  8x8 Sin División - Paquete x 50 piezas, Contenedor Biodegradable  8x8 Sin División - Colchón 4 Paq x 50 Piezas, Contenedor Biodegradable  8x8 Con División - Colchón 4 Paq x 50 Piezas","-305136, -305133, -305142, -305139"
Comida rápida,"Vasos, Contenedores & Platos","Hamburguesera 6x6 Reyma  Paquete de 50 piezas - Paquete, Hamburguesera 6x6 Reyma  Paquete de 50 piezas - Desde 10 paquetes, Hamburguesera OFF  Paquete x 50 piezas - Unidad","37222, 219746"
Comida rápida,"Vasos, Contenedores & Platos",Hamburguesera biodegradable 6x6 - Reyma  Paquete de 50 piezas - 1 Paquete,180145
Comida rápida,"Vasos, Contenedores & Platos","Vaso Térmico No. 10 Reyma  Paquete x 25 piezas - Desde 6 paquetes, Vaso Térmico No. 10 Reyma  Paquete x 25 piezas - Desde 1 paquete, Vaso Térmico No. 10 Reyma  Paquete x 25 piezas - Desde 3 paquetes","295397, 295395, 295396"
Comida rápida,"Vasos, Contenedores & Platos","Vaso Térmico No. 32 Reyma  Paquete x 15 piezas - Desde 1 paquete, Vaso Térmico No. 32 Reyma  Paquete x 15 piezas - Desde 6 paquetes, Vaso Térmico No. 32 Reyma  Paquete x 15 piezas - Desde 3 paquetes","296039, 296041, 296040"
Comida rápida,"Vasos, Contenedores & Platos","Vaso Térmico No. 8 Reyma  Paquete x 25 piezas - Desde 1 paquete, Vaso Térmico No. 8 Reyma  Paquete x 25 piezas - Desde 6 paquetes, Vaso Térmico No. 8 Reyma  Paquete x 25 piezas - Desde 3 paquetes","306189, 306191, 306190"
Comida rápida,Verduras,"Cebolla Blanca  XL - Limpia, Cebolla Blanca  XL - Limpia medio bulto, Cebolla Blanca  Mediana - Limpia, Cebolla Blanca  XL - Sin Pelar, Cebolla Blanca  Mediana - Sin Pelar, Cebolla Blanca  XL - Sin pelar x Bulto, Cebolla Blanca  Mediana - Sin Pelar Medio Bulto, Cebolla Blanca  Mediana - Sin pelar x Bulto, Cebolla Blanca  Mediana - Limpia medio bulto, Cebolla Blanca  XL - Sin Pelar Medio Bulto","-303531, -303603, -303522, 213218, 71746, -303516, 213222, 213224, 80507, 213220"
Comida rápida,Verduras,Cebolla Blanca 2a  Sin Pelar - Bulto,-304011
Comida rápida,Verduras,"Cebolla Cambray  Con rabo - Manojo, Cebolla Cambray  Con rabo - Caja","12800, 113278"
Comida rápida,Verduras,Cebolla Cambray  Estándar - Kg,-303882
Comida rápida,Verduras,"Cebolla Morada  1a categoría - Kg, Cebolla Morada  Limpia - Kg, Cebolla Morada  Sin Pelar - Bulto, Cebolla Morada  Limpia - Bulto","-303534, -303537, 74941, 74943"
Comida rápida,Verduras,"Jitomate Bola  1a categoría - Kg, Jitomate Bola  1a categoría - Caja","-304377, 70286"
Comida rápida,Verduras,Jitomate Guaje Naranja  1a categoría - Naranja,163102
Comida rápida,Verduras,"Jitomate Guaje Rojo  2a categoría - Caja, Jitomate Guaje Rojo  1a categoría - Rojo, Jitomate Guaje Rojo  2a categoría - Rojo, Jitomate Guaje Rojo  Extra - Rojo, Jitomate Guaje Rojo  1a categoría - Caja, Jitomate Guaje  Extra - Caja, Jitomate Guaje  1a categoría - Rojo, Jitomate Guaje  Extra - Rojo, Jitomate Guaje  2a categoría - Rojo","-304371, 73977, -304368, 70293, -304374, 70291"
Comida rápida,Verduras,"Lechuga Escarola  Estándar - Unidad, Lechuga Escarola  Estándar - Caja","-305157, 113025"
Comida rápida,Verduras,"Lechuga Francesa  Estándar - Unidad, Lechuga Francesa  Estándar - Caja","-304836, 113035"
Comida rápida,Verduras,"Lechuga Italiana  Estándar - Unidad, Lechuga Italiana  Estándar - Caja","-305082, 113040"
Comida rápida,Verduras,"Lechuga Orejona  Estándar - Unidad, Lechuga Orejona  Estándar - Caja","-304302, 113045"
Comida rápida,Verduras,"Lechuga Romana  Estándar - Unidad, Lechuga Romana  Estándar - Caja","-304362, 113030"
Comida rápida,Verduras,"Lechuga Sangría  Estándar - Unidad, Lechuga Sangría  Estándar - Caja","-304191, 113050"
Comida especializada,Alimentos Congelados,"Guarnición de Verduras La Huerta 2 KG  Bolsa de 2 Kg - 1 Bolsa (2 Kg), Guarnición de Verduras La Huerta 2 KG  Bolsa de 2 Kg - Desde 5 Bolsas (10 Kg)","186001, 186003"
Comida especializada,Alimentos Congelados,"Guarnicion de verduras la huerta 500g  Congelado - Bolsa de 500 g - Desde 4 Bolsas, Guarnicion de verduras la huerta 500g  Congelado - Bolsa de 500 g - Desde 8 Bolsas","288994, 288995"
Comida especializada,Alimentos Congelados,"Papas Francesa Corte Ondulado 3/8 - Simplot Payette  Bolsa de 2.27 Kg - 1 Bolsa, Papas Francesa Corte Ondulado 3/8 - Simplot Payette  Bolsa de 2.27 Kg - Desde 3 Bolsas, Papas Francesa Corte Ondulado 3/8 - Simplot Payette  Bolsa de 2.27 Kg - Desde 6 Bolsas","180199, 180197, 180198"
Comida especializada,Alimentos Congelados,"Papas Francesa Corte Recto 1/4 - Simplot Payette  Bolsa de 2.04 Kg - 1 Bolsa, Papas Francesa Corte Recto 1/4 - Simplot Payette  Bolsa de 2.04 Kg - Desde 3 Bolsas, Papas Francesa Corte Recto 1/4 - Simplot Payette  Bolsa de 2.04 Kg - Desde 6 Bolsas","180194, 180195, 180193"
Comida especializada,Alimentos Congelados,"Papas Francesa Corte Recto 3/8 - Simplot Conquest Delivery   Bolsa de 2.27 Kg - Desde 6 Bolsas, Papas Francesa Corte Recto 3/8 - Simplot Conquest Delivery   Bolsa de 2.27 Kg - Desde 3 Bolsas, Papas Francesa Corte Recto 3/8 - Simplot Conquest Delivery   Bolsa de 2.27 Kg - 1 Bolsa","180203, 180201, 180202"
Comida especializada,Alimentos Congelados,"Papas Francesa Delgada 1/4 McCain 2,27Kg  Congelado al Vacío - Unidad, Papas Francesa Delgada 1/4 McCain 2,27Kg  Congelado al Vacío - Más de 3","56517, 122848"
Comida especializada,Alimentos Congelados,"Papas Gajo Con Cáscara- Simplot  Bolsa de 2.27 Kg - 1 Bolsa, Papas Gajo Con Cáscara- Simplot  Bolsa de 2.27 Kg - Desde 6 Bolsas, Papas Gajo Con Cáscara- Simplot  Bolsa de 2.27 Kg - Desde 3 Bolsas","180191, 180189, 180190"
Comida especializada,Alimentos Congelados,"Papas Lisas 3/8 Food Service 2,27Kg  Congelado al Vacío - Unidad, Papas Lisas 3/8 Food Service 2,27Kg  Congelado al Vacío - Más de 3","56525, 122853"
Comida especializada,Arroz,"Arroz SOS Super Extra Sushi  Bolsa 1kg   Bolsa de 1 Kg - Desde 1 unidad, Arroz SOS Super Extra Sushi  Bolsa 1kg   Bolsa de 1 Kg - Desde 3 unidades, Arroz SOS Super Extra Sushi  Bolsa 1kg   Bolsa de 1 Kg - Desde 5 unidades","275947, 295491, 295493"
Comida especializada,Cerdo,"Chuleta Ahumada Rebanada de Cerdo   Congelado - Bolsa de 1 Kg - Desde 3 Bolsas, Chuleta Ahumada Rebanada de Cerdo   Congelado - Bolsa de 1 Kg - Desde 6 Bolsas","290142, 290141"
Comida especializada,Cerdo,Costillas Back Rib   Congelado - Bolsa de 1 Kg - Desde 2 Bolsas,290162
Comida especializada,Cubiertos,"Cuchara Biodegradable Paquete x 25 piezas  Sopera - Paquete, Cuchara Biodegradable Paquete x 25 piezas  Sopera - Paquete x 25 piezas",-304992
Comida especializada,Cubiertos,Cuchillo Biodegradable Paquete x 25 piezas  Paquete de 25 piezas - Paquete,-304209
Comida especializada,Cubiertos,"Cuchillo Compostable Ecoshell  Paquete x 100 piezas - Desde 1 paquete, Cuchillo Compostable Ecoshell  Paquete x 100 piezas - Desde 3 paquetes","288273, 288274"
Comida especializada,Cubiertos,Popote Biodegradable Estuchado Corrugado 22 cm Caja x 500 Piezas  Caja x 500 piezas - Desde 1 caja,283697
Comida especializada,Cubiertos,Popote Biodegradable Estuchado Corrugado 26 cm Caja x 500 piezas  Caja x 500 piezas - Desde 1 caja,283695
Comida especializada,Cubiertos,"Tenedor Biodegradable Paquete x 25 Piezas  Sopero - Paquete, Tenedor Biodegradable Paquete x 25 Piezas  Paquete de 25 piezas - Desde 40 paquetes, Tenedor Biodegradable Paquete x 25 Piezas  Sopero - Paquete x 25 piezas","-304245, 230176"
Comida especializada,Cubiertos,"Tenedor Compostable Ecoshell  Paquete x 100 piezas - Desde 1 paquete, Tenedor Compostable Ecoshell  Paquete x 100 piezas - Desde 3 paquetes","288276, 288277"
Comida especializada,Embutidos,"Chorizo Argentino - La Penca.  Refrigerado - Bolsa de 2 Kg (De 12 Unidades, Con Grosor de 12 cm Aprox.) - 1 Bolsa (2 Kg), Chorizo Argentino - La Penca.  Bolsa de 2 Kg (De 10 a 15 Unidades, Con Grosor de 10 a 15 cm,  de 150 a 170 gr c/u Aprox.) - Desde 2 Bolsas (4 kg)","180304, 180305"
Comida especializada,Embutidos,"Longaniza Casera  Refrigerado - Bolsa de 1 Kg - Desde 2 Bolsas, Longaniza Casera  Refrigerado - Bolsa de 1 Kg - Desde 4 Bolsas","281989, 281990"
Comida especializada,Embutidos,"Longaniza de Cerdo Comercial   Refrigerado - Bolsa de 1 Kg - Desde 2 Bolsas, Longaniza de Cerdo Comercial   Refrigerado - Bolsa de 1 Kg - Desde 4 Bolsas","278272, 278273"
Comida especializada,Embutidos,Tocino Rebanado de Cerdo  Refrigerado - Bolsa de 1 Kg - Desde 2 Bolsas,282042
Comida especializada,Papel & Toallas,"Papel Higienico Kovu 6 Rollos x 600 Hojas  Paquete de 6 Rollos - Desde 1 paquete, Papel Higienico Kovu 6 Rollos x 600 Hojas  Paquete de 6 Rollos - Desde 3 Paquetes","288939, 301981"
Comida especializada,Papel & Toallas,Servilleta Petalo Interfoleada Jr. 250's x 24 piezas  Una Caja x 24 paquetes - Desde 1 caja,286896
Comida especializada,Papel & Toallas,"Servilleta Tradicional Kimlark x 500 Hojas  Una pieza - Desde 3 unidades, Servilleta Tradicional Kimlark x 500 Hojas  Una pieza - Desde 6 unidades","288966, 288967"
Comida especializada,Papel & Toallas,"Servitoalla Kihara 6 Rollos x 180 mts  Paquete de 6 Rollos - Desde 1 paquete, Servitoalla Kihara 6 Rollos x 180 mts  Paquete de 6 Rollos - Desde 3 paquetes","283690, 288938"
Comida especializada,Papel & Toallas,Toalla de Manos Marli  Caja x 10 paquetes/200 hojas - Caja,-303978
Comida especializada,Pasta,"Pasta La Moderna Codo de 200 g  Sobre x 200g - Más de 20, Pasta La Moderna Codo de 200 g  Sobre x 200g - Unidad, Pasta La Moderna Codo de 200 g  Sobre x 200g - Más de 10, Pasta La Moderna Codo de 200 g  Sobre x 200g - Más de 5","136078, -305250, 136442, 136440"
Comida especializada,Pasta,"Pasta La Moderna Espagueti de 200 g  Sobre x 200g - Más de 10, Pasta La Moderna Espagueti de 200 g  Sobre x 200g - Unidad, Pasta La Moderna Espagueti de 200 g  Sobre x 200g - Más de 20, Pasta La Moderna Espagueti de 200 g  Sobre x 200g - Más de 5, Pasta La Moderna Espagueti  Sobre x 200g - Más de 20","136392, -303942, 136394, 136396"
Comida especializada,Pasta,"Pasta La Moderna Fideo de 200 g  Sobre x 200g - Unidad, Pasta La Moderna Fideo de 200 g  Sobre x 200g - Más de 20, Pasta La Moderna Fideo de 200 g  Sobre x 200g - Más de 5, Pasta La Moderna Fideo de 200 g  Sobre x 200g - Más de 10","-305238, 136067, 136069, 136071"
Comida especializada,Pescados & Mariscos Congelado,"Camarón Cocido Pacotilla Mediano - Capitán  Bolsa de 1 Kg Talla 51-60 - Desde 4 Bolsas  (4 Kg), Camarón Cocido Pacotilla Mediano - Capitán  Congelado - Bolsa de 1 Kg (Talla 51-60) - Desde 2 Bolsas  (2 kg)","167177, 167178"
Comida especializada,Pescados & Mariscos Congelado,"Camarón Cocido Pacotilla Pequeño - Capitán  Congelado - Bolsa de 1 Kg (Talla 100 - 200) - Desde 2 Bolsas  (2 kg), Camarón Cocido Pacotilla Pequeño - Capitán  Bolsa de 1 Kg Talla 100-200 - Desde 4 Bolsas  (4 Kg)","167180, 167181"
Comida especializada,Pescados & Mariscos Congelado,"Camarón Cocido Talla 41-50 - Capitán  Congelado - Bolsa de 1 Kg - Desde 2 Bolsas, Camarón Cocido Talla 41-50 - Capitán  Congelado - Bolsa de 1 Kg - Desde 4 Bolsas","244539, 244540"
Comida especializada,Pescados & Mariscos Congelado,"Camarón Grande Talla 21-25 Sin Cabeza- La Sanitaria.  Congelado - Bolsa de 2 Kg (De 100 Unidades Aprox. Sin Cabeza, Sin Pelar Ni Desvenar) - 1 Bolsa (2 Kg), Camarón Grande Talla 21-25 Sin Cabeza- La Sanitaria.  Bolsa de 2 Kg  (De 92 a 110 Unidades Aprox. Sin Cabeza, Sin Pelar Ni Desvenar) - Desde 2 Bolsas (4 kg)",180313
Comida especializada,Pescados & Mariscos Congelado,"Camarón Grande Talla 26-30 - La Sanitaria.  Congelado - Bolsa de 2 Kg (De 120 Unidades Peladas, Desvenadas y Sin Cabeza) - 1 Bolsa (2 Kg), Camarón Grande Talla 26-30 - La Sanitaria.  Bolsa de 2 Kg (De 115  a135 Unidades Peladas, Desvenadas y Sin Cabeza) - Desde 2 Bolsas (4 kg)","180316, 180317"
Comida especializada,Pescados & Mariscos Congelado,"Cubos de Atún Aleta Amarilla - Capitán  Congelado - Bolsa de 200g (Empacado al Vacío Sin Agua) - Desde 10 Bolsas  (2 Kg), Cubos de Atún Aleta Amarilla - Capitán  Bolsa de 200g (Empacado al Vacío Sin Agua) - Desde 15 Bolsas  (3 Kg)","167184, 167183"
Comida especializada,Pescados & Mariscos Congelado,"Filete  de Tilapia Económica Talla 3-5 - Capitán  Congelado - Caja de 4.54 Kg Talla 3-5 Oz - 1 caja (4.54 Kg), Filete  de Tilapia Económica Talla 3-5 - Capitán  Congelado - Caja de 4.54 Kg Talla 3-5 Oz - Desde 2 Cajas (9,08 Kg)","234267, 234268"
Comida especializada,Pescados & Mariscos Congelado,"Mariscada - Capitán  Bolsa de 500 gr (Mezcla de Camarón Cocido, Carne de Mejillones, Calamar, Tentáculos de Pulpo y Trozos de Surimi) - Desde 6 Bolsas  (3 kg), Mariscada - Capitán  Bolsa de 500 gr (Mezcla de Camarón Cocido, Carne de Mejillones, Calamar, Tentáculos de Pulpo y Trozos de Surimi) - Desde 4 Bolsas  (2 kg)","167399, 167400"
Comida especializada,Pescados & Mariscos Congelado,"Surimi Americano en Barra - Capitán  Bolsa de 500 gr (De 8 a 10 Barras) - Desde 6 Bolsas (3 Kg), Surimi Americano en Barra - Capitán  Bolsa de 500 gr (De 8 a 10 Barras) - Desde 4 Bolsas (2 Kg)","167918, 168536"
Comida especializada,Pollo,"Pechuga Con Hueso y Piel - Bachoco   Refrigerada - Charola de 850 gr Aprox. - Desde 4 Charolas (3.4 Kg), Pechuga Con Hueso y Piel - Bachoco   Refrigerada - Charola de 850 gr Aprox. - Desde 8 Charolas (6.8 Kg)","167264, 167263"
Comida especializada,Pollo,"Pechuga de Pollo Corte Mariposa   Congelado - Bolsa de 2 Kg - Desde 2 Bolsas, Pechuga de Pollo Corte Mariposa   Congelado - Bolsa de 2 Kg - Desde 4 Bolsas","285341, 285342, 308265"
Comida especializada,Pollo,"Pechuga Entera con Hueso y Piel.  Congelado - Bolsa de 2 Kg - Desde 1 bolsa, Pechuga Entera con Hueso y Piel.  Congelado - Bolsa de 2 Kg - Desde 3 Bolsas, Pechuga Entera con Hueso y Piel.  Congelado - Bolsa de 2 Kg - Desde 2 Bolsas","290277, 290275, 290276"
Comida especializada,Pollo,"Pechuga Partida a la Mitad  con Hueso y Piel - Pilgrims  Refrigerado - Bolsa de 2 Kg - 1 Bolsa (2 Kg), Pechuga Partida a la Mitad  con Hueso y Piel - Pilgrims  Refrigerado - Bolsa de 2 Kg - Desde 2 Bolsas (4 kg), Pechuga Partida a la Mitad  con Hueso y Piel - Pilgrims  Refrigerado - Bolsa de 2 Kg - Desde 3 Bolsas (6 Kg)","213604, 213605, 213606"
Comida especializada,Pollo,"Pollo Entero Rango 10 - Bachoco  Pieza de 1.8 a 2.2 Kg Aprox. - 1 Pieza (2 Kg), Pollo Entero Rango 10 - Bachoco  Refrigerado - Pieza de 2 Kg Aprox. - Desde 2 Piezas (4 Kg)","167267, 167266"
Comida especializada,Res,"Bistec de Aguayón - Top Sirloin   Congelado - Bolsa de 1 Kg - Desde 2 Bolsas, Bistec de Aguayón - Top Sirloin   Congelado - Bolsa de 1 Kg - Desde 6 Bolsas, Bistec de Aguayón - Top Sirloin   Congelado - Bolsa de 1 Kg - Desde 4 Bolsas","290098, 290096, 290097"
Comida especializada,Res,"Bistec Para Asar de Res - SuKarne  Bolsa de 3.15 Kg (De 22 a 25 Unidades 4 mm de Grosor, De 125 a 145gr c/u Aprox.) - 1 Bolsa (3.15 Kg), Bistec Para Asar de Res - SuKarne  Refrigerado - Bolsa de 3.15 Kg (De 23 Unidades con 4 mm de grosor Aprox.) - Desde 3 Bolsas (9.45 Kg), Bistec Para Asar de Res - SuKarne  Bolsa de 3.15 Kg (De 22 a 25 Unidades 4 mm de Grosor, De 125 a 145gr c/u Aprox.) - Desde 2 Bolsas (6.3 Kg)","167142, 167144, 167143"
Comida especializada,Res,"Bistec Para Asar de Res Rebanada 4 mm  Congelado - Bolsa de 1 Kg - Desde 2 Bolsas, Bistec Para Asar de Res Rebanada 4 mm  Congelado - Bolsa de 1 Kg. - Desde 2 Bolsas, Bistec Para Asar de Res Rebanada 4 mm  Congelado - Bolsa de 1 Kg. - Desde 4 Bolsas","278268, 278267, 256701, 256702, 256703, 322342"
Comida especializada,Res,"Bistec Taquero de Res  Congelado - Bolsa de 1 Kg - Desde 3 Bolsas, Bistec Taquero de Res  Congelado - Bolsa de 1 Kg - Desde 7 Bolsas, Bistec Taquero de Res  Congelado - Bolsa de 1 Kg - Desde 5 bolsas","290106, 290104, 290105"
Comida especializada,Res,Milanesa de Pulpa Bola  Congelado - Bolsa de 1 Kg - Desde 2 Bolsas,290086
Comida especializada,Salsas,Jugo Sazonador Maggi 800 ml  Botella x 800mL - Unidad,105657
Comida especializada,Salsas,Puré de Tomate Condimentado La Costeña 1Kg  Caja x 1Kg - Unidad,37803
