customer_id,week,business_type,gmv
-236620,7,1.0,275075.6700000
-236620,8,1.0,150219.4200000
-236620,9,1.0,290395.0000000
-236620,10,1.0,316544.9700000
-236620,11,1.0,298747.4300000
-236620,12,1.0,173688.1900000
-235014,1,1.0,1281233.3000000
-235014,2,1.0,571278.9900000
-235014,3,1.0,627319.6300000
-235014,4,1.0,384695.2100000
-235014,6,1.0,281601.9000000
-235014,7,1.0,525405.0800000
-235014,9,1.0,291745.2200000
-235014,10,1.0,1041690.0300000
-235014,11,1.0,888060.2600000
-235014,12,1.0,422486.9900000
-234561,2,1.0,157020.0000000
-234561,5,1.0,154594.6700000
-234561,7,1.0,156601.5900000
-234561,8,1.0,54811.7400000
-234561,9,1.0,250330.0000000
-234561,10,1.0,167749.9300000
-234561,12,1.0,206595.0200000
-233804,6,1.0,42366.1500000
-233804,7,1.0,201881.9800000
-233804,8,1.0,134253.4100000
-233804,9,1.0,290993.4300000
-233804,10,1.0,260336.1400000
-231972,1,1.0,256521.0000000
-231972,2,1.0,765882.2500000
-231972,3,1.0,780853.0800000
-231972,4,1.0,783061.3800000
-231972,5,1.0,678265.7600000
-231972,6,1.0,679722.0000000
-231972,7,1.0,673989.4500000
-231972,8,1.0,1013878.0000000
-231972,9,1.0,888417.9100000
-231972,10,1.0,1273529.3600000
-231972,11,1.0,1164639.7100000
-231972,12,1.0,549499.7300000
-231665,9,1.0,151493.4300000
-231639,1,1.0,127330.0000000
-231639,2,1.0,390579.1500000
-231639,9,1.0,192839.7000000
-231639,11,1.0,208127.7100000
-230922,2,1.0,251575.5000000
-230922,3,1.0,275424.7400000
-230922,4,1.0,46843.0000000
-230922,5,1.0,268598.3600000
-230922,6,1.0,61960.0000000
-230922,7,1.0,254160.0000000
-230922,8,1.0,238443.1400000
-230922,9,1.0,237493.4300000
-230922,10,1.0,73852.0000000
-230922,11,1.0,276051.2800000
-230922,12,1.0,84231.5000000
-230043,2,1.0,132000.0000000
-230043,3,1.0,233159.0000000
-230043,4,1.0,177291.7000000
-230043,5,1.0,216175.0000000
-230043,6,1.0,200018.7800000
-230043,9,1.0,354948.7400000
-229523,1,4.0,2625527.9900000
-229523,2,4.0,1835704.5900000
-229523,3,4.0,3451721.7300000
-229523,4,4.0,1057540.3500000
-229523,5,4.0,4099808.9800000
-229523,6,4.0,2410322.2300000
-229523,7,4.0,3086736.4700000
-229523,8,4.0,876441.6300000
-229523,9,4.0,2770826.3200000
-229523,10,4.0,3079874.8300000
-229523,11,4.0,1968294.0700000
-229382,4,1.0,114906.3800000
-229382,5,1.0,115124.7500000
-229382,8,1.0,411024.7300000
-229382,9,1.0,1363605.0000000
-229382,10,1.0,343852.9500000
-229382,11,1.0,263563.5800000
-229382,12,1.0,135719.2000000
-229371,2,1.0,64693.6700000
-229371,3,1.0,58851.0000000
-229371,4,1.0,169441.8000000
-229371,5,1.0,234397.6000000
-229371,6,1.0,122442.0000000
-229371,7,1.0,281784.5900000
-229371,8,1.0,122442.0000000
-229371,9,1.0,302986.8600000
-229371,10,1.0,240979.7700000
-229371,11,1.0,254603.6300000
-229371,12,1.0,80688.0000000
-228975,1,1.0,969384.8600000
-228975,2,1.0,575144.2600000
-228975,3,1.0,423115.9200000
-228975,4,1.0,1097480.0100000
-228975,5,1.0,1387144.0000000
-228975,6,1.0,1534380.9600000
-228975,7,1.0,1511497.2100000
-228975,8,1.0,2239167.1000000
-228975,9,1.0,1619263.0500000
-228975,10,1.0,2374696.5700000
-228975,11,1.0,1397272.8900000
-228975,12,1.0,1191945.6000000
-228375,9,8.0,289524.0000000
-227818,3,1.0,225384.7400000
-227818,4,1.0,198648.2500000
-227818,5,1.0,155497.0000000
-227818,7,1.0,88780.0000000
-227818,9,1.0,432890.7800000
-227212,1,1.0,323867.4900000
-227212,3,1.0,143699.6400000
-227212,4,1.0,306155.4900000
-227212,5,1.0,308593.3600000
-227212,6,1.0,356307.4200000
-227212,7,1.0,167005.6000000
-227212,8,1.0,359656.0800000
-227212,9,1.0,561344.3400000
-227212,10,1.0,634392.2300000
-227212,11,1.0,849564.2700000
-226888,1,1.0,159148.7700000
-226888,7,1.0,235621.5900000
-226888,9,1.0,210969.5900000
-226888,10,1.0,213751.3100000
-226888,12,1.0,220834.5100000
-226717,9,2.0,385727.3900000
-226717,11,2.0,139911.4700000
-226717,12,2.0,100921.4700000
-225689,1,1.0,208144.0000000
-225689,3,1.0,118184.0000000
-225689,4,1.0,100142.6000000
-225689,5,1.0,1199866.0400000
-225689,6,1.0,156377.4500000
-225689,7,1.0,86686.2000000
-225689,9,1.0,228172.8000000
-225689,10,1.0,228184.1900000
-225689,11,1.0,189241.0000000
-225588,2,1.0,359577.7300000
-225588,3,1.0,378992.2700000
-225588,4,1.0,293826.0000000
-225588,5,1.0,100171.1300000
-225588,6,1.0,363244.8600000
-225588,7,1.0,467962.9600000
-225588,8,1.0,620220.5700000
-225588,9,1.0,816386.7300000
-225588,10,1.0,1132698.1100000
-225588,11,1.0,160200.0000000
-225588,12,1.0,159453.0000000
-224565,1,1.0,84293.0000000
-224565,2,1.0,227848.4400000
-224565,3,1.0,273005.9500000
-224565,4,1.0,144934.2900000
-224565,6,1.0,289074.1200000
-224565,7,1.0,75857.2700000
-224565,8,1.0,220287.3800000
-224565,9,1.0,184765.0000000
-224565,10,1.0,185167.5100000
-224565,11,1.0,124755.9500000
-224565,12,1.0,100683.9900000
-223353,2,1.0,470071.7600000
-223353,3,1.0,832490.7800000
-223353,9,1.0,151493.4300000
-223353,10,1.0,168579.5100000
-223353,11,1.0,266858.3200000
-223353,12,1.0,364056.9600000
-222530,7,1.0,153949.6600000
-222530,9,1.0,212231.4300000
-222530,11,1.0,409802.3700000
-222238,1,1.0,1581370.2000000
-222238,2,1.0,1200775.0400000
-222238,3,1.0,415960.2900000
-222238,4,1.0,639744.6500000
-222238,5,1.0,394219.4800000
-222238,6,1.0,583313.0800000
-222238,7,1.0,76967.2900000
-222238,8,1.0,245293.9800000
-222238,9,1.0,866860.4300000
-222238,10,1.0,342828.7200000
-222238,11,1.0,453507.5900000
-220664,1,1.0,736731.3600000
-220664,2,1.0,994883.5400000
-220664,3,1.0,696790.4700000
-220664,4,1.0,689006.0000000
-220664,5,1.0,807765.1400000
-220664,6,1.0,553633.2800000
-220664,7,1.0,1054803.5000000
-220664,8,1.0,967466.5400000
-220664,9,1.0,524308.3100000
-220664,10,1.0,856433.3300000
-220664,11,1.0,1115825.8900000
-220664,12,1.0,582467.4000000
-220564,1,1.0,96000.0000000
-220564,4,1.0,478063.3600000
-220564,5,1.0,977902.8400000
-220564,6,1.0,593742.6200000
-220564,7,1.0,1199498.5600000
-220564,8,1.0,1112232.4200000
-220564,9,1.0,1054728.1500000
-220564,10,1.0,1294272.5400000
-220564,11,1.0,955667.5600000
-220564,12,1.0,685175.0000000
-220522,1,1.0,393217.8000000
-220522,2,1.0,240164.6700000
-220522,4,1.0,117037.3600000
-220522,6,1.0,474917.1000000
-220522,9,1.0,671824.2400000
-220522,10,1.0,138140.0000000
-220522,11,1.0,452500.0000000
-219293,4,1.0,102515.8500000
-219293,5,1.0,149062.3800000
-219293,6,1.0,285650.6000000
-219293,7,1.0,307580.4500000
-219293,8,1.0,203700.0000000
-219293,9,1.0,1597063.7700000
-219293,10,1.0,92026.9400000
-219293,12,1.0,112861.3000000
-218918,1,1.0,160773.8700000
-218918,3,1.0,904824.8100000
-218918,4,1.0,2835068.4700000
-218918,5,1.0,600907.4600000
-218918,6,1.0,321620.5700000
-218918,9,1.0,291602.0000000
-218918,10,1.0,167292.7000000
-218880,1,8.0,159072.8000000
-218880,4,8.0,159149.8200000
-218880,7,8.0,661311.6600000
-218880,9,8.0,194551.2000000
-218880,11,8.0,206361.0400000
-218738,2,1.0,195059.8200000
-218738,4,1.0,167463.4000000
-218738,9,1.0,814016.4100000
-218738,10,1.0,892553.7200000
-218738,11,1.0,352411.5600000
-218738,12,1.0,701718.4000000
-218534,1,1.0,623800.0000000
-218534,2,1.0,267750.0000000
-218534,5,1.0,385295.0500000
-218534,7,1.0,365038.9400000
-218534,8,1.0,346328.5800000
-218534,9,1.0,829107.5800000
-218534,10,1.0,87681.3000000
-218534,11,1.0,169155.6300000
-218456,9,1.0,407600.0000000
-218456,10,1.0,68535.1600000
-218456,11,1.0,72203.4900000
-218456,12,1.0,94110.0000000
-217755,3,1.0,504047.3100000
-217755,4,1.0,305592.2800000
-217755,5,1.0,105546.8300000
-217755,6,1.0,343243.2200000
-217755,7,1.0,317433.1000000
-217755,8,1.0,239895.0000000
-217755,9,1.0,664222.3000000
-217755,10,1.0,154983.0000000
-217755,11,1.0,628801.4800000
-217755,12,1.0,118560.0000000
-216330,5,1.0,136881.0000000
-216330,8,1.0,84697.0000000
-216330,9,1.0,147765.0000000
-216330,11,1.0,174013.3600000
-216330,12,1.0,156402.6100000
-215656,7,1.0,313203.1800000
-215656,9,1.0,588156.0000000
-215264,1,1.0,914383.8700000
-215264,2,1.0,311220.2200000
-215264,3,1.0,616085.2600000
-215264,4,1.0,543561.5800000
-215264,5,1.0,786452.2700000
-215264,6,1.0,407898.9800000
-215264,7,1.0,520774.3200000
-215264,8,1.0,562990.4200000
-215264,9,1.0,1068193.9700000
-215264,10,1.0,1020299.8800000
-215264,11,1.0,1095594.6700000
-215264,12,1.0,740280.2800000
-215190,2,1.0,58888.6500000
-215190,4,1.0,59795.1000000
-215190,7,1.0,189767.0000000
-215190,9,1.0,178193.0000000
-215190,10,1.0,109622.0000000
-215190,11,1.0,361775.8500000
-214518,1,1.0,69158.5000000
-214518,3,1.0,64205.0000000
-214518,4,1.0,578649.0900000
-214518,5,1.0,109865.0000000
-214518,6,1.0,544168.2100000
-214518,7,1.0,224942.0000000
-214518,8,1.0,298830.0700000
-214518,9,1.0,412402.2600000
-214518,11,1.0,358461.2800000
-214457,2,1.0,159072.8000000
-214457,5,1.0,119549.7300000
-214457,6,1.0,134559.0000000
-214457,8,1.0,137428.7200000
-214457,9,1.0,313741.0000000
-214457,10,1.0,148704.0000000
-214457,11,1.0,75350.5400000
-214457,12,1.0,170592.7100000
-214387,3,1.0,349626.0000000
-214387,5,1.0,606080.0000000
-214387,6,1.0,108253.2000000
-214387,7,1.0,950609.8100000
-214387,8,1.0,929047.9800000
-214387,9,1.0,1387260.6900000
-214387,10,1.0,1823087.3900000
-214387,11,1.0,1189880.0000000
-214387,12,1.0,644266.6400000
-214046,1,1.0,345046.9800000
-214046,2,1.0,212147.0200000
-214046,3,1.0,241832.0400000
-214046,4,1.0,240990.0200000
-214046,5,1.0,384594.6600000
-214046,6,1.0,433575.1000000
-214046,7,1.0,305929.0500000
-214046,8,1.0,423378.6000000
-214046,9,1.0,838562.2600000
-214046,10,1.0,382459.3000000
-214046,11,1.0,358571.5500000
-214046,12,1.0,216634.2600000
-212875,9,1.0,151493.4300000
-212875,10,1.0,183407.5000000
-212875,11,1.0,108658.4900000
-212085,1,1.0,693108.2700000
-212085,2,1.0,377658.3600000
-212085,3,1.0,622001.1800000
-212085,4,1.0,399881.1800000
-212085,5,1.0,239390.3500000
-212085,6,1.0,718987.4200000
-212085,7,1.0,551204.9200000
-212085,8,1.0,622666.0300000
-212085,9,1.0,810500.2900000
-212085,10,1.0,721489.4400000
-212085,11,1.0,586723.1900000
-212085,12,1.0,271303.9100000
-211016,5,1.0,50955.0000000
-211016,6,1.0,162817.2800000
-211016,8,1.0,84053.1100000
-211016,9,1.0,154834.8000000
-211016,11,1.0,276000.5900000
-210961,1,1.0,933357.5000000
-210961,2,1.0,675548.2300000
-210961,3,1.0,459953.7100000
-210961,4,1.0,286463.4300000
-210961,5,1.0,929972.8900000
-210961,6,1.0,349948.2400000
-210961,7,1.0,801199.1100000
-210961,8,1.0,787044.3900000
-210961,9,1.0,529361.8800000
-210961,10,1.0,338231.4700000
-210961,11,1.0,240059.0200000
-210961,12,1.0,156485.9000000
-210217,2,1.0,6124773.6400000
-210217,3,1.0,8576003.5900000
-210217,4,1.0,3964286.6300000
-210217,5,1.0,6293920.3600000
-210217,6,1.0,7474926.6200000
-210217,7,1.0,4898048.6300000
-210217,9,1.0,8987788.9000000
-210217,10,1.0,7516824.5000000
-210217,11,1.0,9729533.6400000
-209674,1,1.0,168539.0000000
-209674,2,1.0,266132.0000000
-209674,3,1.0,280734.3700000
-209674,4,1.0,231289.3700000
-209674,5,1.0,737745.8600000
-209674,6,1.0,349802.1300000
-209674,7,1.0,711654.0000000
-209674,8,1.0,389221.7300000
-209674,9,1.0,904015.4100000
-209674,10,1.0,345612.0000000
-209674,11,1.0,548775.0000000
-209674,12,1.0,564157.7200000
-208220,9,3.0,605973.7300000
-206020,1,1.0,2969314.0300000
-206020,2,1.0,3966038.1600000
-206020,3,1.0,3297802.7500000
-206020,4,1.0,2856559.8700000
-206020,5,1.0,3397009.7800000
-206020,6,1.0,4194072.4100000
-206020,7,1.0,4075794.8900000
-206020,8,1.0,4448898.8100000
-206020,9,1.0,4421644.9300000
-206020,10,1.0,5009581.7600000
-206020,11,1.0,4203084.0300000
-206020,12,1.0,2542493.9600000
-204893,2,1.0,91259.9100000
-204893,3,1.0,340986.0000000
-204893,4,1.0,119624.0800000
-204893,5,1.0,171409.3500000
-204893,6,1.0,398491.6900000
-204893,7,1.0,545521.7500000
-204893,8,1.0,307535.2500000
-204893,9,1.0,512721.5000000
-204893,10,1.0,304454.8200000
-204893,11,1.0,413590.7100000
-204671,5,2.0,331150.0000000
-204671,9,2.0,609958.8000000
-204671,11,2.0,640867.5000000
-204592,1,1.0,259980.0000000
-204592,3,1.0,259490.0000000
-204592,4,1.0,441439.6500000
-204592,5,1.0,256800.0000000
-204592,6,1.0,277200.0000000
-204592,7,1.0,1042533.4800000
-204592,8,1.0,1066773.0400000
-204592,9,1.0,505531.9300000
-204592,10,1.0,417850.3600000
-204592,11,1.0,365232.9300000
-204592,12,1.0,144648.0000000
-202670,1,1.0,159148.7700000
-202670,2,1.0,1245232.1500000
-202670,3,1.0,223182.2400000
-202670,5,1.0,357540.9000000
-202670,6,1.0,140989.8000000
-202670,7,1.0,391365.5300000
-202670,8,1.0,194128.2400000
-202670,9,1.0,382323.6700000
-202670,10,1.0,781249.0000000
-202670,11,1.0,1299565.3800000
-202670,12,1.0,384312.9300000
-202628,2,1.0,363892.8300000
-202628,3,1.0,472033.8600000
-202628,4,1.0,785848.4700000
-202628,5,1.0,696266.3500000
-202628,6,1.0,795586.8600000
-202628,7,1.0,613029.9200000
-202628,8,1.0,705379.2400000
-202628,9,1.0,891862.3700000
-202628,10,1.0,873133.6000000
-202628,11,1.0,798193.2400000
-202628,12,1.0,382741.2300000
-201872,7,1.0,450000.0000000
-201872,9,1.0,152489.7000000
-201264,9,2.0,3665688.7200000
-201264,11,2.0,328217.3700000
-200511,1,1.0,300600.0000000
-200511,2,1.0,390817.6400000
-200511,3,1.0,60135.7200000
-200511,4,1.0,184827.1200000
-200511,5,1.0,208238.0200000
-200511,6,1.0,209760.7100000
-200511,7,1.0,151147.0000000
-200511,8,1.0,197590.4700000
-200511,9,1.0,723417.5100000
-200511,10,1.0,64974.1500000
-200511,11,1.0,143655.2900000
-200511,12,1.0,59330.3900000
626741,4,1.0,159149.8200000
626741,7,1.0,161120.9800000
626741,9,1.0,155319.4000000
626741,11,1.0,169030.1500000
1877390,1,1.0,673060.7800000
1877390,2,1.0,306117.0000000
1877390,3,1.0,779335.3300000
1877390,4,1.0,525783.8000000
1877390,5,1.0,957194.4800000
1877390,6,1.0,791770.2000000
1877390,7,1.0,846810.4200000
1877390,8,1.0,1082171.2700000
1877390,9,1.0,1353065.2200000
1877390,10,1.0,1214192.1900000
1877390,11,1.0,1537700.6400000
1877390,12,1.0,906567.1400000
7465894,1,2.0,429588.8500000
7465894,2,2.0,227400.0000000
7465894,3,2.0,903871.8300000
7465894,4,2.0,220810.0000000
7465894,5,2.0,316873.3100000
7465894,6,2.0,413208.8500000
7465894,7,2.0,171600.0000000
7465894,8,2.0,646393.9700000
7465894,9,2.0,574610.8700000
7465894,10,2.0,4643040.0000000
7465894,11,2.0,447962.0400000
7465894,12,2.0,387802.3800000
7821899,3,1.0,159224.7400000
7821899,6,1.0,677074.5200000
7821899,9,1.0,361074.0700000
7821899,11,1.0,290422.0300000
7821899,12,1.0,130273.4600000
7911841,2,1.0,159072.8000000
7911841,6,1.0,156601.5900000
7911841,9,1.0,188729.8100000
10392610,3,1.0,483463.4500000
10392610,4,1.0,87000.0000000
10392610,5,1.0,92110.0000000
10392610,6,1.0,96270.0000000
10392610,8,1.0,293215.1200000
10392610,9,1.0,595495.1800000
10392610,12,1.0,916724.2300000
12194849,1,1.0,733918.2700000
12194849,2,1.0,335518.4400000
12194849,3,1.0,442021.9200000
12194849,4,1.0,409723.2000000
12194849,5,1.0,595990.8700000
12194849,6,1.0,548255.3100000
12194849,7,1.0,607371.5100000
12194849,8,1.0,341788.4000000
12194849,9,1.0,1059426.2500000
12194849,10,1.0,987407.2400000
12194849,11,1.0,1091223.3300000
12194849,12,1.0,292994.0300000
13312044,8,3.0,495000.0000000
13312044,9,3.0,439493.4300000
13312044,10,3.0,288000.0000000
13312044,11,3.0,380000.0000000
13404426,2,1.0,249969.6800000
13404426,5,1.0,92055.0000000
13404426,7,1.0,91440.0000000
13404426,9,1.0,151493.4300000
13404426,11,1.0,164108.6800000
14562598,4,3.0,105103.5100000
14562598,5,3.0,237145.5800000
14562598,9,3.0,284216.9800000
14562598,10,3.0,86140.5300000
14562598,11,3.0,162333.4500000
15198343,4,1.0,149543.2000000
15198343,5,1.0,236550.0000000
15198343,6,1.0,381158.0000000
15198343,7,1.0,422340.7000000
15198343,8,1.0,454761.2600000
15198343,9,1.0,498787.7100000
15198343,10,1.0,345846.0700000
15198343,11,1.0,113595.6900000
15198343,12,1.0,432124.1700000
15261818,2,1.0,164031.6300000
15261818,3,1.0,319338.1500000
15261818,4,1.0,239679.8000000
15261818,5,1.0,482313.5200000
15261818,6,1.0,137897.4400000
15261818,7,1.0,290800.0000000
15261818,8,1.0,69153.0000000
15261818,9,1.0,994480.2100000
15261818,10,1.0,653192.7200000
15261818,11,1.0,2338608.2200000
15261818,12,1.0,164276.0000000
15270511,2,1.0,197921.0400000
15270511,4,1.0,155403.0000000
15270511,5,1.0,194818.6700000
15270511,7,1.0,339392.0000000
15270511,8,1.0,123863.7100000
15270511,9,1.0,163288.3800000
15270511,10,1.0,179787.6300000
15270511,11,1.0,179907.1000000
15299457,1,1.0,178557.9400000
15299457,2,1.0,442067.0000000
15299457,4,1.0,85227.0000000
15299457,5,1.0,199457.7900000
15299457,6,1.0,150842.0000000
15299457,9,1.0,454030.9600000
15299457,10,1.0,352338.3000000
15299457,11,1.0,570985.6100000
15299457,12,1.0,518564.7900000
15299670,4,2.0,487500.0000000
15299670,5,2.0,430495.0000000
15299670,6,2.0,660000.0000000
15299670,9,2.0,605973.7300000
15299670,11,2.0,764000.0000000
15299670,12,2.0,682370.8300000
15392021,1,1.0,119549.7300000
15392021,2,1.0,65980.0000000
15392021,3,1.0,133980.0000000
15392021,5,1.0,264330.8800000
15392021,7,1.0,191289.4800000
15392021,8,1.0,320814.7500000
15392021,9,1.0,151493.4300000
15392021,10,1.0,374467.2700000
15392021,11,1.0,257033.1000000
15394115,2,1.0,94409.5400000
