region_code,offer_id,customer_segment_id_test,customer_segment_id_control,discount,start_date,end_date,value_discount,card_id,name
BAQ,689908,559607,559552,20240101_BAQ_comidarapida_piloto_NB_salsas_W1,2024-01-01,2024-01-19,15.0,"[208119, 208115, 208122, 409759, 208117, 457739]","['Salsa con Mostaza Pompeya Bolsa x 1.000gr', 'Salsa con Tomate Pompeya x 4.300gr', 'Salsa con sabor a Piña Pompeya Bolsa x 1.000gr', 'Vinagre Blanco Bary galón x 3000ml', 'Mayonesa Pompeya Bolsa x 4.000gr', 'Salsa de Tomate cocineros fruco x 4200gr']"
BAQ,689909,559608,559553,20240101_BAQ_comidarapida_piloto_NB_tuberculos_W1,2024-01-01,2024-01-19,15.0,"[-200461, -201313, -200085]","['Papa Blanca Sucia', 'Papa Blanca Segunda', 'Yuca']"
BAQ,689910,559609,559554,20240101_BAQ_comidarapida_piloto_NB_vasos_W1,2024-01-01,2024-01-19,9.0,"[451684, 435626, 244219, 437111, 219910, 18001]","['Vaso Blanco 7 Oz Vacan x 50 und', 'Copa Salsa Transparente 0.5 Oz x 50 und', 'Vaso transparente 7 oz TUC x 50 und', 'Tapa Copa Salsa Transparente 0.5 y 1 Oz x 100 und', 'Vaso transparente 7 Oz Vacan x 50 und', 'Vaso Transparente 7 Oz Tuc x 25 und']"
BAQ,689911,559610,559555,20240101_BAQ_comidarapida_piloto_NB_verduras_W1,2024-01-01,2024-01-19,15.0,"[-200311, 15260, 208362, -200121, -200101, 52860, 455075, -200885, 455150, -200005, 21355, -200107, 73423, -200087, -200099, 60271]","['Tomate de Árbol Maduración Mixta', 'Apio', 'Cebollín Sucio', 'Ají Topito', 'Pimentón Verde Mixto', 'Pimentón Rojo Nataly', 'Tomate chonto', 'Perejil Crespo', 'Lechuga Batavia tamaño mixto', 'Ajo', 'Cebollín Limpio', 'Ahuyama', 'Tomate Chonto Extramaduro', 'Zanahoria', 'Cebolla Roja Mixta', 'Cebolla Cabezona Blanca Sin Pelar']"
BAQ,689912,558630,559426,20240101_BAQ_comidarapida_piloto_NB_cervezasylicores_W1,2024-01-01,2024-01-19,7.0,"[357812, 357811]","['Cerveza Coronita Botella 6 und x 210 ml', 'Cerveza Club Colombia Dorada Lata 6und x 330 ml']"
BAQ,689913,559602,559447,20240101_BAQ_comidarapida_piloto_NB_platosybandejas_W1,2024-01-01,2024-01-19,11.0,"[244223, 176812]","['Plato ovalado 19.5 cm Darnel x 20 und', 'Plato 26 cm icopor Darnel x 20 und ']"
BAQ,689914,558646,559441,20240101_BAQ_comidarapida_piloto_NB_jugos_W1,2024-01-01,2024-01-19,10.0,"[432729, 432736, 411578, 411587]","['Jugo Hit Naranja Piña x 1Lt', 'Jugo Hit Mora x 1Lt', 'Jugo Hit Mango x 1Lt', 'Jugo Hit Frutas Tropicales x 1Lt']"
BAQ,689952,559806,559725,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_desinfectantesysanitizantes_W1,2024-01-01,2024-01-19,8.0,[236666],['Blanqueador Moppy x 2000 ml']
BAQ,689953,559807,559726,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_detergentejabonylavalozas_W1,2024-01-01,2024-01-19,15.0,"[443634, 419412, 419413, 419411, 443633]","['Detergente en Polvo Multiusos Floral Moppy x 1Kg', 'Lavaloza en crema limón Moppy x 500 gr', 'Lavaloza en crema limón Moppy x 1000 gr', 'Lavaloza en crema limón Moppy x 3000 gr', 'Detergente en Polvo Multiusos Floral Moppy  x 3Kg']"
BAQ,689954,559817,559736,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_leches_W1,2024-01-01,2024-01-19,7.0,"[454112, 467611, 346659]","['Leche Entera UHT Leíta 6und x 900 ml', 'Sampling Leche Entera UHT Leíta x 900ml', 'Leche Entera Parmalat x 6und x 1100 ml']"
BAQ,689955,558845,559715,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_arroz_W1,2024-01-01,2024-01-19,5.0,"[468026, 399349]","['Arroz Naoli Bulto x 50kg', 'Arroz Roa 25und x 500gr']"
BAQ,689956,558844,559714,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_alimentoscongelados_W1,2024-01-01,2024-01-19,15.0,"[469272, 469860]","['Papa Francesa Pesquera del Mar 2.5 Kg', 'Papa Francesa Ecofrost 2.5Kg']"
BAQ,689957,558846,559717,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_aguas_W1,2024-01-01,2024-01-19,14.0,"[412377, 465809]","['Agua Cristalina 24und x 300 ml', 'Agua Cielo x 1000 ml']"
BAQ,689958,558849,559716,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_azucaryendulzantes_W1,2024-01-01,2024-01-19,9.0,"[67822, 460823, 446362]","['Azúcar en Bulto Nacional x 50kg', 'Azúcar importada en Bulto x 50kg', 'Panela cuadrada Oromiel x 480gr']"
BAQ,689959,558848,559713,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_bolsas_W1,2024-01-01,2024-01-19,15.0,"[317361, 435726, 317360, 359441, 317362, 317359]","['Bolsa manigueta blanca 10Kg x 100 und', 'Bolsa manigueta blanca 1.5 Kg x 100 und', 'Bolsa manigueta blanca 5 Kg x 100 und', 'Bolsa de papel de 2 lb (10.5x23.5cm) x 100 und', 'Bolsa manigueta blanca 15 Kg x 100 und', 'Bolsa manigueta blanca 3 Kg x 100 und']"
BAQ,689961,558847,559718,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_cafechocolateeinfusiones_W1,2024-01-01,2024-01-19,11.0,"[-201235, 160209, 466529, 389081, 460968]","['Chocolate Corona x 500gr', 'Café Sello Rojo Institucional x 500gr', 'Avena En Hojuelas Fusión x 250gr', 'Bebida en polvo Milo x 2500gr', 'Cafe Molido Bary x 300gr']"
BAQ,689962,558850,559719,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_cerdo_W1,2024-01-01,2024-01-19,13.0,"[403464, 403467, 459840]","['Pulpa de Cerdo Porcionada 5und x 200gr', 'Pulpa de Cerdo Porcionada 10und x 100gr', 'Chuleta de Cerdo Comerpes']"
BAQ,689963,559802,559721,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_contenedores_W1,2024-01-01,2024-01-19,10.0,"[67344, 235259, 340509, 117260]","['Contenedor sopa 24 Oz Darnel x 20 und ', 'Contenedor C1 Wau x 200 und', 'Contenedor J1 Kangupor x 200 und', 'Contenedor sopa 16 Oz con Tapa Icopor  Darnel x 20 und ']"
BAQ,689964,559804,559723,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_cubiertosypitillos_W1,2024-01-01,2024-01-19,11.0,"[368161, 452112, 271519]","['Pitillos 25cm Tami x 200 und', 'Cuchara Suraplas x 100 und', 'Palillo doble punta Panda  x 180 und']"
BAQ,689965,559803,559722,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_cremas_W1,2024-01-01,2024-01-19,12.0,"[346662, 468059]","['Crema de Leche UHT Parmalat Bolsa x 1.1 ml', 'Crema de Leche Semientera Alquería x 850gr']"
BAQ,689966,559805,559724,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_derivadoslacteos_W1,2024-01-01,2024-01-19,7.0,"[447063, 447061]","['Kumis Entero con Dulce  Algarra x 1000gr', 'Yogurt Fresa  Gloria x 1000gr']"
BAQ,689967,559808,559727,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_embutidos_W1,2024-01-01,2024-01-19,15.0,"[117826, 435716, 229119, 229120, 229118]","['Salchichon Cervecero  Cunit x 1kg ', 'Tocineta de Cerdo Ahumada Calypso x 1kg', 'Salchicha Manguera Santa Cruz x 500gr', 'Mortadela de Jamon Santa Cruz x 500gr  ', 'Salchichon Cervecero Santa Cruz x 800gr']"
BAQ,689968,559809,559728,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_empaqueyenvoltura_W1,2024-01-01,2024-01-19,15.0,"[41500, 435624, 447297, 447294, 435623]","['Papel Aluminio TUC x 16 m', 'Vinipel Chef´s Choice x 50 m', 'Papel Aluminio Mixter Chef x 40 m', 'Papel Aluminio Mixter Chef x 100 m', 'Vinipel Chef´s Choice x 100 m']"
BAQ,689969,559810,559729,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_frutas_W1,2024-01-01,2024-01-19,15.0,"[-200119, 40058, -200117, -200029, 456426, -200093, -200131, -200459, -200049, -200041]","['Corozo', 'Guineo Verde Unidad', 'Mora', 'Limón Tahití', 'Lulo Mixto', 'Plátano Hartón Verde', 'Guayaba', 'Piña Golden', 'Naranja ', 'Maracuyá']"
BAQ,689970,559812,559731,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_granos_W1,2024-01-01,2024-01-19,5.0,"[465810, 465812, 183321]","['Frijol zaragoza Algran x 500gr', 'Lenteja Algran x 500gr', 'Frijol Zaragoza Naoli de 500gr']"
BAQ,689971,559811,559730,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_gaseosas_W1,2024-01-01,2024-01-19,11.0,"[204446, 184217, 217568, 468316, 465818, 440825]","['Gaseosa Quatro 12und x 400 ml', 'Gaseosa Coca Cola pet 12und x 400 ml', 'Gaseosa Manzana Postobon x 1.5Lt', 'Gaseosa Fanta Misterio lata 235 ml', 'Gaseosa Negra Big Cola x 1000ml', 'Gaseosa Coca Cola x 1.5Lt']"
BAQ,689972,559813,559732,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_harinasymezclas_W1,2024-01-01,2024-01-19,6.0,"[25524, 207250, 317666, 459730]","['Harina De Trigo Tradicional La Nieve x 500gr', 'Harina Blanca Doñarepa x 1kg', 'Harina Precocida Maíz Blanco La Nieve 1000gr und', 'Harina Haz de Oros x 50kg']"
BAQ,689973,559814,559733,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_huevos_W1,2024-01-01,2024-01-19,5.0,[77084],['Huevos Rojos AA x 30 und']
BAQ,689975,559815,559734,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_implementosdeaseo_W1,2024-01-01,2024-01-19,15.0,"[447290, 266959, 295164, 391772, 266970, 295165]","['Esponja Platinum Task x 1 und', 'Repuesto escoba dura Task', 'Esponja multiusos Task x 1 und', 'Esponja oro y plata Maxiclean x 2 und', 'Esponja multiusos Task lleve 3 pague 2 und', 'Esponjilla Task x 6 und']"
BAQ,689976,559818,559737,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_panaderiayreposteria_W1,2024-01-01,2024-01-19,14.0,"[132363, 277959, 132366, 464409, 277965, 277964, 464423]","['Esencia vainilla blanca Levapan x 500ml', 'Coco rallado azucarado Levapan x 1000gr', 'Esencia sabor a mantequilla x 500ml', 'cubierta de Chocolate Decocrem Puratos x 1000gr', 'Esencia Banano Levapan x 500ml', 'Esencia Arequipe Levapan x 500ml', 'Mejorador Puma pan Blando Puratos x 1000gr']"
BAQ,689977,559819,559738,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_papelytoallas_W1,2024-01-01,2024-01-19,15.0,"[438274, 141513, 296559]","['Servilleta cortada Nube x 300 und', 'Servilletas cortadas Mia x 200 und ', 'Papel higienico Rosal G x 1 und']"
BAQ,689978,559820,559739,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_pasta_W1,2024-01-01,2024-01-19,12.0,"[207246, 207245]","['Pasta spaguetti  la muñeca x 1000gr ', 'Pasta fideo la muñeca x 500gr']"
BAQ,689979,559821,559740,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_pescadosymariscoscongelado_W1,2024-01-01,2024-01-19,12.0,"[432068, 467616]","['Basa en Rodajas Frigogher', 'Filete de tilapia x 1000 gr']"
BAQ,689980,559823,559742,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_pollo_W1,2024-01-01,2024-01-19,7.0,"[117079, 156060, 179959, 156059]","['Pechuga Mercapollo', 'Muslo con Contra Muslo  Campollo', 'Pollo Entero Sin Viceras  Campollo', 'Pechuga con Hueso y Piel  Campollo']"
BAQ,689981,559825,559744,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_quesos_W1,2024-01-01,2024-01-19,9.0,[455646],['Queso Tipo Mozarella Entero DiVacca x 2.5kg']
BAQ,689982,559826,559745,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_res_W1,2024-01-01,2024-01-19,11.0,"[423730, 440820, 423726, 440821, 357762, 426072]","['Carne Molida Especial de Res ', 'Carne para desmechar', 'Carne Molida Corriente de Res ', 'Sobrebarriga Gruesa de Res', 'Costilla de Res Especial ', 'Carne Blanda para Asar 10und x 100gr']"
BAQ,689983,559824,559743,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_pulpasdefruta_W1,2024-01-01,2024-01-19,15.0,"[432732, 432722]","['Pulpa de Fresa Sas x 1kg', 'Pulpa de Mora Sas x 1kg']"
BAQ,689984,559827,559746,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_salsas_W1,2024-01-01,2024-01-19,15.0,"[208117, 208115, 208119, 208118, 409759]","['Mayonesa Pompeya Bolsa x 4.000gr', 'Salsa con Tomate Pompeya x 4.300gr', 'Salsa con Mostaza Pompeya Bolsa x 1.000gr', 'Mayonesa Pompeya x 4.000gr', 'Vinagre Blanco Bary galón x 3000ml']"
BAQ,689985,559828,559747,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_tuberculos_W1,2024-01-01,2024-01-19,15.0,"[-200461, -200085, -201313]","['Papa Blanca Sucia', 'Yuca', 'Papa Blanca Segunda']"
BAQ,689986,559830,559749,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_verduras_W1,2024-01-01,2024-01-19,15.0,"[52860, -200777, -200101, 455075, 15260, -200311, 208362, 21355, 60271, -200005, -200107, -200087, -200099, -200121, -200061]","['Pimentón Rojo Nataly', 'Espinaca', 'Pimentón Verde Mixto', 'Tomate chonto', 'Apio', 'Tomate de Árbol Maduración Mixta', 'Cebollín Sucio', 'Cebollín Limpio', 'Cebolla Cabezona Blanca Sin Pelar', 'Ajo', 'Ahuyama', 'Zanahoria', 'Cebolla Roja Mixta', 'Ají Topito', 'Pepino Cohombro']"
BAQ,689987,559829,559748,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_vasos_W1,2024-01-01,2024-01-19,9.0,"[219909, 18001, 435616, 219912, 219914, 244219, 451684, 219910]","['Vaso transparente 9 oz Vacan x 50 und', 'Vaso Transparente 7 Oz Tuc x 25 und', 'Vaso Transparente 12 Oz TUC x 25 und', 'Vaso Blanco 5 Oz Vacan x 50 und', 'Vaso transparente 12 Oz Vacan x 50 und', 'Vaso transparente 7 oz TUC x 50 und', 'Vaso Blanco 7 Oz Vacan x 50 und', 'Vaso transparente 7 Oz Vacan x 50 und']"
BAQ,689988,559801,559720,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_cervezasylicores_W1,2024-01-01,2024-01-19,7.0,"[357812, 357813]","['Cerveza Coronita Botella 6 und x 210 ml', 'Cola & Pola Lata  6und x  330 ml']"
BAQ,689989,559816,559735,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_jugos_W1,2024-01-01,2024-01-19,11.0,"[217577, 411578, 411587, 432736]","['Jugo Hit Mango 12und x 500 ml', 'Jugo Hit Mango x 1Lt', 'Jugo Hit Frutas Tropicales x 1Lt', 'Jugo Hit Mora x 1Lt']"
BAQ,689990,559822,559741,20240101_BAQ_panaderiapasteleriacafeteria_piloto_NB_platosybandejas_W1,2024-01-01,2024-01-19,11.0,"[244223, 239265]","['Plato ovalado 19.5 cm Darnel x 20 und', 'Bandeja icopor #7 Darnel x 500 und']"
BAQ,690028,558588,559388,20240101_BAQ_other_piloto_NB_desinfectantesysanitizantes_W1,2024-01-01,2024-01-19,10.0,[236666],['Blanqueador Moppy x 2000 ml']
BAQ,690029,558589,559389,20240101_BAQ_other_piloto_NB_detergentejabonylavalozas_W1,2024-01-01,2024-01-19,15.0,"[443634, 419412, 419413, 419411]","['Detergente en Polvo Multiusos Floral Moppy x 1Kg', 'Lavaloza en crema limón Moppy x 500 gr', 'Lavaloza en crema limón Moppy x 1000 gr', 'Lavaloza en crema limón Moppy x 3000 gr']"
BAQ,690030,558577,559379,20240101_BAQ_other_piloto_NB_alimentoscongelados_W1,2024-01-01,2024-01-19,15.0,"[469860, 469272]","['Papa Francesa Ecofrost 2.5Kg', 'Papa Francesa Pesquera del Mar 2.5 Kg']"
BAQ,690031,558576,559376,20240101_BAQ_other_piloto_NB_aguas_W1,2024-01-01,2024-01-19,14.0,[412377],['Agua Cristalina 24und x 300 ml']
BAQ,690032,558599,559399,20240101_BAQ_other_piloto_NB_leches_W1,2024-01-01,2024-01-19,8.0,"[435714, 447284, 454112, 420608, 26548]","['Leche Entera Institucional UHT Alquería x 1.100ml', 'Leche UHT Semidescremada Algarra 6und x 1000 ml', 'Leche Entera UHT Leíta 6und x 900 ml', 'Leche Deslactosada Alpina 6und x 1.1 ml', 'Leche Deslactosada Megalitro Alqueria 6 und x 1100ml']"
BAQ,690033,558580,559377,20240101_BAQ_other_piloto_NB_arroz_W1,2024-01-01,2024-01-19,4.0,"[399349, 223861]","['Arroz Roa 25und x 500gr', 'Arroz Naoli x 3kg']"
BAQ,690034,558579,559378,20240101_BAQ_other_piloto_NB_azucaryendulzantes_W1,2024-01-01,2024-01-19,10.0,"[435513, 67822, 460823]","['Azúcar Blanco Providencia x 2.5kg', 'Azúcar en Bulto Nacional x 50kg', 'Azúcar importada en Bulto x 50kg']"
BAQ,690035,558582,559382,20240101_BAQ_other_piloto_NB_cerdo_W1,2024-01-01,2024-01-19,13.0,"[432079, 403467, 403464]","['Chuleta de Cerdo Porcionada La Premium ', 'Pulpa de Cerdo Porcionada 10und x 100gr', 'Pulpa de Cerdo Porcionada 5und x 200gr']"
