region_code,offer_id,customer_segment_id_test,customer_segment_id_control,discount,start_date,end_date,value_discount,card_id,name
BAQ,652346,526441,526819,20231201_BAQ_corrientazo_piloto_NB_cubiertosypitillos_W48,2023-12-01,2023-12-31,13.0,"[452112, 452110, 368161, 271519, 452111]","['Cuchara Suraplas x 100 und', 'Cuchillo Suraplas x 100 und', 'Pitillos 25cm Tami x 200 und', 'Palillo doble punta Panda  x 180 und', 'Tenedor Suraplas x 100 und']"
BAQ,652347,526439,526817,20231201_BAQ_corrientazo_piloto_NB_contenedores_W48,2023-12-01,2023-12-31,11.0,"[340510, 117260, 67344, 155260, 340509]","['Contenedor J2 Kangupor x 200 und', 'Contenedor sopa 16 Oz con Tapa Icopor  Darnel x 20 und ', 'Contenedor sopa 24 Oz Darnel x 20 und ', 'Contenedor 12 Oz tapa icopor Darnel x 20 und ', 'Contenedor J1 Kangupor x 200 und']"
BAQ,652348,527549,526431,20231201_BAQ_corrientazo_piloto_NB_vasos_W48,2023-12-01,2023-12-31,12.0,"[219910, 219909, 451684, 435625, 435619, 18001, 435620, 244219]","['Vaso transparente 7 Oz Vacan x 50 und', 'Vaso transparente 9 oz Vacan x 50 und', 'Vaso Blanco 7 Oz Vacan x 50 und', 'Vaso Transparente 9 Oz TUC x 25 und', 'Vaso Blanco 3.3 Oz TUC x 50 und', 'Vaso Transparente 7 Oz Tuc x 25 und', 'Vaso Transparente 10 Oz TUC x 25 und', 'Vaso transparente 7 oz TUC x 50 und']"
BAQ,652350,526446,526824,20231201_BAQ_corrientazo_piloto_NB_frutas_W48,2023-12-01,2023-12-31,15.0,"[-200027, -200029, -200551, -200117, 40058, -200093, 456426, -200041, -200131, -200649, -200119]","['Limón Pajarito', 'Limón Tahití', 'Limón Pajarito Corriente', 'Mora', 'Guineo Verde Unidad', 'Plátano Hartón Verde', 'Lulo Mixto', 'Maracuyá', 'Guayaba', 'Melón', 'Corozo']"
BAQ,652351,527553,526430,20231201_BAQ_corrientazo_piloto_NB_tuberculos_W48,2023-12-01,2023-12-31,10.0,"[-200461, -201313, -200085]","['Papa Blanca Sucia', 'Papa Blanca Segunda', 'Yuca']"
BAQ,652352,527552,526429,20231201_BAQ_corrientazo_piloto_NB_verduras_W48,2023-12-01,2023-12-31,13.0,"[-200005, 208362, -200101, 60271, 455150, -200061, -200311, -200121, -200099, -200087, 21355, 15260, -200107, 36212, 455075, 52860]","['Ajo', 'Cebollín Sucio', 'Pimentón Verde Mixto', 'Cebolla Cabezona Blanca Sin Pelar', 'Lechuga Batavia tamaño mixto', 'Pepino Cohombro', 'Tomate de Árbol Maduración Mixta', 'Ají Topito', 'Cebolla Roja Mixta', 'Zanahoria', 'Cebollín Limpio', 'Apio', 'Ahuyama', 'Mazorca con Amero', 'Tomate chonto', 'Pimentón Rojo Nataly']"
BAQ,652353,526442,526820,20231201_BAQ_corrientazo_piloto_NB_derivadoslacteos_W48,2023-12-01,2023-12-31,13.0,"[253214, 459160]","['Yogo Yogo de Fresa Alpina x 1kg ', 'Suero Pasteurizado Doypack Klarens x 400gr']"
BAQ,652354,526440,526818,20231201_BAQ_corrientazo_piloto_NB_cremas_W48,2023-12-01,2023-12-31,11.0,"[468059, 449716]","['Crema de Leche Semientera Alquería x 850gr', 'Crema de Leche Alquería x 180gr']"
BAQ,652355,526450,526828,20231201_BAQ_corrientazo_piloto_NB_huevos_W48,2023-12-01,2023-12-31,8.0,[-200953],['Huevos Rojos A x 30 und']
BAQ,652356,527302,526830,20231201_BAQ_corrientazo_piloto_NB_leches_W48,2023-12-01,2023-12-31,10.0,"[420608, 435714, 454112]","['Leche Deslactosada Alpina 6und x 1.1 ml', 'Leche Entera Institucional UHT Alquería x 1.100ml', 'Leche Entera UHT Leíta 6und x 900 ml']"
BAQ,652358,527550,526836,20231201_BAQ_corrientazo_piloto_NB_quesos_W48,2023-12-01,2023-12-31,14.0,"[462108, 455645]","['Queso Tipo Mozarella Tajado DiVacca x 2.5kg', 'Queso Costeño Semiduro DiVacca x 500gr']"
BAQ,652388,526842,527557,20231201_BAQ_fritos_piloto_NB_azucaryendulzantes_W48,2023-12-01,2023-12-31,4.0,"[460823, 431078, 67822]","['Azúcar importada en Bulto x 50kg', 'Azúcar Blanca Zukaru x 1kg', 'Azúcar en Bulto Nacional x 50kg']"
BAQ,652389,526844,527559,20231201_BAQ_fritos_piloto_NB_cafechocolateeinfusiones_W48,2023-12-01,2023-12-31,10.0,"[460968, 160209, 466529]","['Cafe Molido Bary x 300gr', 'Café Sello Rojo Institucional x 500gr', 'Avena En Hojuelas Fusión x 250gr']"
BAQ,652390,526841,527556,20231201_BAQ_fritos_piloto_NB_arroz_W48,2023-12-01,2023-12-31,4.0,"[399349, 468026]","['Arroz Roa 25und x 500gr', 'Arroz Naoli Bulto x 50kg']"
BAQ,652391,527853,527568,20231201_BAQ_fritos_piloto_NB_harinasymezclas_W48,2023-12-01,2023-12-31,6.0,"[317666, -201185, -200869, 207250, 25524]","['Harina Precocida Maíz Blanco La Nieve 1000gr und', 'Harina Precocida Blanca La Nieve x 500gr', 'Harina Haz de Oros x 500gr', 'Harina Blanca Doñarepa x 1kg', 'Harina De Trigo Tradicional La Nieve x 500gr']"
BAQ,652392,527863,527577,20231201_BAQ_fritos_piloto_NB_salsas_W48,2023-12-01,2023-12-31,15.0,"[208113, 409759, 208115, 461467, 208117, 208119]","['Salsa con Tomate Pompeya Bolsa x 1.000gr', 'Vinagre Blanco Bary galón x 3000ml', 'Salsa con Tomate Pompeya x 4.300gr', 'Salsa teriyaki Casta Gourmet 200ml', 'Mayonesa Pompeya Bolsa x 4.000gr', 'Salsa con Mostaza Pompeya Bolsa x 1.000gr']"
BAQ,652393,526848,527563,20231201_BAQ_fritos_piloto_NB_desinfectantesysanitizantes_W48,2023-12-01,2023-12-31,19.0,[236666],['Blanqueador Moppy x 2000 ml']
BAQ,652394,526849,527564,20231201_BAQ_fritos_piloto_NB_detergentejabonylavalozas_W48,2023-12-01,2023-12-31,17.0,"[419412, 419413, 419411, 443634]","['Lavaloza en crema limón Moppy x 500 gr', 'Lavaloza en crema limón Moppy x 1000 gr', 'Lavaloza en crema limón Moppy x 3000 gr', 'Detergente en Polvo Multiusos Floral Moppy x 1Kg']"
BAQ,652395,526840,527555,20231201_BAQ_fritos_piloto_NB_aguas_W48,2023-12-01,2023-12-31,10.0,"[465809, 455587, 412377]","['Agua Cielo x 1000 ml', 'Agua Saborizada Manzana Brisa paca 24und x 280 ml', 'Agua Cristalina 24und x 300 ml']"
BAQ,652396,527852,527567,20231201_BAQ_fritos_piloto_NB_gaseosas_W48,2023-12-01,2023-12-31,9.0,"[217564, 440825, 411582, 217568, 184217]","['Gaseosa Manzana Postobon 15und x 400 ml', 'Gaseosa Coca Cola x 1.5Lt', 'Gaseosa Uva Postobon 12und x 250 ml', 'Gaseosa Manzana Postobon x 1.5Lt', 'Gaseosa Coca Cola pet 12und x 400 ml']"
BAQ,652397,527856,527572,20231201_BAQ_fritos_piloto_NB_papelytoallas_W48,2023-12-01,2023-12-31,12.0,"[141513, 438274, 296559]","['Servilletas cortadas Mia x 200 und ', 'Servilleta cortada Nube x 300 und', 'Papel higienico Rosal G x 1 und']"
BAQ,652398,526850,527565,20231201_BAQ_fritos_piloto_NB_embutidos_W48,2023-12-01,2023-12-31,9.0,"[117827, 229118, 117826]","['Salchicha Cazadora  Cunit x 500gr', 'Salchichon Cervecero Santa Cruz x 800gr', 'Salchichon Cervecero  Cunit x 1kg ']"
BAQ,652399,527858,527573,20231201_BAQ_fritos_piloto_NB_pescadosymariscoscongelado_W48,2023-12-01,2023-12-31,11.0,"[432068, 467616]","['Basa en Rodajas Frigogher', 'Filete de tilapia x 1000 gr']"
BAQ,652400,527855,527570,20231201_BAQ_fritos_piloto_NB_jugos_W48,2023-12-01,2023-12-31,12.0,"[411587, 432729, 411578, 432736]","['Jugo Hit Frutas Tropicales x 1Lt', 'Jugo Hit Naranja Piña x 1Lt', 'Jugo Hit Mango x 1Lt', 'Jugo Hit Mora x 1Lt']"
BAQ,652401,527859,527574,20231201_BAQ_fritos_piloto_NB_pollo_W48,2023-12-01,2023-12-31,12.0,"[156060, 117079, 156059, 117312]","['Muslo con Contra Muslo  Campollo', 'Pechuga Mercapollo', 'Pechuga con Hueso y Piel  Campollo', 'Pollo Entero Marinado  Mercapollo']"
BAQ,652402,527862,527578,20231201_BAQ_fritos_piloto_NB_res_W48,2023-12-01,2023-12-31,12.0,"[426072, 423730, 423726, 440820]","['Carne Blanda para Asar 10und x 100gr', 'Carne Molida Especial de Res ', 'Carne Molida Corriente de Res ', 'Carne para desmechar']"
BAQ,652403,527860,527575,20231201_BAQ_fritos_piloto_NB_pulpasdefruta_W48,2023-12-01,2023-12-31,12.0,"[432732, 432727]","['Pulpa de Fresa Sas x 1kg', 'Pulpa de Tomate Árbol Sas x 1kg']"
BAQ,652404,526843,527558,20231201_BAQ_fritos_piloto_NB_bolsas_W48,2023-12-01,2023-12-31,14.0,"[317360, 359442, 435726, 317359, 359441, 359440]","['Bolsa manigueta blanca 5 Kg x 100 und', 'Bolsa de papel de 3 lb (12.5x25.5cm) x 100 und', 'Bolsa manigueta blanca 1.5 Kg x 100 und', 'Bolsa manigueta blanca 3 Kg x 100 und', 'Bolsa de papel de 2 lb (10.5x23.5cm) x 100 und', 'Bolsa de papel de 1 lb (9x20cm) x 100 und']"
BAQ,652405,526845,527560,20231201_BAQ_fritos_piloto_NB_contenedores_W48,2023-12-01,2023-12-31,9.0,"[91509, 235259, 340509, 67344, 117260]","['Contendor c1 Blanco Darnel', 'Contenedor C1 Wau x 200 und', 'Contenedor J1 Kangupor x 200 und', 'Contenedor sopa 24 Oz Darnel x 20 und ', 'Contenedor sopa 16 Oz con Tapa Icopor  Darnel x 20 und ']"
BAQ,652406,526846,527561,20231201_BAQ_fritos_piloto_NB_cubiertosypitillos_W48,2023-12-01,2023-12-31,13.0,"[368161, 271510, 271519, 452112]","['Pitillos 25cm Tami x 200 und', 'Palillos extra largo sandwich/BBQ Festival  caja x 120 und', 'Palillo doble punta Panda  x 180 und', 'Cuchara Suraplas x 100 und']"
BAQ,652407,527865,526837,20231201_BAQ_fritos_piloto_NB_vasos_W48,2023-12-01,2023-12-31,12.0,"[451684, 435625, 219910, 18001, 435619, 435616, 244219, 219914]","['Vaso Blanco 7 Oz Vacan x 50 und', 'Vaso Transparente 9 Oz TUC x 25 und', 'Vaso transparente 7 Oz Vacan x 50 und', 'Vaso Transparente 7 Oz Tuc x 25 und', 'Vaso Blanco 3.3 Oz TUC x 50 und', 'Vaso Transparente 12 Oz TUC x 25 und', 'Vaso transparente 7 oz TUC x 50 und', 'Vaso transparente 12 Oz Vacan x 50 und']"
BAQ,652408,528369,528051,20231201_BAQ_other_piloto_NB_pasta_W48,2023-12-01,2023-12-31,5.0,"[207246, 207245]","['Pasta spaguetti  la muñeca x 1000gr ', 'Pasta fideo la muñeca x 500gr']"
BAQ,652409,527851,527566,20231201_BAQ_fritos_piloto_NB_frutas_W48,2023-12-01,2023-12-31,11.0,"[-200117, 456426, -200093, -200119, -200131, -200049, 40058, -200041, -200029, -200059]","['Mora', 'Lulo Mixto', 'Plátano Hartón Verde', 'Corozo', 'Guayaba', 'Naranja ', 'Guineo Verde Unidad', 'Maracuyá', 'Limón Tahití', 'Papaya Maradol']"
BAQ,652410,527864,526838,20231201_BAQ_fritos_piloto_NB_tuberculos_W48,2023-12-01,2023-12-31,10.0,"[-200461, -201313, 455604]","['Papa Blanca Sucia', 'Papa Blanca Segunda', 'Papa criolla']"
BAQ,652411,527866,526839,20231201_BAQ_fritos_piloto_NB_verduras_W48,2023-12-01,2023-12-31,11.0,"[208362, -200311, -200005, 60271, -200099, 52860, 21355, -200101, -200107, 455075, -200121, 73423, -200087, 36212, 15260]","['Cebollín Sucio', 'Tomate de Árbol Maduración Mixta', 'Ajo', 'Cebolla Cabezona Blanca Sin Pelar', 'Cebolla Roja Mixta', 'Pimentón Rojo Nataly', 'Cebollín Limpio', 'Pimentón Verde Mixto', 'Ahuyama', 'Tomate chonto', 'Ají Topito', 'Tomate Chonto Extramaduro', 'Zanahoria', 'Mazorca con Amero', 'Apio']"
BAQ,652412,526847,527562,20231201_BAQ_fritos_piloto_NB_derivadoslacteos_W48,2023-12-01,2023-12-31,13.0,"[457372, 253214]","['Arequipe Tradicional Alquería x 500gr', 'Yogo Yogo de Fresa Alpina x 1kg ']"
BAQ,652413,527854,527569,20231201_BAQ_fritos_piloto_NB_huevos_W48,2023-12-01,2023-12-31,10.0,[-200953],['Huevos Rojos A x 30 und']
BAQ,652414,527857,527571,20231201_BAQ_fritos_piloto_NB_leches_W48,2023-12-01,2023-12-31,10.0,"[420608, 447284, 435714, 454112]","['Leche Deslactosada Alpina 6und x 1.1 ml', 'Leche UHT Semidescremada Algarra 6und x 1000 ml', 'Leche Entera Institucional UHT Alquería x 1.100ml', 'Leche Entera UHT Leíta 6und x 900 ml']"
BAQ,652415,527861,527576,20231201_BAQ_fritos_piloto_NB_quesos_W48,2023-12-01,2023-12-31,11.0,"[455642, 455645]","['Queso Tipo Cheddar Tajado DiVacca x 2.5kg', 'Queso Costeño Semiduro DiVacca x 500gr']"
BAQ,652443,526505,526354,20231201_BAQ_comidarapida_piloto_NB_arroz_W48,2023-12-01,2023-12-31,4.0,"[223861, 399349]","['Arroz Naoli x 3kg', 'Arroz Roa 25und x 500gr']"
BAQ,652444,526506,526353,20231201_BAQ_comidarapida_piloto_NB_azucaryendulzantes_W48,2023-12-01,2023-12-31,4.0,"[431078, 460823, 67822]","['Azúcar Blanca Zukaru x 1kg', 'Azúcar importada en Bulto x 50kg', 'Azúcar en Bulto Nacional x 50kg']"
BAQ,652445,526519,526367,20231201_BAQ_comidarapida_piloto_NB_harinasymezclas_W48,2023-12-01,2023-12-31,4.0,"[-200869, -201185, 25524]","['Harina Haz de Oros x 500gr', 'Harina Precocida Blanca La Nieve x 500gr', 'Harina De Trigo Tradicional La Nieve x 500gr']"
BAQ,652446,526524,526372,20231201_BAQ_comidarapida_piloto_NB_pasta_W48,2023-12-01,2023-12-31,12.0,"[207246, 207245, -200871]","['Pasta spaguetti  la muñeca x 1000gr ', 'Pasta fideo la muñeca x 500gr', 'Pasta Spaguetti La Muñeca x 500gr']"
BAQ,652447,526807,526379,20231201_BAQ_comidarapida_piloto_NB_salsas_W48,2023-12-01,2023-12-31,15.0,"[461467, 463062, 208117, 409759, 208113, 208119, 208115]","['Salsa teriyaki Casta Gourmet 200ml', 'Salsa con Tomate cocineros fruco x 1000gr', 'Mayonesa Pompeya Bolsa x 4.000gr', 'Vinagre Blanco Bary galón x 3000ml', 'Salsa con Tomate Pompeya Bolsa x 1.000gr', 'Salsa con Mostaza Pompeya Bolsa x 1.000gr', 'Salsa con Tomate Pompeya x 4.300gr']"
BAQ,652448,526514,526362,20231201_BAQ_comidarapida_piloto_NB_desinfectantesysanitizantes_W48,2023-12-01,2023-12-31,19.0,[236666],['Blanqueador Moppy x 2000 ml']
BAQ,652449,526515,526363,20231201_BAQ_comidarapida_piloto_NB_detergentejabonylavalozas_W48,2023-12-01,2023-12-31,14.0,"[443633, 419412, 419411, 419413, 443634]","['Detergente en Polvo Multiusos Floral Moppy  x 3Kg', 'Lavaloza en crema limón Moppy x 500 gr', 'Lavaloza en crema limón Moppy x 3000 gr', 'Lavaloza en crema limón Moppy x 1000 gr', 'Detergente en Polvo Multiusos Floral Moppy x 1Kg']"
BAQ,652450,526523,526371,20231201_BAQ_comidarapida_piloto_NB_papelytoallas_W48,2023-12-01,2023-12-31,10.0,"[296559, 438274, 141513]","['Papel higienico Rosal G x 1 und', 'Servilleta cortada Nube x 300 und', 'Servilletas cortadas Mia x 200 und ']"
BAQ,652451,526503,526351,20231201_BAQ_comidarapida_piloto_NB_aguas_W48,2023-12-01,2023-12-31,10.0,"[204422, 465809, 412377]","['Agua Brisa 24und x 600 ml', 'Agua Cielo x 1000 ml', 'Agua Cristalina 24und x 300 ml']"
BAQ,652452,526509,526357,20231201_BAQ_comidarapida_piloto_NB_cervezasylicores_W48,2023-12-01,2023-12-31,9.0,"[357809, 357812]","['Cerveza Aguila Original Lata 6und x 330 ml', 'Cerveza Coronita Botella 6 und x 210 ml']"
BAQ,652453,526518,526366,20231201_BAQ_comidarapida_piloto_NB_gaseosas_W48,2023-12-01,2023-12-31,11.0,"[440825, 217564, 184217, 217569, 217568, 445762]","['Gaseosa Coca Cola x 1.5Lt', 'Gaseosa Manzana Postobon 15und x 400 ml', 'Gaseosa Coca Cola pet 12und x 400 ml', 'Gaseosa Colombiana x 1.5Lt', 'Gaseosa Manzana Postobon x 1.5Lt', 'Gaseosa Pepsi 1.5Lt']"
BAQ,652454,526521,526369,20231201_BAQ_comidarapida_piloto_NB_jugos_W48,2023-12-01,2023-12-31,12.0,"[432736, 217577, 411587, 411578, 432729]","['Jugo Hit Mora x 1Lt', 'Jugo Hit Mango 12und x 500 ml', 'Jugo Hit Frutas Tropicales x 1Lt', 'Jugo Hit Mango x 1Lt', 'Jugo Hit Naranja Piña x 1Lt']"
BAQ,652455,526508,526356,20231201_BAQ_comidarapida_piloto_NB_cerdo_W48,2023-12-01,2023-12-31,8.0,"[403464, 459840, 459837, 403467]","['Pulpa de Cerdo Porcionada 5und x 200gr', 'Chuleta de Cerdo Comerpes', 'Costilla de Cerdo Porcionada Comerpes', 'Pulpa de Cerdo Porcionada 10und x 100gr']"
BAQ,652456,526516,526364,20231201_BAQ_comidarapida_piloto_NB_embutidos_W48,2023-12-01,2023-12-31,8.0,"[229120, 229119, 465110, 117830, 465113]","['Mortadela de Jamon Santa Cruz x 500gr  ', 'Salchicha Manguera Santa Cruz x 500gr', 'Butifarra Criolla Santa Cruz x 500gr', 'Mortadela Cunitchef  Cunit x 500gr', 'Chorichuzo al Vacio Santa Cruz x 500gr']"
BAQ,652457,526525,526373,20231201_BAQ_comidarapida_piloto_NB_pescadosymariscoscongelado_W48,2023-12-01,2023-12-31,9.0,"[467616, 432068]","['Filete de tilapia x 1000 gr', 'Basa en Rodajas Frigogher']"
BAQ,652458,526527,526375,20231201_BAQ_comidarapida_piloto_NB_pollo_W48,2023-12-01,2023-12-31,12.0,"[156059, 156060, 117079, 117312, 440510]","['Pechuga con Hueso y Piel  Campollo', 'Muslo con Contra Muslo  Campollo', 'Pechuga Mercapollo', 'Pollo Entero Marinado  Mercapollo', 'Menudencia de Pollo Mercapollo ']"
BAQ,652459,526530,526378,20231201_BAQ_comidarapida_piloto_NB_res_W48,2023-12-01,2023-12-31,12.0,"[426072, 423730, 426078, 423726]","['Carne Blanda para Asar 10und x 100gr', 'Carne Molida Especial de Res ', 'carne Blanda para Asar 5und x 200gr', 'Carne Molida Corriente de Res ']"
BAQ,652460,526504,526352,20231201_BAQ_comidarapida_piloto_NB_alimentoscongelados_W48,2023-12-01,2023-12-31,16.0,"[376713, 376714, 469272]","['Papa Francesa - Mydibel x 2.5kg', 'Papa Francesa - Ricongelisto x 2kg', 'Papa Francesa Pesquera del Mar 2.5 Kg']"
BAQ,652461,526507,526355,20231201_BAQ_comidarapida_piloto_NB_bolsas_W48,2023-12-01,2023-12-31,12.0,"[317360, 317359, 159578, 317362, 317361, 359441, 159576]","['Bolsa manigueta blanca 5 Kg x 100 und', 'Bolsa manigueta blanca 3 Kg x 100 und', 'Bolsa de basura negra corriente 60x85 cm', 'Bolsa manigueta blanca 15 Kg x 100 und', 'Bolsa manigueta blanca 10Kg x 100 und', 'Bolsa de papel de 2 lb (10.5x23.5cm) x 100 und', 'Bolsa de basura negra Jumbo 70x100 cm']"
BAQ,652462,526528,526376,20231201_BAQ_comidarapida_piloto_NB_pulpasdefruta_W48,2023-12-01,2023-12-31,14.0,"[432739, 432732]","['Pulpa de Lulo Sas x 1kg', 'Pulpa de Fresa Sas x 1kg']"
BAQ,652463,526510,526358,20231201_BAQ_comidarapida_piloto_NB_contenedores_W48,2023-12-01,2023-12-31,10.0,"[235259, 340509, 340510, 91509, 117260]","['Contenedor C1 Wau x 200 und', 'Contenedor J1 Kangupor x 200 und', 'Contenedor J2 Kangupor x 200 und', 'Contendor c1 Blanco Darnel', 'Contenedor sopa 16 Oz con Tapa Icopor  Darnel x 20 und ']"
BAQ,652464,526512,526360,20231201_BAQ_comidarapida_piloto_NB_cubiertosypitillos_W48,2023-12-01,2023-12-31,13.0,"[271509, 368161, 452111, 271510, 271519]","['Palillos redondo doble punta Festival caja x 180 und', 'Pitillos 25cm Tami x 200 und', 'Tenedor Suraplas x 100 und', 'Palillos extra largo sandwich/BBQ Festival  caja x 120 und', 'Palillo doble punta Panda  x 180 und']"
BAQ,652465,526526,526374,20231201_BAQ_comidarapida_piloto_NB_platosybandejas_W48,2023-12-01,2023-12-31,14.0,"[244223, 176812]","['Plato ovalado 19.5 cm Darnel x 20 und', 'Plato 26 cm icopor Darnel x 20 und ']"
