region_code,offer_id,customer_segment_id_test,customer_segment_id_control,discount,start_date,end_date,value_discount,card_id,name
BAQ,451288,370004,369179,20231001_BAQ_fritos_piloto_NB_vasos_W39,2023-10-01,2023-10-31,12.0,"[244219, 451684, 219909, 219914, 435625, 18001, 435619, 219910]","['Vaso transparente 7 oz TUC x 50 und', 'Vaso Blanco 7 Oz Vacan x 50 und', 'Vaso transparente 9 oz Vacan x 50 und', 'Vaso transparente 12 Oz Vacan x 50 und', 'Vaso Transparente 9 Oz TUC x 25 und', 'Vaso Transparente 7 Oz Tuc x 25 und', 'Vaso Blanco 3.3 Oz TUC x 50 und', 'Vaso transparente 7 Oz Vacan x 50 und']"
BAQ,451289,369190,369537,20231001_BAQ_fritos_piloto_NB_frutas_W39,2023-10-01,2023-10-31,11.0,"[-200119, -200059, -200465, -200649, 40058, -200131, -200029, -200117, -200093, -200475, -200041, 456426]","['Corozo', 'Papaya Maradol', 'Mandarina Tamaño Mixto', 'Melón', 'Guineo Verde Unidad', 'Guayaba', 'Limón Tahití', 'Mora', 'Plátano Hartón Verde', 'Limón Tahití Segunda', 'Maracuyá', 'Lulo Mixto']"
BAQ,451290,370003,369176,20231001_BAQ_fritos_piloto_NB_tuberculos_W39,2023-10-01,2023-10-31,10.0,"[-200085, -200461, -201313]","['Yuca', 'Papa Blanca Sucia', 'Papa Blanca Segunda']"
BAQ,451291,370005,369177,20231001_BAQ_fritos_piloto_NB_verduras_W39,2023-10-01,2023-10-31,11.0,"[52860, 455075, 463913, 60271, 21355, -200005, 15260, -200107, 208362, -200101, -200121, -200099, -200087, 73423, -200311]","['Pimentón Rojo Nataly', 'Tomate chonto', 'Cebolla roja pequeña', 'Cebolla Cabezona Blanca Sin Pelar', 'Cebollín Limpio', 'Ajo', 'Apio', 'Ahuyama', 'Cebollín Sucio', 'Pimentón Verde Mixto', 'Ají Topito', 'Cebolla Roja Mixta', 'Zanahoria', 'Tomate Chonto Extramaduro', 'Tomate de Árbol Maduración Mixta']"
BAQ,451292,369186,369533,20231001_BAQ_fritos_piloto_NB_derivadoslacteos_W39,2023-10-01,2023-10-31,13.0,"[421117, 459160, 253214]","['Queso Cremosino Alpina x 380gr', 'Suero Pasteurizado Doypack Klarens x 400gr', 'Yogo Yogo de Fresa Alpina x 1kg ']"
BAQ,451293,369193,369540,20231001_BAQ_fritos_piloto_NB_huevos_W39,2023-10-01,2023-10-31,10.0,[77084],['Huevos Rojos AA x 30 und']
BAQ,451294,369195,369542,20231001_BAQ_fritos_piloto_NB_leches_W39,2023-10-01,2023-10-31,10.0,"[454112, 435714]","['Leche Entera UHT Leíta 6und x 900 ml', 'Leche Entera Institucional UHT Alquería x 1.100ml']"
BAQ,451295,369200,369547,20231001_BAQ_fritos_piloto_NB_quesos_W39,2023-10-01,2023-10-31,11.0,"[455645, 462108, 455646]","['Queso Costeño Semiduro DiVacca x 500gr', 'Queso Tipo Mozarella Tajado DiVacca x 2.5kg', 'Queso Tipo Mozarella Entero DiVacca x 2.5kg']"
BAQ,451322,369151,369010,20231001_BAQ_comidarapida_piloto_NB_arroz_W39,2023-10-01,2023-10-31,4.0,"[399349, 223861]","['Arroz Roa 25und x 500gr', 'Arroz Naoli x 3kg']"
BAQ,451324,368449,369009,20231001_BAQ_comidarapida_piloto_NB_azucaryendulzantes_W39,2023-10-01,2023-10-31,4.0,"[446362, 435511, 67822]","['Panela cuadrada Oromiel x 480gr', 'Azúcar Blanco Providencia x 1kg', 'Azúcar en Bulto Nacional x 50kg']"
BAQ,451325,369164,369025,20231001_BAQ_comidarapida_piloto_NB_harinasymezclas_W39,2023-10-01,2023-10-31,4.0,"[-201185, 207250, 25524, -200869]","['Harina Precocida Blanca La Nieve x 500gr', 'Harina Blanca Doñarepa x 1kg', 'Harina De Trigo Tradicional La Nieve x 500gr', 'Harina Haz de Oros x 500gr']"
BAQ,451326,369169,369030,20231001_BAQ_comidarapida_piloto_NB_pasta_W39,2023-10-01,2023-10-31,12.0,"[207245, -200859, 207246]","['Pasta fideo la muñeca x 500gr', 'Pasta  Spaguetti La Muñeca x 250gr', 'Pasta spaguetti  la muñeca x 1000gr ']"
BAQ,451327,369159,369020,20231001_BAQ_comidarapida_piloto_NB_desinfectantesysanitizantes_W39,2023-10-01,2023-10-31,19.0,[236666],['Blanqueador Moppy x 2000 ml']
BAQ,451328,368034,369037,20231001_BAQ_comidarapida_piloto_NB_salsas_W39,2023-10-01,2023-10-31,15.0,"[208119, 208122, 208113, 208118, 208117, 457737, 208115]","['Salsa con Mostaza Pompeya Bolsa x 1.000gr', 'Salsa con sabor a Piña Pompeya Bolsa x 1.000gr', 'Salsa con Tomate Pompeya Bolsa x 1.000gr', 'Mayonesa Pompeya x 4.000gr', 'Mayonesa Pompeya Bolsa x 4.000gr', 'Mayonita cocineros fruco x 3910gr', 'Salsa con Tomate Pompeya x 4.300gr']"
BAQ,451329,369160,369021,20231001_BAQ_comidarapida_piloto_NB_detergentejabonylavalozas_W39,2023-10-01,2023-10-31,14.0,"[443634, 419411, 419413, 419412]","['Detergente en Polvo Multiusos Floral Moppy x 1Kg', 'Lavaloza en crema limón Moppy x 3000 gr', 'Lavaloza en crema limón Moppy x 1000 gr', 'Lavaloza en crema limón Moppy x 500 gr']"
BAQ,451330,369168,369029,20231001_BAQ_comidarapida_piloto_NB_papelytoallas_W39,2023-10-01,2023-10-31,10.0,"[438274, 296559, 141513]","['Servilleta cortada Nube x 300 und', 'Papel higienico Rosal G x 1 und', 'Servilletas cortadas Mia x 200 und ']"
BAQ,451331,368448,369011,20231001_BAQ_comidarapida_piloto_NB_aguas_W39,2023-10-01,2023-10-31,10.0,"[412377, 455587, 465809]","['Agua Cristalina 24und x 300 ml', 'Agua Saborizada Manzana Brisa paca 24und x 280 ml', 'Agua Cielo x 1000 ml']"
BAQ,451332,369154,369015,20231001_BAQ_comidarapida_piloto_NB_cervezasylicores_W39,2023-10-01,2023-10-31,9.0,"[357812, 357809]","['Cerveza Coronita Botella 6 und x 210 ml', 'Cerveza Aguila Original Lata 6und x 330 ml']"
BAQ,451333,369163,369024,20231001_BAQ_comidarapida_piloto_NB_gaseosas_W39,2023-10-01,2023-10-31,11.0,"[217568, 184217, 445762, 217569, 440825]","['Gaseosa Manzana Postobon x 1.5Lt', 'Gaseosa Coca Cola pet 12und x 400 ml', 'Gaseosa Pepsi 1.5Lt', 'Gaseosa Colombiana x 1.5Lt', 'Gaseosa Coca Cola x 1.5Lt']"
BAQ,451334,369166,369027,20231001_BAQ_comidarapida_piloto_NB_jugos_W39,2023-10-01,2023-10-31,12.0,"[411587, 432729, 432736, 411578]","['Jugo Hit Frutas Tropicales x 1Lt', 'Jugo Hit Naranja Piña x 1Lt', 'Jugo Hit Mora x 1Lt', 'Jugo Hit Mango x 1Lt']"
BAQ,451335,369153,369014,20231001_BAQ_comidarapida_piloto_NB_cerdo_W39,2023-10-01,2023-10-31,8.0,"[403467, 423729, 403464, 388110]","['Pulpa de Cerdo Porcionada 10und x 100gr', 'Chuleta de Cerdo Premium Calypso x 2Kg', 'Pulpa de Cerdo Porcionada 5und x 200gr', 'Chuleta de Cerdo Calypso']"
BAQ,451336,369161,369022,20231001_BAQ_comidarapida_piloto_NB_embutidos_W39,2023-10-01,2023-10-31,8.0,"[229119, 465110, 435716]","['Salchicha Manguera Santa Cruz x 500gr', 'Butifarra Criolla Santa Cruz x 500gr', 'Tocineta de Cerdo Ahumada Calypso x 1kg']"
BAQ,451337,369170,369031,20231001_BAQ_comidarapida_piloto_NB_pescadosymariscoscongelado_W39,2023-10-01,2023-10-31,9.0,"[411571, 376719, 452581]","['Mojarra Roja Coalcar', 'Posta de Basa Calypso x 2kg', 'Hamburguesa de Salmón Frigogher 400gr x 4 und']"
BAQ,451338,369172,369033,20231001_BAQ_comidarapida_piloto_NB_pollo_W39,2023-10-01,2023-10-31,12.0,"[440519, 117079, 117312, 156059, 156060]","['Filete de Pechuga Deshuesada Mercapollo', 'Pechuga Mercapollo', 'Pollo Entero Marinado  Mercapollo', 'Pechuga con Hueso y Piel  Campollo', 'Muslo con Contra Muslo  Campollo']"
BAQ,451339,369175,369036,20231001_BAQ_comidarapida_piloto_NB_res_W39,2023-10-01,2023-10-31,12.0,"[423726, 423730, 426072, 426078]","['Carne Molida Corriente de Res ', 'Carne Molida Especial de Res ', 'Carne Blanda para Asar 10und x 100gr', 'carne Blanda para Asar 5und x 200gr']"
BAQ,451340,368450,369013,20231001_BAQ_comidarapida_piloto_NB_alimentoscongelados_W39,2023-10-01,2023-10-31,16.0,"[376713, 376722, 376714]","['Papa Francesa - Mydibel x 2.5kg', 'Maiz Super Dulce Calypso x 1kg', 'Papa Francesa - Ricongelisto x 2kg']"
BAQ,451341,369173,369034,20231001_BAQ_comidarapida_piloto_NB_pulpasdefruta_W39,2023-10-01,2023-10-31,14.0,"[432726, 432732, 432735]","['Pulpa de Pera Sas 1kg', 'Pulpa de Fresa Sas x 1kg', 'Pulpa de Piña Sas x 1kg']"
BAQ,451342,369152,369012,20231001_BAQ_comidarapida_piloto_NB_bolsas_W39,2023-10-01,2023-10-31,12.0,"[317359, 317361, 317360, 317362, 359441]","['Bolsa manigueta blanca 3 Kg x 100 und', 'Bolsa manigueta blanca 10Kg x 100 und', 'Bolsa manigueta blanca 5 Kg x 100 und', 'Bolsa manigueta blanca 15 Kg x 100 und', 'Bolsa de papel de 2 lb (10.5x23.5cm) x 100 und']"
BAQ,451343,369155,369016,20231001_BAQ_comidarapida_piloto_NB_contenedores_W39,2023-10-01,2023-10-31,10.0,"[413531, 340509, 117260, 235259, 91509]","['Contenedor J1 Darnel x 20 und', 'Contenedor J1 Kangupor x 200 und', 'Contenedor sopa 16 Oz con Tapa Icopor  Darnel x 20 und ', 'Contenedor C1 Wau x 200 und', 'Contendor c1 Blanco Darnel']"
BAQ,451344,369157,369018,20231001_BAQ_comidarapida_piloto_NB_cubiertosypitillos_W39,2023-10-01,2023-10-31,13.0,"[271519, 271510, 452111, 452112, 368161]","['Palillo doble punta Panda  x 180 und', 'Palillos extra largo sandwich/BBQ Festival  caja x 120 und', 'Tenedor Suraplas x 100 und', 'Cuchara Suraplas x 100 und', 'Pitillos 25cm Tami x 200 und']"
BAQ,451345,369171,369032,20231001_BAQ_comidarapida_piloto_NB_platosybandejas_W39,2023-10-01,2023-10-31,14.0,"[176813, 176812, 244223]","['Plato 20 cm icopor Darnel x 20 und ', 'Plato 26 cm icopor Darnel x 20 und ', 'Plato ovalado 19.5 cm Darnel x 20 und']"
BAQ,451346,369162,369023,20231001_BAQ_comidarapida_piloto_NB_frutas_W39,2023-10-01,2023-10-31,11.0,"[-200119, -200649, 40058, -200117, -200093, -200041, -200027, 456426, -200131, -200029, -200475]","['Corozo', 'Melón', 'Guineo Verde Unidad', 'Mora', 'Plátano Hartón Verde', 'Maracuyá', 'Limón Pajarito', 'Lulo Mixto', 'Guayaba', 'Limón Tahití', 'Limón Tahití Segunda']"
BAQ,451347,368036,368447,20231001_BAQ_comidarapida_piloto_NB_vasos_W39,2023-10-01,2023-10-31,12.0,"[244219, 435625, 219910, 451684, 437111, 18001, 435626]","['Vaso transparente 7 oz TUC x 50 und', 'Vaso Transparente 9 Oz TUC x 25 und', 'Vaso transparente 7 Oz Vacan x 50 und', 'Vaso Blanco 7 Oz Vacan x 50 und', 'Tapa Copa Salsa Transparente 0.5 y 1 Oz x 100 und', 'Vaso Transparente 7 Oz Tuc x 25 und', 'Copa Salsa Transparente 0.5 Oz x 50 und']"
BAQ,451348,368037,369038,20231001_BAQ_comidarapida_piloto_NB_tuberculos_W39,2023-10-01,2023-10-31,9.0,"[-201313, -200461, -200085]","['Papa Blanca Segunda', 'Papa Blanca Sucia', 'Yuca']"
BAQ,451349,368035,368446,20231001_BAQ_comidarapida_piloto_NB_verduras_W39,2023-10-01,2023-10-31,11.0,"[52860, 21355, 455075, 15260, 60271, 455150, -200005, -200107, 208362, -200101, 13457, 73423, -200311, -200087, -200121, -200099]","['Pimentón Rojo Nataly', 'Cebollín Limpio', 'Tomate chonto', 'Apio', 'Cebolla Cabezona Blanca Sin Pelar', 'Lechuga Batavia tamaño mixto', 'Ajo', 'Ahuyama', 'Cebollín Sucio', 'Pimentón Verde Mixto', 'Cilantro', 'Tomate Chonto Extramaduro', 'Tomate de Árbol Maduración Mixta', 'Zanahoria', 'Ají Topito', 'Cebolla Roja Mixta']"
BAQ,451350,369156,369017,20231001_BAQ_comidarapida_piloto_NB_cremas_W39,2023-10-01,2023-10-31,11.0,[440654],['Crema de Leche Semientera  Alquería x 900ml ']
BAQ,451351,369158,369019,20231001_BAQ_comidarapida_piloto_NB_derivadoslacteos_W39,2023-10-01,2023-10-31,10.0,"[253214, 447059, 447061]","['Yogo Yogo de Fresa Alpina x 1kg ', 'Yogurt Vainilla  Gloria x 1000gr', 'Yogurt Fresa  Gloria x 1000gr']"
BAQ,451352,369165,369026,20231001_BAQ_comidarapida_piloto_NB_huevos_W39,2023-10-01,2023-10-31,8.0,[77084],['Huevos Rojos AA x 30 und']
BAQ,451353,369167,369028,20231001_BAQ_comidarapida_piloto_NB_leches_W39,2023-10-01,2023-10-31,10.0,"[454112, 435714]","['Leche Entera UHT Leíta 6und x 900 ml', 'Leche Entera Institucional UHT Alquería x 1.100ml']"
BAQ,451354,369174,369035,20231001_BAQ_comidarapida_piloto_NB_quesos_W39,2023-10-01,2023-10-31,14.0,"[455643, 462108]","['Queso Tipo Mozarella Tajado DiVacca x 1.25kg', 'Queso Tipo Mozarella Tajado DiVacca x 2.5kg']"
BAQ,451387,370934,370235,20231001_BAQ_panaderiapasteleriacafeteria_piloto_NB_arroz_W39,2023-10-01,2023-10-31,4.0,[223861],['Arroz Naoli x 3kg']
BAQ,451388,370935,370236,20231001_BAQ_panaderiapasteleriacafeteria_piloto_NB_azucaryendulzantes_W39,2023-10-01,2023-10-31,6.0,"[446362, 446361, 435511, 67822]","['Panela cuadrada Oromiel x 480gr', 'Panela Pastilla Oromiel x 480gr', 'Azúcar Blanco Providencia x 1kg', 'Azúcar en Bulto Nacional x 50kg']"
BAQ,451389,370937,370238,20231001_BAQ_panaderiapasteleriacafeteria_piloto_NB_cafechocolateeinfusiones_W39,2023-10-01,2023-10-31,12.0,"[160209, 261572, 389082, 40353, 389081]","['Café Sello Rojo Institucional x 500gr', 'Café La Bastilla x 2500gr', 'Bebida en polvo Milo ristra 18und x 25gr', 'Chocolate Corona x 250gr', 'Bebida en polvo Milo x 2500gr']"
BAQ,451390,371152,370853,20231001_BAQ_panaderiapasteleriacafeteria_piloto_NB_panaderiayreposteria_W39,2023-10-01,2023-10-31,10.0,"[132373, 132363, 464422, 464409, 277959, 132370, 132366, 464425]","['Crema Chantilly x 1kg', 'Esencia vainilla blanca Levapan x 500ml', 'Fruta Cristalizada Levapan x 1000gr', 'cubierta de Chocolate Decocrem Puratos x 1000gr', 'Coco rallado azucarado Levapan x 1000gr', 'Tintura de caramelo Levapan x 650ml', 'Esencia sabor a mantequilla x 500ml', 'Crema Chantilly en polvo x 500gr']"
BAQ,451391,370948,370249,20231001_BAQ_panaderiapasteleriacafeteria_piloto_NB_harinasymezclas_W39,2023-10-01,2023-10-31,6.0,"[207250, -200875, 25524, -200869]","['Harina Blanca Doñarepa x 1kg', 'Harina Maíz Amarilla Doñarepa x 500gr', 'Harina De Trigo Tradicional La Nieve x 500gr', 'Harina Haz de Oros x 500gr']"
BAQ,451392,370943,370244,20231001_BAQ_panaderiapasteleriacafeteria_piloto_NB_desinfectantesysanitizantes_W39,2023-10-01,2023-10-31,19.0,[236666],['Blanqueador Moppy x 2000 ml']
BAQ,451393,370944,370245,20231001_BAQ_panaderiapasteleriacafeteria_piloto_NB_detergentejabonylavalozas_W39,2023-10-01,2023-10-31,14.0,"[419412, 419413, 419411, 443634, 443633]","['Lavaloza en crema limón Moppy x 500 gr', 'Lavaloza en crema limón Moppy x 1000 gr', 'Lavaloza en crema limón Moppy x 3000 gr', 'Detergente en Polvo Multiusos Floral Moppy x 1Kg', 'Detergente en Polvo Multiusos Floral Moppy  x 3Kg']"
BAQ,451394,371153,370854,20231001_BAQ_panaderiapasteleriacafeteria_piloto_NB_papelytoallas_W39,2023-10-01,2023-10-31,11.0,"[458042, 438274, 296559]","['Toalla de Cocina TH Mia x 45 Hojas', 'Servilleta cortada Nube x 300 und', 'Papel higienico Rosal G x 1 und']"
BAQ,451395,370933,370234,20231001_BAQ_panaderiapasteleriacafeteria_piloto_NB_aguas_W39,2023-10-01,2023-10-31,10.0,"[412377, 465809]","['Agua Cristalina 24und x 300 ml', 'Agua Cielo x 1000 ml']"
BAQ,451396,370947,370248,20231001_BAQ_panaderiapasteleriacafeteria_piloto_NB_gaseosas_W39,2023-10-01,2023-10-31,9.0,"[465818, 445762, 184217, 217568, 440825]","['Gaseosa Negra Big Cola x 1000ml', 'Gaseosa Pepsi 1.5Lt', 'Gaseosa Coca Cola pet 12und x 400 ml', 'Gaseosa Manzana Postobon x 1.5Lt', 'Gaseosa Coca Cola x 1.5Lt']"
BAQ,451397,370950,370851,20231001_BAQ_panaderiapasteleriacafeteria_piloto_NB_jugos_W39,2023-10-01,2023-10-31,10.0,"[411587, 432729, 432736, 411578]","['Jugo Hit Frutas Tropicales x 1Lt', 'Jugo Hit Naranja Piña x 1Lt', 'Jugo Hit Mora x 1Lt', 'Jugo Hit Mango x 1Lt']"
BAQ,451398,370945,370246,20231001_BAQ_panaderiapasteleriacafeteria_piloto_NB_embutidos_W39,2023-10-01,2023-10-31,8.0,"[117826, 229120, 229119]","['Salchichon Cervecero  Cunit x 1kg ', 'Mortadela de Jamon Santa Cruz x 500gr  ', 'Salchicha Manguera Santa Cruz x 500gr']"
BAQ,451399,370938,370239,20231001_BAQ_panaderiapasteleriacafeteria_piloto_NB_cerdo_W39,2023-10-01,2023-10-31,8.0,"[423729, 459837, 403464, 388110]","['Chuleta de Cerdo Premium Calypso x 2Kg', 'Costilla de Cerdo Porcionada Comerpes', 'Pulpa de Cerdo Porcionada 5und x 200gr', 'Chuleta de Cerdo Calypso']"
BAQ,451401,371154,370855,20231001_BAQ_panaderiapasteleriacafeteria_piloto_NB_pescadosymariscoscongelado_W39,2023-10-01,2023-10-31,11.0,"[452578, 411571, 432068]","['Mojarra Pequeña Roja Sesa Dispez', 'Mojarra Roja Coalcar', 'Basa en Rodajas Frigogher']"
BAQ,451402,371156,370857,20231001_BAQ_panaderiapasteleriacafeteria_piloto_NB_pollo_W39,2023-10-01,2023-10-31,9.0,"[117079, 117312, 156060, 156059]","['Pechuga Mercapollo', 'Pollo Entero Marinado  Mercapollo', 'Muslo con Contra Muslo  Campollo', 'Pechuga con Hueso y Piel  Campollo']"
BAQ,451403,371157,370927,20231001_BAQ_panaderiapasteleriacafeteria_piloto_NB_pulpasdefruta_W39,2023-10-01,2023-10-31,14.0,"[432732, 432728, 432726, 45489]","['Pulpa de Fresa Sas x 1kg', 'Pulpa de Guanábana Sas x 1kg', 'Pulpa de Pera Sas 1kg', 'Fresa Congelada']"
BAQ,451404,371159,370931,20231001_BAQ_panaderiapasteleriacafeteria_piloto_NB_res_W39,2023-10-01,2023-10-31,8.0,"[426078, 423726, 426072, 423730]","['carne Blanda para Asar 5und x 200gr', 'Carne Molida Corriente de Res ', 'Carne Blanda para Asar 10und x 100gr', 'Carne Molida Especial de Res ']"
BAQ,451405,370939,370240,20231001_BAQ_panaderiapasteleriacafeteria_piloto_NB_contenedores_W39,2023-10-01,2023-10-31,9.0,"[117260, 340509, 67344, 235259, 91509, 413531]","['Contenedor sopa 16 Oz con Tapa Icopor  Darnel x 20 und ', 'Contenedor J1 Kangupor x 200 und', 'Contenedor sopa 24 Oz Darnel x 20 und ', 'Contenedor C1 Wau x 200 und', 'Contendor c1 Blanco Darnel', 'Contenedor J1 Darnel x 20 und']"
BAQ,451406,370941,370242,20231001_BAQ_panaderiapasteleriacafeteria_piloto_NB_cubiertosypitillos_W39,2023-10-01,2023-10-31,13.0,"[452111, 271519, 452112, 368161]","['Tenedor Suraplas x 100 und', 'Palillo doble punta Panda  x 180 und', 'Cuchara Suraplas x 100 und', 'Pitillos 25cm Tami x 200 und']"
BAQ,451407,370936,370237,20231001_BAQ_panaderiapasteleriacafeteria_piloto_NB_bolsas_W39,2023-10-01,2023-10-31,12.0,"[159578, 317359, 317361, 317360, 435726, 359441]","['Bolsa de basura negra corriente 60x85 cm', 'Bolsa manigueta blanca 3 Kg x 100 und', 'Bolsa manigueta blanca 10Kg x 100 und', 'Bolsa manigueta blanca 5 Kg x 100 und', 'Bolsa manigueta blanca 1.5 Kg x 100 und', 'Bolsa de papel de 2 lb (10.5x23.5cm) x 100 und']"
BAQ,451408,371155,370856,20231001_BAQ_panaderiapasteleriacafeteria_piloto_NB_platosybandejas_W39,2023-10-01,2023-10-31,11.0,"[239265, 176813, 176812, 204420]","['Bandeja icopor #7 Darnel x 500 und', 'Plato 20 cm icopor Darnel x 20 und ', 'Plato 26 cm icopor Darnel x 20 und ', 'Bandeja #17 Darnel x 500 und']"
