region_code,offer_id,customer_segment_id_test,customer_segment_id_control,discount,start_date,end_date,value_discount,card_id,name
BAQ,560691,442083,442038,20231101_BAQ_corrientazo_piloto_NB_aguas_W44,2023-11-01,2023-11-30,10.0,"[412377, 465809]","['Agua Cristalina 24und x 300 ml', 'Agua Cielo x 1000 ml']"
BAQ,560692,442953,442658,20231101_BAQ_corrientazo_piloto_NB_papelytoallas_W44,2023-11-01,2023-11-30,12.0,"[141513, 296559, 438274]","['Servilletas cortadas Mia x 200 und ', 'Papel higienico Rosal G x 1 und', 'Servilleta cortada Nube x 300 und']"
BAQ,560693,443338,442793,20231101_BAQ_fritos_piloto_NB_harinasymezclas_W44,2023-11-01,2023-11-30,6.0,"[-200869, 25524, 207250]","['Harina Haz de Oros x 500gr', 'Harina De Trigo Tradicional La Nieve x 500gr', 'Harina Blanca Doñarepa x 1kg']"
BAQ,560694,442094,442049,20231101_BAQ_corrientazo_piloto_NB_detergentejabonylavalozas_W44,2023-11-01,2023-11-30,17.0,"[419412, 419413, 443634, 419411]","['Lavaloza en crema limón Moppy x 500 gr', 'Lavaloza en crema limón Moppy x 1000 gr', 'Detergente en Polvo Multiusos Floral Moppy x 1Kg', 'Lavaloza en crema limón Moppy x 3000 gr']"
BAQ,560695,442086,442041,20231101_BAQ_corrientazo_piloto_NB_azucaryendulzantes_W44,2023-11-01,2023-11-30,5.0,"[67822, 446362]","['Azúcar en Bulto Nacional x 50kg', 'Panela cuadrada Oromiel x 480gr']"
BAQ,560696,442098,442653,20231101_BAQ_corrientazo_piloto_NB_granos_W44,2023-11-01,2023-11-30,10.0,"[465812, 183321, 465810]","['Lenteja Algran x 500gr', 'Frijol Zaragoza Naoli de 500gr', 'Frijol zaragoza Algran x 500gr']"
BAQ,560697,442085,442040,20231101_BAQ_corrientazo_piloto_NB_arroz_W44,2023-11-01,2023-11-30,6.0,"[399349, 331819]","['Arroz Roa 25und x 500gr', 'Arroz Naoli Bulto x 22,5Kg']"
BAQ,560698,442099,442654,20231101_BAQ_corrientazo_piloto_NB_harinasymezclas_W44,2023-11-01,2023-11-30,4.0,"[207250, -200869, 25524]","['Harina Blanca Doñarepa x 1kg', 'Harina Haz de Oros x 500gr', 'Harina De Trigo Tradicional La Nieve x 500gr']"
BAQ,560699,442777,442082,20231101_BAQ_corrientazo_piloto_NB_salsas_W44,2023-11-01,2023-11-30,13.0,"[409759, 208115, 357213, 208113, 208121, 208119]","['Vinagre Blanco Bary galón x 3000ml', 'Salsa con Tomate Pompeya x 4.300gr', 'Salsa Soya Casta Gourmet x 3350 ml', 'Salsa con Tomate Pompeya Bolsa x 1.000gr', 'Salsa con Mostaza Pompeya x 4.100gr', 'Salsa con Mostaza Pompeya Bolsa x 1.000gr']"
BAQ,560700,442954,442659,20231101_BAQ_corrientazo_piloto_NB_pasta_W44,2023-11-01,2023-11-30,12.0,"[-200859, 207245, 207246]","['Pasta  Spaguetti La Muñeca x 250gr', 'Pasta fideo la muñeca x 500gr', 'Pasta spaguetti  la muñeca x 1000gr ']"
BAQ,560701,442093,442048,20231101_BAQ_corrientazo_piloto_NB_desinfectantesysanitizantes_W44,2023-11-01,2023-11-30,19.0,[236666],['Blanqueador Moppy x 2000 ml']
BAQ,560702,442097,442652,20231101_BAQ_corrientazo_piloto_NB_gaseosas_W44,2023-11-01,2023-11-30,9.0,"[411575, 217564, 440825, 465818, 184217, 217568]","['Gaseosa Manzana Postobon 12und x 250 ml ', 'Gaseosa Manzana Postobon 15und x 400 ml', 'Gaseosa Coca Cola x 1.5Lt', 'Gaseosa Negra Big Cola x 1000ml', 'Gaseosa Coca Cola pet 12und x 400 ml', 'Gaseosa Manzana Postobon x 1.5Lt']"
BAQ,560703,442951,442656,20231101_BAQ_corrientazo_piloto_NB_jugos_W44,2023-11-01,2023-11-30,12.0,"[432729, 411587, 432736, 411578]","['Jugo Hit Naranja Piña x 1Lt', 'Jugo Hit Frutas Tropicales x 1Lt', 'Jugo Hit Mora x 1Lt', 'Jugo Hit Mango x 1Lt']"
BAQ,560704,442095,442050,20231101_BAQ_corrientazo_piloto_NB_embutidos_W44,2023-11-01,2023-11-30,9.0,"[229117, 117827, 117826, 465110]","['Chorizo Antioqueño  Santa Cruz x 480gr ', 'Salchicha Cazadora  Cunit x 500gr', 'Salchichon Cervecero  Cunit x 1kg ', 'Butifarra Criolla Santa Cruz x 500gr']"
BAQ,560705,442088,442043,20231101_BAQ_corrientazo_piloto_NB_cerdo_W44,2023-11-01,2023-11-30,12.0,"[388110, 403467, 403464]","['Chuleta de Cerdo Calypso', 'Pulpa de Cerdo Porcionada 10und x 100gr', 'Pulpa de Cerdo Porcionada 5und x 200gr']"
BAQ,560706,442955,442660,20231101_BAQ_corrientazo_piloto_NB_pescadosymariscoscongelado_W44,2023-11-01,2023-11-30,12.0,"[432068, 452580]","['Basa en Rodajas Frigogher', 'Mojarra Roja Sesa Dispez x 1kg']"
BAQ,560707,442956,442661,20231101_BAQ_corrientazo_piloto_NB_pollo_W44,2023-11-01,2023-11-30,12.0,"[156059, 117079, 156060, 117312]","['Pechuga con Hueso y Piel  Campollo', 'Pechuga Mercapollo', 'Muslo con Contra Muslo  Campollo', 'Pollo Entero Marinado  Mercapollo']"
BAQ,560708,442776,442078,20231101_BAQ_corrientazo_piloto_NB_res_W44,2023-11-01,2023-11-30,12.0,"[426072, 423726, 423730, 426078]","['Carne Blanda para Asar 10und x 100gr', 'Carne Molida Corriente de Res ', 'Carne Molida Especial de Res ', 'carne Blanda para Asar 5und x 200gr']"
BAQ,560709,442084,442039,20231101_BAQ_corrientazo_piloto_NB_alimentoscongelados_W44,2023-11-01,2023-11-30,13.0,"[376713, 376714, 376716, 376722]","['Papa Francesa - Mydibel x 2.5kg', 'Papa Francesa - Ricongelisto x 2kg', 'Yuca en Croqueta Calypso x 1kg', 'Maiz Super Dulce Calypso x 1kg']"
BAQ,560710,442957,442662,20231101_BAQ_corrientazo_piloto_NB_pulpasdefruta_W44,2023-11-01,2023-11-30,14.0,"[432732, 454064, 432739]","['Pulpa de Fresa Sas x 1kg', 'Pulpa de Mora Larga Vida Sas x 1kg', 'Pulpa de Lulo Sas x 1kg']"
BAQ,560711,442087,442042,20231101_BAQ_corrientazo_piloto_NB_bolsas_W44,2023-11-01,2023-11-30,12.0,"[317361, 317360, 317359, 323759, 359441, 317362]","['Bolsa manigueta blanca 10Kg x 100 und', 'Bolsa manigueta blanca 5 Kg x 100 und', 'Bolsa manigueta blanca 3 Kg x 100 und', 'Bolsa porta cubiertos x 100 und', 'Bolsa de papel de 2 lb (10.5x23.5cm) x 100 und', 'Bolsa manigueta blanca 15 Kg x 100 und']"
BAQ,560712,442091,442046,20231101_BAQ_corrientazo_piloto_NB_cubiertosypitillos_W44,2023-11-01,2023-11-30,13.0,"[368161, 452111, 271519, 452112, 452110]","['Pitillos 25cm Tami x 200 und', 'Tenedor Suraplas x 100 und', 'Palillo doble punta Panda  x 180 und', 'Cuchara Suraplas x 100 und', 'Cuchillo Suraplas x 100 und']"
BAQ,560713,442089,442044,20231101_BAQ_corrientazo_piloto_NB_contenedores_W44,2023-11-01,2023-11-30,11.0,"[340510, 117260, 67344, 340509, 155260]","['Contenedor J2 Kangupor x 200 und', 'Contenedor sopa 16 Oz con Tapa Icopor  Darnel x 20 und ', 'Contenedor sopa 24 Oz Darnel x 20 und ', 'Contenedor J1 Kangupor x 200 und', 'Contenedor 12 Oz tapa icopor Darnel x 20 und ']"
BAQ,560714,442774,442081,20231101_BAQ_corrientazo_piloto_NB_vasos_W44,2023-11-01,2023-11-30,12.0,"[451684, 435620, 219909, 18001, 219910, 244219, 435619, 435625]","['Vaso Blanco 7 Oz Vacan x 50 und', 'Vaso Transparente 10 Oz TUC x 25 und', 'Vaso transparente 9 oz Vacan x 50 und', 'Vaso Transparente 7 Oz Tuc x 25 und', 'Vaso transparente 7 Oz Vacan x 50 und', 'Vaso transparente 7 oz TUC x 50 und', 'Vaso Blanco 3.3 Oz TUC x 50 und', 'Vaso Transparente 9 Oz TUC x 25 und']"
BAQ,560715,442096,442651,20231101_BAQ_corrientazo_piloto_NB_frutas_W44,2023-11-01,2023-11-30,15.0,"[-200093, -200027, -200719, 456426, -200649, -200041, -200029, -200131, -200117, -200119, 40058]","['Plátano Hartón Verde', 'Limón Pajarito', 'Coco', 'Lulo Mixto', 'Melón', 'Maracuyá', 'Limón Tahití', 'Guayaba', 'Mora', 'Corozo', 'Guineo Verde Unidad']"
BAQ,560716,442779,442080,20231101_BAQ_corrientazo_piloto_NB_tuberculos_W44,2023-11-01,2023-11-30,10.0,"[-200461, -201313, -200085]","['Papa Blanca Sucia', 'Papa Blanca Segunda', 'Yuca']"
BAQ,560717,442778,442079,20231101_BAQ_corrientazo_piloto_NB_verduras_W44,2023-11-01,2023-11-30,13.0,"[455150, -200107, -200311, -200087, -200101, 60271, -200099, 52860, 455075, -200489, -200305, -200061, 36212, -200005, -200121, 21355, 15260]","['Lechuga Batavia tamaño mixto', 'Ahuyama', 'Tomate de Árbol Maduración Mixta', 'Zanahoria', 'Pimentón Verde Mixto', 'Cebolla Cabezona Blanca Sin Pelar', 'Cebolla Roja Mixta', 'Pimentón Rojo Nataly', 'Tomate chonto', 'Zanahoria Segunda', 'Remolacha', 'Pepino Cohombro', 'Mazorca con Amero', 'Ajo', 'Ají Topito', 'Cebollín Limpio', 'Apio']"
BAQ,560718,442090,442045,20231101_BAQ_corrientazo_piloto_NB_cremas_W44,2023-11-01,2023-11-30,11.0,"[449716, 346662]","['Crema de Leche Alquería x 180gr', 'Crema de Leche UHT Parmalat Bolsa x 1.1 ml']"
BAQ,560719,442092,442047,20231101_BAQ_corrientazo_piloto_NB_derivadoslacteos_W44,2023-11-01,2023-11-30,13.0,"[459160, 253214, 421117]","['Suero Pasteurizado Doypack Klarens x 400gr', 'Yogo Yogo de Fresa Alpina x 1kg ', 'Queso Cremosino Alpina x 380gr']"
BAQ,560720,442100,442655,20231101_BAQ_corrientazo_piloto_NB_huevos_W44,2023-11-01,2023-11-30,8.0,[77084],['Huevos Rojos AA x 30 und']
BAQ,560721,442952,442657,20231101_BAQ_corrientazo_piloto_NB_leches_W44,2023-11-01,2023-11-30,10.0,"[420608, 467611, 454112]","['Leche Deslactosada Alpina 6und x 1.1 ml', 'Sampling Leche Entera UHT Leíta x 900ml', 'Leche Entera UHT Leíta 6und x 900 ml']"
BAQ,560722,442775,442663,20231101_BAQ_corrientazo_piloto_NB_quesos_W44,2023-11-01,2023-11-30,14.0,"[455643, 455645]","['Queso Tipo Mozarella Tajado DiVacca x 1.25kg', 'Queso Costeño Semiduro DiVacca x 500gr']"
BAQ,560754,443327,442782,20231101_BAQ_fritos_piloto_NB_azucaryendulzantes_W44,2023-11-01,2023-11-30,4.0,"[67822, 431078]","['Azúcar en Bulto Nacional x 50kg', 'Azúcar Blanca Zukaru x 1kg']"
BAQ,560755,443323,442781,20231101_BAQ_fritos_piloto_NB_arroz_W44,2023-11-01,2023-11-30,4.0,"[399349, 223861]","['Arroz Roa 25und x 500gr', 'Arroz Naoli x 3kg']"
BAQ,560756,443329,442784,20231101_BAQ_fritos_piloto_NB_cafechocolateeinfusiones_W44,2023-11-01,2023-11-30,10.0,"[460968, 389082, 160209]","['Cafe Molido Bary x 300gr', 'Bebida en polvo Milo ristra 18und x 25gr', 'Café Sello Rojo Institucional x 500gr']"
BAQ,560757,443348,443253,20231101_BAQ_fritos_piloto_NB_salsas_W44,2023-11-01,2023-11-30,15.0,"[208117, 208119, 409759, 208115, 208113]","['Mayonesa Pompeya Bolsa x 4.000gr', 'Salsa con Mostaza Pompeya Bolsa x 1.000gr', 'Vinagre Blanco Bary galón x 3000ml', 'Salsa con Tomate Pompeya x 4.300gr', 'Salsa con Tomate Pompeya Bolsa x 1.000gr']"
BAQ,560758,443333,442788,20231101_BAQ_fritos_piloto_NB_desinfectantesysanitizantes_W44,2023-11-01,2023-11-30,19.0,[236666],['Blanqueador Moppy x 2000 ml']
BAQ,560759,443334,442789,20231101_BAQ_fritos_piloto_NB_detergentejabonylavalozas_W44,2023-11-01,2023-11-30,17.0,"[419412, 443634, 419411, 419413]","['Lavaloza en crema limón Moppy x 500 gr', 'Detergente en Polvo Multiusos Floral Moppy x 1Kg', 'Lavaloza en crema limón Moppy x 3000 gr', 'Lavaloza en crema limón Moppy x 1000 gr']"
BAQ,560760,443342,442797,20231101_BAQ_fritos_piloto_NB_papelytoallas_W44,2023-11-01,2023-11-30,12.0,"[438274, 141513, 296559]","['Servilleta cortada Nube x 300 und', 'Servilletas cortadas Mia x 200 und ', 'Papel higienico Rosal G x 1 und']"
BAQ,560761,443324,442780,20231101_BAQ_fritos_piloto_NB_aguas_W44,2023-11-01,2023-11-30,10.0,"[412377, 465809]","['Agua Cristalina 24und x 300 ml', 'Agua Cielo x 1000 ml']"
BAQ,560762,443337,442792,20231101_BAQ_fritos_piloto_NB_gaseosas_W44,2023-11-01,2023-11-30,9.0,"[440825, 411575, 217568, 184217, 204446, 465818]","['Gaseosa Coca Cola x 1.5Lt', 'Gaseosa Manzana Postobon 12und x 250 ml ', 'Gaseosa Manzana Postobon x 1.5Lt', 'Gaseosa Coca Cola pet 12und x 400 ml', 'Gaseosa Quatro 12und x 400 ml', 'Gaseosa Negra Big Cola x 1000ml']"
BAQ,560763,443343,442798,20231101_BAQ_fritos_piloto_NB_pescadosymariscoscongelado_W44,2023-11-01,2023-11-30,11.0,"[432068, 452580, 467616]","['Basa en Rodajas Frigogher', 'Mojarra Roja Sesa Dispez x 1kg', 'Filete de tilapia x 1000 gr']"
BAQ,560764,443340,442795,20231101_BAQ_fritos_piloto_NB_jugos_W44,2023-11-01,2023-11-30,12.0,"[411578, 411587, 432736, 465824]","['Jugo Hit Mango x 1Lt', 'Jugo Hit Frutas Tropicales x 1Lt', 'Jugo Hit Mora x 1Lt', 'Jugo Cifrut citrus 12und x 400 ml']"
BAQ,560765,443335,442790,20231101_BAQ_fritos_piloto_NB_embutidos_W44,2023-11-01,2023-11-30,9.0,"[117826, 117827, 465110, 229118]","['Salchichon Cervecero  Cunit x 1kg ', 'Salchicha Cazadora  Cunit x 500gr', 'Butifarra Criolla Santa Cruz x 500gr', 'Salchichon Cervecero Santa Cruz x 800gr']"
BAQ,560766,443344,442799,20231101_BAQ_fritos_piloto_NB_pollo_W44,2023-11-01,2023-11-30,12.0,"[117079, 156060, 156059, 117312]","['Pechuga Mercapollo', 'Muslo con Contra Muslo  Campollo', 'Pechuga con Hueso y Piel  Campollo', 'Pollo Entero Marinado  Mercapollo']"
BAQ,560767,443347,443252,20231101_BAQ_fritos_piloto_NB_res_W44,2023-11-01,2023-11-30,12.0,"[423726, 357762, 440820, 423730]","['Carne Molida Corriente de Res ', 'Costilla de Res Especial ', 'Carne para desmechar', 'Carne Molida Especial de Res ']"
BAQ,560768,443345,442800,20231101_BAQ_fritos_piloto_NB_pulpasdefruta_W44,2023-11-01,2023-11-30,12.0,"[432739, 432732, 432723]","['Pulpa de Lulo Sas x 1kg', 'Pulpa de Fresa Sas x 1kg', 'Pulpa de Mango Sas x 1kg']"
BAQ,560769,443330,442785,20231101_BAQ_fritos_piloto_NB_contenedores_W44,2023-11-01,2023-11-30,9.0,"[340509, 117260, 67344, 91509]","['Contenedor J1 Kangupor x 200 und', 'Contenedor sopa 16 Oz con Tapa Icopor  Darnel x 20 und ', 'Contenedor sopa 24 Oz Darnel x 20 und ', 'Contendor c1 Blanco Darnel']"
BAQ,560770,443328,442783,20231101_BAQ_fritos_piloto_NB_bolsas_W44,2023-11-01,2023-11-30,14.0,"[317359, 359441, 359440, 317360, 359442, 435726]","['Bolsa manigueta blanca 3 Kg x 100 und', 'Bolsa de papel de 2 lb (10.5x23.5cm) x 100 und', 'Bolsa de papel de 1 lb (9x20cm) x 100 und', 'Bolsa manigueta blanca 5 Kg x 100 und', 'Bolsa de papel de 3 lb (12.5x25.5cm) x 100 und', 'Bolsa manigueta blanca 1.5 Kg x 100 und']"
BAQ,560771,443331,442786,20231101_BAQ_fritos_piloto_NB_cubiertosypitillos_W44,2023-11-01,2023-11-30,13.0,"[271519, 452111, 368161]","['Palillo doble punta Panda  x 180 und', 'Tenedor Suraplas x 100 und', 'Pitillos 25cm Tami x 200 und']"
BAQ,560772,443350,443322,20231101_BAQ_fritos_piloto_NB_vasos_W44,2023-11-01,2023-11-30,12.0,"[244219, 435625, 18001, 219914, 451684, 219909, 435619, 219910]","['Vaso transparente 7 oz TUC x 50 und', 'Vaso Transparente 9 Oz TUC x 25 und', 'Vaso Transparente 7 Oz Tuc x 25 und', 'Vaso transparente 12 Oz Vacan x 50 und', 'Vaso Blanco 7 Oz Vacan x 50 und', 'Vaso transparente 9 oz Vacan x 50 und', 'Vaso Blanco 3.3 Oz TUC x 50 und', 'Vaso transparente 7 Oz Vacan x 50 und']"
BAQ,560773,443336,442791,20231101_BAQ_fritos_piloto_NB_frutas_W44,2023-11-01,2023-11-30,11.0,"[-200049, -200029, -200093, -200041, 456426, -200119, -200649, -200131, -200117, 40058, -200059]","['Naranja ', 'Limón Tahití', 'Plátano Hartón Verde', 'Maracuyá', 'Lulo Mixto', 'Corozo', 'Melón', 'Guayaba', 'Mora', 'Guineo Verde Unidad', 'Papaya Maradol']"
BAQ,560774,443349,443325,20231101_BAQ_fritos_piloto_NB_tuberculos_W44,2023-11-01,2023-11-30,10.0,"[-200461, -201313, -200085]","['Papa Blanca Sucia', 'Papa Blanca Segunda', 'Yuca']"
BAQ,560775,443551,443326,20231101_BAQ_fritos_piloto_NB_verduras_W44,2023-11-01,2023-11-30,11.0,"[-200099, -200311, -200107, 455075, -200087, 455150, -200005, -200489, 15260, -200101, 208362, 21355, -200121, -200061, 52860, 60271]","['Cebolla Roja Mixta', 'Tomate de Árbol Maduración Mixta', 'Ahuyama', 'Tomate chonto', 'Zanahoria', 'Lechuga Batavia tamaño mixto', 'Ajo', 'Zanahoria Segunda', 'Apio', 'Pimentón Verde Mixto', 'Cebollín Sucio', 'Cebollín Limpio', 'Ají Topito', 'Pepino Cohombro', 'Pimentón Rojo Nataly', 'Cebolla Cabezona Blanca Sin Pelar']"
BAQ,560776,443332,442787,20231101_BAQ_fritos_piloto_NB_derivadoslacteos_W44,2023-11-01,2023-11-30,13.0,"[447060, 253214]","['Yogurt Melocotón  Gloria x 1000gr', 'Yogo Yogo de Fresa Alpina x 1kg ']"
BAQ,560777,443339,442794,20231101_BAQ_fritos_piloto_NB_huevos_W44,2023-11-01,2023-11-30,10.0,[77084],['Huevos Rojos AA x 30 und']
BAQ,560778,443341,442796,20231101_BAQ_fritos_piloto_NB_leches_W44,2023-11-01,2023-11-30,10.0,"[467611, 435714, 454112]","['Sampling Leche Entera UHT Leíta x 900ml', 'Leche Entera Institucional UHT Alquería x 1.100ml', 'Leche Entera UHT Leíta 6und x 900 ml']"
BAQ,560779,443346,443251,20231101_BAQ_fritos_piloto_NB_quesos_W44,2023-11-01,2023-11-30,11.0,"[455643, 462108]","['Queso Tipo Mozarella Tajado DiVacca x 1.25kg', 'Queso Tipo Mozarella Tajado DiVacca x 2.5kg']"
BAQ,560807,442342,441858,20231101_BAQ_comidarapida_piloto_NB_azucaryendulzantes_W44,2023-11-01,2023-11-30,4.0,"[67822, 431078, 446362]","['Azúcar en Bulto Nacional x 50kg', 'Azúcar Blanca Zukaru x 1kg', 'Panela cuadrada Oromiel x 480gr']"
BAQ,560809,442345,441856,20231101_BAQ_comidarapida_piloto_NB_arroz_W44,2023-11-01,2023-11-30,4.0,"[399349, 223861]","['Arroz Roa 25und x 500gr', 'Arroz Naoli x 3kg']"
BAQ,560810,442408,441871,20231101_BAQ_comidarapida_piloto_NB_harinasymezclas_W44,2023-11-01,2023-11-30,4.0,"[-201185, 25524, 207250]","['Harina Precocida Blanca La Nieve x 500gr', 'Harina De Trigo Tradicional La Nieve x 500gr', 'Harina Blanca Doñarepa x 1kg']"
BAQ,560811,442413,441876,20231101_BAQ_comidarapida_piloto_NB_pasta_W44,2023-11-01,2023-11-30,12.0,"[207246, 207245, -200871]","['Pasta spaguetti  la muñeca x 1000gr ', 'Pasta fideo la muñeca x 500gr', 'Pasta Spaguetti La Muñeca x 500gr']"
BAQ,560812,442035,441883,20231101_BAQ_comidarapida_piloto_NB_salsas_W44,2023-11-01,2023-11-30,15.0,"[208115, 208117, 208118, 409759, 463062, 208119]","['Salsa con Tomate Pompeya x 4.300gr', 'Mayonesa Pompeya Bolsa x 4.000gr', 'Mayonesa Pompeya x 4.000gr', 'Vinagre Blanco Bary galón x 3000ml', 'Salsa con Tomate cocineros fruco x 1000gr', 'Salsa con Mostaza Pompeya Bolsa x 1.000gr']"
BAQ,560813,442402,441866,20231101_BAQ_comidarapida_piloto_NB_desinfectantesysanitizantes_W44,2023-11-01,2023-11-30,19.0,[236666],['Blanqueador Moppy x 2000 ml']
BAQ,560815,442404,441867,20231101_BAQ_comidarapida_piloto_NB_detergentejabonylavalozas_W44,2023-11-01,2023-11-30,14.0,"[419412, 419411, 443634, 419413]","['Lavaloza en crema limón Moppy x 500 gr', 'Lavaloza en crema limón Moppy x 3000 gr', 'Detergente en Polvo Multiusos Floral Moppy x 1Kg', 'Lavaloza en crema limón Moppy x 1000 gr']"
BAQ,560816,442340,441855,20231101_BAQ_comidarapida_piloto_NB_aguas_W44,2023-11-01,2023-11-30,10.0,"[412377, 465809]","['Agua Cristalina 24und x 300 ml', 'Agua Cielo x 1000 ml']"
BAQ,560817,442412,441875,20231101_BAQ_comidarapida_piloto_NB_papelytoallas_W44,2023-11-01,2023-11-30,10.0,"[296559, 141513, 438274]","['Papel higienico Rosal G x 1 und', 'Servilletas cortadas Mia x 200 und ', 'Servilleta cortada Nube x 300 und']"
BAQ,560818,442348,441861,20231101_BAQ_comidarapida_piloto_NB_cervezasylicores_W44,2023-11-01,2023-11-30,9.0,"[357809, 357812]","['Cerveza Aguila Original Lata 6und x 330 ml', 'Cerveza Coronita Botella 6 und x 210 ml']"
BAQ,560819,442407,441870,20231101_BAQ_comidarapida_piloto_NB_gaseosas_W44,2023-11-01,2023-11-30,11.0,"[440825, 217568, 411575, 217564, 184217, 445762]","['Gaseosa Coca Cola x 1.5Lt', 'Gaseosa Manzana Postobon x 1.5Lt', 'Gaseosa Manzana Postobon 12und x 250 ml ', 'Gaseosa Manzana Postobon 15und x 400 ml', 'Gaseosa Coca Cola pet 12und x 400 ml', 'Gaseosa Pepsi 1.5Lt']"
BAQ,560820,442410,441873,20231101_BAQ_comidarapida_piloto_NB_jugos_W44,2023-11-01,2023-11-30,12.0,"[411587, 432736, 432729, 411578]","['Jugo Hit Frutas Tropicales x 1Lt', 'Jugo Hit Mora x 1Lt', 'Jugo Hit Naranja Piña x 1Lt', 'Jugo Hit Mango x 1Lt']"
BAQ,560821,442347,441859,20231101_BAQ_comidarapida_piloto_NB_cerdo_W44,2023-11-01,2023-11-30,8.0,"[388110, 459838, 459837, 432079, 403464, 403467]","['Chuleta de Cerdo Calypso', 'Paticas de Cerdo Comerpes', 'Costilla de Cerdo Porcionada Comerpes', 'Chuleta de Cerdo Porcionada La Premium ', 'Pulpa de Cerdo Porcionada 5und x 200gr', 'Pulpa de Cerdo Porcionada 10und x 100gr']"
BAQ,560822,442405,441868,20231101_BAQ_comidarapida_piloto_NB_embutidos_W44,2023-11-01,2023-11-30,8.0,"[117827, 229120, 435716, 465110]","['Salchicha Cazadora  Cunit x 500gr', 'Mortadela de Jamon Santa Cruz x 500gr  ', 'Tocineta de Cerdo Ahumada Calypso x 1kg', 'Butifarra Criolla Santa Cruz x 500gr']"
BAQ,560823,442419,441882,20231101_BAQ_comidarapida_piloto_NB_res_W44,2023-11-01,2023-11-30,12.0,"[426072, 423726, 440820, 423730, 426078]","['Carne Blanda para Asar 10und x 100gr', 'Carne Molida Corriente de Res ', 'Carne para desmechar', 'Carne Molida Especial de Res ', 'carne Blanda para Asar 5und x 200gr']"
BAQ,560824,442416,441879,20231101_BAQ_comidarapida_piloto_NB_pollo_W44,2023-11-01,2023-11-30,12.0,"[156060, 117079, 156059, 117312]","['Muslo con Contra Muslo  Campollo', 'Pechuga Mercapollo', 'Pechuga con Hueso y Piel  Campollo', 'Pollo Entero Marinado  Mercapollo']"
BAQ,560825,442414,441877,20231101_BAQ_comidarapida_piloto_NB_pescadosymariscoscongelado_W44,2023-11-01,2023-11-30,9.0,"[452580, 432068]","['Mojarra Roja Sesa Dispez x 1kg', 'Basa en Rodajas Frigogher']"
BAQ,560826,442344,441857,20231101_BAQ_comidarapida_piloto_NB_alimentoscongelados_W44,2023-11-01,2023-11-30,16.0,"[376722, 376714, 376713]","['Maiz Super Dulce Calypso x 1kg', 'Papa Francesa - Ricongelisto x 2kg', 'Papa Francesa - Mydibel x 2.5kg']"
BAQ,560827,442417,441880,20231101_BAQ_comidarapida_piloto_NB_pulpasdefruta_W44,2023-11-01,2023-11-30,14.0,"[432739, 432723, 432732]","['Pulpa de Lulo Sas x 1kg', 'Pulpa de Mango Sas x 1kg', 'Pulpa de Fresa Sas x 1kg']"
BAQ,560828,442346,441860,20231101_BAQ_comidarapida_piloto_NB_bolsas_W44,2023-11-01,2023-11-30,12.0,"[317361, 317360, 359441, 359442, 317362, 317359]","['Bolsa manigueta blanca 10Kg x 100 und', 'Bolsa manigueta blanca 5 Kg x 100 und', 'Bolsa de papel de 2 lb (10.5x23.5cm) x 100 und', 'Bolsa de papel de 3 lb (12.5x25.5cm) x 100 und', 'Bolsa manigueta blanca 15 Kg x 100 und', 'Bolsa manigueta blanca 3 Kg x 100 und']"
BAQ,560829,442349,441862,20231101_BAQ_comidarapida_piloto_NB_contenedores_W44,2023-11-01,2023-11-30,10.0,"[91509, 67344, 340509, 235259, 117260]","['Contendor c1 Blanco Darnel', 'Contenedor sopa 24 Oz Darnel x 20 und ', 'Contenedor J1 Kangupor x 200 und', 'Contenedor C1 Wau x 200 und', 'Contenedor sopa 16 Oz con Tapa Icopor  Darnel x 20 und ']"
BAQ,560830,442401,441864,20231101_BAQ_comidarapida_piloto_NB_cubiertosypitillos_W44,2023-11-01,2023-11-30,13.0,"[368161, 271519, 271510, 452111]","['Pitillos 25cm Tami x 200 und', 'Palillo doble punta Panda  x 180 und', 'Palillos extra largo sandwich/BBQ Festival  caja x 120 und', 'Tenedor Suraplas x 100 und']"
BAQ,560831,442037,442341,20231101_BAQ_comidarapida_piloto_NB_vasos_W44,2023-11-01,2023-11-30,12.0,"[18001, 244219, 219910, 435626, 435625, 435616, 451684]","['Vaso Transparente 7 Oz Tuc x 25 und', 'Vaso transparente 7 oz TUC x 50 und', 'Vaso transparente 7 Oz Vacan x 50 und', 'Copa Salsa Transparente 0.5 Oz x 50 und', 'Vaso Transparente 9 Oz TUC x 25 und', 'Vaso Transparente 12 Oz TUC x 25 und', 'Vaso Blanco 7 Oz Vacan x 50 und']"
BAQ,560832,442415,441878,20231101_BAQ_comidarapida_piloto_NB_platosybandejas_W44,2023-11-01,2023-11-30,14.0,"[244223, 176812]","['Plato ovalado 19.5 cm Darnel x 20 und', 'Plato 26 cm icopor Darnel x 20 und ']"
BAQ,560833,442406,441869,20231101_BAQ_comidarapida_piloto_NB_frutas_W44,2023-11-01,2023-11-30,11.0,"[-200059, -200027, -200719, -200093, -200041, 40058, -200119, 456426, -200475, -200117, -200029]","['Papaya Maradol', 'Limón Pajarito', 'Coco', 'Plátano Hartón Verde', 'Maracuyá', 'Guineo Verde Unidad', 'Corozo', 'Lulo Mixto', 'Limón Tahití Segunda', 'Mora', 'Limón Tahití']"
