region_code,offer_id,discount,value_discount,subcat,group,all_customer,customer_count,gmv_usd,discount_usd,quantity,margin,cash_margin,net_cash_margin,convertion_rate,AOV,AOV_net,dct_avg
SPO,453384,20231001_SPO_other_piloto_NB_cervejas_W39,7.0,Cervejas,control,725,41,2490.9094714,144.947347,3612.0,0.1020688524590164,259.56723513253,83.54771218586,0.05655172413793103,60.75388954634146,6.330908173964147,3.5353011463414634
SPO,453384,20231001_SPO_other_piloto_NB_cervejas_W39,7.0,Cervejas,test,317,47,3505.553681,235.781019,4611.0,0.09399878048780488,342.21885190814,99.85050744852,0.14826498422712933,74.58624853191489,7.281252168258297,5.016617425531915
SPO,453385,20231001_SPO_other_piloto_NB_refrigeranteseenergeticos_W39,5.0,Refrigerantes e energéticos,control,575,34,1058.3242086999999,48.770505,1506.0,0.12814318181818182,148.83985746260998,98.62975668725,0.059130434782608696,31.127182608823524,4.377642866547353,1.4344266176470588
SPO,453385,20231001_SPO_other_piloto_NB_refrigeranteseenergeticos_W39,5.0,Refrigerantes e energéticos,test,267,36,1093.8357865,61.688395,1544.0,0.11255967741935484,149.24600304435,86.83781015666999,0.1348314606741573,30.384327402777778,4.1457223067875,1.7135665277777778
SPO,453386,20231001_SPO_other_piloto_NB_destilados_W39,5.0,Destilados,control,851,34,765.393682,19.477893,448.0,0.1035325581395349,78.60949241249,9.084047180889998,0.0399529964747356,22.511578882352943,2.312043894485,0.572879205882353
SPO,453386,20231001_SPO_other_piloto_NB_destilados_W39,5.0,Destilados,test,316,36,1185.0947345,61.616819,728.0,0.10925800000000001,129.38441848538,63.01020582355,0.11392405063291139,32.91929818055556,3.5940116245938887,1.7115783055555556
SPO,453387,20231001_SPO_other_piloto_NB_sucosechas_W39,8.0,Sucos e chás,control,830,19,169.0105255,3.006312,336.0,0.1638086956521739,28.05006807684,3.7365814484200004,0.02289156626506024,8.895290815789474,1.476319372465263,0.15822694736842105
SPO,453387,20231001_SPO_other_piloto_NB_sucosechas_W39,8.0,Sucos e chás,test,353,41,610.282103,40.96419,1158.0,0.16509122807017543,100.65061857058,43.478703151199994,0.11614730878186968,14.884929341463415,2.4548931358678048,0.9991265853658537
SPO,453388,20231001_SPO_other_piloto_NB_alimentoscongelados_W39,4.0,Alimentos congelados,control,738,18,204.98947280000002,0.0,51.0,0.24290000000000003,49.667257680720006,0.0,0.024390243902439025,11.388304044444446,2.759292093373334,0.0
SPO,453388,20231001_SPO_other_piloto_NB_alimentoscongelados_W39,4.0,Alimentos congelados,test,436,27,355.0126302,11.399989,98.0,0.24266969696969698,85.37400050753,56.27900990082,0.06192660550458716,13.148615933333334,3.1620000187974076,0.4222218148148148
SPO,453389,20231001_SPO_other_piloto_NB_batataspre-fritas_W39,9.0,Batatas pré-fritas,control,733,9,229.10315740000001,2.753683,40.0,0.19903,47.16174432153,2.4269814102500002,0.01227830832196453,25.45590637777778,5.240193813503334,0.3059647777777778
SPO,453389,20231001_SPO_other_piloto_NB_batataspre-fritas_W39,9.0,Batatas pré-fritas,test,388,21,455.5999989,32.425253,88.0,0.1986541666666667,90.02107346545,39.224687432310006,0.05412371134020619,21.69523804285714,4.286717784069047,1.5440596666666666
SPO,453390,20231001_SPO_other_piloto_NB_polpaseaai_W39,7.0,Polpas e açaí,control,762,17,205.5494727,2.9305209999999997,49.0,0.2491125,52.301932184920005,19.077049198010002,0.02230971128608924,12.091145452941177,3.076584246171765,0.1723835882352941
SPO,453390,20231001_SPO_other_piloto_NB_polpaseaai_W39,7.0,Polpas e açaí,test,439,43,600.4421023,36.562075,135.0,0.24682727272727276,148.77444412181,99.36259547426,0.0979498861047836,13.963769820930231,3.4598707935304653,0.8502808139534884
SPO,453392,20231001_SPO_other_piloto_NB_papeis_W39,7.0,Papéis,control,766,20,277.4463148,25.955785,137.0,0.20633200000000002,53.52045895524,16.6727352816,0.02610966057441253,13.87231574,2.676022947762,1.29778925
SPO,453392,20231001_SPO_other_piloto_NB_papeis_W39,7.0,Papéis,test,364,33,335.3831563,30.381034,136.0,0.2021725,71.36208367551001,39.76845304628,0.09065934065934066,10.163125948484849,2.1624873841063637,0.9206373939393939
SPO,453393,20231001_SPO_other_piloto_NB_sacos_W39,7.0,Sacos,control,821,2,28.368421,10.231578,25.0,0.3283,9.3133526143,-2.7808959085600007,0.00243605359317905,14.1842105,4.65667630715,5.115789
SPO,453393,20231001_SPO_other_piloto_NB_sacos_W39,7.0,Sacos,test,470,5,10.0778945,3.827367,8.0,0.3283,3.3085727643499996,-0.5187942356500006,0.010638297872340425,2.0155789,0.6617145528699999,0.7654734000000001
SPO,453394,20231001_SPO_other_piloto_NB_utensilios_W39,7.0,Utensílios,control,808,14,56.5010521,6.410518,80.0,0.2737666666666667,15.464498380760002,9.05398038076,0.017326732673267328,4.035789435714286,1.104607027197143,0.45789414285714286
SPO,453394,20231001_SPO_other_piloto_NB_utensilios_W39,7.0,Utensílios,test,456,17,78.62736790000001,8.871571,112.0,0.2738,21.506085751940002,12.634514751940001,0.03728070175438596,4.625139288235295,1.2650638677611765,0.5218571176470588
