region_code,offer_id,discount,value_discount,subcat,group,all_customer,customer_count,gmv_usd,discount_usd,quantity,margin,cash_margin,net_cash_margin,convertion_rate,AOV,AOV_net,dct_avg,diff_net_GMV,diff_net_dct,ROI
BAQ,690136,20240101_BAQ_corrientazo_piloto_NB_jugos_W1,10.0,Jugos,test,493,25,217.49104872729998,20.363757921,291.0,0.12149814814814815,26.42733983032442,4.984651383901101,0.05070993914807302,8.699641949092,1.0570935932129768,0.81455031684,4.079802862510521,17.7505076328286,0.22984147534829633
BAQ,690137,20240101_BAQ_corrientazo_piloto_NB_cervezasylicores_W1,7.0,Cervezas & licores,control,1055,15,417.0967319905,7.475741523,143.0,0.0875,36.49596404916875,2.7132163689274997,0.014218009478672985,27.806448799366667,2.433064269944583,0.4983827682,-2.8118348574815357,40.20546502400284,-0.0699366331368847
BAQ,690137,20240101_BAQ_corrientazo_piloto_NB_cervezasylicores_W1,7.0,Cervezas & licores,test,579,27,656.2647854857,44.308265348,225.0,0.0875,57.42316872999875,12.0960066658975,0.046632124352331605,24.30610316613704,2.1267840270369907,1.6410468647407408,-2.8118348574815357,40.20546502400284,-0.0699366331368847
BAQ,690173,20240101_BAQ_fritos_piloto_NB_detergentejabonylavalozas_W1,15.0,"Detergente, jabón & lavalozas",control,361,14,65.127431143,0.0,81.0,0.17806,12.90274836475908,0.0,0.038781163434903045,4.651959367357143,0.9216248831970771,0.0,-4.87006612152463,15.447200726999998,-0.3152717574914588
BAQ,690173,20240101_BAQ_fritos_piloto_NB_detergentejabonylavalozas_W1,15.0,"Detergente, jabón & lavalozas",test,162,27,91.2183924775,15.447200727,126.0,0.18174242424242426,16.367287611267532,0.37304613377509166,0.16666666666666666,3.378458980648148,0.606195837454353,0.5721185454444444,-4.87006612152463,15.447200726999998,-0.3152717574914588
BAQ,690175,20240101_BAQ_fritos_piloto_NB_desinfectantesysanitizantes_W1,9.0,Desinfectantes & sanitizantes,control,413,17,55.0851721391,0.550908357,82.0,0.056999999999999995,3.1398548119287,2.5889464549287,0.04116222760290557,3.2403042434764706,0.1846973418781588,0.032406373941176465,-2.5872911492512163,3.5271112781694915,-0.733543952884292
BAQ,690175,20240101_BAQ_fritos_piloto_NB_desinfectantesysanitizantes_W1,9.0,Desinfectantes & sanitizantes,test,196,25,42.6301880286,3.788559312,63.0,0.057,2.4299207176302002,-1.3586385943698,0.12755102040816327,1.705207521144,0.09719682870520802,0.15154237248,-2.5872911492512163,3.5271112781694915,-0.733543952884292
BAQ,690176,20240101_BAQ_fritos_piloto_NB_leches_W1,8.0,Leches,control,476,9,148.7266472454,6.58849311,28.0,0.0927,13.78696019964858,7.198467089648581,0.018907563025210083,16.525183027266664,1.5318844666276201,0.73205479,-1.8262509916710705,1.6047806161470595,NO APLICA
BAQ,690176,20240101_BAQ_fritos_piloto_NB_leches_W1,8.0,Leches,test,161,6,47.9154925846,3.833241521,9.0,0.0927,4.441766162592421,0.6085246415924201,0.037267080745341616,7.985915430766667,0.7402943604320701,0.6388735868333334,-1.8262509916710705,1.6047806161470595,NO APLICA
BAQ,690177,20240101_BAQ_fritos_piloto_NB_aguas_W1,13.0,Aguas,control,505,2,12.6692134533,0.0,5.0,0.123,3.22083643404925,0.0,0.0039603960396039604,6.33460672665,1.610418217024625,0.0,-1.3662323956463962,2.470828917,-0.5529449595827263
